Orthogroup	ML_TRX
OG0002882	ML00481a.p1
OG0002883	ML015415a.p1
OG0002883	ML234032a.p1
OG0002884	ML046320a.p1
OG0002885	ML078930a.p1
OG0002887	ML002611a.p1
OG0002888	ML010124a.p1
OG0002892	ML25742a.p1
OG0002893	ML032332a.p1
OG0002895	ML02432a.p1
OG0002895	ML21316a.p1
OG0002897	ML13565a.p1
OG0002898	ML003259a.p1
OG0002899	ML01253a.p1
OG0002900	ML35062a.p1
OG0002901	ML00507a.p1
OG0002902	ML08064a.p1
OG0002903	ML090121a.p1
OG0002904	ML03537a.p1
OG0002904	ML07697a.p1
OG0002906	ML104341a.p1
OG0002907	ML00791a.p1
OG0002909	ML10803a.p1
OG0002911	ML08613a.p1
OG0002912	ML01506a.p1
OG0002914	ML002137a.p1
OG0002916	ML02655a.p1
OG0002917	ML022413a.p1
OG0002918	ML102241a.p1
OG0002919	ML104612a.p1
OG0002920	ML221321a.p1
OG0002922	ML00402a.p1
OG0002923	ML19329a.p1
OG0002924	ML03233a.p1
OG0002924	ML08484a.p1
OG0002924	ML08485a.p1
OG0002924	ML08487a.p1
OG0002924	ML18106a.p1
OG0002924	ML25767a.p1
OG0002924	ML46083a.p1
OG0002925	ML07581a.p1
OG0002926	ML048123a.p1
OG0002927	ML154182a.p1
OG0002928	ML239523a.p1
OG0002929	ML09557a.p1
OG0002930	ML030011a.p1
OG0002931	ML271533a.p1
OG0002932	ML200219a.p1
OG0002933	ML031718a.p1
OG0002934	ML460814a.p1
OG0002935	ML128447a.p1
OG0002935	ML128448a.p2
OG0002937	ML048128a.p1
OG0002939	ML22166a.p1
OG0002939	ML25061a.p1
OG0002943	ML38812a.p1
OG0002949	ML190422a.p1
OG0002950	ML014010a.p1
OG0002955	ML044119a.p1
OG0002955	ML16901a.p1
OG0002956	ML021114a.p1
OG0002956	ML065310a.p1
OG0002956	ML086445a.p1
OG0002956	ML16755a.p1
OG0002956	ML19595a.p1
OG0002957	ML014413a.p1
OG0002985	ML068139a.p1
OG0002987	ML36897a.p1
OG0002990	ML069119a.p1
OG0002991	ML216342a.p1
OG0002992	ML05673a.p1
OG0002992	ML11353a.p1
OG0002998	ML053814a.p2
OG0003001	ML167028a.p1
OG0003004	ML200242a.p1
OG0003008	ML053010a.p1
OG0003009	ML258250a.p1
OG0003010	ML010522a.p1
OG0003010	ML02112a.p1
OG0003011	ML063911a.p1
OG0003012	ML13166a.p1
OG0003013	ML016326a.p1
OG0003015	ML212015a.p1
OG0003016	ML210017a.p1
OG0003017	ML09267a.p1
OG0003018	ML00115a.p1
OG0003019	ML056934a.p1
OG0003020	ML06578a.p1
OG0003021	ML049710a.p1
OG0003022	ML18592a.p1
OG0003022	ML35883a.p1
OG0003023	ML148531a.p1
OG0003025	ML129325a.p1
OG0003026	ML16586a.p1
OG0003027	ML149649a.p1
OG0003028	ML010520a.p1
OG0003029	ML14592a.p1
OG0003030	ML34633a.p1
OG0003031	ML358819a.p1
OG0003033	ML058517a.p1
OG0003033	ML166416a.p1
OG0003033	ML267517a.p1
OG0003033	ML28761a.p1
OG0003033	ML49491a.p1
OG0003035	ML167026a.p1
OG0003036	ML270513a.p1
OG0003037	ML26663a.p1
OG0003038	ML160313a.p1
OG0003041	ML20398a.p1
OG0003042	ML096810a.p1
OG0003042	ML09685a.p1
OG0003042	ML225222a.p1
OG0003042	ML48291a.p1
OG0003043	ML037110a.p1
OG0003044	ML073217a.p1
OG0003046	ML00535a.p1
OG0003046	ML05941a.p1
OG0003046	ML05942a.p1
OG0003046	ML13116a.p1
OG0003046	ML16213a.p1
OG0003046	ML167015a.p1
OG0003046	ML205611a.p1
OG0003046	ML22756a.p1
OG0003047	ML154137a.p1
OG0003048	ML13482a.p1
OG0003051	ML200267a.p1
OG0003052	ML12955a.p1
OG0003053	ML07977a.p1
OG0003054	ML00155a.p1
OG0003055	ML02455a.p1
OG0003057	ML04469a.p1
OG0003058	ML03655a.p1
OG0003059	ML00152a.p1
OG0003060	ML00214a.p1
OG0003061	ML078936a.p1
OG0003062	ML010516a.p1
OG0003063	ML051310a.p1
OG0003064	ML007316a.p1
OG0003065	ML07089a.p1
OG0003066	ML22354a.p1
OG0003067	ML014411a.p1
OG0003069	ML015746a.p1
OG0003069	ML05497a.p1
OG0003072	ML04219a.p1
OG0003073	ML21908a.p1
OG0003074	ML036110a.p1
OG0003075	ML010621a.p1
OG0003076	ML44427a.p1
OG0003077	ML209113a.p1
OG0003079	ML032917a.p1
OG0003080	ML096813a.p1
OG0003081	ML22072a.p1
OG0003082	ML00108a.p1
OG0003083	ML07892a.p1
OG0003084	ML06653a.p1
OG0003085	ML005310a.p1
OG0003085	ML005311a.p1
OG0003086	ML273216a.p1
OG0003087	ML021134a.p1
OG0003089	ML11533a.p1
OG0003090	ML050813a.p1
OG0003091	ML14967a.p1
OG0003092	ML276911a.p1
OG0003093	ML049018a.p1
OG0003094	ML27959a.p1
OG0003098	ML15652a.p1
OG0003099	ML46652a.p1
OG0003100	ML358815a.p1
OG0003101	ML018117a.p1
OG0003102	ML030239a.p1
OG0003102	ML19047a.p1
OG0003103	ML00421a.p1
OG0003103	ML093514a.p1
OG0003103	ML25829a.p1
OG0003104	ML135627a.p1
OG0003105	ML04735a.p1
OG0003106	ML234558a.p1
OG0003107	ML279846a.p1
OG0003108	ML014813a.p1
OG0003109	ML104344a.p1
OG0003110	ML21726a.p1
OG0003111	ML074812a.p1
OG0003111	ML327426a.p1
OG0003112	ML26852a.p1
OG0003113	ML00961a.p1
OG0003114	ML02962a.p1
OG0003115	ML41865a.p1
OG0003116	ML054414a.p2
OG0003117	ML12882a.p1
OG0003118	ML00062a.p1
OG0003119	ML05986a.p1
OG0003120	ML034636a.p1
OG0003121	ML01271a.p1
OG0003121	ML05238a.p1
OG0003122	ML03544a.p1
OG0003123	ML003270a.p1
OG0003125	ML00914a.p1
OG0003126	ML07346a.p1
OG0003127	ML282512a.p1
OG0003129	ML04862a.p1
OG0003130	ML03001a.p1
OG0003131	ML08208a.p1
OG0003132	ML00739a.p1
OG0003133	ML32862a.p1
OG0003134	ML11532a.p1
OG0003135	ML032916a.p1
OG0003136	ML073227a.p1
OG0003137	ML030224a.p1
OG0003138	ML216359a.p1
OG0003139	ML18557a.p1
OG0003140	ML226714a.p1
OG0003142	ML043514a.p1
OG0003143	ML234527a.p1
OG0003145	ML035911a.p1
OG0003147	ML082712a.p1
OG0003148	ML095326a.p1
OG0003149	ML20634a.p1
OG0003150	ML05475a.p1
OG0003151	ML141126a.p1
OG0003152	ML205711a.p1
OG0003154	ML200231a.p1
OG0003156	ML042724a.p2
OG0003156	ML042727a.p1
OG0003157	ML050820a.p1
OG0003159	ML218811a.p1
OG0003160	ML18755a.p1
OG0003161	ML1541119a.p1
OG0003162	ML042720a.p1
OG0003163	ML21893a.p1
OG0003166	ML173712a.p1
OG0003166	ML17379a.p1
OG0003168	ML066514a.p1
OG0003169	ML02974a.p1
OG0003169	ML42453a.p1
OG0003170	ML05672a.p1
OG0003171	ML093022a.p1
OG0003171	ML093024a.p1
OG0003173	ML04497a.p1
OG0003176	ML388127a.p1
OG0003180	ML14394a.p1
OG0003181	ML010511a.p1
OG0003182	ML21728a.p1
OG0003188	ML01207a.p1
OG0003188	ML351710a.p1
OG0003189	ML10791a.p1
OG0003190	ML073231a.p1
OG0003221	ML08716b.p1
OG0003221	ML223527a.p1
OG0003224	ML073279a.p1
OG0003226	ML067117a.p1
OG0003227	ML089712a.p1
OG0003228	ML00509a.p1
OG0003233	ML045211a.p1
OG0003235	ML07635a.p1
OG0003237	ML005354a.p1
OG0003237	ML311628a.p1
OG0003238	ML005340a.p1
OG0003241	ML219315a.p1
OG0003244	ML115916a.p1
OG0003244	ML115917a.p1
OG0003245	ML19985a.p1
OG0003246	ML270534a.p1
OG0003249	ML148539a.p1
OG0003251	ML01913a.p1
OG0003252	ML043510a.p1
OG0003253	ML06971a.p1
OG0003254	ML07301a.p1
OG0003254	ML23501a.p1
OG0003255	ML258225a.p1
OG0003256	ML09558a.p1
OG0003257	ML009819a.p1
OG0003257	ML009820a.p1
OG0003257	ML13311a.p1
OG0003258	ML21762a.p1
OG0003259	ML00336a.p1
OG0003260	ML16702a.p1
OG0003264	ML195910a.p1
OG0003265	ML22136a.p1
OG0003268	ML16909a.p1
OG0003270	ML07804a.p1
OG0003270	ML102212a.p1
OG0003272	ML068124a.p1
OG0003273	ML174754a.p1
OG0003274	ML214328a.p1
OG0003275	ML074813a.p1
OG0003276	ML200245a.p1
OG0003277	ML04214a.p1
OG0003278	ML030216a.p1
OG0003278	ML130410a.p1
OG0003279	ML11135a.p1
OG0003280	ML10895a.p1
OG0003281	ML077225a.p1
OG0003284	ML19242a.p1
OG0003285	ML07088a.p1
OG0003286	ML131122a.p1
OG0003287	ML012019a.p1
OG0003288	ML120747a.p1
OG0003290	ML129315a.p1
OG0003291	ML090110a.p1
OG0003292	ML234562a.p1
OG0003293	ML11562a.p1
OG0003294	ML05492a.p1
OG0003295	ML204427a.p1
OG0003297	ML076034a.p1
OG0003298	ML00572a.p1
OG0003299	ML160311a.p1
OG0003300	ML073711a.p1
OG0003302	ML31707a.p1
OG0003303	ML00305a.p1
OG0003304	ML038029a.p1
OG0003305	ML034638a.p1
OG0003308	ML00808a.p1
OG0003309	ML00151a.p1
OG0003309	ML32599a.p1
OG0003310	ML00021a.p1
OG0003311	ML351742a.p1
OG0003313	ML008021a.p1
OG0003314	ML274445a.p1
OG0003315	ML07397a.p1
OG0003317	ML13028a.p1
OG0003318	ML002637a.p1
OG0003320	ML13111a.p1
OG0003323	ML132515a.p1
OG0003324	ML142510a.p1
OG0003325	ML009117a.p1
OG0003328	ML23315a.p1
OG0003330	ML143032a.p1
OG0003331	ML04284a.p1
OG0003331	ML059210a.p1
OG0003331	ML05929a.p1
OG0003332	ML252810a.p1
OG0003334	ML102236a.p1
OG0003336	ML258253a.p1
OG0003337	ML091219a.p1
OG0003338	ML00287a.p1
OG0003339	ML172116a.p1
OG0003340	ML172115a.p1
OG0003341	ML019131a.p1
OG0003341	ML019132a.p1
OG0003342	ML00972a.p1
OG0003343	ML007411a.p1
OG0003344	ML14254a.p1
OG0003346	ML05975a.p1
OG0003347	ML239510a.p1
OG0003348	ML071156a.p1
OG0003349	ML084217a.p1
OG0003351	ML45849a.p1
OG0003352	ML20876a.p1
OG0003353	ML18772a.p1
OG0003354	ML00105a.p1
OG0003355	ML154140a.p1
OG0003356	ML001123a.p1
OG0003358	ML09352a.p1
OG0003359	ML057318a.p1
OG0003360	ML03364a.p1
OG0003362	ML102255a.p1
OG0003363	ML03101a.p1
OG0003363	ML03102a.p2
OG0003364	ML015750a.p1
OG0003365	ML322214a.p1
OG0003366	ML18257a.p1
OG0003368	ML085022a.p1
OG0003370	ML09262a.p1
OG0003371	ML09868a.p1
OG0003372	ML141212a.p1
OG0003373	ML128615a.p1
OG0003374	ML029613a.p1
OG0003375	ML31981a.p1
OG0003376	ML01343a.p1
OG0003377	ML22133a.p1
OG0003378	ML30075a.p1
OG0003379	ML029618a.p1
OG0003379	ML19021a.p1
OG0003380	ML038028a.p1
OG0003382	ML18593a.p1
OG0003383	ML463527a.p2
OG0003385	ML06833a.p1
OG0003386	ML009136a.p1
OG0003387	ML234564a.p1
OG0003390	ML02968a.p1
OG0003391	ML128614a.p1
OG0003392	ML03275a.p1
OG0003393	ML046118a.p1
OG0003394	ML351716a.p1
OG0003395	ML08238a.p1
OG0003399	ML156515a.p1
OG0003401	ML26175a.p1
OG0003402	ML182511a.p1
OG0003403	ML097524a.p1
OG0003404	ML285610a.p1
OG0003405	ML001126a.p1
OG0003406	ML038034a.p1
OG0003406	ML231812a.p1
OG0003407	ML358817a.p1
OG0003408	ML051312a.p1
OG0003408	ML051315a.p1
OG0003409	ML01236a.p1
OG0003409	ML22168a.p1
OG0003411	ML28208a.p1
OG0003412	ML013521a.p1
OG0003416	ML01175a.p1
OG0003417	ML00303a.p1
OG0003417	ML06156a.p1
OG0003418	ML09353a.p1
OG0003419	ML148524a.p1
OG0003419	ML20874a.p1
OG0003421	ML04713a.p1
OG0003424	ML11271a.p1
OG0003426	ML154145a.p1
OG0003428	ML057310a.p1
OG0003428	ML21654a.p1
OG0003429	ML36898a.p1
OG0003431	ML04051a.p1
OG0003433	ML002213a.p1
OG0003436	ML071318a.p1
OG0003446	ML06392a.p1
OG0003453	ML039720a.p1
OG0003479	ML02318a.p1
OG0003482	ML435824a.p1
OG0003483	ML128612a.p1
OG0003485	ML19067a.p1
OG0003487	ML116311a.p1
OG0003488	ML00463a.p1
OG0003490	ML49659a.p1
OG0003491	ML010525a.p1
OG0003495	ML07975a.p1
OG0003496	ML46653a.p1
OG0003497	ML00153a.p1
OG0003502	ML10515a.p1
OG0003504	ML320914a.p1
OG0003505	ML113424a.p1
OG0003506	ML276912a.p1
OG0003507	ML055012a.p1
OG0003508	ML48162a.p1
OG0003509	ML06575a.p1
OG0003511	ML14397a.p1
OG0003512	ML179912a.p1
OG0003513	ML08915a.p1
OG0003516	ML015628a.p1
OG0003517	ML13603a.p1
OG0003518	ML01409a.p1
OG0003521	ML025030a.p1
OG0003522	ML398340a.p1
OG0003523	ML14968a.p1
OG0003524	ML167033a.p1
OG0003525	ML270528a.p1
OG0003527	ML342223a.p1
OG0003528	ML07988a.p1
OG0003531	ML069114a.p1
OG0003536	ML124219a.p1
OG0003538	ML402915a.p1
OG0003539	ML270524a.p1
OG0003540	ML351722a.p1
OG0003541	ML063336a.p1
OG0003542	ML223512a.p1
OG0003543	ML270518a.p1
OG0003544	ML38524a.p1
OG0003545	ML16881a.p1
OG0003547	ML161319a.p1
OG0003549	ML05262a.p1
OG0003550	ML009134a.p1
OG0003551	ML034616a.p1
OG0003552	ML08384a.p1
OG0003553	ML22783a.p1
OG0003554	ML368812a.p1
OG0003555	ML274428a.p1
OG0003556	ML012519a.p1
OG0003557	ML045248a.p1
OG0003558	ML094342a.p1
OG0003558	ML20392a.p1
OG0003559	ML003251a.p1
OG0003560	ML02915a.p1
OG0003561	ML010513a.p1
OG0003563	ML10294a.p1
OG0003564	ML016325a.p1
OG0003566	ML03505a.p1
OG0003567	ML02315a.p1
OG0003569	ML22601a.p1
OG0003570	ML033248a.p1
OG0003572	ML07973a.p1
OG0003573	ML282511a.p1
OG0003574	ML06132a.p1
OG0003575	ML05731a.p1
OG0003576	ML01314a.p1
OG0003577	ML04476a.p1
OG0003579	ML074228a.p1
OG0003580	ML063912a.p1
OG0003581	ML01629a.p1
OG0003582	ML09308a.p1
OG0003583	ML03323a.p1
OG0003584	ML073280a.p1
OG0003585	ML20758a.p1
OG0003586	ML149612a.p1
OG0003588	ML077620a.p1
OG0003590	ML115912a.p1
OG0003592	ML13202a.p1
OG0003593	ML13601a.p1
OG0003594	ML10511a.p1
OG0003595	ML375923a.p1
OG0003596	ML082314a.p1
OG0003597	ML216337a.p1
OG0003599	ML09171a.p1
OG0003600	ML14596a.p1
OG0003602	ML098616a.p1
OG0003603	ML218012a.p1
OG0003604	ML005320a.p1
OG0003608	ML279515a.p1
OG0003610	ML06463a.p1
OG0003611	ML24332a.p1
OG0003612	ML018115a.p1
OG0003612	ML018116a.p1
OG0003613	ML03265a.p1
OG0003614	ML305537a.p1
OG0003615	ML010617a.p1
OG0003618	ML116927a.p1
OG0003619	ML10899a.p1
OG0003620	ML296217a.p1
OG0003621	ML279514a.p1
OG0003622	ML09928a.p1
OG0003623	ML14561a.p1
OG0003624	ML207915a.p1
OG0003625	ML073216a.p1
OG0003626	ML01319a.p1
OG0003628	ML015613a.p1
OG0003628	ML05864a.p1
OG0003629	ML077220a.p1
OG0003630	ML02808a.p1
OG0003631	ML09174a.p1
OG0003633	ML02548a.p1
OG0003634	ML13582a.p1
OG0003636	ML435838a.p1
OG0003637	ML00252a.p1
OG0003637	ML00561a.p1
OG0003640	ML02755a.p1
OG0003641	ML005134a.p1
OG0003642	ML12523a.p1
OG0003643	ML068130a.p1
OG0003645	ML061710a.p1
OG0003646	ML074238a.p1
OG0003646	ML08723a.p1
OG0003647	ML167036a.p1
OG0003649	ML120715a.p1
OG0003650	ML04978a.p1
OG0003651	ML104322a.p1
OG0003652	ML23065a.p1
OG0003653	ML118210a.p1
OG0003657	ML10004a.p1
OG0003660	ML06832a.p1
OG0003662	ML045230a.p1
OG0003663	ML185521a.p1
OG0003664	ML11824a.p1
OG0003666	ML069129a.p1
OG0003667	ML223016a.p1
OG0003668	ML322219a.p1
OG0003669	ML02491a.p1
OG0003669	ML042723a.p1
OG0003671	ML048612a.p1
OG0003672	ML016356a.p1
OG0003675	ML076915a.p1
OG0003676	ML091715a.p1
OG0003677	ML14435a.p1
OG0003678	ML004935a.p1
OG0003679	ML34636a.p1
OG0003680	ML034645a.p1
OG0003681	ML034662a.p1
OG0003682	ML017412a.p1
OG0003684	ML20894a.p1
OG0003684	ML21402a.p1
OG0003685	ML104326a.p1
OG0003686	ML41862a.p1
OG0003688	ML017948a.p1
OG0003689	ML27327a.p1
OG0003690	ML003019a.p1
OG0003693	ML10006a.p1
OG0003694	ML09176a.p1
OG0003695	ML039719a.p1
OG0003696	ML174766a.p1
OG0003697	ML045212a.p1
OG0003702	ML233318a.p1
OG0003705	ML322210a.p1
OG0003709	ML038035a.p1
OG0003742	ML017319a.p1
OG0003744	ML07636a.p1
OG0003745	ML13719a.p1
OG0003745	ML174745a.p1
OG0003746	ML086615a.p1
OG0003747	ML14253a.p1
OG0003748	ML190425a.p1
OG0003749	ML01638a.p1
OG0003749	ML01639a.p1
OG0003750	ML00661a.p1
OG0003752	ML05049a.p1
OG0003755	ML156512a.p1
OG0003756	ML05232a.p1
OG0003757	ML16708a.p1
OG0003758	ML131132a.p1
OG0003758	ML13242a.p1
OG0003760	ML001912a.p1
OG0003761	ML009815a.p1
OG0003763	ML39835a.p1
OG0003764	ML05061a.p1
OG0003765	ML154110a.p1
OG0003765	ML154112a.p1
OG0003767	ML03522a.p1
OG0003768	ML019417a.p1
OG0003770	ML096921a.p1
OG0003771	ML01833a.p1
OG0003771	ML02775a.p1
OG0003771	ML04496a.p1
OG0003771	ML05861a.p1
OG0003774	ML098610a.p1
OG0003774	ML154188a.p1
OG0003777	ML056949a.p1
OG0003778	ML104330a.p1
OG0003781	ML029518a.p1
OG0003782	ML030416a.p1
OG0003783	ML003510a.p1
OG0003784	ML051420a.p1
OG0003786	ML234523a.p1
OG0003788	ML435825a.p1
OG0003792	ML189334a.p1
OG0003794	ML09175a.p1
OG0003796	ML08751a.p1
OG0003797	ML208711a.p1
OG0003798	ML12326a.p1
OG0003800	ML271513a.p1
OG0003801	ML05134a.p1
OG0003802	ML271512a.p1
OG0003803	ML001127a.p1
OG0003805	ML23069a.p1
OG0003807	ML19066a.p1
OG0003808	ML08302a.p1
OG0003809	ML066515a.p1
OG0003810	ML000313a.p1
OG0003811	ML342219a.p1
OG0003812	ML02209a.p1
OG0003814	ML070831a.p1
OG0003815	ML26667a.p1
OG0003816	ML102219a.p1
OG0003817	ML06033a.p1
OG0003818	ML34226a.p1
OG0003819	ML05132a.p1
OG0003820	ML05043a.p1
OG0003823	ML12031a.p1
OG0003824	ML276916a.p1
OG0003826	ML082715a.p1
OG0003826	ML091213a.p1
OG0003826	ML45847a.p1
OG0003827	ML27448a.p1
OG0003828	ML087213a.p1
OG0003829	ML128221a.p1
OG0003830	ML46357a.p1
OG0003831	ML22075a.p1
OG0003833	ML01102a.p1
OG0003833	ML296210a.p1
OG0003835	ML37634a.p1
OG0003836	ML135624a.p1
OG0003837	ML12492a.p1
OG0003837	ML12493a.p1
OG0003838	ML006925a.p1
OG0003840	ML460813a.p1
OG0003841	ML086427a.p1
OG0003842	ML065323a.p1
OG0003843	ML057314a.p1
OG0003845	ML005115a.p1
OG0003846	ML14421a.p1
OG0003849	ML030010a.p1
OG0003850	ML35936a.p1
OG0003852	ML070223a.p1
OG0003852	ML070225a.p1
OG0003852	ML18551a.p1
OG0003852	ML18553a.p1
OG0003853	ML20565a.p1
OG0003856	ML03197a.p1
OG0003857	ML239519a.p1
OG0003858	ML15997a.p1
OG0003860	ML18542a.p1
OG0003862	ML067112a.p1
OG0003864	ML00089a.p1
OG0003864	ML13161a.p1
OG0003865	ML11634a.p1
OG0003866	ML36894a.p1
OG0003867	ML073273a.p1
OG0003869	ML270529a.p1
OG0003871	ML007328a.p1
OG0003872	ML41864a.p1
OG0003873	ML06096a.p1
OG0003874	ML021116a.p1
OG0003876	ML082316a.p1
OG0003877	ML02656a.p1
OG0003878	ML087215a.p1
OG0003879	ML463515a.p1
OG0003880	ML09699a.p1
OG0003881	ML00956a.p1
OG0003883	ML03392a.p1
OG0003884	ML039726a.p1
OG0003886	ML10008a.p1
OG0003886	ML10009a.p1
OG0003887	ML029525a.p1
OG0003888	ML329515a.p1
OG0003889	ML28205a.p1
OG0003890	ML115913a.p1
OG0003891	ML03034a.p1
OG0003892	ML39333a.p1
OG0003893	ML02975a.p1
OG0003894	ML055010a.p1
OG0003895	ML04216a.p1
OG0003896	ML13246a.p1
OG0003900	ML200215a.p1
OG0003901	ML01368a.p1
OG0003903	ML18932a.p1
OG0003905	ML004420a.p1
OG0003906	ML008013a.p1
OG0003907	ML00642a.p1
OG0003909	ML11545a.p1
OG0003910	ML071157a.p1
OG0003911	ML016011a.p1
OG0003912	ML00461a.p1
OG0003914	ML009147a.p1
OG0003915	ML22265a.p1
OG0003916	ML460818a.p1
OG0003917	ML05024a.p1
OG0003918	ML00288a.p1
OG0003919	ML159711a.p1
OG0003920	ML45527a.p1
OG0003920	ML45528a.p1
OG0003921	ML279811a.p1
OG0003922	ML040014a.p1
OG0003924	ML13607a.p1
OG0003926	ML001518a.p1
OG0003929	ML136022a.p1
OG0003930	ML00472a.p1
OG0003930	ML00479a.p1
OG0003931	ML143022a.p1
OG0003933	ML03809a.p1
OG0003935	ML47372a.p1
OG0003937	ML090122a.p1
OG0003938	ML01039a.p1
OG0003939	ML03021a.p1
OG0003941	ML082319a.p1
OG0003941	ML20892a.p1
OG0003941	ML20893a.p1
OG0003942	ML00532a.p1
OG0003946	ML09534a.p1
OG0003948	ML008716a.p1
OG0003950	ML18351a.p1
OG0003951	ML177218a.p1
OG0003952	ML069716a.p1
OG0003954	ML106628a.p1
OG0003955	ML07801a.p1
OG0003959	ML274442a.p1
OG0003990	ML096817a.p1
OG0003991	ML21895a.p1
OG0003994	ML089720a.p1
OG0003998	ML234526a.p1
OG0004001	ML322110a.p1
OG0004008	ML212017a.p1
OG0004009	ML09177a.p1
OG0004010	ML40986a.p1
OG0004013	ML216352a.p1
OG0004020	ML14544a.p1
OG0004021	ML37639a.p1
OG0004022	ML02496a.p1
OG0004023	ML09433a.p1
OG0004024	ML18782a.p1
OG0004025	ML11697a.p1
OG0004026	ML03344a.p1
OG0004027	ML05306a.p1
OG0004028	ML073036a.p1
OG0004031	ML43439a.p1
OG0004037	ML220713a.p1
OG0004038	ML03503a.p1
OG0004040	ML207914a.p1
OG0004042	ML086614a.p1
OG0004044	ML02976a.p1
OG0004047	ML07324a.p1
OG0004049	ML128417a.p1
OG0004049	ML257621a.p1
OG0004050	ML23318a.p1
OG0004052	ML07463a.p1
OG0004053	ML239520a.p1
OG0004054	ML01734a.p1
OG0004057	ML04349a.p1
OG0004060	ML131719a.p1
OG0004061	ML49657a.p1
OG0004062	ML03545a.p1
OG0004063	ML00973a.p1
OG0004065	ML002811a.p1
OG0004066	ML064011a.p1
OG0004068	ML270542a.p1
OG0004070	ML065324a.p1
OG0004073	ML03104a.p1
OG0004074	ML160310a.p1
OG0004075	ML02248a.p1
OG0004076	ML05003a.p1
OG0004078	ML00641a.p1
OG0004081	ML07082a.p1
OG0004081	ML38471a.p1
OG0004082	ML09683a.p1
OG0004083	ML04861a.p1
OG0004084	ML03314a.p1
OG0004087	ML091210a.p1
OG0004088	ML015712a.p1
OG0004091	ML06335a.p1
OG0004092	ML115411a.p1
OG0004092	ML143027a.p1
OG0004093	ML078813a.p1
OG0004094	ML108011a.p1
OG0004096	ML040730a.p1
OG0004098	ML33983a.p1
OG0004099	ML030420a.p1
OG0004100	ML024511a.p1
OG0004102	ML154149a.p1
OG0004103	ML20795a.p1
OG0004104	ML07802a.p1
OG0004106	ML120721a.p1
OG0004108	ML038037a.p1
OG0004111	ML030915a.p1
OG0004114	ML001916a.p1
OG0004115	ML23959a.p1
OG0004116	ML13813a.p1
OG0004116	ML263518a.p1
OG0004117	ML06401a.p1
OG0004118	ML04639a.p1
OG0004119	ML032523a.p1
OG0004120	ML085910a.p1
OG0004121	ML32214a.p1
OG0004122	ML02197a.p1
OG0004123	ML149613a.p1
OG0004124	ML104315a.p1
OG0004125	ML007319a.p1
OG0004126	ML22162a.p1
OG0004127	ML04715a.p1
OG0004128	ML095313a.p1
OG0004132	ML07396a.p1
OG0004133	ML00637a.p1
OG0004134	ML104625a.p1
OG0004136	ML20023a.p1
OG0004138	ML06093a.p1
OG0004139	ML03345a.p1
OG0004140	ML03504a.p1
OG0004141	ML141720a.p1
OG0004142	ML001919a.p1
OG0004143	ML276910a.p1
OG0004144	ML128435a.p1
OG0004145	ML37598a.p1
OG0004146	ML05139a.p1
OG0004147	ML460816a.p1
OG0004148	ML05495a.p1
OG0004149	ML10557a.p1
OG0004150	ML19404a.p1
OG0004152	ML104319a.p1
OG0004153	ML048114a.p1
OG0004154	ML22165a.p1
OG0004155	ML04474a.p1
OG0004156	ML003237a.p1
OG0004156	ML15912a.p1
OG0004157	ML03591a.p1
OG0004158	ML398333a.p1
OG0004159	ML148924a.p1
OG0004160	ML070273a.p1
OG0004161	ML42336a.p1
OG0004163	ML029524a.p1
OG0004164	ML32595a.p1
OG0004165	ML13815a.p1
OG0004166	ML012510a.p1
OG0004167	ML04769a.p1
OG0004168	ML069719a.p1
OG0004169	ML05021a.p1
OG0004170	ML08922a.p1
OG0004171	ML32747a.p1
OG0004172	ML006116a.p1
OG0004173	ML205617a.p1
OG0004174	ML093522a.p1
OG0004175	ML194010a.p1
OG0004176	ML17731a.p1
OG0004194	ML029612a.p1
OG0004200	ML43116a.p1
OG0004201	ML06834a.p1
OG0004237	ML25232a.p1
OG0004239	ML273221a.p1
OG0004244	ML10558a.p1
OG0004245	ML045250a.p2
OG0004246	ML200243a.p1
OG0004249	ML21806a.p1
OG0004251	ML223018a.p1
OG0004252	ML35204a.p1
OG0004254	ML02879a.p1
OG0004255	ML27967a.p1
OG0004256	ML003238a.p1
OG0004256	ML33075a.p1
OG0004257	ML43664a.p1
OG0004258	ML270521a.p1
OG0004259	ML128423a.p1
OG0004267	ML07261a.p1
OG0004268	ML13762a.p1
OG0004270	ML200250a.p1
OG0004273	ML204421a.p1
OG0004274	ML09128a.p1
OG0004275	ML049313a.p1
OG0004276	ML32073a.p1
OG0004277	ML145828a.p1
OG0004279	ML128425a.p1
OG0004280	ML00427a.p1
OG0004280	ML13568a.p1
OG0004281	ML36896a.p1
OG0004283	ML009132a.p1
OG0004284	ML075510a.p1
OG0004286	ML205632a.p1
OG0004288	ML02002a.p1
OG0004288	ML02419a.p1
OG0004289	ML00981a.p1
OG0004289	ML091221a.p1
OG0004291	ML003252a.p1
OG0004293	ML01194a.p1
OG0004295	ML01795a.p1
OG0004298	ML27951a.p1
OG0004300	ML05923a.p1
OG0004301	ML038012a.p1
OG0004301	ML10798a.p1
OG0004302	ML038819a.p1
OG0004303	ML061516a.p1
OG0004304	ML398334a.p1
OG0004306	ML14116a.p1
OG0004307	ML00525a.p1
OG0004309	ML03296a.p1
OG0004311	ML033110a.p1
OG0004312	ML004930a.p1
OG0004314	ML051417a.p1
OG0004318	ML012033a.p1
OG0004318	ML050411a.p1
OG0004319	ML02738a.p1
