Orthogroup	CE_TRX
OG0001181	C38C10.5b.p1
OG0001181	C38C10.5c.p1
OG0001182	Y37H9A.3.p1
OG0001185	T08A11.1.p1
OG0001187	K02D7.1.p1
OG0001188	F54C9.5.p1
OG0001189	F01F1.12a.p1
OG0001189	F01F1.12b.p1
OG0001189	T05D4.1.p1
OG0001190	C34B2.6.p1
OG0001190	Y75B8A.4.p1
OG0001192	T20H4.3a.p1
OG0001192	T20H4.3b.p1
OG0001192	ZC434.5.p1
OG0001194	C24A11.9.p1
OG0001195	C03C10.3.p1
OG0001196	Y71A12B.1.p1
OG0001197	D1005.2.p1
OG0001197	K08E3.5a.p1
OG0001197	K08E3.5b.p1
OG0001197	K08E3.5c.p1
OG0001197	K08E3.5d.p1
OG0001197	K08E3.5e.p1
OG0001197	K08E3.5f.p1
OG0001200	B0546.3.p1
OG0001200	B0546.4a.p1
OG0001200	B0546.4b.p1
OG0001200	F37A8.5.p1
OG0001201	C09H6.2a.p1
OG0001201	C09H6.2b.p1
OG0001201	C09H6.2c.p1
OG0001202	C50B8.1.p1
OG0001202	T22B2.4a.p1
OG0001202	T22B2.4b.p1
OG0001203	Y41E3.7a.p1
OG0001203	Y41E3.7b.p1
OG0001203	Y41E3.7c.p1
OG0001203	Y41E3.7e.p1
OG0001204	F53G2.6.p1
OG0001205	F28B12.2a.p1
OG0001205	F28B12.2b.p1
OG0001205	F28B12.2c.p1
OG0001205	F28B12.2d.p1
OG0001205	F28B12.2f.p1
OG0001206	Y32H12A.8.p1
OG0001207	Y24D9A.4a.p1
OG0001207	Y24D9A.4c.p1
OG0001208	H20J04.4a.p1
OG0001208	H20J04.4b.p1
OG0001208	T26G10.1.p1
OG0001209	C10C6.6.p1
OG0001210	F43G6.5.p1
OG0001210	T15H9.6.p1
OG0001210	Y32F6A.3.p1
OG0001212	Y53F4B.42.p1
OG0001212	ZK1058.5.p1
OG0001213	C25A1.12.p1
OG0001213	C37H5.2.p1
OG0001213	C37H5.3a.p1
OG0001213	C37H5.3b.p1
OG0001214	D2096.8.p1
OG0001216	C28D4.3.p1
OG0001216	C45B2.5.p1
OG0001216	F26D10.10.p1
OG0001216	K03H1.1.p1
OG0001216	Y105C5B.28a.p1
OG0001216	Y105C5B.28b.p1
OG0001218	T07A9.11.p1
OG0001220	Y71F9AL.13a.p1
OG0001220	Y71F9AL.13b.p1
OG0001221	C56A3.8a.p1
OG0001221	C56A3.8c.p1
OG0001221	ZC8.6.p1
OG0001222	C35A5.8.p1
OG0001224	F25H2.11.p1
OG0001225	C23H4.6a.p1
OG0001225	C23H4.6b.p1
OG0001225	C44C10.10.p1
OG0001225	F54D5.14.p1
OG0001226	F57B9.2.p1
OG0001227	F38E9.1.p1
OG0001230	C07A4.1.p1
OG0001230	C18A3.5a.p1
OG0001230	C18A3.5b.p1
OG0001230	C18A3.5c.p1
OG0001230	C18A3.5e.p1
OG0001230	C18A3.5f.p1
OG0001230	Y46G5A.13.p1
OG0001238	C32F10.2.p1
OG0001242	F34D10.6a.p1
OG0001242	F34D10.6b.p1
OG0001242	Y32G9A.6.p1
OG0001243	W03F9.5.p1
OG0001245	Y60A3A.1.p1
OG0001247	C37A2.7.p1
OG0001247	Y62E10A.1.p1
OG0001248	F53C11.3.p1
OG0001248	T05C12.3.p1
OG0001248	W01C9.4.p1
OG0001249	B0546.2.p1
OG0001250	C26E6.12.p1
OG0001250	M01E5.2.p1
OG0001251	K11D12.2.p1
OG0001252	K07C5.8.p1
OG0001253	C17H12.1.p1
OG0001254	T01E8.3.p1
OG0001255	F53A2.4.p1
OG0001256	F39H11.3.p1
OG0001259	K11C4.4.p1
OG0001260	K11E4.4a.p1
OG0001260	K11E4.4b.p1
OG0001262	C47E12.5a.p1
OG0001262	C47E12.5b.p1
OG0001262	C47E12.5c.p1
OG0001263	Y73B6BL.43.p1
OG0001264	F55F3.1.p1
OG0001264	Y47D3A.15.p1
OG0001265	C40H1.4.p1
OG0001265	D2024.3a.p1
OG0001265	D2024.3b.p1
OG0001265	F11E6.5.p1
OG0001265	F41H10.7.p1
OG0001265	F41H10.8.p1
OG0001265	F56H11.3a.p1
OG0001265	F56H11.3b.p1
OG0001265	F56H11.4.p1
OG0001265	Y53F4B.2.p1
OG0001266	F48E8.4.p1
OG0001266	Y105E8A.2.p1
OG0001267	F46G10.3.p1
OG0001267	F46G10.7a.p1
OG0001267	F46G10.7b.p1
OG0001267	F46G10.7c.p1
OG0001269	R06C7.8.p1
OG0001269	ZC328.4.p1
OG0001271	H06I04.4a.p1
OG0001272	R102.4a.p1
OG0001272	R102.4b.p1
OG0001272	R102.4c.p1
OG0001272	R102.4d.p1
OG0001272	R102.4e.p1
OG0001273	ZK593.5a.p1
OG0001273	ZK593.5b.p1
OG0001273	ZK593.5c.p1
OG0001274	T20D3.11a.p1
OG0001274	T20D3.11b.p1
OG0001275	Y43B11AR.4.p1
OG0001276	F10D2.9.p1
OG0001276	VZK822L.1a.p1
OG0001276	VZK822L.1b.p1
OG0001276	VZK822L.1c.p1
OG0001276	W06D12.3.p1
OG0001277	F54C9.1.p1
OG0001277	T05G5.10a.p1
OG0001277	T05G5.10b.p1
OG0001278	F08A8.6.p1
OG0001278	Y18D10A.22.p1
OG0001278	ZK370.3a.p1
OG0001278	ZK370.3b.p1
OG0001280	C27C12.2.p1
OG0001280	Y55F3AM.7.p1
OG0001280	Y94H6A.11.p1
OG0001281	K08F8.4.p1
OG0001282	C42D4.6.p1
OG0001282	F44G3.6.p1
OG0001282	F46A9.4.p1
OG0001282	F46A9.5.p1
OG0001282	F47H4.10.p1
OG0001282	Y37H2C.2.p1
OG0001282	Y60A3A.18.p1
OG0001283	F59C6.7a.p1
OG0001283	F59C6.7b.p1
OG0001284	D1007.15.p1
OG0001285	ZK1098.1a.p1
OG0001285	ZK1098.1b.p1
OG0001286	F32A6.3a.p1
OG0001286	F32A6.3b.p1
OG0001286	F32A6.3c.p1
OG0001287	C02F4.2a.p1
OG0001287	C02F4.2b.p1
OG0001287	C02F4.2c.p1
OG0001289	C50F7.10.p1
OG0001289	E02H9.5.p1
OG0001302	F44C4.5.p1
OG0001306	D2085.4.p1
OG0001306	Y39A1C.2.p1
OG0001308	F55G1.9.p1
OG0001308	M153.1.p1
OG0001310	F45D3.5.p1
OG0001312	Y18H1A.3.p1
OG0001313	B0393.2.p1
OG0001313	F45E6.3.p1
OG0001314	F55A12.7.p1
OG0001314	K11D2.3a.p1
OG0001314	K11D2.3c.p1
OG0001315	F22D6.5a.p1
OG0001315	F22D6.5b.p1
OG0001316	C28G1.3.p1
OG0001317	F26A1.13.p1
OG0001318	T04H1.2.p1
OG0001318	Y38C9A.2.p1
OG0001319	M18.5.p1
OG0001320	C41C4.7a.p1
OG0001320	C41C4.7b.p1
OG0001321	Y39A1A.1a.p1
OG0001321	Y39A1A.1b.p1
OG0001321	Y39A1A.1c.p1
OG0001321	Y39A1A.1d.p1
OG0001322	F10E9.6a.p1
OG0001322	F10E9.6b.p1
OG0001322	F10E9.6c.p1
OG0001324	W03A5.4.p1
OG0001326	C09G12.9.p1
OG0001327	ZK328.5a.p1
OG0001327	ZK328.5b.p1
OG0001327	ZK328.5c.p1
OG0001328	F42C5.8.p1
OG0001329	T23G5.1.p1
OG0001330	C50F4.2.p1
OG0001330	Y71H10A.1a.p1
OG0001330	Y71H10A.1b.p1
OG0001331	F22B7.5a.p1
OG0001331	F22B7.5b.p1
OG0001332	C34F6.8.p1
OG0001332	F59B8.2.p1
OG0001333	Y39A1B.3.p1
OG0001334	F42H10.3.p1
OG0001335	R06F6.8a.p1
OG0001335	R06F6.8b.p1
OG0001336	B0285.4.p1
OG0001337	C29F3.1.p1
OG0001337	T08B2.7a.p1
OG0001337	T08B2.7b.p1
OG0001337	T08B2.7c.p1
OG0001339	C25A1.10a.p1
OG0001339	C25A1.10b.p1
OG0001340	F11A10.4a.p1
OG0001340	F11A10.4b.p1
OG0001341	K08D10.3.p1
OG0001341	K08D10.4.p1
OG0001349	Y59A8B.10a.p1
OG0001349	Y59A8B.10b.p1
OG0001360	F35G12.8.p1
OG0001360	R13G10.1.p1
OG0001363	R03D7.1.p1
OG0001365	R119.2.p1
OG0001366	F59B2.7.p1
OG0001366	T25G12.4.p1
OG0001367	F31C3.3.p1
OG0001368	Y39A1A.15a.p1
OG0001368	Y39A1A.15b.p1
OG0001368	Y39A1A.15c.p1
OG0001368	Y39A1A.15d.p1
OG0001369	R07E5.3.p1
OG0001370	Y32H12A.2a.p1
OG0001370	Y32H12A.2b.p1
OG0001371	M03C11.5.p1
OG0001373	D2013.5.p1
OG0001374	F26E4.10a.p1
OG0001374	F26E4.10b.p1
OG0001375	R06A4.9.p1
OG0001376	K08D12.1.p1
OG0001377	Y37B11A.2.p1
OG0001378	C08F8.6.p1
OG0001378	C17C3.11.p1
OG0001378	C39H7.1.p1
OG0001378	C50F4.10.p1
OG0001378	D2045.5.p1
OG0001378	F35C11.3.p1
OG0001378	F36H12.8.p1
OG0001378	F41G3.5.p1
OG0001378	K11C4.1.p1
OG0001378	M05D6.1.p1
OG0001378	R13H9.5.p1
OG0001378	R90.1.p1
OG0001378	T05C12.1.p1
OG0001378	W06F12.3.p1
OG0001378	Y38H8A.3.p1
OG0001378	Y66D12A.20.p1
OG0001378	ZK596.2.p1
OG0001379	F46F6.1a.p1
OG0001379	F46F6.1b.p1
OG0001381	EEED8.6.p1
OG0001381	F56H1.5.p1
OG0001382	C04E6.7.p1
OG0001382	K02F3.6.p1
OG0001382	K07C5.5a.p1
OG0001382	K07C5.5b.p1
OG0001383	F45E1.7a.p1
OG0001383	F45E1.7b.p1
OG0001384	H12C20.2a.p1
OG0001385	C53D5.6.p1
OG0001386	T03F1.8a.p1
OG0001386	T03F1.8b.p1
OG0001388	F54G2.1a.p1
OG0001388	F54G2.1b.p1
OG0001388	F54G2.1c.p1
OG0001390	Y47G6A.29.p1
OG0001391	C01G10.12.p1
OG0001391	C01G8.4.p1
OG0001392	Y87G2A.5.p1
OG0001393	Y37D8A.9a.p1
OG0001393	Y37D8A.9b.p1
OG0001394	F53H4.1.p1
OG0001395	W09H1.5.p1
OG0001395	Y48A6B.9a.p1
OG0001396	Y106G6H.7.p1
OG0001397	C32D5.10.p1
OG0001397	F11A10.3a.p1
OG0001400	C43E11.1.p1
OG0001402	F25G6.2.p1
OG0001403	E04A4.4a.p1
OG0001403	E04A4.4b.p1
OG0001404	T18D3.3.p1
OG0001404	Y39E4A.2a.p1
OG0001404	Y39E4A.2b.p1
OG0001406	C32F10.8a.p1
OG0001406	C32F10.8b.p1
OG0001407	F33D11.11.p1
OG0001407	F42G2.5.p1
OG0001407	ZC196.2.p1
OG0001408	F40F4.7.p1
OG0001408	F54E7.9.p1
OG0001409	F25H2.5.p1
OG0001410	F26E4.1.p1
OG0001411	Y46E12BL.2.p1
OG0001412	C17E4.9.p1
OG0001412	C43F9.6.p1
OG0001412	F55F3.3.p1
OG0001413	B0464.5a.p1
OG0001413	B0464.5b.p1
OG0001413	B0464.5c.p1
OG0001414	C49H3.11.p1
OG0001415	Y41C4A.4a.p1
OG0001415	Y41C4A.4b.p1
OG0001415	Y41C4A.4c.p1
OG0001415	Y41C4A.4d.p1
OG0001415	Y41C4A.4e.p1
OG0001415	Y41C4A.4f.p1
OG0001415	Y41C4A.4g.p1
OG0001417	JC8.3a.p1
OG0001418	C37C3.3.p1
OG0001418	C56C10.3.p1
OG0001418	R12C12.5.p1
OG0001419	W02F12.2.p1
OG0001421	T12A2.15a.p1
OG0001421	T12A2.15b.p1
OG0001422	C25B8.1a.p1
OG0001422	C25B8.1b.p1
OG0001422	M60.5.p1
OG0001422	Y54G9A.3a.p1
OG0001422	Y54G9A.3b.p1
OG0001422	Y54G9A.3c.p1
OG0001434	C07E3.1a.p1
OG0001437	F14D7.6a.p1
OG0001437	F14D7.6b.p1
OG0001437	F14D7.6c.p1
OG0001437	F27D9.2.p1
OG0001437	F57A8.7.p1
OG0001437	F58G11.4a.p1
OG0001437	F58G11.4b.p1
OG0001437	T28C12.1.p1
OG0001437	T28C12.2.p1
OG0001437	W01B6.3.p1
OG0001437	W05E10.1.p1
OG0001437	Y53G8AR.7a.p1
OG0001437	ZK550.2.p1
OG0001438	Y116A8C.14.p1
OG0001438	Y116A8C.16a.p1
OG0001438	Y116A8C.16b.p1
OG0001438	Y116A8C.16c.p1
OG0001442	R05D3.4a.p1
OG0001442	R05D3.4b.p1
OG0001446	F16A11.3a.p1
OG0001446	F16A11.3b.p1
OG0001446	F16A11.3c.p1
OG0001446	F16A11.3d.p1
OG0001447	Y69H2.6.p1
OG0001448	Y105E8A.3.p1
OG0001449	F02C9.3.p1
OG0001449	F36H2.1a.p1
OG0001449	F36H2.1b.p1
OG0001449	F36H2.1c.p1
OG0001450	B0513.5.p1
OG0001452	F39B2.4a.p1
OG0001452	F39B2.4b.p1
OG0001454	C32F10.5.p1
OG0001454	T20B12.8.p1
OG0001455	D1007.12.p1
OG0001456	D2023.5.p1
OG0001456	R186.6.p1
OG0001457	H26D21.2.p1
OG0001458	R10E11.2.p1
OG0001458	R10E11.8.p1
OG0001458	Y38F2AL.4.p1
OG0001460	C47E12.4a.p1
OG0001460	C47E12.4b.p1
OG0001460	C47E12.4c.p1
OG0001460	C47E12.4d.p1
OG0001462	Y71F9AL.17.p1
OG0001463	F22D3.2a.p1
OG0001463	F22D3.2b.p1
OG0001463	F22D3.2c.p1
OG0001464	F36F2.6.p1
OG0001465	K04G7.3a.p1
OG0001465	K04G7.3b.p1
OG0001467	E01A2.2a.p1
OG0001467	E01A2.2b.p1
OG0001471	C13F10.4.p1
OG0001472	F46G10.6.p1
OG0001472	T19B10.11.p1
OG0001473	F55A3.3.p1
OG0001473	F55A3.7.p1
OG0001475	F41E6.4a.p1
OG0001475	F41E6.4b.p1
OG0001475	F41E6.4c.p1
OG0001476	F46F11.9a.p1
OG0001476	F46F11.9b.p1
OG0001477	M01F1.2.p1
OG0001478	F38G1.1.p1
OG0001479	C10G11.5a.p1
OG0001479	C10G11.5b.p1
OG0001479	C10G11.5c.p1
OG0001479	C42D8.3.p1
OG0001480	T09E8.3.p1
OG0001481	B0336.3.p1
OG0001482	Y105E8A.9.p1
OG0001483	C07E3.2.p1
OG0001484	Y80D3A.2a.p1
OG0001484	Y80D3A.2b.p1
OG0001484	Y80D3A.2c.p1
OG0001486	F49C12.8.p1
OG0001488	F28D1.7.p1
OG0001490	Y65B4BR.5a.p1
OG0001490	Y65B4BR.5b.p1
OG0001491	K04D7.2a.p1
OG0001491	K04D7.2b.p1
OG0001501	H38K22.1.p1
OG0001503	T10B10.2.p1
OG0001503	T24C4.1.p1
OG0001503	VW06B3R.1a.p1
OG0001503	VW06B3R.1b.p1
OG0001504	R13A5.1a.p1
OG0001504	R13A5.1b.p1
OG0001504	R13A5.1c.p1
OG0001504	R13A5.1d.p1
OG0001504	R13A5.1e.p1
OG0001507	C07H6.1.p1
OG0001511	K11D9.1a.p1
OG0001511	K11D9.1b.p1
OG0001513	K04C2.2.p1
OG0001514	R11E3.8.p1
OG0001515	F08C6.3.p1
OG0001516	K07G5.1.p1
OG0001517	C49H3.8.p1
OG0001518	F30A10.10.p1
OG0001518	R10E11.3a.p1
OG0001518	R10E11.3b.p1
OG0001519	Y49F6B.4.p1
OG0001520	Y54E10BR.4.p1
OG0001521	Y37E11AL.7.p1
OG0001522	ZK1248.14.p1
OG0001523	C02C6.1a.p1
OG0001523	C02C6.1b.p1
OG0001524	F30F8.8.p1
OG0001525	D2030.2a.p1
OG0001525	D2030.2b.p1
OG0001525	K07A3.3a.p1
OG0001525	K07A3.3b.p1
OG0001526	T05H4.14.p1
OG0001527	F21C3.3.p1
OG0001528	W06A7.3a.p1
OG0001528	W06A7.3b.p1
OG0001528	W06A7.3c.p1
OG0001528	W06A7.3d.p1
OG0001528	W06A7.3e.p1
OG0001528	W06A7.3f.p1
OG0001528	W06A7.3g.p1
OG0001529	F07F6.4.p1
OG0001531	C28G1.1.p1
OG0001531	F48A11.5a.p1
OG0001531	F48A11.5b.p1
OG0001532	E04A4.7.p1
OG0001532	ZC116.2.p1
OG0001534	C26B2.1.p1
OG0001535	C09H10.6.p1
OG0001535	C50B6.2.p1
OG0001537	C18E3.2.p1
OG0001537	ZK1128.5.p1
OG0001541	K10C9.3.p1
OG0001542	T05H10.5a.p1
OG0001542	T05H10.5b.p1
OG0001542	T05H10.5c.p1
OG0001543	Y46G5A.31.p1
OG0001544	T22D1.3a.p1
OG0001544	T22D1.3b.p1
OG0001546	Y37E3.7.p1
OG0001547	M01D7.2.p1
OG0001548	F02A9.4a.p1
OG0001549	F58G11.1a.p1
OG0001549	F58G11.1b.p1
OG0001550	C17D12.1a.p1
OG0001550	C17D12.1b.p1
OG0001550	F33D11.12.p1
OG0001552	D1014.8.p1
OG0001552	Y74C9A.4a.p1
OG0001552	Y74C9A.4b.p1
OG0001553	Y57G11C.16.p1
OG0001554	F56F3.5.p1
OG0001555	F57A8.2a.p1
OG0001555	F57A8.2b.p1
OG0001557	T27E9.5.p1
OG0001557	ZC506.3.p1
OG0001558	C15H11.3a.p1
OG0001558	C15H11.3b.p1
OG0001558	C15H11.6.p1
OG0001559	ZC434.2.p1
OG0001560	T05E7.3.p1
OG0001561	Y71H2AM.20a.p1
OG0001561	Y71H2AM.20b.p1
OG0001564	F43G6.1a.p1
OG0001564	F43G6.1b.p1
OG0001565	F59E12.1.p1
OG0001566	JC8.10a.p1
OG0001566	JC8.10b.p1
OG0001566	JC8.10c.p1
OG0001566	JC8.10d.p1
OG0001567	Y54F10BM.2.p1
OG0001570	C42C1.11a.p1
OG0001570	C42C1.11b.p1
OG0001570	C42C1.11c.p1
OG0001570	ZC416.6.p1
OG0001572	C52E12.3.p1
OG0001574	C29A12.3a.p1
OG0001574	C29A12.3b.p1
OG0001576	C14B1.4.p1
OG0001576	K04G11.4.p1
OG0001576	ZC302.2a.p1
OG0001581	C08B11.1.p1
OG0001581	T24C4.6a.p1
OG0001581	T24C4.6b.p1
OG0001583	C15B12.7a.p1
OG0001583	C15B12.7b.p1
OG0001585	B0222.2.p1
OG0001585	B0222.3.p1
OG0001585	B0331.2.p1
OG0001585	C48A7.2.p1
OG0001585	F09G2.3.p1
OG0001585	W05H5.3.p1
OG0001606	C25F6.3.p1
OG0001608	K06H7.6.p1
OG0001610	R11F4.1.p1
OG0001611	C39E9.13.p1
OG0001613	H28O16.1a.p1
OG0001613	H28O16.1c.p1
OG0001613	H28O16.1d.p1
OG0001614	M03F8.2a.p1
OG0001614	M03F8.2b.p1
OG0001614	M03F8.2c.p1
OG0001614	Y111B2A.20.p1
OG0001615	Y67H2A.1.p1
OG0001616	Y44E3A.6a.p1
OG0001616	Y44E3A.6b.p1
OG0001617	ZC518.2.p1
OG0001618	W06D4.4.p1
OG0001619	ZK652.4.p1
OG0001620	D1081.8.p1
OG0001621	D2045.2.p1
OG0001621	H04D03.3.p1
OG0001622	K02F3.11.p1
OG0001624	F28H1.3.p1
OG0001624	W02B12.6a.p1
OG0001625	F52H2.7.p1
OG0001626	C15B12.1.p1
OG0001626	C15B12.8.p1
OG0001628	C45E5.1.p1
OG0001628	C53A3.2.p1
OG0001628	F44E7.2.p1
OG0001628	K02D10.1c.p1
OG0001628	K09H11.7.p1
OG0001629	C08E8.2.p1
OG0001629	F57C2.5.p1
OG0001629	T12G3.4.p1
OG0001630	T04A11.1.p1
OG0001630	T04A11.2.p1
OG0001630	T04A11.4.p1
OG0001630	T04A11.5.p1
OG0001631	C47E12.8.p1
OG0001631	R06C7.3.p1
OG0001631	Y37E11C.1.p1
OG0001632	Y82E9BR.14a.p1
OG0001632	Y82E9BR.14b.p1
OG0001633	R06A4.4a.p1
OG0001633	R06A4.4b.p1
OG0001635	F41E6.9.p1
OG0001636	M01F1.7.p1
OG0001637	W09B6.2.p1
OG0001637	Y37E11AL.8.p1
OG0001638	B0019.1.p1
OG0001640	F32D1.9.p1
OG0001641	C08B11.7.p1
OG0001642	C44C8.6a.p1
OG0001642	C44C8.6b.p1
OG0001642	K08F8.1a.p1
OG0001642	K08F8.1b.p1
OG0001642	K08F8.1c.p1
OG0001642	K08F8.1d.p1
OG0001642	K08F8.1e.p1
OG0001644	F54F7.1.p1
OG0001644	Y111B2A.16.p1
OG0001646	B0523.5.p1
OG0001647	Y92C3B.2a.p1
OG0001647	Y92C3B.2b.p1
OG0001647	Y92C3B.2c.p1
OG0001647	Y92C3B.2d.p1
OG0001649	W08F4.8a.p1
OG0001649	W08F4.8b.p1
OG0001650	Y53F4B.21.p1
OG0001652	Y54F10AM.4a.p1
OG0001652	Y54F10AM.4b.p1
OG0001652	Y54F10AM.4c.p1
OG0001653	F45G2.10.p1
OG0001655	C43E11.2a.p1
OG0001655	C43E11.2b.p1
OG0001657	F26H9.2.p1
OG0001658	Y54E10BR.1a.p1
OG0001658	Y54E10BR.1b.p1
OG0001659	C16C10.8.p1
OG0001660	F39C12.1.p1
OG0001662	K09B11.2a.p1
OG0001662	K09B11.2b.p1
OG0001663	H42K12.1a.p1
OG0001663	H42K12.1b.p1
OG0001663	W04B5.5.p1
OG0001664	K11H12.2.p1
OG0001665	R11A5.1a.p1
OG0001665	R11A5.1b.p1
OG0001666	B0511.13a.p1
OG0001666	B0511.13b.p1
OG0001666	ZK792.7.p1
OG0001667	C25A1.4.p1
OG0001678	Y47D3A.26a.p1
OG0001678	Y47D3A.26b.p1
OG0001679	Y66D12A.15.p1
OG0001680	M03F8.3a.p1
OG0001680	M03F8.3b.p1
OG0001681	R02D3.1.p1
OG0001684	Y47A7.1.p1
OG0001686	F38A5.1a.p1
OG0001686	F38A5.1b.p1
OG0001692	C07H6.4.p1
OG0001694	C32D5.11.p1
OG0001695	T01G1.4.p1
OG0001696	E04F6.5b.p1
OG0001696	F54D5.7.p1
OG0001698	W08E12.7.p1
OG0001699	B0272.3.p1
OG0001699	F54C8.1.p1
OG0001699	R09B5.6.p1
OG0001700	F54E7.2.p1
OG0001701	Y92H12BL.5.p1
OG0001702	F46E10.10a.p1
OG0001702	F46E10.10b.p1
OG0001702	F46E10.10c.p1
OG0001703	Y43C5A.6a.p1
OG0001703	Y43C5A.6b.p1
OG0001704	F33A8.1.p1
OG0001705	T04C9.1a.p1
OG0001705	T04C9.1b.p1
OG0001705	T04C9.1c.p1
OG0001706	C16A3.10a.p1
OG0001706	C16A3.10b.p1
OG0001707	R07H5.8.p1
OG0001708	W10D5.1.p1
OG0001709	Y54F10AM.10.p1
OG0001710	DY3.2.p1
OG0001710	F10C1.2a.p1
OG0001710	F10C1.2b.p1
OG0001710	F38B2.1a.p1
OG0001710	F38B2.1b.p1
OG0001710	F38B2.1c.p1
OG0001710	F38B2.1d.p1
OG0001710	F52E10.5.p1
OG0001710	K05B2.3.p1
OG0001710	W10G6.3.p1
OG0001711	C18E3.6.p1
OG0001711	F41G4.2a.p1
OG0001711	F41G4.2b.p1
OG0001711	Y65B4A.4.p1
OG0001712	B0412.3.p1
OG0001713	C14C10.1.p1
OG0001713	C33F10.12.p1
OG0001713	F01G4.6a.p1
OG0001713	F01G4.6b.p1
OG0001713	T05F1.8.p1
OG0001715	ZK353.1a.p1
OG0001715	ZK353.1b.p1
OG0001716	H06I04.3a.p1
OG0001716	H06I04.3b.p1
OG0001716	H06I04.3c.p1
OG0001717	Y6B3B.5a.p1
OG0001717	Y6B3B.5b.p1
OG0001717	ZK430.2.p1
OG0001718	F54C9.9.p1
OG0001719	T23B12.4.p1
OG0001720	F52E1.10.p1
OG0001720	T14F9.1.p1
OG0001721	B0041.5.p1
OG0001722	F40F8.10.p1
OG0001723	ZK112.1.p1
OG0001723	ZK688.6a.p1
OG0001723	ZK688.6b.p1
OG0001724	F20H11.3.p1
OG0001725	T14G8.3a.p1
OG0001725	T14G8.3b.p1
OG0001725	T24H7.2.p1
OG0001726	F08B12.3a.p1
OG0001726	F08B12.3b.p1
OG0001726	F08B12.3c.p1
OG0001726	F08B12.3d.p1
OG0001727	T27A3.2.p1
OG0001728	ZK370.8.p1
OG0001729	Y17G7B.2a.p1
OG0001729	Y17G7B.2b.p1
OG0001729	Y17G7B.2c.p1
OG0001730	Y39G10AR.8.p1
OG0001731	T20D3.7a.p1
OG0001731	T20D3.7b.p1
OG0001732	C07H6.5.p1
OG0001734	Y54E5A.7a.p1
OG0001734	Y54E5A.7b.p1
OG0001734	Y54E5A.7c.p1
OG0001735	B0464.2a.p1
OG0001735	B0464.2c.p1
OG0001737	F10E7.8.p1
OG0001738	C10C5.6a.p1
OG0001738	C10C5.6b.p1
OG0001739	Y73B6A.4.p1
OG0001740	Y71H2B.10a.p1
OG0001740	Y71H2B.10c.p1
OG0001741	Y18D10A.13.p1
OG0001742	F01G10.1.p1
OG0001744	C18E9.2a.p1
OG0001745	Y56A3A.4a.p1
OG0001745	Y56A3A.4b.p1
OG0001746	T20F7.6.p1
OG0001746	Y111B2A.8.p1
OG0001746	Y41G9A.3.p1
OG0001747	F28C6.6.p1
OG0001748	F08C6.2a.p1
OG0001748	F08C6.2b.p1
OG0001748	F28A10.10.p1
OG0001748	Y18H1A.11.p1
OG0001749	Y41E3.4a.p1
OG0001749	Y41E3.4b.p1
OG0001749	Y41E3.4c.p1
OG0001750	F11G11.7.p1
OG0001751	C08D8.1.p1
OG0001751	C27C12.4.p1
OG0001751	F31D5.1.p1
OG0001751	F31D5.2.p1
OG0001751	F36G9.3.p1
OG0001751	M153.2.p1
OG0001751	Y52E8A.4.p1
OG0001752	T09A5.11.p1
OG0001753	F19F10.9.p1
OG0001754	K07B1.2.p1
OG0001780	Y48G9A.3.p1
OG0001781	F14B4.3.p1
OG0001786	T08B2.9a.p1
OG0001786	T08B2.9b.p1
OG0001787	F22D6.3a.p1
OG0001788	D2096.4.p1
OG0001789	T20B5.1.p1
OG0001790	F52E4.1a.p1
OG0001790	F52E4.1b.p1
OG0001791	D1054.14.p1
OG0001792	R07G3.5.p1
OG0001795	C34B7.2.p1
OG0001796	Y54E10A.11.p1
OG0001798	Y22D7AL.5a.p1
OG0001799	C14B1.10.p1
OG0001799	C35D10.12.p1
OG0001800	F13H8.10a.p1
OG0001800	F13H8.10b.p1
OG0001800	F13H8.10c.p1
OG0001801	Y39B6A.33.p1
OG0001802	C30C11.4.p1
OG0001803	C56C10.7a.p1
OG0001803	C56C10.7b.p1
OG0001803	C56C10.7c.p1
OG0001804	F08D12.1.p1
OG0001806	C31C9.2.p1
OG0001807	F22F7.1a.p1
OG0001807	F22F7.1b.p1
OG0001807	F22F7.2.p1
OG0001807	Y50D4B.2.p1
OG0001808	B0035.14.p1
OG0001809	B0035.12.p1
OG0001810	EEED8.16.p1
OG0001812	C13C4.5.p1
OG0001812	C39E9.10.p1
OG0001812	F09A5.1.p1
OG0001812	Y111B2A.19.p1
OG0001813	Y47D3B.7.p1
OG0001814	C06A6.5.p1
OG0001814	C30H7.2a.p1
OG0001814	C30H7.2b.p1
OG0001814	F42G8.7.p1
OG0001815	W02H5.8.p1
OG0001816	C02D5.2a.p1
OG0001816	C02D5.2b.p1
OG0001816	F37H8.5.p1
OG0001816	K07D4.8.p1
OG0001816	R07E5.4.p1
OG0001817	F30H5.1.p1
OG0001818	C17G10.4a.p1
OG0001818	C17G10.4b.p1
OG0001818	C17G10.4c.p1
OG0001818	C17G10.4d.p1
OG0001818	C17G10.4e.p1
OG0001819	F21H12.1.p1
OG0001820	F57B10.6.p1
OG0001822	Y42H9AR.3.p1
OG0001823	C01B4.6.p1
OG0001823	Y19D10A.16.p1
OG0001824	B0035.3.p1
OG0001825	F48E8.5.p1
OG0001827	F55A12.9a.p1
OG0001827	F55A12.9b.p1
OG0001827	F55A12.9c.p1
