Orthogroup	SU_TRX
OG0000059	WHL22.105079.0.p1
OG0000059	WHL22.157411.0.p1
OG0000059	WHL22.157414.0.p1
OG0000059	WHL22.162715.0.p1
OG0000059	WHL22.197747.0.p1
OG0000059	WHL22.246573.0.p1
OG0000059	WHL22.306091.0.p1
OG0000059	WHL22.306091.1.p1
OG0000059	WHL22.342914.1.p1
OG0000059	WHL22.359983.0.p1
OG0000059	WHL22.369954.0.p1
OG0000059	WHL22.420489.0.p1
OG0000059	WHL22.616127.0.p1
OG0000059	WHL22.616127.1.p1
OG0000059	WHL22.618622.0.p1
OG0000059	WHL22.618622.1.p1
OG0000059	WHL22.618622.2.p1
OG0000059	WHL22.643534.0.p2
OG0000059	WHL22.664188.0.p1
OG0000059	WHL22.664188.1.p1
OG0000059	WHL22.697595.0.p1
OG0000059	WHL22.697595.0.p2
OG0000059	WHL22.697595.1.p1
OG0000059	WHL22.697619.1.p1
OG0000059	WHL22.699829.2.p1
OG0000059	WHL22.700481.0.p1
OG0000059	WHL22.760631.0.p1
OG0000059	WHL22.760631.1.p1
OG0000059	WHL22.760631.2.p1
OG0000063	SPU_012384.1.p1
OG0000063	SPU_019002.1.p1
OG0000063	WHL22.113848.0.p1
OG0000063	WHL22.159450.0.p1
OG0000063	WHL22.389872.0.p1
OG0000063	WHL22.41742.0.p1
OG0000063	WHL22.439762.0.p1
OG0000063	WHL22.468365.0.p1
OG0000063	WHL22.490768.0.p1
OG0000063	WHL22.535569.0.p1
OG0000063	WHL22.548104.0.p1
OG0000063	WHL22.615153.0.p1
OG0000063	WHL22.639477.0.p1
OG0000063	WHL22.639627.0.p1
OG0000063	WHL22.639684.0.p1
OG0000063	WHL22.743430.0.p1
OG0000063	WHL22.767290.0.p1
OG0000066	WHL22.28154.2.p1
OG0000066	WHL22.28154.3.p1
OG0000066	WHL22.327805.0.p1
OG0000066	WHL22.38158.0.p1
OG0000066	WHL22.38253.0.p1
OG0000066	WHL22.383170.0.p1
OG0000066	WHL22.383170.1.p1
OG0000066	WHL22.428061.0.p1
OG0000066	WHL22.433206.0.p1
OG0000066	WHL22.434668.1.p1
OG0000066	WHL22.453594.0.p1
OG0000066	WHL22.453617.0.p1
OG0000066	WHL22.601823.0.p1
OG0000066	WHL22.601823.1.p1
OG0000066	WHL22.601823.2.p1
OG0000066	WHL22.603220.0.p1
OG0000067	WHL22.104163.0.p1
OG0000067	WHL22.2178.0.p1
OG0000067	WHL22.325627.0.p2
OG0000067	WHL22.364840.0.p1
OG0000067	WHL22.442624.0.p1
OG0000067	WHL22.526515.0.p1
OG0000067	WHL22.61675.0.p1
OG0000069	WHL22.117215.0.p1
OG0000069	WHL22.248805.0.p1
OG0000069	WHL22.248805.1.p1
OG0000069	WHL22.268790.0.p1
OG0000069	WHL22.283126.0.p1
OG0000069	WHL22.283126.1.p1
OG0000069	WHL22.283126.2.p1
OG0000069	WHL22.519136.0.p1
OG0000069	WHL22.548185.0.p1
OG0000069	WHL22.548185.2.p1
OG0000069	WHL22.567921.1.p1
OG0000069	WHL22.567921.2.p1
OG0000072	WHL22.135434.0.p1
OG0000072	WHL22.158834.0.p1
OG0000072	WHL22.158834.1.p1
OG0000072	WHL22.184359.0.p1
OG0000072	WHL22.184359.1.p1
OG0000072	WHL22.184359.2.p1
OG0000072	WHL22.184359.3.p1
OG0000072	WHL22.184359.5.p1
OG0000072	WHL22.288460.0.p1
OG0000072	WHL22.349195.0.p1
OG0000072	WHL22.349204.0.p1
OG0000072	WHL22.350265.0.p1
OG0000072	WHL22.350285.0.p1
OG0000072	WHL22.408109.0.p1
OG0000072	WHL22.573763.0.p1
OG0000072	WHL22.608502.0.p1
OG0000072	WHL22.646963.0.p1
OG0000072	WHL22.724930.1.p1
OG0000076	WHL22.1417.0.p1
OG0000076	WHL22.189383.0.p1
OG0000076	WHL22.208053.0.p1
OG0000076	WHL22.208092.0.p1
OG0000076	WHL22.208122.0.p1
OG0000076	WHL22.223883.0.p1
OG0000076	WHL22.580898.0.p1
OG0000076	WHL22.711035.3.p1
OG0000076	WHL22.711035.4.p1
OG0000076	WHL22.91473.0.p1
OG0000076	WHL22.91481.0.p1
OG0000077	WHL22.170727.0.p1
OG0000077	WHL22.200017.0.p1
OG0000077	WHL22.200017.2.p1
OG0000077	WHL22.200017.3.p1
OG0000077	WHL22.200017.4.p1
OG0000077	WHL22.205285.5.p1
OG0000077	WHL22.293348.0.p1
OG0000077	WHL22.300335.0.p1
OG0000077	WHL22.474236.0.p1
OG0000077	WHL22.555211.0.p1
OG0000077	WHL22.555211.1.p1
OG0000077	WHL22.555211.2.p1
OG0000077	WHL22.564873.0.p1
OG0000077	WHL22.564891.0.p1
OG0000077	WHL22.618290.0.p1
OG0000079	WHL22.194377.0.p1
OG0000079	WHL22.285628.0.p1
OG0000079	WHL22.343329.0.p1
OG0000079	WHL22.556053.0.p1
OG0000079	WHL22.556199.0.p1
OG0000079	WHL22.574191.0.p1
OG0000079	WHL22.643119.0.p1
OG0000079	WHL22.733408.0.p1
OG0000083	WHL22.111169.0.p1
OG0000083	WHL22.111169.1.p1
OG0000083	WHL22.111169.3.p1
OG0000083	WHL22.111169.4.p1
OG0000083	WHL22.120331.0.p1
OG0000083	WHL22.18554.0.p1
OG0000083	WHL22.18557.0.p1
OG0000083	WHL22.18837.0.p1
OG0000083	WHL22.18837.1.p1
OG0000083	WHL22.310434.0.p1
OG0000083	WHL22.345312.1.p1
OG0000083	WHL22.418370.0.p1
OG0000083	WHL22.475203.1.p1
OG0000083	WHL22.497732.0.p1
OG0000083	WHL22.555342.0.p1
OG0000083	WHL22.566039.0.p1
OG0000083	WHL22.566045.0.p1
OG0000083	WHL22.569973.0.p1
OG0000083	WHL22.569976.0.p1
OG0000083	WHL22.608734.1.p1
OG0000083	WHL22.67421.0.p1
OG0000083	WHL22.67421.0.p2
OG0000084	WHL22.148946.0.p1
OG0000084	WHL22.149403.0.p1
OG0000084	WHL22.307027.0.p1
OG0000084	WHL22.309559.0.p1
OG0000084	WHL22.406904.0.p1
OG0000084	WHL22.472536.0.p1
OG0000084	WHL22.488987.0.p1
OG0000084	WHL22.546681.0.p1
OG0000084	WHL22.583750.0.p1
OG0000084	WHL22.583756.0.p1
OG0000084	WHL22.583759.0.p1
OG0000084	WHL22.80361.0.p1
OG0000086	WHL22.136963.0.p1
OG0000086	WHL22.136963.1.p1
OG0000086	WHL22.136963.2.p1
OG0000086	WHL22.136963.3.p1
OG0000086	WHL22.136963.4.p1
OG0000086	WHL22.361784.0.p1
OG0000086	WHL22.361784.1.p1
OG0000086	WHL22.361796.0.p1
OG0000086	WHL22.368371.1.p1
OG0000086	WHL22.461126.0.p1
OG0000086	WHL22.461126.1.p1
OG0000086	WHL22.516112.0.p1
OG0000086	WHL22.529181.0.p1
OG0000086	WHL22.606333.0.p1
OG0000086	WHL22.733615.1.p1
OG0000087	WHL22.105606.0.p1
OG0000087	WHL22.130127.0.p1
OG0000087	WHL22.166195.0.p1
OG0000087	WHL22.173016.0.p1
OG0000087	WHL22.173016.1.p1
OG0000087	WHL22.338956.0.p1
OG0000087	WHL22.445208.0.p1
OG0000087	WHL22.494604.0.p1
OG0000087	WHL22.90016.0.p1
OG0000087	WHL22.90016.1.p1
OG0000087	WHL22.90016.2.p1
OG0000087	WHL22.90016.3.p1
OG0000087	WHL22.90344.0.p1
OG0000087	WHL22.90347.1.p1
OG0000088	WHL22.442689.0.p1
OG0000088	WHL22.442689.1.p1
OG0000088	WHL22.570818.0.p1
OG0000088	WHL22.731493.0.p1
OG0000088	WHL22.731493.1.p1
OG0000088	WHL22.735798.0.p1
OG0000088	WHL22.762062.1.p1
OG0000089	WHL22.13294.1.p1
OG0000089	WHL22.424638.0.p1
OG0000089	WHL22.424641.0.p1
OG0000089	WHL22.424641.0.p2
OG0000089	WHL22.480581.2.p1
OG0000089	WHL22.690819.0.p1
OG0000089	WHL22.690897.0.p1
OG0000089	WHL22.690897.2.p1
OG0000089	WHL22.690897.3.p1
OG0000090	WHL22.115549.0.p1
OG0000090	WHL22.173984.0.p1
OG0000090	WHL22.185050.1.p1
OG0000090	WHL22.246212.1.p1
OG0000090	WHL22.310988.0.p1
OG0000090	WHL22.310988.1.p1
OG0000090	WHL22.551887.0.p1
OG0000090	WHL22.608231.0.p1
OG0000090	WHL22.760225.0.p1
OG0000091	WHL22.114983.1.p1
OG0000091	WHL22.116813.0.p1
OG0000091	WHL22.125864.0.p1
OG0000091	WHL22.125867.0.p1
OG0000091	WHL22.130055.0.p1
OG0000091	WHL22.130055.1.p1
OG0000091	WHL22.130055.2.p1
OG0000091	WHL22.29584.0.p1
OG0000091	WHL22.29584.1.p1
OG0000091	WHL22.312901.0.p1
OG0000091	WHL22.312901.1.p1
OG0000091	WHL22.440366.0.p1
OG0000091	WHL22.460802.0.p1
OG0000091	WHL22.472935.0.p1
OG0000091	WHL22.553435.2.p1
OG0000091	WHL22.620726.0.p1
OG0000091	WHL22.754921.0.p1
OG0000091	WHL22.763956.1.p1
OG0000093	WHL22.293687.0.p1
OG0000093	WHL22.478661.1.p1
OG0000093	WHL22.478661.2.p2
OG0000093	WHL22.478661.2.p3
OG0000093	WHL22.555900.0.p1
OG0000093	WHL22.555900.1.p1
OG0000093	WHL22.555900.2.p1
OG0000093	WHL22.57379.0.p1
OG0000093	WHL22.714762.0.p1
OG0000093	WHL22.714762.1.p1
OG0000093	WHL22.714762.2.p1
OG0000093	WHL22.714762.3.p1
OG0000093	WHL22.739059.0.p1
OG0000093	WHL22.739059.1.p1
OG0000093	WHL22.739059.3.p1
OG0000093	WHL22.744627.0.p1
OG0000093	WHL22.744627.1.p1
OG0000094	WHL22.17771.3.p1
OG0000094	WHL22.281736.0.p1
OG0000094	WHL22.281736.1.p1
OG0000094	WHL22.362066.1.p1
OG0000094	WHL22.362069.0.p1
OG0000094	WHL22.570949.0.p1
OG0000094	WHL22.570949.1.p1
OG0000094	WHL22.571011.1.p1
OG0000094	WHL22.574199.0.p1
OG0000094	WHL22.574199.1.p1
OG0000094	WHL22.574199.2.p1
OG0000094	WHL22.574199.3.p1
OG0000094	WHL22.574199.4.p1
OG0000094	WHL22.623598.1.p1
OG0000094	WHL22.623598.2.p1
OG0000094	WHL22.728999.0.p1
OG0000095	WHL22.25452.0.p1
OG0000095	WHL22.31459.0.p1
OG0000095	WHL22.31459.2.p1
OG0000095	WHL22.31459.4.p1
OG0000095	WHL22.351683.0.p1
OG0000095	WHL22.397641.0.p1
OG0000095	WHL22.397641.1.p1
OG0000095	WHL22.417319.0.p1
OG0000095	WHL22.417319.1.p1
OG0000095	WHL22.417319.3.p1
OG0000095	WHL22.417319.4.p1
OG0000095	WHL22.487427.0.p1
OG0000095	WHL22.674675.0.p1
OG0000095	WHL22.674678.0.p1
OG0000095	WHL22.674678.1.p1
OG0000095	WHL22.741880.1.p1
OG0000095	WHL22.741880.2.p1
OG0000095	WHL22.741880.3.p1
OG0000095	WHL22.741880.4.p1
OG0000095	WHL22.741880.5.p1
OG0000095	WHL22.741880.6.p1
OG0000095	WHL22.89747.0.p1
OG0000097	WHL22.160761.0.p1
OG0000097	WHL22.273077.0.p1
OG0000097	WHL22.283850.0.p1
OG0000097	WHL22.295874.0.p2
OG0000097	WHL22.325648.0.p2
OG0000097	WHL22.383164.0.p1
OG0000097	WHL22.57355.0.p1
OG0000097	WHL22.61681.0.p1
OG0000099	WHL22.246362.0.p1
OG0000099	WHL22.325422.0.p1
OG0000099	WHL22.325422.1.p1
OG0000099	WHL22.335751.1.p1
OG0000099	WHL22.335751.2.p1
OG0000099	WHL22.377347.0.p1
OG0000099	WHL22.580527.0.p1
OG0000099	WHL22.609109.0.p1
OG0000099	WHL22.610194.0.p1
OG0000099	WHL22.610200.0.p1
OG0000099	WHL22.639765.0.p1
OG0000099	WHL22.639765.1.p1
OG0000100	WHL22.204028.0.p1
OG0000100	WHL22.204028.1.p1
OG0000100	WHL22.337941.0.p1
OG0000100	WHL22.340405.3.p1
OG0000100	WHL22.374790.0.p1
OG0000100	WHL22.478156.0.p1
OG0000100	WHL22.542423.0.p1
OG0000100	WHL22.548549.1.p2
OG0000100	WHL22.548549.2.p2
OG0000100	WHL22.561690.0.p1
OG0000101	WHL22.171348.0.p1
OG0000101	WHL22.236642.4.p1
OG0000101	WHL22.250288.0.p1
OG0000101	WHL22.29084.0.p1
OG0000101	WHL22.391565.1.p1
OG0000101	WHL22.421278.0.p1
OG0000101	WHL22.496191.0.p1
OG0000101	WHL22.507210.0.p1
OG0000101	WHL22.509620.0.p1
OG0000101	WHL22.546705.0.p1
OG0000103	WHL22.227976.0.p1
OG0000103	WHL22.227976.1.p1
OG0000103	WHL22.278416.0.p1
OG0000103	WHL22.603979.0.p1
OG0000103	WHL22.684862.1.p1
OG0000103	WHL22.684862.2.p1
OG0000103	WHL22.684862.3.p1
OG0000103	WHL22.684862.4.p1
OG0000103	WHL22.78158.2.p1
OG0000103	WHL22.78249.0.p1
OG0000106	WHL22.295522.0.p1
OG0000106	WHL22.295522.1.p1
OG0000106	WHL22.345067.0.p1
OG0000106	WHL22.428235.0.p1
OG0000106	WHL22.502192.0.p1
OG0000106	WHL22.511487.0.p1
OG0000106	WHL22.511493.0.p1
OG0000106	WHL22.520853.1.p1
OG0000106	WHL22.52378.0.p1
OG0000106	WHL22.52383.1.p1
OG0000106	WHL22.526295.3.p1
OG0000106	WHL22.526295.4.p1
OG0000106	WHL22.526346.3.p1
OG0000106	WHL22.52884.0.p1
OG0000106	WHL22.596260.0.p1
OG0000106	WHL22.596260.1.p1
OG0000106	WHL22.596260.2.p1
OG0000107	WHL22.119423.0.p1
OG0000107	WHL22.119438.0.p1
OG0000107	WHL22.119959.0.p1
OG0000107	WHL22.119959.1.p1
OG0000107	WHL22.163274.0.p1
OG0000107	WHL22.179666.0.p1
OG0000107	WHL22.237453.0.p1
OG0000107	WHL22.237456.0.p1
OG0000107	WHL22.256993.1.p1
OG0000107	WHL22.256993.2.p1
OG0000107	WHL22.256993.3.p1
OG0000107	WHL22.257089.0.p1
OG0000107	WHL22.25917.0.p1
OG0000107	WHL22.328458.0.p1
OG0000107	WHL22.328458.1.p1
OG0000107	WHL22.380824.0.p1
OG0000107	WHL22.42216.0.p1
OG0000107	WHL22.42492.0.p1
OG0000107	WHL22.42492.1.p1
OG0000107	WHL22.587913.0.p1
OG0000107	WHL22.587919.0.p1
OG0000107	WHL22.63257.0.p1
OG0000107	WHL22.63263.0.p1
OG0000107	WHL22.714050.0.p1
OG0000107	WHL22.767488.0.p1
OG0000108	WHL22.132135.0.p1
OG0000108	WHL22.132135.2.p1
OG0000108	WHL22.223516.0.p1
OG0000108	WHL22.372129.0.p1
OG0000108	WHL22.372129.1.p1
OG0000108	WHL22.381478.2.p1
OG0000108	WHL22.498661.0.p1
OG0000108	WHL22.498667.0.p1
OG0000108	WHL22.678238.0.p1
OG0000108	WHL22.678238.0.p2
OG0000108	WHL22.678238.0.p3
OG0000108	WHL22.678238.1.p1
OG0000108	WHL22.754033.0.p1
OG0000108	WHL22.754033.1.p1
OG0000108	WHL22.754033.2.p1
OG0000108	WHL22.754033.3.p1
OG0000111	WHL22.270083.0.p1
OG0000111	WHL22.283838.0.p1
OG0000111	WHL22.508726.0.p2
OG0000111	WHL22.508726.1.p2
OG0000111	WHL22.568244.0.p1
OG0000111	WHL22.684141.0.p1
OG0000111	WHL22.8498.0.p1
OG0000115	WHL22.109128.0.p1
OG0000115	WHL22.117470.0.p1
OG0000115	WHL22.117470.1.p1
OG0000115	WHL22.117491.0.p1
OG0000115	WHL22.117533.0.p1
OG0000115	WHL22.136483.0.p1
OG0000115	WHL22.136483.1.p1
OG0000115	WHL22.148949.1.p1
OG0000115	WHL22.157602.0.p1
OG0000115	WHL22.157602.1.p1
OG0000115	WHL22.157602.3.p1
OG0000115	WHL22.171238.0.p1
OG0000115	WHL22.179051.0.p1
OG0000115	WHL22.179051.1.p1
OG0000115	WHL22.203758.0.p1
OG0000115	WHL22.204515.0.p1
OG0000115	WHL22.204515.1.p1
OG0000115	WHL22.204515.2.p1
OG0000115	WHL22.204515.3.p1
OG0000115	WHL22.204515.4.p1
OG0000115	WHL22.204515.5.p1
OG0000115	WHL22.223177.0.p1
OG0000115	WHL22.313967.0.p1
OG0000115	WHL22.315228.0.p1
OG0000115	WHL22.315228.1.p1
OG0000115	WHL22.315228.3.p1
OG0000115	WHL22.324729.0.p1
OG0000115	WHL22.328830.1.p1
OG0000115	WHL22.328830.2.p1
OG0000115	WHL22.368568.0.p1
OG0000115	WHL22.378621.0.p1
OG0000115	WHL22.383712.0.p1
OG0000115	WHL22.383712.1.p1
OG0000115	WHL22.383712.2.p1
OG0000115	WHL22.383712.3.p1
OG0000115	WHL22.383712.4.p1
OG0000115	WHL22.397007.0.p1
OG0000115	WHL22.397011.3.p1
OG0000115	WHL22.397011.5.p1
OG0000115	WHL22.397011.6.p1
OG0000115	WHL22.397011.9.p1
OG0000115	WHL22.400959.0.p1
OG0000115	WHL22.406787.1.p1
OG0000115	WHL22.433974.0.p1
OG0000115	WHL22.433974.2.p1
OG0000115	WHL22.433977.0.p1
OG0000115	WHL22.452723.0.p1
OG0000115	WHL22.452723.3.p1
OG0000115	WHL22.484963.0.p1
OG0000115	WHL22.484963.1.p1
OG0000115	WHL22.484963.2.p1
OG0000115	WHL22.538031.0.p1
OG0000115	WHL22.550133.0.p1
OG0000115	WHL22.550133.1.p1
OG0000115	WHL22.550133.2.p1
OG0000115	WHL22.579531.1.p1
OG0000115	WHL22.580998.0.p1
OG0000115	WHL22.617056.0.p1
OG0000115	WHL22.632305.0.p1
OG0000115	WHL22.638349.0.p1
OG0000115	WHL22.65419.0.p1
OG0000115	WHL22.65421.0.p1
OG0000115	WHL22.657208.0.p1
OG0000115	WHL22.717130.0.p1
OG0000115	WHL22.717130.1.p1
OG0000116	WHL22.232496.0.p1
OG0000116	WHL22.235406.0.p1
OG0000116	WHL22.235406.1.p1
OG0000116	WHL22.313848.0.p1
OG0000116	WHL22.36689.0.p1
OG0000116	WHL22.36689.1.p1
OG0000116	WHL22.409111.0.p1
OG0000116	WHL22.512070.0.p1
OG0000116	WHL22.592878.0.p1
OG0000116	WHL22.592878.1.p1
OG0000116	WHL22.62055.0.p1
OG0000116	WHL22.696114.1.p1
OG0000116	WHL22.696114.3.p1
OG0000117	WHL22.215707.0.p1
OG0000117	WHL22.223445.1.p1
OG0000117	WHL22.23245.0.p1
OG0000117	WHL22.23245.1.p1
OG0000117	WHL22.313504.1.p1
OG0000117	WHL22.313504.2.p1
OG0000117	WHL22.313504.3.p1
OG0000117	WHL22.654555.0.p1
OG0000117	WHL22.78328.0.p1
OG0000117	WHL22.78328.1.p1
OG0000118	WHL22.245684.0.p1
OG0000118	WHL22.245684.1.p1
OG0000118	WHL22.466028.0.p1
OG0000118	WHL22.466034.0.p1
OG0000118	WHL22.466040.0.p1
OG0000118	WHL22.479645.0.p1
OG0000118	WHL22.701929.0.p1
OG0000118	WHL22.738338.0.p1
OG0000118	WHL22.738338.1.p1
OG0000118	WHL22.738338.2.p1
OG0000122	WHL22.147365.0.p1
OG0000122	WHL22.147840.0.p1
OG0000122	WHL22.147840.1.p1
OG0000122	WHL22.148654.0.p1
OG0000122	WHL22.326623.0.p1
OG0000122	WHL22.474166.0.p1
OG0000122	WHL22.547256.0.p1
OG0000122	WHL22.57978.0.p1
OG0000122	WHL22.682558.0.p1
OG0000122	WHL22.720240.0.p1
OG0000122	WHL22.720249.0.p1
OG0000126	WHL22.184055.0.p1
OG0000126	WHL22.184055.1.p1
OG0000126	WHL22.299224.0.p1
OG0000126	WHL22.299224.1.p1
OG0000126	WHL22.299224.2.p1
OG0000126	WHL22.423190.0.p1
OG0000126	WHL22.423190.1.p1
OG0000126	WHL22.423190.2.p1
OG0000126	WHL22.423190.3.p1
OG0000126	WHL22.423190.4.p1
OG0000126	WHL22.477016.0.p1
OG0000126	WHL22.477016.1.p1
OG0000126	WHL22.477016.2.p1
OG0000126	WHL22.535846.0.p1
OG0000126	WHL22.535846.1.p1
OG0000126	WHL22.551578.2.p1
OG0000126	WHL22.585491.0.p1
OG0000126	WHL22.604607.0.p1
OG0000126	WHL22.604607.1.p1
OG0000126	WHL22.604607.2.p1
OG0000126	WHL22.604607.3.p1
OG0000126	WHL22.652992.0.p1
OG0000126	WHL22.684029.0.p1
OG0000126	WHL22.684029.1.p1
OG0000126	WHL22.691481.0.p1
OG0000127	WHL22.319117.0.p1
OG0000127	WHL22.319117.1.p1
OG0000127	WHL22.329908.0.p1
OG0000127	WHL22.488878.0.p1
OG0000127	WHL22.544179.0.p1
OG0000127	WHL22.602754.0.p1
OG0000127	WHL22.602754.1.p1
OG0000127	WHL22.602754.2.p1
OG0000127	WHL22.602754.3.p1
OG0000130	WHL22.209793.0.p1
OG0000130	WHL22.232743.0.p1
OG0000130	WHL22.232743.3.p1
OG0000130	WHL22.241945.0.p1
OG0000130	WHL22.265756.0.p1
OG0000130	WHL22.266071.0.p1
OG0000130	WHL22.266071.1.p1
OG0000130	WHL22.393586.3.p1
OG0000130	WHL22.41221.0.p1
OG0000130	WHL22.41221.1.p1
OG0000130	WHL22.41221.3.p1
OG0000130	WHL22.438181.0.p1
OG0000130	WHL22.642832.0.p1
OG0000130	WHL22.642896.0.p1
OG0000130	WHL22.642914.0.p1
OG0000130	WHL22.642914.1.p1
OG0000130	WHL22.642929.0.p1
OG0000131	WHL22.1900.1.p1
OG0000131	WHL22.1900.2.p1
OG0000131	WHL22.1900.3.p1
OG0000131	WHL22.227277.0.p1
OG0000131	WHL22.464516.1.p1
OG0000131	WHL22.491090.0.p1
OG0000131	WHL22.491090.1.p1
OG0000131	WHL22.491090.2.p1
OG0000131	WHL22.624760.0.p1
OG0000132	WHL22.155335.0.p1
OG0000132	WHL22.155335.1.p1
OG0000132	WHL22.253569.1.p1
OG0000132	WHL22.357616.0.p1
OG0000132	WHL22.406302.1.p1
OG0000132	WHL22.84500.0.p1
OG0000133	WHL22.105180.0.p1
OG0000133	WHL22.105180.1.p1
OG0000133	WHL22.426109.0.p1
OG0000133	WHL22.426109.1.p1
OG0000133	WHL22.430782.0.p1
OG0000133	WHL22.430782.1.p1
OG0000133	WHL22.430782.2.p1
OG0000133	WHL22.430782.3.p1
OG0000133	WHL22.430785.0.p1
OG0000133	WHL22.430876.0.p1
OG0000133	WHL22.430876.1.p1
OG0000133	WHL22.430876.2.p1
OG0000133	WHL22.430876.3.p1
OG0000133	WHL22.541481.0.p1
OG0000133	WHL22.541481.1.p1
OG0000133	WHL22.541481.2.p1
OG0000133	WHL22.541481.3.p1
OG0000133	WHL22.544208.0.p1
OG0000133	WHL22.563693.0.p1
OG0000133	WHL22.712841.0.p1
OG0000135	WHL22.110286.0.p1
OG0000135	WHL22.129356.0.p1
OG0000135	WHL22.172978.0.p1
OG0000135	WHL22.232795.0.p1
OG0000135	WHL22.270462.0.p1
OG0000135	WHL22.270462.2.p1
OG0000135	WHL22.270463.3.p1
OG0000135	WHL22.362617.0.p1
OG0000135	WHL22.366016.0.p1
OG0000135	WHL22.366016.12.p1
OG0000135	WHL22.366016.13.p1
OG0000135	WHL22.366016.14.p1
OG0000135	WHL22.366016.15.p1
OG0000135	WHL22.366017.10.p2
OG0000135	WHL22.366017.11.p1
OG0000135	WHL22.366017.2.p1
OG0000135	WHL22.366017.9.p2
OG0000135	WHL22.442776.0.p1
OG0000135	WHL22.485267.0.p1
OG0000135	WHL22.485267.1.p1
OG0000135	WHL22.524261.0.p1
OG0000135	WHL22.534783.1.p1
OG0000135	WHL22.766526.0.p1
OG0000135	WHL22.766526.2.p1
OG0000135	WHL22.766526.3.p1
OG0000137	WHL22.241481.0.p1
OG0000137	WHL22.32072.0.p1
OG0000137	WHL22.32072.1.p1
OG0000137	WHL22.32201.1.p1
OG0000137	WHL22.32202.0.p4
OG0000137	WHL22.325826.0.p1
OG0000137	WHL22.466745.0.p1
OG0000137	WHL22.501559.0.p1
OG0000137	WHL22.501565.0.p1
OG0000137	WHL22.501568.0.p1
OG0000137	WHL22.501568.1.p1
OG0000137	WHL22.734296.0.p1
OG0000137	WHL22.734296.1.p2
OG0000138	WHL22.297492.1.p1
OG0000138	WHL22.297897.0.p1
OG0000138	WHL22.297897.1.p1
OG0000138	WHL22.297897.3.p1
OG0000138	WHL22.53056.0.p1
OG0000138	WHL22.53056.1.p1
OG0000138	WHL22.616060.1.p1
OG0000138	WHL22.617550.0.p1
OG0000138	WHL22.760344.0.p1
OG0000138	WHL22.765051.0.p1
OG0000138	WHL22.765051.1.p1
OG0000138	WHL22.765051.2.p1
OG0000140	WHL22.33162.0.p1
OG0000140	WHL22.589.0.p1
OG0000140	WHL22.643858.0.p1
OG0000140	WHL22.643876.0.p1
OG0000140	WHL22.692383.0.p1
OG0000140	WHL22.692558.0.p1
OG0000140	WHL22.752337.0.p1
OG0000141	WHL22.115084.0.p1
OG0000141	WHL22.126992.1.p1
OG0000141	WHL22.126998.1.p1
OG0000141	WHL22.393045.0.p1
OG0000141	WHL22.393085.0.p1
OG0000141	WHL22.412247.0.p1
OG0000141	WHL22.498284.0.p1
OG0000141	WHL22.498284.1.p1
OG0000141	WHL22.506718.0.p1
OG0000141	WHL22.506760.0.p1
OG0000141	WHL22.725142.0.p1
OG0000141	WHL22.725616.0.p1
OG0000141	WHL22.725616.1.p1
OG0000141	WHL22.725616.2.p1
OG0000141	WHL22.725616.4.p1
OG0000142	WHL22.184964.0.p1
OG0000142	WHL22.184964.2.p1
OG0000142	WHL22.1863.1.p1
OG0000142	WHL22.1863.2.p1
OG0000142	WHL22.1981.0.p1
OG0000142	WHL22.1981.1.p1
OG0000142	WHL22.201754.0.p1
OG0000142	WHL22.223252.0.p1
OG0000142	WHL22.340807.1.p2
OG0000142	WHL22.412789.0.p1
OG0000142	WHL22.591475.0.p1
OG0000142	WHL22.591475.1.p1
OG0000143	WHL22.103885.0.p1
OG0000143	WHL22.103924.0.p1
OG0000143	WHL22.279692.0.p1
OG0000143	WHL22.562614.0.p1
OG0000143	WHL22.8495.0.p1
OG0000144	WHL22.131060.0.p1
OG0000144	WHL22.198668.0.p1
OG0000144	WHL22.210154.0.p1
OG0000144	WHL22.210157.0.p1
OG0000144	WHL22.380187.0.p1
OG0000144	WHL22.380228.0.p1
OG0000144	WHL22.441254.0.p1
OG0000144	WHL22.483798.0.p1
OG0000144	WHL22.59256.0.p1
OG0000144	WHL22.62015.0.p1
OG0000145	WHL22.16671.0.p1
OG0000145	WHL22.16671.1.p1
OG0000145	WHL22.16671.3.p1
OG0000145	WHL22.16671.4.p1
OG0000145	WHL22.16752.0.p1
OG0000145	WHL22.16752.1.p1
OG0000145	WHL22.16752.2.p1
OG0000145	WHL22.16752.3.p1
OG0000145	WHL22.195393.0.p1
OG0000145	WHL22.195393.1.p1
OG0000145	WHL22.195393.2.p1
OG0000145	WHL22.195393.3.p1
OG0000145	WHL22.217164.0.p1
OG0000145	WHL22.217164.1.p1
OG0000145	WHL22.27664.0.p1
OG0000145	WHL22.27664.1.p1
OG0000145	WHL22.27664.2.p1
OG0000145	WHL22.27664.3.p1
OG0000145	WHL22.27664.4.p1
OG0000145	WHL22.377465.0.p1
OG0000145	WHL22.377465.1.p1
OG0000145	WHL22.486830.0.p1
OG0000145	WHL22.486833.0.p1
OG0000145	WHL22.502133.0.p1
OG0000145	WHL22.5040.0.p1
OG0000145	WHL22.5040.1.p1
OG0000145	WHL22.5040.3.p1
OG0000145	WHL22.554315.0.p1
OG0000145	WHL22.554920.0.p1
OG0000145	WHL22.554920.1.p1
OG0000146	WHL22.226328.0.p1
OG0000146	WHL22.256108.0.p1
OG0000146	WHL22.28493.0.p1
