Orthogroup	Clim_TRX
OG0008379	Clim_g5612
OG0008670	Clim_g3721
OG0008718	Clim_g6671
OG0008728	Clim_g3790
OG0008741	Clim_g5213
OG0008754	Clim_g4633
OG0008765	Clim_g577
OG0008777	Clim_g106
OG0008841	Clim_g3547
OG0008970	Clim_g6968
OG0008999	Clim_g698
OG0009000	Clim_g1117
OG0009388	Clim_g2927
OG0009401	Clim_g2004
OG0009429	Clim_g6669
OG0009483	Clim_g5490
OG0009512	Clim_g1803
OG0009734	Clim_g6058
OG0010316	Clim_g844
OG0010318	Clim_g6567
OG0010652	Clim_g104
OG0010666	Clim_g4056
OG0011744	Clim_g3357
