Orthogroup	Sdes_TRX
OG0000194	Sdes_comp24396_c0_seq1m22333
OG0000194	Sdes_comp9183_c0_seq2m653
OG0000198	Sdes_comp14985_c0_seq1m3720
OG0000198	Sdes_comp19618_c0_seq1m11368
OG0000198	Sdes_comp20760_c0_seq1m16734
OG0000198	Sdes_comp20760_c0_seq2m16737
OG0000198	Sdes_comp20760_c0_seq3m16740
OG0000198	Sdes_comp20760_c0_seq4m16742
OG0000198	Sdes_comp9115_c0_seq1m578
OG0000199	Sdes_comp15683_c0_seq1m4706
OG0000199	Sdes_comp18524_c0_seq1m8579
OG0000199	Sdes_comp20799_c0_seq3m17091
OG0000199	Sdes_comp20799_c0_seq4m17093
OG0000199	Sdes_comp20799_c0_seq6m17094
OG0000199	Sdes_comp20799_c0_seq7m17095
OG0000199	Sdes_comp20799_c0_seq8m17096
OG0000199	Sdes_comp21941_c0_seq1m20482
OG0000206	Sdes_comp14876_c0_seq1m3607
OG0000206	Sdes_comp15382_c0_seq1m4261
OG0000206	Sdes_comp17984_c0_seq1m7247
OG0000206	Sdes_comp9571_c0_seq1m1050
OG0000206	Sdes_comp9571_c0_seq2m1051
OG0000207	Sdes_comp10347_c0_seq1m1992
OG0000207	Sdes_comp15430_c0_seq1m4328
OG0000207	Sdes_comp17610_c0_seq1m6871
OG0000214	Sdes_comp17025_c0_seq1m6229
OG0000214	Sdes_comp19306_c0_seq1m10419
OG0000215	Sdes_comp15103_c0_seq1m3905
OG0000215	Sdes_comp15104_c0_seq1m3907
OG0000216	Sdes_comp20803_c0_seq1m17128
OG0000216	Sdes_comp22127_c0_seq1m20651
OG0000217	Sdes_comp20954_c0_seq1m18669
OG0000217	Sdes_comp20954_c0_seq3m18672
OG0000217	Sdes_comp20954_c0_seq4m18675
OG0000217	Sdes_comp20954_c0_seq6m18678
OG0000217	Sdes_comp22549_c0_seq1m20984
OG0000220	Sdes_comp16505_c1_seq1m5822
OG0000220	Sdes_comp18791_c0_seq1m9196
OG0000220	Sdes_comp18791_c0_seq2m9197
OG0000220	Sdes_comp19410_c0_seq1m10737
OG0000221	Sdes_comp17921_c0_seq1m7177
OG0000221	Sdes_comp17921_c0_seq2m7178
OG0000221	Sdes_comp24042_c0_seq1m22111
OG0000222	Sdes_comp20642_c0_seq1m15828
OG0000222	Sdes_comp20642_c0_seq2m15831
OG0000222	Sdes_comp20642_c0_seq3m15833
OG0000222	Sdes_comp20642_c0_seq4m15836
OG0000222	Sdes_comp20642_c0_seq5m15839
OG0000222	Sdes_comp20642_c0_seq6m15842
OG0000222	Sdes_comp20642_c0_seq7m15846
OG0000222	Sdes_comp20642_c0_seq8m15849
OG0000223	Sdes_comp13689_c0_seq1m3271
OG0000223	Sdes_comp15737_c0_seq1m4774
OG0000223	Sdes_comp15737_c0_seq2m4775
OG0000223	Sdes_comp20822_c0_seq15m17349
OG0000223	Sdes_comp20822_c0_seq16m17353
OG0000223	Sdes_comp20822_c0_seq2m17302
OG0000223	Sdes_comp20822_c0_seq6m17319
OG0000223	Sdes_comp21926_c0_seq1m20471
OG0000223	Sdes_comp23031_c0_seq1m21365
OG0000223	Sdes_comp8869_c0_seq1m261
OG0000223	Sdes_comp9266_c0_seq1m748
OG0000226	Sdes_comp10421_c0_seq1m2094
OG0000226	Sdes_comp20501_c0_seq1m14970
OG0000228	Sdes_comp10335_c0_seq1m1979
OG0000228	Sdes_comp22494_c0_seq1m20941
OG0000230	Sdes_comp17424_c0_seq1m6640
OG0000230	Sdes_comp18574_c0_seq1m8685
OG0000230	Sdes_comp20655_c0_seq1m15945
OG0000230	Sdes_comp20655_c0_seq2m15946
OG0000230	Sdes_comp20655_c0_seq3m15947
OG0000230	Sdes_comp20655_c0_seq4m15948
OG0000231	Sdes_comp10340_c0_seq1m1986
OG0000231	Sdes_comp13812_c0_seq1m3298
OG0000232	Sdes_comp18089_c0_seq1m7514
OG0000233	Sdes_comp10094_c0_seq1m1696
OG0000233	Sdes_comp15084_c0_seq1m3882
OG0000233	Sdes_comp18621_c1_seq1m8804
OG0000233	Sdes_comp18822_c0_seq2m9244
OG0000233	Sdes_comp19820_c0_seq1m11974
OG0000233	Sdes_comp20703_c0_seq1m16326
OG0000233	Sdes_comp20703_c0_seq2m16329
OG0000233	Sdes_comp20703_c0_seq3m16334
OG0000233	Sdes_comp20703_c0_seq4m16337
OG0000235	Sdes_comp20426_c0_seq1m14511
OG0000235	Sdes_comp20426_c0_seq2m14513
OG0000235	Sdes_comp20426_c0_seq2m14514
OG0000235	Sdes_comp25538_c0_seq1m22801
OG0000235	Sdes_comp8934_c0_seq1m352
OG0000237	Sdes_comp10361_c0_seq1m2006
OG0000237	Sdes_comp10361_c0_seq2m2009
OG0000237	Sdes_comp10361_c0_seq2m2011
OG0000237	Sdes_comp10420_c0_seq1m2091
OG0000237	Sdes_comp15411_c0_seq1m4293
OG0000237	Sdes_comp15756_c0_seq1m4809
OG0000237	Sdes_comp18646_c0_seq1m8846
OG0000240	Sdes_comp19761_c0_seq1m11805
OG0000241	Sdes_comp19439_c0_seq1m10825
OG0000241	Sdes_comp19628_c0_seq1m11406
OG0000241	Sdes_comp20173_c0_seq1m13383
OG0000245	Sdes_comp19122_c0_seq1m9834
OG0000245	Sdes_comp20136_c0_seq1m13231
OG0000245	Sdes_comp20847_c0_seq1m17562
OG0000245	Sdes_comp20847_c0_seq2m17565
OG0000245	Sdes_comp20847_c0_seq3m17568
OG0000245	Sdes_comp22180_c0_seq1m20689
OG0000245	Sdes_comp23500_c0_seq1m21728
OG0000250	Sdes_comp15825_c0_seq1m4901
OG0000250	Sdes_comp19665_c0_seq1m11517
OG0000250	Sdes_comp20113_c0_seq1m13138
OG0000250	Sdes_comp20113_c0_seq2m13141
OG0000250	Sdes_comp21921_c0_seq1m20466
OG0000250	Sdes_comp21922_c0_seq1m20468
OG0000250	Sdes_comp22373_c0_seq1m20845
OG0000251	Sdes_comp18574_c0_seq1m8686
OG0000251	Sdes_comp18979_c0_seq1m9515
OG0000251	Sdes_comp19696_c0_seq1m11613
OG0000251	Sdes_comp22123_c0_seq1m20647
OG0000251	Sdes_comp25082_c0_seq1m22664
OG0000252	Sdes_comp15848_c0_seq1m4933
OG0000252	Sdes_comp19360_c0_seq1m10598
OG0000252	Sdes_comp21574_c0_seq1m20182
OG0000258	Sdes_comp10336_c0_seq2m1980
OG0000258	Sdes_comp17389_c0_seq1m6590
OG0000258	Sdes_comp17389_c0_seq2m6595
OG0000261	Sdes_comp15032_c0_seq1m3802
OG0000262	Sdes_comp19151_c0_seq1m9908
OG0000262	Sdes_comp19779_c0_seq1m11839
OG0000262	Sdes_comp9312_c0_seq1m802
OG0000262	Sdes_comp9437_c0_seq1m901
OG0000263	Sdes_comp15924_c0_seq1m5059
OG0000263	Sdes_comp15924_c0_seq2m5060
OG0000263	Sdes_comp15924_c0_seq4m5061
OG0000263	Sdes_comp15924_c0_seq5m5062
OG0000263	Sdes_comp20013_c0_seq1m12698
OG0000264	Sdes_comp18336_c0_seq1m8067
OG0000264	Sdes_comp20010_c0_seq3m12694
OG0000264	Sdes_comp23959_c0_seq1m22061
OG0000264	Sdes_comp9107_c0_seq2m569
OG0000265	Sdes_comp10569_c0_seq1m2261
OG0000265	Sdes_comp19570_c0_seq1m11251
OG0000265	Sdes_comp19570_c0_seq1m11252
OG0000265	Sdes_comp19570_c0_seq2m11254
OG0000265	Sdes_comp19570_c0_seq3m11257
OG0000265	Sdes_comp19570_c0_seq3m11258
OG0000265	Sdes_comp19570_c0_seq4m11261
OG0000269	Sdes_comp15306_c0_seq2m4164
OG0000269	Sdes_comp15306_c0_seq3m4165
OG0000269	Sdes_comp19659_c0_seq2m11490
OG0000269	Sdes_comp19659_c0_seq3m11493
OG0000269	Sdes_comp19659_c0_seq4m11496
OG0000269	Sdes_comp20909_c0_seq11m18164
OG0000269	Sdes_comp20909_c0_seq12m18166
OG0000269	Sdes_comp20909_c0_seq14m18168
OG0000269	Sdes_comp20909_c0_seq15m18170
OG0000269	Sdes_comp20909_c0_seq1m18150
OG0000269	Sdes_comp20909_c0_seq2m18152
OG0000269	Sdes_comp20909_c0_seq3m18154
OG0000269	Sdes_comp20909_c0_seq5m18156
OG0000269	Sdes_comp20909_c0_seq7m18158
OG0000269	Sdes_comp20909_c0_seq8m18160
OG0000269	Sdes_comp20909_c0_seq9m18162
OG0000270	Sdes_comp17887_c0_seq1m7151
OG0000271	Sdes_comp10083_c0_seq1m1679
OG0000271	Sdes_comp15588_c0_seq1m4572
OG0000271	Sdes_comp18172_c0_seq1m7688
OG0000271	Sdes_comp20770_c0_seq1m16798
OG0000272	Sdes_comp20797_c0_seq1m17071
OG0000272	Sdes_comp20797_c0_seq2m17073
OG0000272	Sdes_comp8613_c0_seq1m114
OG0000274	Sdes_comp18030_c2_seq1m7349
OG0000274	Sdes_comp19756_c0_seq1m11790
OG0000274	Sdes_comp20779_c0_seq1m16840
OG0000274	Sdes_comp20779_c0_seq2m16845
OG0000275	Sdes_comp15403_c0_seq1m4284
OG0000275	Sdes_comp16356_c0_seq1m5709
OG0000275	Sdes_comp20819_c0_seq1m17270
OG0000275	Sdes_comp23583_c0_seq1m21787
OG0000275	Sdes_comp23584_c0_seq1m21788
OG0000275	Sdes_comp23726_c0_seq1m21901
OG0000277	Sdes_comp15369_c0_seq1m4245
OG0000277	Sdes_comp17807_c0_seq1m7071
OG0000277	Sdes_comp20962_c0_seq1m18728
OG0000277	Sdes_comp9787_c0_seq1m1314
OG0000279	Sdes_comp23531_c0_seq1m21746
OG0000279	Sdes_comp8615_c0_seq1m115
OG0000280	Sdes_comp22076_c0_seq1m20601
OG0000281	Sdes_comp11570_c0_seq1m2779
OG0000281	Sdes_comp20884_c0_seq1m17937
OG0000281	Sdes_comp21670_c0_seq1m20247
OG0000281	Sdes_comp22674_c0_seq1m21091
OG0000282	Sdes_comp17682_c0_seq1m6953
OG0000282	Sdes_comp19529_c0_seq1m11113
OG0000283	Sdes_comp19149_c0_seq1m9895
OG0000283	Sdes_comp19149_c0_seq3m9899
OG0000283	Sdes_comp22445_c0_seq1m20900
OG0000284	Sdes_comp23276_c0_seq1m21557
OG0000284	Sdes_comp23899_c0_seq1m22020
OG0000286	Sdes_comp19730_c0_seq1m11703
OG0000286	Sdes_comp20827_c0_seq5m17414
OG0000286	Sdes_comp20827_c0_seq7m17416
OG0000287	Sdes_comp10030_c0_seq1m1621
OG0000287	Sdes_comp16149_c0_seq1m5395
OG0000287	Sdes_comp17824_c0_seq1m7089
OG0000287	Sdes_comp26795_c0_seq1m22961
OG0000287	Sdes_comp9708_c0_seq1m1206
OG0000289	Sdes_comp12865_c0_seq1m3023
OG0000289	Sdes_comp14139_c0_seq1m3395
OG0000289	Sdes_comp15129_c0_seq1m3939
OG0000289	Sdes_comp15733_c0_seq1m4772
OG0000289	Sdes_comp19208_c0_seq1m10074
OG0000289	Sdes_comp19208_c0_seq2m10076
OG0000289	Sdes_comp19209_c0_seq1m10078
OG0000289	Sdes_comp19882_c0_seq1m12196
OG0000289	Sdes_comp24189_c0_seq1m22209
OG0000289	Sdes_comp24414_c0_seq1m22337
OG0000289	Sdes_comp24858_c0_seq1m22567
OG0000289	Sdes_comp28164_c0_seq1m23011
OG0000289	Sdes_comp8318_c0_seq1m20
OG0000292	Sdes_comp14989_c0_seq1m3726
OG0000292	Sdes_comp18698_c0_seq1m8994
OG0000292	Sdes_comp18698_c0_seq2m8995
OG0000292	Sdes_comp20300_c0_seq1m13916
OG0000293	Sdes_comp22246_c0_seq1m20742
OG0000295	Sdes_comp15913_c0_seq1m5042
OG0000295	Sdes_comp20397_c0_seq1m14351
OG0000296	Sdes_comp8928_c0_seq1m343
OG0000297	Sdes_comp16383_c0_seq1m5737
OG0000297	Sdes_comp23534_c0_seq1m21749
OG0000298	Sdes_comp19726_c0_seq1m11685
OG0000298	Sdes_comp19726_c0_seq2m11689
OG0000298	Sdes_comp20616_c0_seq1m15684
OG0000302	Sdes_comp19349_c0_seq1m10577
OG0000302	Sdes_comp19349_c0_seq2m10579
OG0000302	Sdes_comp19362_c0_seq1m10605
OG0000302	Sdes_comp19362_c0_seq2m10606
OG0000302	Sdes_comp20576_c0_seq1m15478
OG0000302	Sdes_comp9027_c0_seq1m453
OG0000305	Sdes_comp17084_c0_seq1m6262
OG0000305	Sdes_comp19915_c0_seq1m12336
OG0000305	Sdes_comp23932_c0_seq1m22038
OG0000305	Sdes_comp24311_c0_seq1m22297
OG0000305	Sdes_comp25428_c0_seq1m22773
OG0000305	Sdes_comp25526_c0_seq1m22798
OG0000305	Sdes_comp26642_c0_seq1m22948
OG0000305	Sdes_comp8320_c0_seq1m21
OG0000306	Sdes_comp13349_c0_seq1m3152
OG0000306	Sdes_comp20852_c0_seq1m17612
OG0000306	Sdes_comp20895_c0_seq1m18030
OG0000306	Sdes_comp20895_c0_seq2m18031
OG0000307	Sdes_comp19717_c0_seq1m11665
OG0000307	Sdes_comp20188_c0_seq1m13464
OG0000307	Sdes_comp20398_c0_seq1m14353
OG0000308	Sdes_comp15960_c0_seq1m5109
OG0000311	Sdes_comp11016_c0_seq1m2648
OG0000311	Sdes_comp19454_c1_seq1m10867
OG0000311	Sdes_comp20558_c1_seq1m15364
OG0000311	Sdes_comp20558_c1_seq2m15366
OG0000311	Sdes_comp20558_c1_seq2m15368
OG0000311	Sdes_comp20558_c1_seq3m15369
OG0000311	Sdes_comp20558_c1_seq3m15370
OG0000311	Sdes_comp20558_c1_seq4m15372
OG0000311	Sdes_comp21838_c0_seq1m20392
OG0000311	Sdes_comp25938_c0_seq1m22878
OG0000313	Sdes_comp11687_c0_seq1m2806
OG0000313	Sdes_comp9923_c0_seq1m1465
OG0000315	Sdes_comp16971_c0_seq1m6176
OG0000315	Sdes_comp16971_c1_seq1m6177
OG0000315	Sdes_comp18548_c0_seq1m8630
OG0000315	Sdes_comp18548_c1_seq1m8631
OG0000315	Sdes_comp20157_c0_seq1m13307
OG0000315	Sdes_comp24276_c0_seq1m22272
OG0000315	Sdes_comp26358_c0_seq1m22931
OG0000315	Sdes_comp26947_c0_seq1m22968
OG0000316	Sdes_comp20439_c0_seq1m14601
OG0000316	Sdes_comp20439_c0_seq2m14602
OG0000316	Sdes_comp20439_c0_seq3m14604
OG0000316	Sdes_comp20439_c0_seq3m14605
OG0000316	Sdes_comp20439_c0_seq4m14606
OG0000317	Sdes_comp17350_c0_seq1m6559
OG0000317	Sdes_comp18466_c0_seq1m8445
OG0000317	Sdes_comp20638_c0_seq1m15806
OG0000317	Sdes_comp20638_c0_seq2m15809
OG0000317	Sdes_comp20838_c0_seq1m17516
OG0000317	Sdes_comp20838_c0_seq2m17517
OG0000317	Sdes_comp20892_c0_seq1m18023
OG0000317	Sdes_comp25398_c0_seq1m22761
OG0000317	Sdes_comp9572_c0_seq1m1052
OG0000317	Sdes_comp9882_c0_seq1m1417
OG0000318	Sdes_comp14124_c0_seq1m3388
OG0000319	Sdes_comp10331_c0_seq1m1975
OG0000319	Sdes_comp19302_c0_seq1m10396
OG0000319	Sdes_comp19302_c0_seq2m10399
OG0000319	Sdes_comp19302_c0_seq4m10406
OG0000319	Sdes_comp21166_c0_seq1m19835
OG0000324	Sdes_comp19868_c0_seq1m12139
OG0000324	Sdes_comp19868_c0_seq1m12140
OG0000324	Sdes_comp19868_c0_seq2m12142
OG0000325	Sdes_comp15389_c0_seq1m4266
OG0000325	Sdes_comp19186_c0_seq1m10015
OG0000326	Sdes_comp15729_c0_seq1m4765
OG0000326	Sdes_comp15729_c0_seq1m4766
OG0000326	Sdes_comp15729_c0_seq2m4767
OG0000326	Sdes_comp15729_c0_seq3m4768
OG0000326	Sdes_comp15729_c0_seq4m4769
OG0000326	Sdes_comp16319_c0_seq1m5678
OG0000326	Sdes_comp16319_c0_seq2m5679
OG0000326	Sdes_comp19255_c0_seq3m10233
OG0000326	Sdes_comp23387_c0_seq1m21647
OG0000327	Sdes_comp19244_c0_seq1m10192
OG0000327	Sdes_comp20742_c0_seq1m16613
OG0000327	Sdes_comp21919_c0_seq1m20464
OG0000328	Sdes_comp10306_c0_seq1m1942
OG0000328	Sdes_comp10728_c0_seq1m2412
OG0000329	Sdes_comp18682_c0_seq1m8944
OG0000329	Sdes_comp18682_c0_seq2m8946
OG0000329	Sdes_comp18682_c0_seq3m8948
OG0000329	Sdes_comp18682_c0_seq4m8949
OG0000329	Sdes_comp18682_c0_seq5m8951
OG0000329	Sdes_comp18682_c0_seq6m8952
OG0000339	Sdes_comp22334_c0_seq1m20814
OG0000340	Sdes_comp18333_c0_seq1m8064
OG0000340	Sdes_comp18333_c0_seq3m8065
OG0000340	Sdes_comp20615_c0_seq1m15656
OG0000340	Sdes_comp20615_c0_seq2m15663
OG0000340	Sdes_comp20615_c0_seq3m15669
OG0000340	Sdes_comp20615_c0_seq4m15677
OG0000341	Sdes_comp24059_c0_seq1m22125
OG0000341	Sdes_comp27552_c0_seq1m22992
OG0000342	Sdes_comp16014_c0_seq1m5200
OG0000343	Sdes_comp10286_c0_seq1m1918
OG0000343	Sdes_comp10861_c0_seq1m2515
OG0000343	Sdes_comp10971_c0_seq1m2611
OG0000343	Sdes_comp16338_c0_seq1m5695
OG0000344	Sdes_comp13379_c0_seq1m3167
OG0000344	Sdes_comp16178_c0_seq1m5424
OG0000345	Sdes_comp17375_c0_seq1m6583
OG0000345	Sdes_comp17523_c0_seq1m6757
OG0000345	Sdes_comp17523_c0_seq1m6759
OG0000345	Sdes_comp17523_c0_seq2m6761
OG0000348	Sdes_comp17992_c0_seq2m7253
OG0000348	Sdes_comp18632_c0_seq1m8824
OG0000348	Sdes_comp22581_c0_seq1m21006
OG0000348	Sdes_comp9055_c0_seq1m488
OG0000348	Sdes_comp9838_c0_seq1m1380
OG0000348	Sdes_comp9838_c0_seq2m1382
OG0000349	Sdes_comp18244_c0_seq1m7861
OG0000350	Sdes_comp17854_c0_seq1m7122
OG0000350	Sdes_comp19175_c0_seq1m9974
OG0000350	Sdes_comp19791_c0_seq1m11882
OG0000350	Sdes_comp22486_c0_seq1m20935
OG0000352	Sdes_comp20431_c0_seq2m14574
OG0000352	Sdes_comp20431_c0_seq3m14576
OG0000352	Sdes_comp20431_c0_seq4m14578
OG0000359	Sdes_comp11186_c0_seq1m2719
OG0000359	Sdes_comp18453_c0_seq1m8415
OG0000359	Sdes_comp18453_c0_seq2m8416
OG0000359	Sdes_comp18783_c1_seq1m9190
OG0000359	Sdes_comp19684_c0_seq1m11559
OG0000359	Sdes_comp19919_c0_seq1m12345
OG0000359	Sdes_comp21914_c0_seq1m20458
OG0000360	Sdes_comp18039_c0_seq1m7371
OG0000362	Sdes_comp13553_c0_seq1m3230
OG0000362	Sdes_comp15849_c0_seq1m4935
OG0000362	Sdes_comp17189_c0_seq1m6364
OG0000362	Sdes_comp17189_c0_seq2m6365
OG0000362	Sdes_comp19105_c0_seq1m9783
OG0000362	Sdes_comp19105_c0_seq2m9788
OG0000362	Sdes_comp8793_c0_seq1m172
OG0000365	Sdes_comp10163_c0_seq1m1777
OG0000365	Sdes_comp25433_c0_seq1m22777
OG0000365	Sdes_comp8838_c0_seq1m224
OG0000366	Sdes_comp17507_c0_seq1m6738
OG0000368	Sdes_comp15065_c0_seq1m3848
OG0000368	Sdes_comp20956_c0_seq1m18688
OG0000372	Sdes_comp20431_c0_seq1m14573
OG0000372	Sdes_comp20431_c0_seq3m14577
OG0000372	Sdes_comp20496_c0_seq1m14941
OG0000372	Sdes_comp20496_c0_seq2m14942
OG0000372	Sdes_comp9264_c0_seq1m744
OG0000372	Sdes_comp9264_c0_seq2m745
OG0000373	Sdes_comp16179_c0_seq1m5427
OG0000373	Sdes_comp19182_c0_seq1m9991
OG0000373	Sdes_comp20171_c0_seq1m13349
OG0000373	Sdes_comp20171_c0_seq2m13353
OG0000373	Sdes_comp20171_c0_seq3m13356
OG0000373	Sdes_comp20171_c0_seq4m13358
OG0000373	Sdes_comp20171_c0_seq5m13362
OG0000373	Sdes_comp20171_c0_seq6m13365
OG0000373	Sdes_comp9091_c0_seq1m545
OG0000374	Sdes_comp19602_c0_seq2m11337
OG0000374	Sdes_comp20529_c0_seq1m15191
OG0000374	Sdes_comp20622_c0_seq1m15753
OG0000375	Sdes_comp10904_c0_seq1m2557
OG0000375	Sdes_comp10904_c1_seq1m2558
OG0000375	Sdes_comp19623_c0_seq2m11399
OG0000375	Sdes_comp19984_c0_seq1m12582
OG0000375	Sdes_comp19984_c0_seq2m12583
OG0000375	Sdes_comp19984_c0_seq3m12584
OG0000375	Sdes_comp9400_c0_seq1m865
OG0000377	Sdes_comp16413_c0_seq1m5759
OG0000377	Sdes_comp19531_c0_seq1m11116
OG0000377	Sdes_comp20315_c0_seq1m13962
OG0000377	Sdes_comp23693_c0_seq1m21871
OG0000378	Sdes_comp17513_c0_seq1m6747
OG0000378	Sdes_comp20450_c0_seq1m14644
OG0000378	Sdes_comp20916_c1_seq1m18270
OG0000378	Sdes_comp21289_c0_seq1m19927
OG0000382	Sdes_comp20462_c0_seq10m14704
OG0000382	Sdes_comp20462_c0_seq11m14705
OG0000382	Sdes_comp20462_c0_seq12m14706
OG0000382	Sdes_comp20462_c0_seq1m14691
OG0000382	Sdes_comp20462_c0_seq2m14692
OG0000382	Sdes_comp20462_c0_seq2m14693
OG0000382	Sdes_comp20462_c0_seq3m14694
OG0000382	Sdes_comp20462_c0_seq3m14695
OG0000382	Sdes_comp20462_c0_seq4m14696
OG0000382	Sdes_comp20462_c0_seq4m14697
OG0000382	Sdes_comp20462_c0_seq5m14698
OG0000382	Sdes_comp20462_c0_seq6m14699
OG0000382	Sdes_comp20462_c0_seq7m14700
OG0000382	Sdes_comp20462_c0_seq7m14701
OG0000382	Sdes_comp20462_c0_seq8m14702
OG0000382	Sdes_comp20462_c0_seq9m14703
OG0000385	Sdes_comp10531_c0_seq1m2219
OG0000385	Sdes_comp18146_c0_seq1m7626
OG0000385	Sdes_comp18402_c0_seq1m8241
OG0000385	Sdes_comp18402_c0_seq2m8242
OG0000385	Sdes_comp20680_c0_seq1m16158
OG0000385	Sdes_comp9274_c0_seq1m758
OG0000387	Sdes_comp11787_c0_seq1m2851
OG0000387	Sdes_comp9740_c0_seq1m1252
OG0000387	Sdes_comp9740_c0_seq2m1253
OG0000388	Sdes_comp10060_c0_seq1m1653
OG0000388	Sdes_comp10501_c0_seq1m2197
OG0000388	Sdes_comp16131_c0_seq1m5360
OG0000388	Sdes_comp18236_c0_seq1m7837
OG0000389	Sdes_comp15251_c0_seq1m4085
OG0000389	Sdes_comp15251_c0_seq2m4088
OG0000389	Sdes_comp15451_c0_seq1m4348
OG0000389	Sdes_comp18006_c0_seq1m7283
OG0000390	Sdes_comp18504_c0_seq1m8534
OG0000390	Sdes_comp19867_c0_seq1m12138
OG0000390	Sdes_comp20528_c0_seq1m15184
OG0000390	Sdes_comp20528_c0_seq2m15185
OG0000390	Sdes_comp20528_c0_seq3m15188
OG0000390	Sdes_comp22800_c0_seq1m21196
OG0000392	Sdes_comp15474_c0_seq1m4389
OG0000392	Sdes_comp20109_c0_seq1m13126
OG0000393	Sdes_comp15522_c0_seq1m4474
OG0000393	Sdes_comp18550_c0_seq1m8634
OG0000393	Sdes_comp20939_c0_seq1m18464
OG0000396	Sdes_comp19669_c0_seq3m11525
OG0000401	Sdes_comp9831_c0_seq1m1370
OG0000401	Sdes_comp9832_c0_seq1m1371
OG0000403	Sdes_comp17138_c0_seq1m6306
OG0000403	Sdes_comp19205_c0_seq1m10064
OG0000403	Sdes_comp19205_c0_seq2m10065
OG0000406	Sdes_comp19336_c0_seq1m10516
OG0000406	Sdes_comp22625_c0_seq1m21056
OG0000407	Sdes_comp15558_c0_seq1m4528
OG0000408	Sdes_comp16624_c0_seq1m5925
OG0000408	Sdes_comp16624_c1_seq1m5926
OG0000408	Sdes_comp20264_c0_seq1m13749
OG0000408	Sdes_comp20264_c0_seq2m13750
OG0000408	Sdes_comp20264_c0_seq3m13751
OG0000408	Sdes_comp20603_c0_seq1m15620
OG0000408	Sdes_comp20603_c0_seq1m15621
OG0000409	Sdes_comp13109_c0_seq1m3053
OG0000409	Sdes_comp19465_c0_seq1m10901
OG0000409	Sdes_comp23190_c0_seq1m21487
OG0000409	Sdes_comp23191_c0_seq1m21488
OG0000409	Sdes_comp23192_c0_seq1m21492
OG0000409	Sdes_comp24448_c0_seq1m22367
OG0000410	Sdes_comp16605_c0_seq1m5913
OG0000410	Sdes_comp16605_c0_seq2m5914
OG0000411	Sdes_comp10453_c0_seq1m2150
OG0000411	Sdes_comp20708_c0_seq2m16356
OG0000411	Sdes_comp20708_c0_seq3m16359
OG0000411	Sdes_comp20708_c0_seq4m16361
OG0000412	Sdes_comp17429_c0_seq1m6645
OG0000412	Sdes_comp17429_c0_seq2m6649
OG0000412	Sdes_comp17429_c0_seq3m6651
OG0000412	Sdes_comp17429_c0_seq4m6653
OG0000412	Sdes_comp18705_c0_seq1m9014
OG0000412	Sdes_comp18705_c0_seq2m9015
OG0000412	Sdes_comp18705_c0_seq3m9016
OG0000412	Sdes_comp20514_c0_seq3m15058
OG0000412	Sdes_comp20514_c0_seq7m15063
OG0000413	Sdes_comp18371_c0_seq1m8155
OG0000413	Sdes_comp18371_c0_seq1m8156
OG0000413	Sdes_comp18371_c0_seq2m8157
OG0000413	Sdes_comp18371_c0_seq3m8158
OG0000413	Sdes_comp18371_c0_seq4m8160
OG0000413	Sdes_comp18371_c0_seq6m8163
OG0000413	Sdes_comp18371_c0_seq7m8165
OG0000413	Sdes_comp18371_c0_seq8m8166
OG0000414	Sdes_comp15753_c0_seq1m4801
OG0000414	Sdes_comp15753_c0_seq2m4803
OG0000414	Sdes_comp19090_c0_seq1m9733
OG0000414	Sdes_comp19090_c0_seq2m9735
OG0000417	Sdes_comp15499_c0_seq1m4432
OG0000418	Sdes_comp13090_c0_seq1m3049
OG0000418	Sdes_comp20443_c0_seq1m14622
OG0000418	Sdes_comp20443_c0_seq2m14625
OG0000418	Sdes_comp25861_c0_seq1m22864
OG0000421	Sdes_comp17222_c0_seq1m6398
OG0000421	Sdes_comp19767_c0_seq1m11818
OG0000421	Sdes_comp20453_c0_seq1m14657
OG0000421	Sdes_comp20453_c0_seq2m14663
OG0000422	Sdes_comp18478_c0_seq1m8466
OG0000422	Sdes_comp20718_c0_seq2m16433
OG0000422	Sdes_comp20718_c0_seq3m16439
OG0000422	Sdes_comp20718_c0_seq4m16445
OG0000422	Sdes_comp20718_c0_seq5m16449
OG0000422	Sdes_comp20718_c0_seq6m16452
OG0000422	Sdes_comp20718_c0_seq7m16457
OG0000422	Sdes_comp20718_c0_seq8m16463
OG0000422	Sdes_comp20718_c0_seq9m16469
OG0000423	Sdes_comp18486_c0_seq1m8481
OG0000423	Sdes_comp21411_c0_seq1m20043
OG0000424	Sdes_comp20018_c0_seq2m12728
OG0000424	Sdes_comp9162_c0_seq1m631
OG0000425	Sdes_comp18711_c0_seq1m9028
OG0000425	Sdes_comp20286_c0_seq1m13864
OG0000427	Sdes_comp17374_c0_seq1m6581
OG0000427	Sdes_comp17374_c0_seq2m6582
OG0000427	Sdes_comp20880_c0_seq1m17881
OG0000427	Sdes_comp24751_c0_seq1m22509
OG0000427	Sdes_comp25464_c0_seq1m22784
OG0000428	Sdes_comp15040_c0_seq1m3813
OG0000428	Sdes_comp19100_c0_seq1m9766
OG0000428	Sdes_comp19100_c0_seq2m9769
OG0000429	Sdes_comp19471_c0_seq1m10916
OG0000429	Sdes_comp20141_c0_seq1m13248
OG0000429	Sdes_comp20784_c0_seq1m16887
OG0000429	Sdes_comp21153_c0_seq1m19826
OG0000430	Sdes_comp18656_c0_seq1m8881
