Orthogroup	Cfra_TRX
OG0003835	Cfra_6908T1
OG0003836	Cfra_1964T1
OG0003837	Cfra_1392T1
OG0003838	Cfra_0334T1
OG0003839	Cfra_4356T1
OG0003840	Cfra_3988T1
OG0003841	Cfra_2057T1
OG0003842	Cfra_1690T1
OG0003843	Cfra_4231T1
OG0003844	Cfra_2903T1
OG0003845	Cfra_3118T1
OG0003846	Cfra_0975T1
OG0003849	Cfra_7266T1
OG0003850	Cfra_5538T1
OG0003851	Cfra_2052T1
OG0003852	Cfra_6778T1
OG0003853	Cfra_6285T1
OG0003856	Cfra_8330T1
OG0003857	Cfra_6776T1
OG0003858	Cfra_3635T1
OG0003860	Cfra_2743T1
OG0003862	Cfra_0958T1
OG0003864	Cfra_7638T1
OG0003865	Cfra_3450T1
OG0003866	Cfra_3505T1
OG0003867	Cfra_2265T1
OG0003869	Cfra_0497T1
OG0003871	Cfra_6384T1
OG0003872	Cfra_3775T1
OG0003873	Cfra_0996T1
OG0003874	Cfra_5484T1
OG0003875	Cfra_1477T1
OG0003876	Cfra_1249T1
OG0003877	Cfra_1816T1
OG0003878	Cfra_4588T1
OG0003879	Cfra_0631T1
OG0003880	Cfra_1158T1
OG0003881	Cfra_0974T1
OG0003882	Cfra_7243T1
OG0003883	Cfra_4858T1
OG0003884	Cfra_3340T1
OG0003886	Cfra_8431T1
OG0003887	Cfra_6602T1
OG0003888	Cfra_1013T1
OG0003890	Cfra_6832T1
OG0003890	Cfra_7936T1
OG0003891	Cfra_0183T1
OG0003892	Cfra_5395T1
OG0003893	Cfra_8400T1
OG0003894	Cfra_4723T1
OG0003895	Cfra_7480T1
OG0003896	Cfra_3776T1
OG0003898	Cfra_0013T1
OG0003898	Cfra_1927T1
OG0003899	Cfra_0679T1
OG0003900	Cfra_1895T1
OG0003901	Cfra_7740T1
OG0003903	Cfra_1787T1
OG0003905	Cfra_1099T1
OG0003906	Cfra_5688T1
OG0003907	Cfra_4672T1
OG0003908	Cfra_5967T1
OG0003910	Cfra_3111T1
OG0003911	Cfra_6026T1
OG0003912	Cfra_8371T1
OG0003913	Cfra_7944T1
OG0003914	Cfra_1042T1
OG0003915	Cfra_5697T1
OG0003916	Cfra_8533T1
OG0003917	Cfra_2131T1
OG0003918	Cfra_6209T1
OG0003919	Cfra_4032T1
OG0003920	Cfra_2494T1
OG0003921	Cfra_4024T1
OG0003921	Cfra_4906T1
OG0003922	Cfra_1779T1
OG0003924	Cfra_0852T1
OG0003924	Cfra_1955T1
OG0003925	Cfra_3222T1
OG0003926	Cfra_7597T1
OG0003929	Cfra_0177T1
OG0003930	Cfra_6819T1
OG0003931	Cfra_2115T1
OG0003933	Cfra_3495T1
OG0003935	Cfra_5807T1
OG0003937	Cfra_3498T1
OG0003938	Cfra_2217T1
OG0003939	Cfra_8179T1
OG0003940	Cfra_4056T1
OG0003942	Cfra_6484T1
OG0003943	Cfra_2513T1
OG0003946	Cfra_5031T1
OG0003948	Cfra_4566T1
OG0003950	Cfra_7583T1
OG0003951	Cfra_2856T1
OG0003952	Cfra_7461T1
OG0003954	Cfra_6119T1
OG0003960	Cfra_5854T1
OG0003991	Cfra_2162T1
OG0003998	Cfra_0485T1
OG0003999	Cfra_7589T1
OG0004001	Cfra_2059T1
OG0004004	Cfra_8619T1
OG0004008	Cfra_2553T1
OG0004009	Cfra_5674T1
OG0004010	Cfra_2594T1
OG0004013	Cfra_3889T1
OG0004015	Cfra_1873T1
OG0004016	Cfra_0990T1
OG0004018	Cfra_0654T1
OG0004022	Cfra_8340T1
OG0004023	Cfra_6007T1
OG0004024	Cfra_3101T1
OG0004025	Cfra_6707T1
OG0004026	Cfra_4579T1
OG0004027	Cfra_5528T1
OG0004028	Cfra_3358T1
OG0004030	Cfra_2905T1
OG0004030	Cfra_3623T1
OG0004031	Cfra_7795T1
OG0004034	Cfra_2062T1
OG0004038	Cfra_1763T1
OG0004040	Cfra_6366T1
OG0004042	Cfra_1974T1
OG0004043	Cfra_2453T1
OG0004044	Cfra_5147T1
OG0004045	Cfra_2198T1
OG0004047	Cfra_4758T1
OG0004048	Cfra_3736T1
OG0004050	Cfra_6146T1
OG0004052	Cfra_8338T1
OG0004053	Cfra_0584T1
OG0004054	Cfra_3407T1
OG0004056	Cfra_0307T1
OG0004057	Cfra_3599T1
OG0004058	Cfra_8572T1
OG0004059	Cfra_4915T1
OG0004060	Cfra_3529T1
OG0004061	Cfra_4239T1
OG0004062	Cfra_6598T1
OG0004063	Cfra_1157T1
OG0004064	Cfra_2073T1
OG0004065	Cfra_2988T1
OG0004066	Cfra_8434T1
OG0004068	Cfra_0769T1
OG0004074	Cfra_5469T1
OG0004075	Cfra_0384T1
OG0004076	Cfra_1288T1
OG0004077	Cfra_3434T1
OG0004078	Cfra_0732T1
OG0004079	Cfra_1003T1
OG0004079	Cfra_4690T1
OG0004079	Cfra_5247T1
OG0004080	Cfra_7171T1
OG0004082	Cfra_1112T1
OG0004083	Cfra_5773T1
OG0004084	Cfra_6666T1
OG0004088	Cfra_8578T1
OG0004089	Cfra_8349T1
OG0004090	Cfra_4097T1
OG0004091	Cfra_3046T1
OG0004092	Cfra_0379T1
OG0004093	Cfra_0278T1
OG0004094	Cfra_8424T1
OG0004095	Cfra_5516T1
OG0004096	Cfra_3679T1
OG0004100	Cfra_3493T1
OG0004101	Cfra_3164T1
OG0004102	Cfra_7854T1
OG0004103	Cfra_2337T1
OG0004104	Cfra_6265T1
OG0004106	Cfra_2626T1
OG0004109	Cfra_3424T1
OG0004111	Cfra_8135T1
OG0004114	Cfra_2454T1
OG0004115	Cfra_6818T1
OG0004117	Cfra_0650T1
OG0004118	Cfra_5530T1
OG0004119	Cfra_6639T1
OG0004120	Cfra_4460T1
OG0004120	Cfra_7999T1
OG0004123	Cfra_2496T1
OG0004124	Cfra_1035T1
OG0004125	Cfra_3787T1
OG0004126	Cfra_0398T1
OG0004127	Cfra_0969T1
OG0004129	Cfra_3348T1
OG0004129	Cfra_3349T1
OG0004130	Cfra_4757T1
OG0004131	Cfra_6330T1
OG0004132	Cfra_0675T1
OG0004133	Cfra_8252T1
OG0004134	Cfra_3100T1
OG0004138	Cfra_3402T1
OG0004139	Cfra_6838T1
OG0004140	Cfra_3683T1
OG0004141	Cfra_0206T1
OG0004142	Cfra_6617T1
OG0004143	Cfra_0533T1
OG0004144	Cfra_3114T1
OG0004145	Cfra_4435T1
OG0004145	Cfra_8024T1
OG0004146	Cfra_3874T1
OG0004147	Cfra_0725T1
OG0004148	Cfra_3813T1
OG0004149	Cfra_6515T1
OG0004150	Cfra_2016T1
OG0004152	Cfra_4414T1
OG0004152	Cfra_8045T1
OG0004153	Cfra_5159T1
OG0004154	Cfra_2994T1
OG0004158	Cfra_3479T1
OG0004159	Cfra_7691T1
OG0004160	Cfra_8315T1
OG0004161	Cfra_1299T1
OG0004161	Cfra_6194T1
OG0004163	Cfra_3519T1
OG0004164	Cfra_0242T1
OG0004166	Cfra_2689T1
OG0004167	Cfra_1178T1
OG0004168	Cfra_2681T1
OG0004169	Cfra_1184T1
OG0004170	Cfra_3329T1
OG0004171	Cfra_2286T1
OG0004172	Cfra_4589T1
OG0004173	Cfra_1975T1
OG0004174	Cfra_6749T1
OG0004175	Cfra_7492T1
OG0004186	Cfra_2647T1
OG0004186	Cfra_5851T1
OG0004193	Cfra_8579T1
OG0004194	Cfra_7594T1
OG0004200	Cfra_4147T1
OG0004201	Cfra_4819T1
OG0004237	Cfra_8448T1
OG0004245	Cfra_3140T1
OG0004246	Cfra_3028T1
OG0004249	Cfra_3389T1
OG0004251	Cfra_6176T1
OG0004253	Cfra_3784T1
OG0004254	Cfra_8351T1
OG0004257	Cfra_2603T1
OG0004258	Cfra_5105T1
OG0004259	Cfra_6633T1
OG0004264	Cfra_6775T1
OG0004265	Cfra_1857T1
OG0004267	Cfra_3484T1
OG0004268	Cfra_5232T1
OG0004269	Cfra_5350T1
OG0004271	Cfra_6057T1
OG0004276	Cfra_7084T1
OG0004279	Cfra_0088T1
OG0004279	Cfra_0526T1
OG0004280	Cfra_3232T1
OG0004281	Cfra_4923T1
OG0004283	Cfra_1165T1
OG0004284	Cfra_4839T1
OG0004285	Cfra_1615T1
OG0004287	Cfra_0238T1
OG0004288	Cfra_2208T1
OG0004291	Cfra_4771T1
OG0004292	Cfra_6043T1
OG0004295	Cfra_3518T1
OG0004298	Cfra_3433T1
OG0004299	Cfra_7963T1
OG0004300	Cfra_1865T1
OG0004303	Cfra_6596T1
OG0004306	Cfra_3951T1
OG0004307	Cfra_7074T1
OG0004309	Cfra_0430T1
OG0004311	Cfra_7674T1
OG0004312	Cfra_5048T1
OG0004314	Cfra_4020T1
OG0004315	Cfra_1858T1
OG0004317	Cfra_0894T1
OG0004319	Cfra_5445T1
OG0004323	Cfra_5094T1
OG0004326	Cfra_4710T1
OG0004329	Cfra_2695T1
OG0004331	Cfra_7942T1
OG0004337	Cfra_1851T1
OG0004338	Cfra_2844T1
OG0004339	Cfra_6183T1
OG0004343	Cfra_8091T1
OG0004345	Cfra_3914T1
OG0004346	Cfra_6769T1
OG0004349	Cfra_0188T1
OG0004349	Cfra_2049T1
OG0004349	Cfra_5388T1
OG0004349	Cfra_7433T1
OG0004350	Cfra_4857T1
OG0004351	Cfra_5843T1
OG0004352	Cfra_6896T1
OG0004353	Cfra_2693T1
OG0004354	Cfra_0316T1
OG0004355	Cfra_4544T1
OG0004362	Cfra_7265T1
OG0004363	Cfra_3124T1
OG0004364	Cfra_0762T1
OG0004368	Cfra_2334T1
OG0004369	Cfra_7014T1
OG0004372	Cfra_0488T1
OG0004373	Cfra_2675T1
OG0004374	Cfra_2377T1
OG0004375	Cfra_2471T1
OG0004376	Cfra_3324T1
OG0004377	Cfra_3669T1
OG0004379	Cfra_1973T1
OG0004380	Cfra_0342T1
OG0004381	Cfra_6021T1
OG0004386	Cfra_8185T1
OG0004388	Cfra_1507T1
OG0004389	Cfra_3168T1
OG0004390	Cfra_0101T1
OG0004390	Cfra_6250T1
OG0004391	Cfra_4442T1
OG0004391	Cfra_8017T1
OG0004392	Cfra_0623T1
OG0004393	Cfra_4753T1
OG0004394	Cfra_2563T1
OG0004397	Cfra_2767T1
OG0004398	Cfra_5957T1
OG0004400	Cfra_4240T1
OG0004403	Cfra_5751T1
OG0004407	Cfra_5732T1
OG0004408	Cfra_7975T1
OG0004409	Cfra_1681T1
OG0004411	Cfra_4909T1
OG0004412	Cfra_2445T1
OG0004414	Cfra_1582T1
OG0004416	Cfra_8609T1
OG0004417	Cfra_2912T1
OG0004417	Cfra_3603T1
OG0004421	Cfra_6215T1
OG0004422	Cfra_1162T1
OG0004423	Cfra_5385T1
OG0004424	Cfra_6625T1
OG0004425	Cfra_6901T1
OG0004428	Cfra_6478T1
OG0004429	Cfra_2826T1
OG0004431	Cfra_2884T1
OG0004432	Cfra_6280T1
OG0004434	Cfra_1279T1
OG0004438	Cfra_7830T1
OG0004439	Cfra_7179T1
OG0004443	Cfra_5481T1
OG0004444	Cfra_8475T1
OG0004452	Cfra_6519T1
OG0004489	Cfra_0264T1
OG0004490	Cfra_5336T1
OG0004498	Cfra_7353T1
OG0004505	Cfra_7856T1
OG0004509	Cfra_5453T1
OG0004512	Cfra_0560T1
OG0004513	Cfra_4199T1
OG0004514	Cfra_1197T1
OG0004516	Cfra_4853T1
OG0004517	Cfra_1536T1
OG0004518	Cfra_0380T1
OG0004519	Cfra_3365T1
OG0004520	Cfra_2568T1
OG0004522	Cfra_2565T1
OG0004524	Cfra_5355T1
OG0004525	Cfra_7771T1
OG0004527	Cfra_4862T1
OG0004528	Cfra_1978T1
OG0004529	Cfra_0770T1
OG0004532	Cfra_5951T1
OG0004533	Cfra_6311T1
OG0004534	Cfra_2316T1
OG0004535	Cfra_3323T1
OG0004536	Cfra_1568T1
OG0004537	Cfra_5442T1
OG0004538	Cfra_3597T1
OG0004539	Cfra_7390T1
OG0004540	Cfra_2625T1
OG0004541	Cfra_2482T1
OG0004545	Cfra_0599T1
OG0004547	Cfra_6294T1
OG0004547	Cfra_8605T1
OG0004548	Cfra_8466T1
OG0004551	Cfra_3589T1
OG0004552	Cfra_6077T1
OG0004553	Cfra_7178T1
OG0004554	Cfra_5374T1
OG0004555	Cfra_4072T1
OG0004558	Cfra_1237T1
OG0004559	Cfra_5897T1
OG0004560	Cfra_7382T1
OG0004563	Cfra_2800T1
OG0004564	Cfra_6177T1
OG0004568	Cfra_3771T1
OG0004571	Cfra_1385T1
OG0004575	Cfra_0362T1
OG0004576	Cfra_4066T1
OG0004577	Cfra_1440T1
OG0004578	Cfra_2981T1
OG0004579	Cfra_5574T1
OG0004581	Cfra_7012T1
OG0004583	Cfra_4966T1
OG0004584	Cfra_0815T1
OG0004585	Cfra_7613T1
OG0004587	Cfra_2188T1
OG0004589	Cfra_2937T1
OG0004590	Cfra_1335T1
OG0004593	Cfra_1398T1
OG0004595	Cfra_3408T1
OG0004596	Cfra_7626T1
OG0004598	Cfra_4456T1
OG0004598	Cfra_8003T1
OG0004599	Cfra_3830T1
OG0004600	Cfra_5095T1
OG0004602	Cfra_2526T1
OG0004603	Cfra_3016T1
OG0004604	Cfra_3037T1
OG0004607	Cfra_7895T1
OG0004609	Cfra_7006T1
OG0004612	Cfra_7790T1
OG0004613	Cfra_2450T1
OG0004615	Cfra_4068T1
OG0004616	Cfra_5144T1
OG0004617	Cfra_0272T1
OG0004618	Cfra_0422T1
OG0004619	Cfra_6647T1
OG0004621	Cfra_1002T1
OG0004622	Cfra_8390T1
OG0004625	Cfra_0536T1
OG0004626	Cfra_3013T1
OG0004633	Cfra_4640T1
OG0004634	Cfra_5612T1
OG0004635	Cfra_5700T1
OG0004635	Cfra_8546T1
OG0004638	Cfra_1797T1
OG0004639	Cfra_1576T1
OG0004640	Cfra_7300T1
OG0004641	Cfra_3376T1
OG0004643	Cfra_1273T1
OG0004649	Cfra_2020T1
OG0004650	Cfra_6574T1
OG0004651	Cfra_8177T1
OG0004652	Cfra_3022T1
OG0004653	Cfra_7227T1
OG0004655	Cfra_5491T1
OG0004657	Cfra_7053T1
OG0004660	Cfra_2315T1
OG0004661	Cfra_6407T1
OG0004662	Cfra_5410T1
OG0004663	Cfra_4918T1
OG0004664	Cfra_0548T1
OG0004668	Cfra_1918T1
OG0004669	Cfra_2096T1
OG0004670	Cfra_1037T1
OG0004672	Cfra_0061T1
OG0004673	Cfra_3309T1
OG0004674	Cfra_2596T1
OG0004675	Cfra_3817T1
OG0004676	Cfra_3120T1
OG0004677	Cfra_4252T1
OG0004681	Cfra_5657T1
OG0004683	Cfra_1305T1
OG0004685	Cfra_5332T1
OG0004686	Cfra_3536T1
OG0004691	Cfra_2054T1
OG0004695	Cfra_6826T1
OG0004696	Cfra_6494T1
OG0004698	Cfra_3239T1
OG0004705	Cfra_4283T1
OG0004749	Cfra_1024T1
OG0004757	Cfra_1309T1
OG0004762	Cfra_4198T1
OG0004766	Cfra_0406T1
OG0004767	Cfra_6434T1
OG0004768	Cfra_0454T1
OG0004769	Cfra_4352T1
OG0004769	Cfra_7361T1
OG0004771	Cfra_3986T1
OG0004772	Cfra_0082T1
OG0004774	Cfra_6724T1
OG0004778	Cfra_4780T1
OG0004779	Cfra_6820T1
OG0004781	Cfra_7287T1
OG0004782	Cfra_1508T1
OG0004784	Cfra_6408T1
OG0004785	Cfra_4530T1
OG0004786	Cfra_4517T1
OG0004789	Cfra_6216T1
OG0004791	Cfra_5817T1
OG0004793	Cfra_4276T1
OG0004794	Cfra_5705T1
OG0004797	Cfra_5627T1
OG0004799	Cfra_8213T1
OG0004800	Cfra_6594T1
OG0004802	Cfra_1735T1
OG0004804	Cfra_4227T1
OG0004805	Cfra_7313T1
OG0004808	Cfra_1762T1
OG0004809	Cfra_3581T1
OG0004812	Cfra_6568T1
OG0004815	Cfra_3704T1
OG0004816	Cfra_6188T1
OG0004816	Cfra_6531T1
OG0004817	Cfra_1390T1
OG0004819	Cfra_7422T1
OG0004821	Cfra_4175T1
OG0004822	Cfra_0063T1
OG0004823	Cfra_5248T1
OG0004826	Cfra_3991T1
OG0004828	Cfra_4282T1
OG0004830	Cfra_8385T1
OG0004833	Cfra_8311T1
OG0004836	Cfra_1714T1
OG0004837	Cfra_3010T1
OG0004839	Cfra_8312T1
OG0004840	Cfra_6308T1
OG0004842	Cfra_3927T1
OG0004843	Cfra_1557T1
OG0004844	Cfra_6016T1
OG0004845	Cfra_5670T1
OG0004847	Cfra_7698T1
OG0004848	Cfra_5473T1
OG0004852	Cfra_3052T1
OG0004856	Cfra_5007T1
OG0004857	Cfra_7247T1
OG0004858	Cfra_4558T1
OG0004859	Cfra_5463T1
OG0004860	Cfra_2325T1
OG0004862	Cfra_5477T1
OG0004863	Cfra_6703T1
OG0004865	Cfra_2378T1
OG0004867	Cfra_6764T1
OG0004868	Cfra_1307T1
OG0004870	Cfra_5039T1
OG0004871	Cfra_5881T1
OG0004872	Cfra_0981T1
OG0004879	Cfra_5348T1
OG0004883	Cfra_1506T1
OG0004884	Cfra_2039T1
OG0004886	Cfra_3137T1
OG0004887	Cfra_5878T1
OG0004889	Cfra_4522T1
OG0004891	Cfra_6344T1
OG0004892	Cfra_7273T1
OG0004893	Cfra_1788T1
OG0004896	Cfra_2442T1
OG0004901	Cfra_5917T1
OG0004904	Cfra_3554T1
OG0004912	Cfra_4614T1
OG0004913	Cfra_5894T1
OG0004915	Cfra_5126T1
OG0004916	Cfra_2600T1
OG0004917	Cfra_1563T1
OG0004919	Cfra_2387T1
OG0004921	Cfra_5511T1
OG0004922	Cfra_7972T1
OG0004936	Cfra_7922T1
OG0005003	Cfra_0827T1
OG0005006	Cfra_3990T1
OG0005007	Cfra_3352T1
OG0005008	Cfra_8384T1
OG0005015	Cfra_6629T1
OG0005017	Cfra_1096T1
OG0005023	Cfra_0360T1
OG0005024	Cfra_2423T1
OG0005025	Cfra_5888T1
OG0005027	Cfra_0556T1
OG0005030	Cfra_7069T1
OG0005033	Cfra_6319T1
OG0005035	Cfra_5191T1
OG0005037	Cfra_5459T1
OG0005039	Cfra_5053T1
OG0005040	Cfra_6355T1
OG0005041	Cfra_6811T1
OG0005042	Cfra_2587T1
OG0005042	Cfra_4515T1
OG0005043	Cfra_5415T1
OG0005044	Cfra_1911T1
OG0005045	Cfra_5947T1
OG0005051	Cfra_7099T1
OG0005052	Cfra_1747T1
OG0005056	Cfra_1337T1
OG0005057	Cfra_0346T1
OG0005069	Cfra_5749T1
OG0005072	Cfra_5847T1
OG0005075	Cfra_4872T1
OG0005077	Cfra_0527T1
OG0005080	Cfra_4901T1
OG0005084	Cfra_5729T1
OG0005087	Cfra_8288T1
OG0005089	Cfra_1238T1
OG0005090	Cfra_7019T1
OG0005100	Cfra_6473T1
OG0005104	Cfra_2505T1
OG0005107	Cfra_8074T1
OG0005115	Cfra_2488T1
OG0005121	Cfra_8120T1
OG0005122	Cfra_6904T1
OG0005124	Cfra_1114T1
OG0005129	Cfra_5406T1
OG0005130	Cfra_8428T1
OG0005131	Cfra_1828T1
OG0005136	Cfra_7055T1
OG0005136	Cfra_8621T1
OG0005138	Cfra_3391T1
OG0005141	Cfra_3972T1
OG0005142	Cfra_1580T1
OG0005145	Cfra_1216T1
OG0005149	Cfra_6307T1
OG0005151	Cfra_0970T1
OG0005154	Cfra_5235T1
OG0005159	Cfra_5188T1
OG0005160	Cfra_1521T1
OG0005161	Cfra_2604T1
OG0005162	Cfra_1334T1
OG0005164	Cfra_3566T1
OG0005164	Cfra_3865T1
OG0005167	Cfra_0065T1
OG0005176	Cfra_7892T1
OG0005246	Cfra_7929T1
OG0005248	Cfra_4677T1
OG0005252	Cfra_7510T1
OG0005258	Cfra_1967T1
OG0005267	Cfra_7954T1
OG0005271	Cfra_1242T1
OG0005272	Cfra_7436T1
OG0005273	Cfra_2178T1
OG0005274	Cfra_5307T1
OG0005275	Cfra_0751T1
OG0005278	Cfra_1637T1
OG0005278	Cfra_4397T1
OG0005280	Cfra_4606T1
OG0005282	Cfra_1263T1
OG0005283	Cfra_4628T1
OG0005285	Cfra_2336T1
OG0005286	Cfra_0250T1
OG0005288	Cfra_5946T1
OG0005291	Cfra_2355T1
OG0005297	Cfra_2768T1
OG0005299	Cfra_5209T1
OG0005302	Cfra_2003T1
OG0005303	Cfra_1124T1
OG0005305	Cfra_1125T1
OG0005313	Cfra_1080T1
OG0005316	Cfra_5285T1
OG0005321	Cfra_4737T1
OG0005322	Cfra_2022T1
OG0005324	Cfra_2677T1
OG0005325	Cfra_6145T1
OG0005331	Cfra_3005T1
OG0005333	Cfra_3045T1
OG0005342	Cfra_0784T1
OG0005346	Cfra_8406T1
OG0005348	Cfra_6789T1
OG0005353	Cfra_4661T1
OG0005356	Cfra_7354T1
OG0005362	Cfra_1616T1
OG0005362	Cfra_8545T1
OG0005365	Cfra_2248T1
OG0005366	Cfra_8563T1
OG0005367	Cfra_3955T1
OG0005372	Cfra_5855T1
OG0005374	Cfra_4963T1
OG0005375	Cfra_0005T1
OG0005379	Cfra_4572T1
OG0005380	Cfra_5313T1
OG0005383	Cfra_3265T1
OG0005390	Cfra_3456T1
OG0005394	Cfra_0797T1
OG0005395	Cfra_5075T1
OG0005400	Cfra_4897T1
OG0005401	Cfra_7667T1
OG0005402	Cfra_4013T1
OG0005402	Cfra_8173T1
OG0005408	Cfra_8403T1
OG0005422	Cfra_1514T1
OG0005423	Cfra_1089T1
OG0005426	Cfra_8124T1
OG0005430	Cfra_3975T1
OG0005438	Cfra_3998T1
OG0005438	Cfra_4508T1
OG0005440	Cfra_6067T1
OG0005442	Cfra_4898T1
OG0005443	Cfra_5462T1
OG0005527	Cfra_1652T1
OG0005535	Cfra_0287T1
OG0005548	Cfra_1804T1
OG0005549	Cfra_5329T1
OG0005557	Cfra_8357T1
OG0005560	Cfra_1065T1
OG0005560	Cfra_6203T1
OG0005569	Cfra_5443T1
OG0005571	Cfra_3435T1
OG0005572	Cfra_6565T1
OG0005575	Cfra_5507T1
OG0005581	Cfra_3345T1
OG0005582	Cfra_0292T1
OG0005583	Cfra_8279T1
OG0005584	Cfra_2302T1
OG0005585	Cfra_7114T1
OG0005586	Cfra_5779T1
OG0005587	Cfra_4302T1
OG0005591	Cfra_6799T1
OG0005593	Cfra_4045T1
OG0005594	Cfra_5587T1
OG0005597	Cfra_0201T1
OG0005599	Cfra_1939T1
OG0005600	Cfra_0173T1
OG0005606	Cfra_5162T1
OG0005608	Cfra_1749T1
OG0005611	Cfra_0774T1
OG0005612	Cfra_1534T1
OG0005614	Cfra_6116T1
OG0005616	Cfra_2495T1
OG0005617	Cfra_1894T1
OG0005618	Cfra_5839T1
OG0005619	Cfra_2498T1
OG0005627	Cfra_7072T1
OG0005628	Cfra_5375T1
OG0005631	Cfra_0413T1
OG0005633	Cfra_2149T1
OG0005633	Cfra_2150T1
OG0005636	Cfra_8574T1
OG0005640	Cfra_5873T1
OG0005642	Cfra_6226T1
OG0005647	Cfra_7283T1
OG0005651	Cfra_3394T1
OG0005653	Cfra_0464T1
OG0005658	Cfra_6893T1
OG0005669	Cfra_5948T1
OG0005671	Cfra_1551T1
OG0005671	Cfra_8212T1
OG0005674	Cfra_5781T1
OG0005681	Cfra_2458T1
OG0005685	Cfra_6058T1
OG0005686	Cfra_1419T1
OG0005686	Cfra_4077T1
OG0005689	Cfra_3873T1
OG0005712	Cfra_1954T1
OG0005788	Cfra_3882T1
OG0005807	Cfra_6828T1
OG0005808	Cfra_6130T1
OG0005808	Cfra_6131T1
OG0005809	Cfra_8442T1
OG0005810	Cfra_3116T1
OG0005818	Cfra_2527T1
OG0005826	Cfra_5898T1
OG0005827	Cfra_5079T1
OG0005833	Cfra_3322T1
OG0005839	Cfra_1148T1
OG0005851	Cfra_3442T1
OG0005856	Cfra_0898T1
OG0005863	Cfra_8496T1
OG0005865	Cfra_4134T1
OG0005865	Cfra_6564T1
OG0005868	Cfra_6931T1
OG0005871	Cfra_3768T1
OG0005873	Cfra_1457T1
OG0005878	Cfra_4334T1
OG0005884	Cfra_7406T1
OG0005898	Cfra_2120T1
OG0005905	Cfra_4382T1
OG0005910	Cfra_0401T1
OG0005913	Cfra_0900T1
OG0005914	Cfra_2258T1
OG0005914	Cfra_7861T1
OG0005919	Cfra_6982T1
OG0005922	Cfra_1038T1
OG0005929	Cfra_6264T1
OG0005934	Cfra_2397T1
OG0005940	Cfra_0738T1
OG0005942	Cfra_6072T1
OG0005943	Cfra_8391T1
OG0005947	Cfra_7781T1
OG0005947	Cfra_7782T1
OG0005949	Cfra_4163T1
OG0005950	Cfra_1318T1
OG0005952	Cfra_7530T1
OG0005964	Cfra_3811T1
OG0005976	Cfra_1070T1
OG0005978	Cfra_1853T1
OG0005981	Cfra_4900T1
OG0005982	Cfra_7226T1
OG0005983	Cfra_7340T1
OG0006075	Cfra_6671T1
OG0006081	Cfra_0222T1
OG0006085	Cfra_2365T1
OG0006085	Cfra_6800T1
OG0006100	Cfra_0168T1
OG0006103	Cfra_0633T1
OG0006110	Cfra_2607T1
OG0006111	Cfra_1990T1
OG0006119	Cfra_2401T1
OG0006121	Cfra_2535T1
OG0006122	Cfra_1258T1
OG0006142	Cfra_5604T1
OG0006144	Cfra_6727T1
OG0006150	Cfra_8455T1
OG0006159	Cfra_3690T1
OG0006160	Cfra_6889T1
OG0006163	Cfra_6710T1
OG0006166	Cfra_2978T1
OG0006171	Cfra_0387T1
OG0006189	Cfra_1161T1
OG0006193	Cfra_4440T1
OG0006193	Cfra_8019T1
OG0006200	Cfra_4234T1
OG0006200	Cfra_6306T1
OG0006203	Cfra_1286T1
OG0006207	Cfra_4464T1
OG0006211	Cfra_3463T1
OG0006211	Cfra_5197T1
OG0006211	Cfra_7875T1
OG0006213	Cfra_1472T1
OG0006213	Cfra_2878T1
OG0006213	Cfra_3258T1
OG0006218	Cfra_6342T1
OG0006218	Cfra_7197T1
OG0006221	Cfra_0692T1
OG0006224	Cfra_6952T1
OG0006231	Cfra_4721T1
OG0006239	Cfra_6431T1
OG0006241	Cfra_8404T1
OG0006250	Cfra_3071T1
OG0006286	Cfra_4492T1
OG0006287	Cfra_4540T1
OG0006385	Cfra_6335T1
OG0006386	Cfra_6754T1
OG0006413	Cfra_1669T1
OG0006435	Cfra_6318T1
OG0006439	Cfra_4135T1
OG0006444	Cfra_7596T1
OG0006460	Cfra_0417T1
OG0006463	Cfra_0436T1
OG0006464	Cfra_5245T1
OG0006474	Cfra_1556T1
OG0006480	Cfra_4392T1
OG0006480	Cfra_8066T1
OG0006484	Cfra_5836T1
OG0006489	Cfra_3293T1
OG0006492	Cfra_7127T1
OG0006506	Cfra_0928T1
OG0006509	Cfra_0408T1
OG0006516	Cfra_7090T1
OG0006520	Cfra_2051T1
OG0006521	Cfra_6684T1
OG0006525	Cfra_0680T1
OG0006536	Cfra_3475T1
OG0006537	Cfra_7398T1
OG0006555	Cfra_3457T1
OG0006556	Cfra_8555T1
OG0006558	Cfra_1420T1
OG0006560	Cfra_2161T1
OG0006561	Cfra_8595T1
OG0006568	Cfra_7948T1
OG0006768	Cfra_2766T1
OG0006773	Cfra_7814T1
OG0006774	Cfra_5219T1
OG0006783	Cfra_5708T1
OG0006788	Cfra_8309T1
OG0006790	Cfra_2038T1
OG0006797	Cfra_0997T1
OG0006802	Cfra_0813T1
OG0006809	Cfra_6207T1
OG0006814	Cfra_0860T1
OG0006816	Cfra_2696T1
OG0006842	Cfra_4130T1
OG0006848	Cfra_7720T1
OG0006858	Cfra_3777T1
OG0006860	Cfra_7606T1
OG0006861	Cfra_1121T1
OG0006868	Cfra_3031T1
OG0006872	Cfra_1228T1
OG0006893	Cfra_3226T1
OG0006903	Cfra_4756T1
OG0006917	Cfra_5543T1
