Orthogroup	PT_TRX
OG0002057	PT_v1_tr_07761.p1
OG0002058	PT_v1_tr_01750.p1
OG0002058	PT_v1_tr_09888.p1
OG0002061	PT_v1_tr_04636.p1
OG0002062	PT_v1_tr_03310.p1
OG0002062	PT_v1_tr_03413.p1
OG0002062	PT_v1_tr_08088.p1
OG0002063	PT_v1_tr_07680.p1
OG0002063	PT_v1_tr_08072.p1
OG0002063	PT_v1_tr_10447.p1
OG0002066	PT_v1_tr_04189.p1
OG0002066	PT_v1_tr_04190.p1
OG0002067	PT_v1_tr_04659.p1
OG0002068	PT_v1_tr_10721.p1
OG0002072	PT_v1_tr_04761.p1
OG0002073	PT_v1_tr_07473.p1
OG0002075	PT_v1_tr_07883.p1
OG0002075	PT_v1_tr_10709.p1
OG0002078	PT_v1_tr_02271.p1
OG0002078	PT_v1_tr_05843.p1
OG0002079	PT_v1_tr_06629.p1
OG0002080	PT_v1_tr_10587.p1
OG0002082	PT_v1_tr_05573.p1
OG0002083	PT_v1_tr_08572.p1
OG0002084	PT_v1_tr_02511.p1
OG0002085	PT_v1_tr_04410.p1
OG0002086	PT_v1_tr_02238.p1
OG0002086	PT_v1_tr_03388.p1
OG0002087	PT_v1_tr_01512.p1
OG0002087	PT_v1_tr_06737.p1
OG0002088	PT_v1_tr_01186.p1
OG0002089	PT_v1_tr_05147.p1
OG0002090	PT_v1_tr_06869.p1
OG0002091	PT_v1_tr_01663.p1
OG0002091	PT_v1_tr_01664.p1
OG0002091	PT_v1_tr_01665.p1
OG0002091	PT_v1_tr_05294.p1
OG0002092	PT_v1_tr_00418.p1
OG0002092	PT_v1_tr_00419.p1
OG0002092	PT_v1_tr_03986.p1
OG0002094	PT_v1_tr_09106.p1
OG0002095	PT_v1_tr_02686.p1
OG0002096	PT_v1_tr_02148.p1
OG0002096	PT_v1_tr_04413.p2
OG0002096	PT_v1_tr_08492.p1
OG0002097	PT_v1_tr_05512.p1
OG0002098	PT_v1_tr_07779.p1
OG0002100	PT_v1_tr_08336.p1
OG0002100	PT_v1_tr_08884.p1
OG0002102	PT_v1_tr_02346.p1
OG0002103	PT_v1_tr_07433.p1
OG0002103	PT_v1_tr_09065.p1
OG0002106	PT_v1_tr_02165.p1
OG0002106	PT_v1_tr_03559.p1
OG0002108	PT_v1_tr_00268.p1
OG0002108	PT_v1_tr_00269.p1
OG0002108	PT_v1_tr_00270.p1
OG0002109	PT_v1_tr_03965.p1
OG0002112	PT_v1_tr_04153.p1
OG0002112	PT_v1_tr_04155.p1
OG0002114	PT_v1_tr_10859.p1
OG0002114	PT_v1_tr_10860.p1
OG0002114	PT_v1_tr_10861.p1
OG0002114	PT_v1_tr_10863.p1
OG0002116	PT_v1_tr_02149.p1
OG0002116	PT_v1_tr_05597.p1
OG0002117	PT_v1_tr_04109.p1
OG0002117	PT_v1_tr_04519.p1
OG0002117	PT_v1_tr_06381.p1
OG0002118	PT_v1_tr_06594.p1
OG0002119	PT_v1_tr_03456.p1
OG0002120	PT_v1_tr_00491.p1
OG0002120	PT_v1_tr_00492.p1
OG0002120	PT_v1_tr_07543.p1
OG0002121	PT_v1_tr_05903.p1
OG0002121	PT_v1_tr_05904.p1
OG0002123	PT_v1_tr_02545.p1
OG0002123	PT_v1_tr_03570.p1
OG0002123	PT_v1_tr_06847.p1
OG0002124	PT_v1_tr_00886.p1
OG0002124	PT_v1_tr_03498.p1
OG0002124	PT_v1_tr_03681.p1
OG0002125	PT_v1_tr_08429.p1
OG0002126	PT_v1_tr_02232.p1
OG0002126	PT_v1_tr_06719.p1
OG0002126	PT_v1_tr_10102.p1
OG0002127	PT_v1_tr_07819.p1
OG0002128	PT_v1_tr_06253.p1
OG0002129	PT_v1_tr_00411.p1
OG0002129	PT_v1_tr_04441.p1
OG0002129	PT_v1_tr_10738.p1
OG0002130	PT_v1_tr_01790.p1
OG0002131	PT_v1_tr_08818.p1
OG0002135	PT_v1_tr_04588.p1
OG0002137	PT_v1_tr_02240.p1
OG0002138	PT_v1_tr_04374.p1
OG0002138	PT_v1_tr_04374.p2
OG0002138	PT_v1_tr_09572.p1
OG0002138	PT_v1_tr_09572.p2
OG0002160	PT_v1_tr_03820.p1
OG0002161	PT_v1_tr_08033.p1
OG0002161	PT_v1_tr_08034.p1
OG0002164	PT_v1_tr_01816.p1
OG0002164	PT_v1_tr_03263.p1
OG0002167	PT_v1_tr_00056.p1
OG0002170	PT_v1_tr_04451.p1
OG0002171	PT_v1_tr_03226.p1
OG0002172	PT_v1_tr_00525.p1
OG0002172	PT_v1_tr_09450.p1
OG0002173	PT_v1_tr_04506.p1
OG0002173	PT_v1_tr_04507.p1
OG0002174	PT_v1_tr_03008.p1
OG0002175	PT_v1_tr_06158.p1
OG0002177	PT_v1_tr_00673.p1
OG0002180	PT_v1_tr_08350.p1
OG0002182	PT_v1_tr_03971.p1
OG0002182	PT_v1_tr_07938.p1
OG0002182	PT_v1_tr_09224.p1
OG0002184	PT_v1_tr_10205.p1
OG0002186	PT_v1_tr_02919.p1
OG0002188	PT_v1_tr_03114.p1
OG0002188	PT_v1_tr_05615.p1
OG0002188	PT_v1_tr_06595.p1
OG0002189	PT_v1_tr_07710.p1
OG0002190	PT_v1_tr_06427.p1
OG0002190	PT_v1_tr_10685.p1
OG0002192	PT_v1_tr_09110.p1
OG0002193	PT_v1_tr_09093.p1
OG0002194	PT_v1_tr_05797.p1
OG0002196	PT_v1_tr_02577.p1
OG0002196	PT_v1_tr_04341.p1
OG0002198	PT_v1_tr_03096.p1
OG0002198	PT_v1_tr_03524.p1
OG0002199	PT_v1_tr_07222.p1
OG0002200	PT_v1_tr_07702.p2
OG0002202	PT_v1_tr_03473.p1
OG0002204	PT_v1_tr_02351.p1
OG0002206	PT_v1_tr_04498.p1
OG0002207	PT_v1_tr_00648.p1
OG0002207	PT_v1_tr_00649.p1
OG0002207	PT_v1_tr_00650.p1
OG0002207	PT_v1_tr_01516.p1
OG0002212	PT_v1_tr_06866.p1
OG0002213	PT_v1_tr_08769.p1
OG0002213	PT_v1_tr_08770.p1
OG0002214	PT_v1_tr_09624.p1
OG0002216	PT_v1_tr_08254.p1
OG0002218	PT_v1_tr_03286.p1
OG0002220	PT_v1_tr_08706.p1
OG0002221	PT_v1_tr_03203.p1
OG0002223	PT_v1_tr_04544.p1
OG0002223	PT_v1_tr_08039.p1
OG0002224	PT_v1_tr_01478.p1
OG0002225	PT_v1_tr_03646.p1
OG0002225	PT_v1_tr_04477.p1
OG0002225	PT_v1_tr_04886.p1
OG0002225	PT_v1_tr_04887.p1
OG0002225	PT_v1_tr_05137.p1
OG0002226	PT_v1_tr_06956.p1
OG0002227	PT_v1_tr_08696.p1
OG0002228	PT_v1_tr_04248.p1
OG0002228	PT_v1_tr_07297.p1
OG0002229	PT_v1_tr_02953.p1
OG0002232	PT_v1_tr_05080.p1
OG0002232	PT_v1_tr_05081.p1
OG0002233	PT_v1_tr_00413.p1
OG0002234	PT_v1_tr_10438.p1
OG0002235	PT_v1_tr_01125.p1
OG0002238	PT_v1_tr_04540.p1
OG0002239	PT_v1_tr_02713.p2
OG0002239	PT_v1_tr_09975.p1
OG0002240	PT_v1_tr_01944.p1
OG0002240	PT_v1_tr_05013.p1
OG0002241	PT_v1_tr_06903.p1
OG0002242	PT_v1_tr_04717.p1
OG0002243	PT_v1_tr_06308.p1
OG0002244	PT_v1_tr_02352.p1
OG0002244	PT_v1_tr_05229.p1
OG0002245	PT_v1_tr_04040.p1
OG0002246	PT_v1_tr_01368.p1
OG0002247	PT_v1_tr_03685.p1
OG0002247	PT_v1_tr_09815.p1
OG0002250	PT_v1_tr_02929.p1
OG0002250	PT_v1_tr_09347.p1
OG0002251	PT_v1_tr_08131.p1
OG0002252	PT_v1_tr_10111.p1
OG0002254	PT_v1_tr_10887.p1
OG0002255	PT_v1_tr_00873.p1
OG0002256	PT_v1_tr_02206.p1
OG0002266	PT_v1_tr_09349.p1
OG0002271	PT_v1_tr_07724.p1
OG0002271	PT_v1_tr_07928.p1
OG0002271	PT_v1_tr_10317.p1
OG0002291	PT_v1_tr_01700.p1
OG0002291	PT_v1_tr_01787.p1
OG0002292	PT_v1_tr_09718.p1
OG0002292	PT_v1_tr_09719.p1
OG0002293	PT_v1_tr_10036.p1
OG0002294	PT_v1_tr_07000.p1
OG0002295	PT_v1_tr_04573.p1
OG0002295	PT_v1_tr_04574.p1
OG0002298	PT_v1_tr_04910.p1
OG0002300	PT_v1_tr_05206.p1
OG0002301	PT_v1_tr_04736.p1
OG0002303	PT_v1_tr_09630.p1
OG0002304	PT_v1_tr_06102.p1
OG0002305	PT_v1_tr_06854.p1
OG0002310	PT_v1_tr_02388.p1
OG0002312	PT_v1_tr_03426.p1
OG0002313	PT_v1_tr_00822.p1
OG0002313	PT_v1_tr_00823.p1
OG0002313	PT_v1_tr_02060.p2
OG0002315	PT_v1_tr_08657.p1
OG0002315	PT_v1_tr_08658.p1
OG0002318	PT_v1_tr_09869.p1
OG0002320	PT_v1_tr_10384.p1
OG0002320	PT_v1_tr_10518.p1
OG0002323	PT_v1_tr_00575.p1
OG0002324	PT_v1_tr_03715.p1
OG0002325	PT_v1_tr_07601.p1
OG0002326	PT_v1_tr_00086.p1
OG0002326	PT_v1_tr_09637.p1
OG0002327	PT_v1_tr_10592.p1
OG0002328	PT_v1_tr_02820.p1
OG0002328	PT_v1_tr_07052.p1
OG0002329	PT_v1_tr_08526.p1
OG0002330	PT_v1_tr_06238.p1
OG0002331	PT_v1_tr_03427.p1
OG0002331	PT_v1_tr_03810.p1
OG0002332	PT_v1_tr_03192.p1
OG0002332	PT_v1_tr_06907.p1
OG0002332	PT_v1_tr_09691.p1
OG0002333	PT_v1_tr_01467.p1
OG0002338	PT_v1_tr_09696.p1
OG0002339	PT_v1_tr_03420.p1
OG0002340	PT_v1_tr_03351.p1
OG0002340	PT_v1_tr_03602.p1
OG0002340	PT_v1_tr_10752.p1
OG0002341	PT_v1_tr_00195.p1
OG0002343	PT_v1_tr_03185.p1
OG0002343	PT_v1_tr_09278.p1
OG0002344	PT_v1_tr_10187.p1
OG0002348	PT_v1_tr_08782.p1
OG0002349	PT_v1_tr_07706.p1
OG0002350	PT_v1_tr_02583.p1
OG0002350	PT_v1_tr_08796.p1
OG0002350	PT_v1_tr_09099.p1
OG0002351	PT_v1_tr_10252.p1
OG0002351	PT_v1_tr_10633.p1
OG0002352	PT_v1_tr_02637.p1
OG0002352	PT_v1_tr_02737.p1
OG0002353	PT_v1_tr_05071.p2
OG0002353	PT_v1_tr_07360.p2
OG0002354	PT_v1_tr_10224.p1
OG0002354	PT_v1_tr_10225.p1
OG0002355	PT_v1_tr_10278.p1
OG0002357	PT_v1_tr_03813.p1
OG0002359	PT_v1_tr_07201.p1
OG0002361	PT_v1_tr_01703.p1
OG0002361	PT_v1_tr_06406.p1
OG0002363	PT_v1_tr_03472.p1
OG0002363	PT_v1_tr_08170.p1
OG0002364	PT_v1_tr_02499.p1
OG0002367	PT_v1_tr_08681.p1
OG0002367	PT_v1_tr_09628.p1
OG0002367	PT_v1_tr_09850.p1
OG0002368	PT_v1_tr_10698.p1
OG0002371	PT_v1_tr_01045.p1
OG0002374	PT_v1_tr_02882.p1
OG0002374	PT_v1_tr_03350.p1
OG0002376	PT_v1_tr_07750.p1
OG0002376	PT_v1_tr_07751.p1
OG0002378	PT_v1_tr_04550.p1
OG0002382	PT_v1_tr_04940.p1
OG0002382	PT_v1_tr_07898.p1
OG0002382	PT_v1_tr_08995.p1
OG0002383	PT_v1_tr_04108.p1
OG0002384	PT_v1_tr_00937.p1
OG0002387	PT_v1_tr_02863.p1
OG0002387	PT_v1_tr_05212.p1
OG0002387	PT_v1_tr_05213.p1
OG0002388	PT_v1_tr_06306.p1
OG0002388	PT_v1_tr_08416.p1
OG0002390	PT_v1_tr_02135.p1
OG0002395	PT_v1_tr_08997.p1
OG0002396	PT_v1_tr_01195.p1
OG0002396	PT_v1_tr_02688.p1
OG0002397	PT_v1_tr_00456.p1
OG0002399	PT_v1_tr_01967.p1
OG0002399	PT_v1_tr_01969.p1
OG0002399	PT_v1_tr_05672.p1
OG0002399	PT_v1_tr_05673.p1
OG0002407	PT_v1_tr_00507.p1
OG0002407	PT_v1_tr_02354.p1
OG0002407	PT_v1_tr_02770.p1
OG0002407	PT_v1_tr_05604.p1
OG0002407	PT_v1_tr_06440.p1
OG0002428	PT_v1_tr_02282.p1
OG0002429	PT_v1_tr_10662.p1
OG0002433	PT_v1_tr_04848.p1
OG0002435	PT_v1_tr_01149.p1
OG0002436	PT_v1_tr_04170.p1
OG0002436	PT_v1_tr_04171.p1
OG0002439	PT_v1_tr_03433.p1
OG0002440	PT_v1_tr_05159.p1
OG0002440	PT_v1_tr_10888.p1
OG0002442	PT_v1_tr_04314.p1
OG0002442	PT_v1_tr_04315.p1
OG0002443	PT_v1_tr_06614.p1
OG0002443	PT_v1_tr_07496.p1
OG0002444	PT_v1_tr_00818.p1
OG0002444	PT_v1_tr_08324.p1
OG0002447	PT_v1_tr_08643.p1
OG0002448	PT_v1_tr_05164.p1
OG0002450	PT_v1_tr_06224.p1
OG0002451	PT_v1_tr_02946.p1
OG0002451	PT_v1_tr_07448.p1
OG0002453	PT_v1_tr_03414.p1
OG0002455	PT_v1_tr_01578.p1
OG0002455	PT_v1_tr_01579.p1
OG0002455	PT_v1_tr_02093.p1
OG0002455	PT_v1_tr_04464.p1
OG0002457	PT_v1_tr_04369.p1
OG0002457	PT_v1_tr_09123.p1
OG0002459	PT_v1_tr_07051.p1
OG0002461	PT_v1_tr_10503.p1
OG0002462	PT_v1_tr_10366.p1
OG0002463	PT_v1_tr_01341.p3
OG0002464	PT_v1_tr_07526.p1
OG0002464	PT_v1_tr_10832.p1
OG0002464	PT_v1_tr_10833.p1
OG0002465	PT_v1_tr_07525.p1
OG0002467	PT_v1_tr_03369.p1
OG0002468	PT_v1_tr_06759.p1
OG0002470	PT_v1_tr_08846.p1
OG0002471	PT_v1_tr_00717.p2
OG0002471	PT_v1_tr_10038.p2
OG0002472	PT_v1_tr_09824.p1
OG0002473	PT_v1_tr_06078.p1
OG0002473	PT_v1_tr_10674.p1
OG0002475	PT_v1_tr_09887.p1
OG0002476	PT_v1_tr_02377.p1
OG0002476	PT_v1_tr_02378.p1
OG0002476	PT_v1_tr_09415.p1
OG0002477	PT_v1_tr_08456.p1
OG0002478	PT_v1_tr_02295.p1
OG0002479	PT_v1_tr_07112.p1
OG0002480	PT_v1_tr_04749.p1
OG0002482	PT_v1_tr_07626.p1
OG0002482	PT_v1_tr_10542.p1
OG0002485	PT_v1_tr_07312.p1
OG0002488	PT_v1_tr_00802.p1
OG0002489	PT_v1_tr_05271.p1
OG0002489	PT_v1_tr_05272.p1
OG0002491	PT_v1_tr_08486.p1
OG0002491	PT_v1_tr_10492.p1
OG0002491	PT_v1_tr_10493.p1
OG0002492	PT_v1_tr_06108.p1
OG0002496	PT_v1_tr_07096.p1
OG0002499	PT_v1_tr_05510.p1
OG0002500	PT_v1_tr_04253.p1
OG0002502	PT_v1_tr_03053.p1
OG0002503	PT_v1_tr_02514.p1
OG0002505	PT_v1_tr_04335.p1
OG0002505	PT_v1_tr_05430.p1
OG0002505	PT_v1_tr_05431.p1
OG0002506	PT_v1_tr_01758.p1
OG0002507	PT_v1_tr_07603.p1
OG0002508	PT_v1_tr_07021.p1
OG0002510	PT_v1_tr_08454.p1
OG0002511	PT_v1_tr_09430.p1
OG0002511	PT_v1_tr_09431.p1
OG0002512	PT_v1_tr_02510.p1
OG0002513	PT_v1_tr_08795.p1
OG0002515	PT_v1_tr_02222.p1
OG0002515	PT_v1_tr_02404.p1
OG0002516	PT_v1_tr_06365.p1
OG0002516	PT_v1_tr_06366.p1
OG0002517	PT_v1_tr_08691.p1
OG0002518	PT_v1_tr_04497.p1
OG0002519	PT_v1_tr_07397.p1
OG0002521	PT_v1_tr_03378.p1
OG0002521	PT_v1_tr_03379.p1
OG0002521	PT_v1_tr_03380.p1
OG0002523	PT_v1_tr_07332.p1
OG0002523	PT_v1_tr_10455.p1
OG0002527	PT_v1_tr_00103.p1
OG0002527	PT_v1_tr_00104.p1
OG0002529	PT_v1_tr_01095.p1
OG0002529	PT_v1_tr_05333.p1
OG0002530	PT_v1_tr_07173.p1
OG0002530	PT_v1_tr_10858.p1
OG0002532	PT_v1_tr_03990.p1
OG0002532	PT_v1_tr_04718.p1
OG0002533	PT_v1_tr_05720.p1
OG0002533	PT_v1_tr_09254.p1
OG0002534	PT_v1_tr_05782.p1
OG0002535	PT_v1_tr_00096.p1
OG0002536	PT_v1_tr_07868.p1
OG0002536	PT_v1_tr_10284.p1
OG0002537	PT_v1_tr_00389.p7
OG0002537	PT_v1_tr_01040.p1
OG0002537	PT_v1_tr_03345.p8
OG0002538	PT_v1_tr_02652.p1
OG0002538	PT_v1_tr_07726.p1
OG0002539	PT_v1_tr_09626.p2
OG0002540	PT_v1_tr_07118.p1
OG0002541	PT_v1_tr_02800.p1
OG0002542	PT_v1_tr_01669.p1
OG0002542	PT_v1_tr_03210.p1
OG0002546	PT_v1_tr_06983.p1
OG0002547	PT_v1_tr_02039.p1
OG0002549	PT_v1_tr_06752.p1
OG0002551	PT_v1_tr_07313.p1
OG0002551	PT_v1_tr_07314.p1
OG0002552	PT_v1_tr_01542.p1
OG0002552	PT_v1_tr_05327.p1
OG0002553	PT_v1_tr_02870.p1
OG0002553	PT_v1_tr_10359.p1
OG0002554	PT_v1_tr_00216.p1
OG0002555	PT_v1_tr_10265.p1
OG0002556	PT_v1_tr_01011.p1
OG0002556	PT_v1_tr_01012.p1
OG0002557	PT_v1_tr_05338.p1
OG0002557	PT_v1_tr_09616.p1
OG0002557	PT_v1_tr_10328.p1
OG0002560	PT_v1_tr_04890.p1
OG0002560	PT_v1_tr_04989.p1
OG0002560	PT_v1_tr_05787.p1
OG0002560	PT_v1_tr_05789.p1
OG0002586	PT_v1_tr_02866.p1
OG0002586	PT_v1_tr_04208.p1
OG0002587	PT_v1_tr_03724.p1
OG0002587	PT_v1_tr_05192.p1
OG0002588	PT_v1_tr_02201.p1
OG0002597	PT_v1_tr_01497.p1
OG0002600	PT_v1_tr_07560.p1
OG0002601	PT_v1_tr_10480.p1
OG0002606	PT_v1_tr_03675.p1
OG0002606	PT_v1_tr_05190.p1
OG0002607	PT_v1_tr_06002.p1
OG0002607	PT_v1_tr_06772.p1
OG0002610	PT_v1_tr_04012.p1
OG0002610	PT_v1_tr_05418.p1
OG0002611	PT_v1_tr_08282.p1
OG0002612	PT_v1_tr_05062.p1
OG0002612	PT_v1_tr_08317.p1
OG0002613	PT_v1_tr_02968.p1
OG0002614	PT_v1_tr_02145.p1
OG0002614	PT_v1_tr_03984.p1
OG0002615	PT_v1_tr_03385.p1
OG0002615	PT_v1_tr_07295.p1
OG0002618	PT_v1_tr_06993.p1
OG0002619	PT_v1_tr_10541.p1
OG0002621	PT_v1_tr_09394.p1
OG0002624	PT_v1_tr_08591.p1
OG0002626	PT_v1_tr_04564.p1
OG0002627	PT_v1_tr_03213.p1
OG0002627	PT_v1_tr_06084.p1
OG0002630	PT_v1_tr_07554.p1
OG0002633	PT_v1_tr_05489.p1
OG0002634	PT_v1_tr_06483.p1
OG0002635	PT_v1_tr_07605.p1
OG0002639	PT_v1_tr_01800.p1
OG0002639	PT_v1_tr_01801.p1
OG0002644	PT_v1_tr_08502.p1
OG0002645	PT_v1_tr_00774.p1
OG0002645	PT_v1_tr_00775.p1
OG0002647	PT_v1_tr_02964.p1
OG0002648	PT_v1_tr_07485.p1
OG0002649	PT_v1_tr_00944.p1
OG0002649	PT_v1_tr_10555.p1
OG0002649	PT_v1_tr_10556.p1
OG0002652	PT_v1_tr_02425.p1
OG0002656	PT_v1_tr_01157.p1
OG0002658	PT_v1_tr_01083.p1
OG0002659	PT_v1_tr_01756.p1
OG0002659	PT_v1_tr_09957.p1
OG0002659	PT_v1_tr_10067.p1
OG0002660	PT_v1_tr_03292.p1
OG0002661	PT_v1_tr_04772.p1
OG0002662	PT_v1_tr_09882.p1
OG0002664	PT_v1_tr_05306.p1
OG0002666	PT_v1_tr_04038.p1
OG0002666	PT_v1_tr_10243.p1
OG0002667	PT_v1_tr_10744.p1
OG0002668	PT_v1_tr_05949.p1
OG0002668	PT_v1_tr_06056.p1
OG0002669	PT_v1_tr_03609.p1
OG0002670	PT_v1_tr_05723.p1
OG0002670	PT_v1_tr_08000.p1
OG0002671	PT_v1_tr_03567.p1
OG0002671	PT_v1_tr_03568.p1
OG0002673	PT_v1_tr_01605.p1
OG0002674	PT_v1_tr_07581.p1
OG0002674	PT_v1_tr_10211.p1
OG0002675	PT_v1_tr_10637.p1
OG0002676	PT_v1_tr_04406.p1
OG0002677	PT_v1_tr_02323.p1
OG0002678	PT_v1_tr_02176.p1
OG0002678	PT_v1_tr_02177.p1
OG0002678	PT_v1_tr_04649.p1
OG0002680	PT_v1_tr_03219.p1
OG0002681	PT_v1_tr_09538.p1
OG0002682	PT_v1_tr_04641.p1
OG0002682	PT_v1_tr_09456.p1
OG0002683	PT_v1_tr_07015.p1
OG0002683	PT_v1_tr_07016.p1
OG0002686	PT_v1_tr_00407.p1
OG0002688	PT_v1_tr_04760.p1
OG0002689	PT_v1_tr_06274.p1
OG0002689	PT_v1_tr_10039.p1
OG0002691	PT_v1_tr_10091.p1
OG0002691	PT_v1_tr_10092.p1
OG0002693	PT_v1_tr_02406.p1
OG0002693	PT_v1_tr_03447.p1
OG0002695	PT_v1_tr_02536.p1
OG0002696	PT_v1_tr_01081.p1
OG0002696	PT_v1_tr_10737.p1
OG0002699	PT_v1_tr_08684.p1
OG0002701	PT_v1_tr_10223.p1
OG0002703	PT_v1_tr_03330.p1
OG0002703	PT_v1_tr_08392.p1
OG0002704	PT_v1_tr_03181.p1
OG0002704	PT_v1_tr_06850.p1
OG0002705	PT_v1_tr_01332.p1
OG0002706	PT_v1_tr_07036.p1
OG0002707	PT_v1_tr_10296.p1
OG0002708	PT_v1_tr_08644.p1
OG0002712	PT_v1_tr_03244.p1
OG0002715	PT_v1_tr_04528.p1
OG0002717	PT_v1_tr_10318.p1
OG0002717	PT_v1_tr_10319.p1
OG0002718	PT_v1_tr_05671.p1
OG0002719	PT_v1_tr_01219.p1
OG0002719	PT_v1_tr_06136.p1
OG0002722	PT_v1_tr_10473.p1
OG0002724	PT_v1_tr_05633.p1
OG0002725	PT_v1_tr_04738.p1
OG0002726	PT_v1_tr_07265.p1
OG0002728	PT_v1_tr_01556.p1
OG0002728	PT_v1_tr_03483.p1
OG0002730	PT_v1_tr_06686.p1
OG0002730	PT_v1_tr_06687.p1
OG0002731	PT_v1_tr_09205.p1
OG0002732	PT_v1_tr_09048.p1
OG0002734	PT_v1_tr_01431.p1
OG0002734	PT_v1_tr_07336.p1
OG0002734	PT_v1_tr_07337.p1
OG0002735	PT_v1_tr_01494.p1
OG0002735	PT_v1_tr_07556.p1
OG0002735	PT_v1_tr_10653.p1
OG0002739	PT_v1_tr_02926.p1
OG0002742	PT_v1_tr_09507.p1
OG0002743	PT_v1_tr_00300.p1
OG0002743	PT_v1_tr_04755.p1
OG0002743	PT_v1_tr_04756.p1
OG0002744	PT_v1_tr_10339.p1
OG0002746	PT_v1_tr_04922.p1
OG0002746	PT_v1_tr_04923.p1
OG0002751	PT_v1_tr_10165.p1
OG0002772	PT_v1_tr_06377.p1
OG0002772	PT_v1_tr_06378.p1
OG0002774	PT_v1_tr_03216.p1
OG0002776	PT_v1_tr_04777.p1
OG0002776	PT_v1_tr_04778.p1
OG0002777	PT_v1_tr_09083.p1
OG0002778	PT_v1_tr_02611.p1
OG0002778	PT_v1_tr_05204.p1
OG0002778	PT_v1_tr_05205.p1
OG0002782	PT_v1_tr_05047.p1
OG0002784	PT_v1_tr_02337.p1
OG0002786	PT_v1_tr_03249.p1
OG0002789	PT_v1_tr_00332.p1
OG0002790	PT_v1_tr_05781.p1
OG0002791	PT_v1_tr_08744.p1
OG0002792	PT_v1_tr_06720.p1
OG0002794	PT_v1_tr_05784.p1
OG0002795	PT_v1_tr_01927.p1
OG0002795	PT_v1_tr_08611.p1
OG0002795	PT_v1_tr_08612.p1
OG0002796	PT_v1_tr_10897.p1
OG0002797	PT_v1_tr_06386.p1
OG0002798	PT_v1_tr_02141.p1
OG0002799	PT_v1_tr_09932.p1
OG0002802	PT_v1_tr_04712.p1
OG0002803	PT_v1_tr_01450.p1
OG0002805	PT_v1_tr_00954.p1
OG0002805	PT_v1_tr_02945.p1
OG0002805	PT_v1_tr_09725.p1
OG0002806	PT_v1_tr_10607.p1
OG0002807	PT_v1_tr_02917.p1
OG0002808	PT_v1_tr_06891.p1
OG0002809	PT_v1_tr_02252.p1
OG0002809	PT_v1_tr_04167.p1
OG0002816	PT_v1_tr_10031.p1
OG0002817	PT_v1_tr_04024.p1
OG0002818	PT_v1_tr_04951.p1
OG0002818	PT_v1_tr_05980.p1
OG0002819	PT_v1_tr_08476.p1
OG0002819	PT_v1_tr_08477.p1
OG0002820	PT_v1_tr_03861.p1
OG0002820	PT_v1_tr_04669.p1
OG0002822	PT_v1_tr_08167.p1
OG0002823	PT_v1_tr_03830.p1
OG0002824	PT_v1_tr_10544.p1
OG0002828	PT_v1_tr_07240.p1
OG0002828	PT_v1_tr_09178.p1
OG0002828	PT_v1_tr_09968.p1
OG0002828	PT_v1_tr_10080.p1
OG0002829	PT_v1_tr_00714.p1
OG0002830	PT_v1_tr_04829.p1
OG0002831	PT_v1_tr_00028.p1
OG0002831	PT_v1_tr_00794.p1
OG0002833	PT_v1_tr_03713.p1
OG0002837	PT_v1_tr_03516.p1
OG0002839	PT_v1_tr_02758.p1
OG0002839	PT_v1_tr_03269.p1
OG0002839	PT_v1_tr_07253.p1
OG0002839	PT_v1_tr_07254.p1
OG0002840	PT_v1_tr_09582.p1
OG0002843	PT_v1_tr_04435.p1
OG0002849	PT_v1_tr_00295.p1
OG0002849	PT_v1_tr_02990.p1
OG0002849	PT_v1_tr_06952.p1
OG0002849	PT_v1_tr_10079.p1
OG0002850	PT_v1_tr_07276.p1
OG0002851	PT_v1_tr_01002.p1
OG0002851	PT_v1_tr_01958.p1
OG0002851	PT_v1_tr_03452.p1
OG0002852	PT_v1_tr_01584.p1
OG0002853	PT_v1_tr_01033.p2
OG0002853	PT_v1_tr_01943.p2
OG0002853	PT_v1_tr_05345.p2
OG0002853	PT_v1_tr_07733.p1
OG0002853	PT_v1_tr_08637.p1
OG0002854	PT_v1_tr_08067.p1
OG0002856	PT_v1_tr_03891.p1
OG0002857	PT_v1_tr_00707.p1
OG0002857	PT_v1_tr_08119.p1
OG0002858	PT_v1_tr_01141.p1
OG0002859	PT_v1_tr_06426.p1
OG0002859	PT_v1_tr_06851.p1
OG0002859	PT_v1_tr_10011.p1
OG0002860	PT_v1_tr_05017.p1
OG0002860	PT_v1_tr_05018.p1
OG0002863	PT_v1_tr_09847.p1
OG0002864	PT_v1_tr_04837.p1
OG0002865	PT_v1_tr_04263.p1
OG0002865	PT_v1_tr_08007.p1
OG0002866	PT_v1_tr_02439.p1
OG0002866	PT_v1_tr_03890.p1
OG0002867	PT_v1_tr_09173.p1
OG0002869	PT_v1_tr_08920.p1
OG0002870	PT_v1_tr_06538.p1
OG0002870	PT_v1_tr_08985.p1
OG0002872	PT_v1_tr_07110.p1
OG0002872	PT_v1_tr_08120.p1
OG0002873	PT_v1_tr_05144.p1
OG0002873	PT_v1_tr_05145.p1
OG0002873	PT_v1_tr_09648.p1
OG0002874	PT_v1_tr_01732.p1
OG0002876	PT_v1_tr_06545.p1
OG0002877	PT_v1_tr_03996.p1
OG0002877	PT_v1_tr_08235.p1
OG0002880	PT_v1_tr_01621.p1
