Orthogroup	FW_TRX
OG0000091	FW_v1_tr_03144.p1
OG0000091	FW_v1_tr_03163.p1
OG0000091	FW_v1_tr_03945.p1
OG0000091	FW_v1_tr_05576.p1
OG0000091	FW_v1_tr_10777.p1
OG0000091	FW_v1_tr_11977.p1
OG0000093	FW_v1_tr_01413.p1
OG0000093	FW_v1_tr_01966.p1
OG0000093	FW_v1_tr_04879.p1
OG0000093	FW_v1_tr_05263.p1
OG0000093	FW_v1_tr_05264.p1
OG0000093	FW_v1_tr_05742.p1
OG0000093	FW_v1_tr_05860.p1
OG0000093	FW_v1_tr_05913.p1
OG0000093	FW_v1_tr_09892.p1
OG0000093	FW_v1_tr_10438.p1
OG0000093	FW_v1_tr_11335.p1
OG0000093	FW_v1_tr_11478.p1
OG0000093	FW_v1_tr_12410.p1
OG0000093	FW_v1_tr_12606.p1
OG0000093	FW_v1_tr_14512.p1
OG0000094	FW_v1_tr_00519.p1
OG0000094	FW_v1_tr_01121.p1
OG0000094	FW_v1_tr_04954.p1
OG0000094	FW_v1_tr_05144.p1
OG0000094	FW_v1_tr_05271.p1
OG0000094	FW_v1_tr_05761.p1
OG0000094	FW_v1_tr_06787.p1
OG0000094	FW_v1_tr_07099.p1
OG0000094	FW_v1_tr_08486.p1
OG0000094	FW_v1_tr_09103.p1
OG0000094	FW_v1_tr_09194.p1
OG0000094	FW_v1_tr_09913.p1
OG0000094	FW_v1_tr_10554.p1
OG0000094	FW_v1_tr_10555.p1
OG0000094	FW_v1_tr_12229.p1
OG0000094	FW_v1_tr_13801.p1
OG0000094	FW_v1_tr_13855.p1
OG0000095	FW_v1_tr_06483.p1
OG0000095	FW_v1_tr_08042.p1
OG0000095	FW_v1_tr_13299.p1
OG0000097	FW_v1_tr_04059.p2
OG0000097	FW_v1_tr_07395.p1
OG0000099	FW_v1_tr_01510.p1
OG0000099	FW_v1_tr_01559.p1
OG0000099	FW_v1_tr_03752.p1
OG0000099	FW_v1_tr_04668.p1
OG0000099	FW_v1_tr_05551.p2
OG0000099	FW_v1_tr_07240.p1
OG0000099	FW_v1_tr_07532.p1
OG0000099	FW_v1_tr_09193.p1
OG0000099	FW_v1_tr_09541.p1
OG0000099	FW_v1_tr_10076.p1
OG0000099	FW_v1_tr_10091.p1
OG0000099	FW_v1_tr_11307.p1
OG0000099	FW_v1_tr_11673.p1
OG0000099	FW_v1_tr_13919.p1
OG0000100	FW_v1_tr_06550.p1
OG0000100	FW_v1_tr_08610.p1
OG0000100	FW_v1_tr_10044.p1
OG0000100	FW_v1_tr_11383.p1
OG0000100	FW_v1_tr_11667.p1
OG0000100	FW_v1_tr_11668.p1
OG0000100	FW_v1_tr_12502.p1
OG0000100	FW_v1_tr_12908.p1
OG0000100	FW_v1_tr_13460.p1
OG0000100	FW_v1_tr_13511.p1
OG0000100	FW_v1_tr_14437.p1
OG0000101	FW_v1_tr_00232.p1
OG0000101	FW_v1_tr_00642.p1
OG0000101	FW_v1_tr_01351.p2
OG0000101	FW_v1_tr_05384.p1
OG0000101	FW_v1_tr_06957.p1
OG0000101	FW_v1_tr_07034.p2
OG0000101	FW_v1_tr_13350.p1
OG0000103	FW_v1_tr_00259.p1
OG0000103	FW_v1_tr_01095.p1
OG0000103	FW_v1_tr_01970.p1
OG0000103	FW_v1_tr_06290.p1
OG0000103	FW_v1_tr_06509.p1
OG0000103	FW_v1_tr_08081.p2
OG0000103	FW_v1_tr_08398.p1
OG0000103	FW_v1_tr_09635.p1
OG0000103	FW_v1_tr_10526.p1
OG0000103	FW_v1_tr_10659.p1
OG0000103	FW_v1_tr_11759.p1
OG0000103	FW_v1_tr_13364.p1
OG0000103	FW_v1_tr_15069.p1
OG0000106	FW_v1_tr_00677.p1
OG0000106	FW_v1_tr_02130.p1
OG0000106	FW_v1_tr_04637.p1
OG0000107	FW_v1_tr_00571.p1
OG0000107	FW_v1_tr_01607.p1
OG0000107	FW_v1_tr_03703.p1
OG0000107	FW_v1_tr_03825.p1
OG0000107	FW_v1_tr_04264.p1
OG0000107	FW_v1_tr_05468.p1
OG0000107	FW_v1_tr_08221.p1
OG0000107	FW_v1_tr_10762.p1
OG0000107	FW_v1_tr_15062.p1
OG0000108	FW_v1_tr_00135.p1
OG0000108	FW_v1_tr_01756.p1
OG0000108	FW_v1_tr_01869.p1
OG0000108	FW_v1_tr_02615.p1
OG0000108	FW_v1_tr_02733.p1
OG0000108	FW_v1_tr_03657.p1
OG0000108	FW_v1_tr_05706.p1
OG0000108	FW_v1_tr_05707.p1
OG0000108	FW_v1_tr_07480.p1
OG0000108	FW_v1_tr_08520.p1
OG0000108	FW_v1_tr_09627.p1
OG0000108	FW_v1_tr_09628.p1
OG0000108	FW_v1_tr_09679.p1
OG0000108	FW_v1_tr_10667.p1
OG0000108	FW_v1_tr_11774.p1
OG0000108	FW_v1_tr_11985.p1
OG0000108	FW_v1_tr_12985.p1
OG0000108	FW_v1_tr_13131.p1
OG0000108	FW_v1_tr_14632.p1
OG0000108	FW_v1_tr_14838.p1
OG0000108	FW_v1_tr_14898.p1
OG0000111	FW_v1_tr_08082.p1
OG0000111	FW_v1_tr_09009.p1
OG0000117	FW_v1_tr_02875.p1
OG0000117	FW_v1_tr_02955.p1
OG0000117	FW_v1_tr_03016.p1
OG0000117	FW_v1_tr_05390.p1
OG0000117	FW_v1_tr_06193.p1
OG0000117	FW_v1_tr_11318.p1
OG0000117	FW_v1_tr_12037.p1
OG0000118	FW_v1_tr_03160.p1
OG0000118	FW_v1_tr_05241.p1
OG0000118	FW_v1_tr_07245.p1
OG0000118	FW_v1_tr_09433.p1
OG0000118	FW_v1_tr_09712.p1
OG0000122	FW_v1_tr_03377.p1
OG0000122	FW_v1_tr_03509.p2
OG0000122	FW_v1_tr_04377.p1
OG0000122	FW_v1_tr_04772.p1
OG0000122	FW_v1_tr_05627.p1
OG0000122	FW_v1_tr_09179.p1
OG0000122	FW_v1_tr_11743.p1
OG0000122	FW_v1_tr_11817.p1
OG0000122	FW_v1_tr_12011.p1
OG0000122	FW_v1_tr_13229.p1
OG0000126	FW_v1_tr_00732.p1
OG0000126	FW_v1_tr_02250.p1
OG0000126	FW_v1_tr_05931.p1
OG0000126	FW_v1_tr_05931.p2
OG0000126	FW_v1_tr_13111.p1
OG0000127	FW_v1_tr_00154.p1
OG0000127	FW_v1_tr_03001.p1
OG0000127	FW_v1_tr_05180.p1
OG0000127	FW_v1_tr_05814.p1
OG0000127	FW_v1_tr_05879.p1
OG0000127	FW_v1_tr_06640.p1
OG0000127	FW_v1_tr_06832.p1
OG0000127	FW_v1_tr_08214.p1
OG0000127	FW_v1_tr_09063.p1
OG0000127	FW_v1_tr_10054.p1
OG0000127	FW_v1_tr_12273.p1
OG0000130	FW_v1_tr_02979.p1
OG0000130	FW_v1_tr_02981.p1
OG0000130	FW_v1_tr_03400.p1
OG0000130	FW_v1_tr_07418.p1
OG0000130	FW_v1_tr_12332.p1
OG0000130	FW_v1_tr_13503.p1
OG0000130	FW_v1_tr_13503.p2
OG0000130	FW_v1_tr_14141.p1
OG0000131	FW_v1_tr_00043.p1
OG0000131	FW_v1_tr_00449.p1
OG0000131	FW_v1_tr_08027.p1
OG0000131	FW_v1_tr_08080.p1
OG0000131	FW_v1_tr_08267.p1
OG0000131	FW_v1_tr_09578.p1
OG0000131	FW_v1_tr_12239.p1
OG0000131	FW_v1_tr_12537.p1
OG0000131	FW_v1_tr_12853.p1
OG0000131	FW_v1_tr_13539.p1
OG0000131	FW_v1_tr_13608.p1
OG0000131	FW_v1_tr_14719.p1
OG0000133	FW_v1_tr_00613.p1
OG0000133	FW_v1_tr_01739.p1
OG0000133	FW_v1_tr_03441.p1
OG0000133	FW_v1_tr_08698.p1
OG0000133	FW_v1_tr_08902.p1
OG0000133	FW_v1_tr_09082.p1
OG0000133	FW_v1_tr_12024.p1
OG0000133	FW_v1_tr_12595.p1
OG0000135	FW_v1_tr_01563.p1
OG0000135	FW_v1_tr_01630.p1
OG0000135	FW_v1_tr_04818.p1
OG0000135	FW_v1_tr_08153.p1
OG0000135	FW_v1_tr_08882.p1
OG0000135	FW_v1_tr_10898.p1
OG0000135	FW_v1_tr_14198.p1
OG0000135	FW_v1_tr_14305.p1
OG0000135	FW_v1_tr_14306.p1
OG0000137	FW_v1_tr_02565.p1
OG0000137	FW_v1_tr_05563.p1
OG0000137	FW_v1_tr_05678.p1
OG0000137	FW_v1_tr_06445.p1
OG0000137	FW_v1_tr_13799.p1
OG0000138	FW_v1_tr_01192.p1
OG0000138	FW_v1_tr_01217.p1
OG0000138	FW_v1_tr_01881.p1
OG0000138	FW_v1_tr_02208.p1
OG0000138	FW_v1_tr_02398.p1
OG0000138	FW_v1_tr_05331.p1
OG0000138	FW_v1_tr_05770.p1
OG0000138	FW_v1_tr_06128.p1
OG0000138	FW_v1_tr_06128.p2
OG0000138	FW_v1_tr_06289.p1
OG0000138	FW_v1_tr_07110.p1
OG0000138	FW_v1_tr_07291.p1
OG0000138	FW_v1_tr_07526.p1
OG0000138	FW_v1_tr_08346.p1
OG0000138	FW_v1_tr_08474.p1
OG0000138	FW_v1_tr_08821.p1
OG0000138	FW_v1_tr_11832.p1
OG0000138	FW_v1_tr_11832.p2
OG0000138	FW_v1_tr_13255.p1
OG0000138	FW_v1_tr_13256.p1
OG0000138	FW_v1_tr_13257.p1
OG0000138	FW_v1_tr_14894.p1
OG0000140	FW_v1_tr_01266.p1
OG0000140	FW_v1_tr_03101.p1
OG0000140	FW_v1_tr_05308.p1
OG0000140	FW_v1_tr_05465.p1
OG0000140	FW_v1_tr_09167.p1
OG0000140	FW_v1_tr_09525.p1
OG0000140	FW_v1_tr_09526.p1
OG0000140	FW_v1_tr_09527.p1
OG0000140	FW_v1_tr_12951.p1
OG0000140	FW_v1_tr_12952.p1
OG0000141	FW_v1_tr_01522.p1
OG0000141	FW_v1_tr_02833.p1
OG0000141	FW_v1_tr_02833.p2
OG0000141	FW_v1_tr_06258.p1
OG0000141	FW_v1_tr_06260.p1
OG0000141	FW_v1_tr_06414.p1
OG0000141	FW_v1_tr_07238.p1
OG0000141	FW_v1_tr_07608.p1
OG0000141	FW_v1_tr_09642.p1
OG0000141	FW_v1_tr_14550.p1
OG0000142	FW_v1_tr_01189.p1
OG0000142	FW_v1_tr_01393.p1
OG0000142	FW_v1_tr_02612.p2
OG0000142	FW_v1_tr_07452.p1
OG0000142	FW_v1_tr_07680.p1
OG0000142	FW_v1_tr_08477.p1
OG0000142	FW_v1_tr_09392.p1
OG0000142	FW_v1_tr_10274.p1
OG0000142	FW_v1_tr_11522.p1
OG0000142	FW_v1_tr_13552.p1
OG0000143	FW_v1_tr_03540.p1
OG0000144	FW_v1_tr_05872.p1
OG0000144	FW_v1_tr_08675.p1
OG0000144	FW_v1_tr_13411.p1
OG0000144	FW_v1_tr_15029.p1
OG0000145	FW_v1_tr_02044.p1
OG0000145	FW_v1_tr_03583.p1
OG0000145	FW_v1_tr_03781.p1
OG0000145	FW_v1_tr_03849.p1
OG0000145	FW_v1_tr_04383.p1
OG0000145	FW_v1_tr_04586.p1
OG0000145	FW_v1_tr_06425.p1
OG0000145	FW_v1_tr_08345.p1
OG0000146	FW_v1_tr_09477.p1
OG0000146	FW_v1_tr_11426.p1
OG0000148	FW_v1_tr_13041.p1
OG0000148	FW_v1_tr_13305.p1
OG0000149	FW_v1_tr_01235.p1
OG0000149	FW_v1_tr_02832.p1
OG0000149	FW_v1_tr_03975.p1
OG0000149	FW_v1_tr_03977.p1
OG0000149	FW_v1_tr_08128.p1
OG0000149	FW_v1_tr_09013.p1
OG0000149	FW_v1_tr_15051.p1
OG0000151	FW_v1_tr_05764.p1
OG0000151	FW_v1_tr_11505.p1
OG0000151	FW_v1_tr_12256.p1
OG0000152	FW_v1_tr_00620.p1
OG0000152	FW_v1_tr_02059.p1
OG0000152	FW_v1_tr_02951.p1
OG0000152	FW_v1_tr_06478.p1
OG0000152	FW_v1_tr_09391.p1
OG0000152	FW_v1_tr_14235.p1
OG0000153	FW_v1_tr_04077.p1
OG0000153	FW_v1_tr_07594.p1
OG0000153	FW_v1_tr_09705.p1
OG0000155	FW_v1_tr_07976.p1
OG0000155	FW_v1_tr_08627.p1
OG0000155	FW_v1_tr_08627.p2
OG0000155	FW_v1_tr_08738.p1
OG0000156	FW_v1_tr_06562.p1
OG0000156	FW_v1_tr_06562.p2
OG0000156	FW_v1_tr_06571.p1
OG0000156	FW_v1_tr_06571.p2
OG0000156	FW_v1_tr_14594.p1
OG0000157	FW_v1_tr_01018.p1
OG0000157	FW_v1_tr_01961.p1
OG0000157	FW_v1_tr_02077.p1
OG0000157	FW_v1_tr_03561.p1
OG0000157	FW_v1_tr_04198.p1
OG0000157	FW_v1_tr_04397.p2
OG0000157	FW_v1_tr_04400.p2
OG0000157	FW_v1_tr_05512.p1
OG0000157	FW_v1_tr_05512.p2
OG0000157	FW_v1_tr_10155.p1
OG0000157	FW_v1_tr_13030.p1
OG0000165	FW_v1_tr_01459.p1
OG0000165	FW_v1_tr_03493.p1
OG0000165	FW_v1_tr_03493.p2
OG0000165	FW_v1_tr_06276.p1
OG0000165	FW_v1_tr_06276.p2
OG0000165	FW_v1_tr_06712.p1
OG0000165	FW_v1_tr_07289.p1
OG0000165	FW_v1_tr_07778.p1
OG0000165	FW_v1_tr_08205.p1
OG0000165	FW_v1_tr_08554.p1
OG0000165	FW_v1_tr_09056.p1
OG0000165	FW_v1_tr_10968.p1
OG0000165	FW_v1_tr_10968.p2
OG0000166	FW_v1_tr_04159.p1
OG0000166	FW_v1_tr_12292.p1
OG0000166	FW_v1_tr_13977.p1
OG0000166	FW_v1_tr_14554.p1
OG0000166	FW_v1_tr_14923.p1
OG0000166	FW_v1_tr_15035.p1
OG0000170	FW_v1_tr_02605.p1
OG0000170	FW_v1_tr_04259.p1
OG0000170	FW_v1_tr_10561.p1
OG0000170	FW_v1_tr_10922.p1
OG0000170	FW_v1_tr_11523.p1
OG0000170	FW_v1_tr_12625.p1
OG0000170	FW_v1_tr_14431.p1
OG0000171	FW_v1_tr_01164.p1
OG0000171	FW_v1_tr_01165.p1
OG0000171	FW_v1_tr_03137.p1
OG0000171	FW_v1_tr_05240.p1
OG0000171	FW_v1_tr_08020.p1
OG0000171	FW_v1_tr_08241.p1
OG0000171	FW_v1_tr_08696.p1
OG0000171	FW_v1_tr_08842.p1
OG0000171	FW_v1_tr_09681.p1
OG0000171	FW_v1_tr_10246.p1
OG0000171	FW_v1_tr_10323.p1
OG0000171	FW_v1_tr_11937.p1
OG0000171	FW_v1_tr_12647.p1
OG0000171	FW_v1_tr_13656.p1
OG0000171	FW_v1_tr_14446.p1
OG0000172	FW_v1_tr_00375.p1
OG0000172	FW_v1_tr_02490.p1
OG0000172	FW_v1_tr_04147.p1
OG0000172	FW_v1_tr_04845.p1
OG0000172	FW_v1_tr_05070.p1
OG0000172	FW_v1_tr_06396.p1
OG0000172	FW_v1_tr_06397.p1
OG0000172	FW_v1_tr_08242.p1
OG0000172	FW_v1_tr_10858.p1
OG0000172	FW_v1_tr_11611.p1
OG0000172	FW_v1_tr_12097.p1
OG0000172	FW_v1_tr_12158.p1
OG0000172	FW_v1_tr_14200.p1
OG0000173	FW_v1_tr_06042.p1
OG0000173	FW_v1_tr_09853.p1
OG0000174	FW_v1_tr_00031.p2
OG0000174	FW_v1_tr_03244.p1
OG0000174	FW_v1_tr_05749.p1
OG0000174	FW_v1_tr_10118.p1
OG0000174	FW_v1_tr_14473.p1
OG0000175	FW_v1_tr_01272.p1
OG0000175	FW_v1_tr_02486.p1
OG0000175	FW_v1_tr_05638.p1
OG0000175	FW_v1_tr_05929.p1
OG0000175	FW_v1_tr_06086.p1
OG0000175	FW_v1_tr_06485.p1
OG0000175	FW_v1_tr_07302.p1
OG0000175	FW_v1_tr_07833.p1
OG0000175	FW_v1_tr_08439.p1
OG0000175	FW_v1_tr_09344.p1
OG0000175	FW_v1_tr_10282.p1
OG0000175	FW_v1_tr_10577.p1
OG0000175	FW_v1_tr_11380.p1
OG0000175	FW_v1_tr_11447.p1
OG0000175	FW_v1_tr_11540.p1
OG0000175	FW_v1_tr_12300.p1
OG0000175	FW_v1_tr_13680.p1
OG0000175	FW_v1_tr_14497.p1
OG0000177	FW_v1_tr_01191.p1
OG0000177	FW_v1_tr_10307.p1
OG0000178	FW_v1_tr_00455.p1
OG0000178	FW_v1_tr_00465.p1
OG0000178	FW_v1_tr_00838.p1
OG0000178	FW_v1_tr_07484.p1
OG0000178	FW_v1_tr_13241.p1
OG0000178	FW_v1_tr_13580.p1
OG0000179	FW_v1_tr_01098.p1
OG0000179	FW_v1_tr_04587.p1
OG0000179	FW_v1_tr_04660.p1
OG0000179	FW_v1_tr_06644.p1
OG0000179	FW_v1_tr_07664.p1
OG0000179	FW_v1_tr_08339.p1
OG0000179	FW_v1_tr_13310.p1
OG0000182	FW_v1_tr_03382.p1
OG0000182	FW_v1_tr_05239.p1
OG0000182	FW_v1_tr_07222.p1
OG0000182	FW_v1_tr_07931.p1
OG0000182	FW_v1_tr_09478.p1
OG0000183	FW_v1_tr_06647.p1
OG0000183	FW_v1_tr_14219.p1
OG0000184	FW_v1_tr_04912.p1
OG0000184	FW_v1_tr_05866.p1
OG0000184	FW_v1_tr_06275.p1
OG0000184	FW_v1_tr_10199.p1
OG0000184	FW_v1_tr_10716.p1
OG0000184	FW_v1_tr_13162.p1
OG0000184	FW_v1_tr_14804.p1
OG0000185	FW_v1_tr_00294.p1
OG0000185	FW_v1_tr_01408.p1
OG0000185	FW_v1_tr_08171.p1
OG0000186	FW_v1_tr_00690.p1
OG0000186	FW_v1_tr_00692.p1
OG0000186	FW_v1_tr_02942.p1
OG0000186	FW_v1_tr_09630.p1
OG0000186	FW_v1_tr_10921.p1
OG0000187	FW_v1_tr_00647.p1
OG0000187	FW_v1_tr_01243.p1
OG0000187	FW_v1_tr_02495.p1
OG0000187	FW_v1_tr_04303.p1
OG0000187	FW_v1_tr_09010.p1
OG0000187	FW_v1_tr_12124.p1
OG0000187	FW_v1_tr_13863.p1
OG0000188	FW_v1_tr_01651.p1
OG0000188	FW_v1_tr_01675.p1
OG0000188	FW_v1_tr_03225.p1
OG0000188	FW_v1_tr_06494.p1
OG0000188	FW_v1_tr_10836.p1
OG0000188	FW_v1_tr_14877.p1
OG0000188	FW_v1_tr_15083.p1
OG0000193	FW_v1_tr_00619.p1
OG0000194	FW_v1_tr_00170.p1
OG0000194	FW_v1_tr_01264.p2
OG0000194	FW_v1_tr_02310.p1
OG0000194	FW_v1_tr_02631.p1
OG0000194	FW_v1_tr_03662.p1
OG0000194	FW_v1_tr_04411.p1
OG0000194	FW_v1_tr_05036.p1
OG0000194	FW_v1_tr_08197.p1
OG0000194	FW_v1_tr_09898.p1
OG0000194	FW_v1_tr_11434.p1
OG0000194	FW_v1_tr_11435.p1
OG0000194	FW_v1_tr_11649.p1
OG0000194	FW_v1_tr_11651.p1
OG0000194	FW_v1_tr_12160.p1
OG0000194	FW_v1_tr_12633.p1
OG0000194	FW_v1_tr_13512.p2
OG0000194	FW_v1_tr_13828.p1
OG0000194	FW_v1_tr_13926.p1
OG0000194	FW_v1_tr_14850.p1
OG0000194	FW_v1_tr_15080.p1
OG0000198	FW_v1_tr_02348.p1
OG0000198	FW_v1_tr_04555.p1
OG0000198	FW_v1_tr_05284.p1
OG0000198	FW_v1_tr_05464.p1
OG0000198	FW_v1_tr_05464.p3
OG0000198	FW_v1_tr_05709.p1
OG0000198	FW_v1_tr_09360.p1
OG0000198	FW_v1_tr_09450.p1
OG0000198	FW_v1_tr_13126.p1
OG0000199	FW_v1_tr_04617.p1
OG0000199	FW_v1_tr_04881.p1
OG0000199	FW_v1_tr_06800.p1
OG0000199	FW_v1_tr_13701.p1
OG0000199	FW_v1_tr_13984.p1
OG0000199	FW_v1_tr_15066.p1
OG0000206	FW_v1_tr_12977.p1
OG0000207	FW_v1_tr_06015.p1
OG0000207	FW_v1_tr_08006.p1
OG0000207	FW_v1_tr_14228.p1
OG0000214	FW_v1_tr_01740.p1
OG0000214	FW_v1_tr_14387.p1
OG0000215	FW_v1_tr_03314.p1
OG0000215	FW_v1_tr_04511.p1
OG0000215	FW_v1_tr_06852.p1
OG0000215	FW_v1_tr_10101.p1
OG0000215	FW_v1_tr_13822.p1
OG0000215	FW_v1_tr_14401.p1
OG0000216	FW_v1_tr_01161.p1
OG0000216	FW_v1_tr_01162.p1
OG0000216	FW_v1_tr_06293.p1
OG0000216	FW_v1_tr_06922.p1
OG0000216	FW_v1_tr_09830.p1
OG0000216	FW_v1_tr_10710.p1
OG0000216	FW_v1_tr_11415.p1
OG0000216	FW_v1_tr_13624.p1
OG0000216	FW_v1_tr_13962.p1
OG0000216	FW_v1_tr_14016.p1
OG0000217	FW_v1_tr_03083.p1
OG0000217	FW_v1_tr_03669.p1
OG0000217	FW_v1_tr_05585.p1
OG0000217	FW_v1_tr_09684.p1
OG0000220	FW_v1_tr_05511.p1
OG0000220	FW_v1_tr_10616.p1
OG0000220	FW_v1_tr_12443.p1
OG0000221	FW_v1_tr_00359.p1
OG0000221	FW_v1_tr_04126.p1
OG0000221	FW_v1_tr_04983.p1
OG0000221	FW_v1_tr_05011.p1
OG0000221	FW_v1_tr_05014.p1
OG0000221	FW_v1_tr_05984.p1
OG0000221	FW_v1_tr_06945.p1
OG0000221	FW_v1_tr_08609.p1
OG0000221	FW_v1_tr_09657.p1
OG0000221	FW_v1_tr_14434.p1
OG0000222	FW_v1_tr_04708.p1
OG0000223	FW_v1_tr_02017.p1
OG0000223	FW_v1_tr_05992.p1
OG0000223	FW_v1_tr_06424.p1
OG0000223	FW_v1_tr_08908.p1
OG0000223	FW_v1_tr_14006.p1
OG0000226	FW_v1_tr_00302.p1
OG0000226	FW_v1_tr_00564.p1
OG0000226	FW_v1_tr_06657.p1
OG0000226	FW_v1_tr_08220.p1
OG0000226	FW_v1_tr_10940.p1
OG0000227	FW_v1_tr_07710.p1
OG0000227	FW_v1_tr_08859.p1
OG0000227	FW_v1_tr_11695.p1
OG0000227	FW_v1_tr_12182.p1
OG0000227	FW_v1_tr_12909.p1
OG0000227	FW_v1_tr_12991.p1
OG0000227	FW_v1_tr_12994.p1
OG0000227	FW_v1_tr_13198.p1
OG0000227	FW_v1_tr_13320.p1
OG0000228	FW_v1_tr_00584.p1
OG0000228	FW_v1_tr_02977.p1
OG0000228	FW_v1_tr_06016.p1
OG0000228	FW_v1_tr_07267.p1
OG0000228	FW_v1_tr_07986.p1
OG0000228	FW_v1_tr_08264.p1
OG0000228	FW_v1_tr_09664.p1
OG0000228	FW_v1_tr_13541.p1
OG0000230	FW_v1_tr_04706.p1
OG0000230	FW_v1_tr_06332.p1
OG0000230	FW_v1_tr_06906.p1
OG0000230	FW_v1_tr_08273.p1
OG0000230	FW_v1_tr_11465.p1
OG0000230	FW_v1_tr_13455.p1
OG0000231	FW_v1_tr_01967.p1
OG0000231	FW_v1_tr_03297.p1
OG0000231	FW_v1_tr_05010.p1
OG0000231	FW_v1_tr_06691.p1
OG0000231	FW_v1_tr_10812.p1
OG0000231	FW_v1_tr_10860.p1
OG0000231	FW_v1_tr_13035.p1
OG0000231	FW_v1_tr_13758.p1
OG0000233	FW_v1_tr_10260.p1
OG0000233	FW_v1_tr_10693.p1
OG0000233	FW_v1_tr_11329.p1
OG0000233	FW_v1_tr_11703.p1
OG0000235	FW_v1_tr_00583.p1
OG0000235	FW_v1_tr_06216.p1
OG0000235	FW_v1_tr_08559.p1
OG0000235	FW_v1_tr_10024.p1
OG0000237	FW_v1_tr_00969.p1
OG0000237	FW_v1_tr_03243.p1
OG0000237	FW_v1_tr_10016.p1
OG0000237	FW_v1_tr_12828.p1
OG0000237	FW_v1_tr_13740.p1
OG0000240	FW_v1_tr_00194.p1
OG0000240	FW_v1_tr_00699.p1
OG0000240	FW_v1_tr_08419.p1
OG0000240	FW_v1_tr_08857.p1
OG0000240	FW_v1_tr_11906.p1
OG0000240	FW_v1_tr_12191.p1
OG0000241	FW_v1_tr_00875.p1
OG0000241	FW_v1_tr_04776.p1
OG0000241	FW_v1_tr_06481.p1
OG0000241	FW_v1_tr_08767.p1
OG0000241	FW_v1_tr_13959.p1
OG0000241	FW_v1_tr_14057.p1
OG0000241	FW_v1_tr_14068.p1
OG0000244	FW_v1_tr_05963.p1
OG0000244	FW_v1_tr_10192.p1
OG0000244	FW_v1_tr_11348.p1
OG0000244	FW_v1_tr_14527.p1
OG0000244	FW_v1_tr_14724.p1
OG0000245	FW_v1_tr_02065.p1
OG0000245	FW_v1_tr_06163.p1
OG0000245	FW_v1_tr_13247.p1
OG0000245	FW_v1_tr_13696.p2
OG0000245	FW_v1_tr_14172.p1
OG0000250	FW_v1_tr_00079.p1
OG0000250	FW_v1_tr_02472.p1
OG0000250	FW_v1_tr_02473.p1
OG0000250	FW_v1_tr_06153.p1
OG0000251	FW_v1_tr_00288.p1
OG0000251	FW_v1_tr_01567.p1
OG0000251	FW_v1_tr_02773.p1
OG0000251	FW_v1_tr_06083.p1
OG0000251	FW_v1_tr_10728.p1
OG0000251	FW_v1_tr_11674.p1
OG0000251	FW_v1_tr_13094.p1
OG0000252	FW_v1_tr_03649.p1
OG0000252	FW_v1_tr_04726.p1
OG0000258	FW_v1_tr_02303.p1
OG0000258	FW_v1_tr_05104.p1
OG0000258	FW_v1_tr_05105.p1
OG0000258	FW_v1_tr_05338.p1
OG0000258	FW_v1_tr_06465.p1
OG0000258	FW_v1_tr_06467.p1
OG0000258	FW_v1_tr_10447.p1
OG0000258	FW_v1_tr_12423.p1
OG0000258	FW_v1_tr_14093.p1
OG0000258	FW_v1_tr_14097.p1
OG0000258	FW_v1_tr_14224.p1
OG0000261	FW_v1_tr_00191.p1
OG0000261	FW_v1_tr_01580.p1
OG0000261	FW_v1_tr_04937.p1
OG0000261	FW_v1_tr_05354.p1
OG0000261	FW_v1_tr_07027.p1
OG0000261	FW_v1_tr_07587.p1
OG0000262	FW_v1_tr_00628.p1
OG0000262	FW_v1_tr_03037.p1
OG0000262	FW_v1_tr_03865.p1
OG0000262	FW_v1_tr_04510.p1
OG0000262	FW_v1_tr_13290.p1
OG0000263	FW_v1_tr_01949.p1
OG0000263	FW_v1_tr_02956.p1
OG0000263	FW_v1_tr_03267.p1
OG0000263	FW_v1_tr_04464.p1
OG0000263	FW_v1_tr_05922.p1
OG0000263	FW_v1_tr_06733.p1
OG0000263	FW_v1_tr_09963.p1
OG0000263	FW_v1_tr_11862.p1
OG0000263	FW_v1_tr_12683.p1
OG0000264	FW_v1_tr_00987.p1
OG0000264	FW_v1_tr_04496.p1
OG0000264	FW_v1_tr_13761.p1
OG0000265	FW_v1_tr_01774.p1
OG0000265	FW_v1_tr_03321.p1
OG0000265	FW_v1_tr_06324.p1
OG0000265	FW_v1_tr_12990.p1
OG0000265	FW_v1_tr_14927.p1
OG0000268	FW_v1_tr_00124.p1
OG0000268	FW_v1_tr_00504.p1
OG0000268	FW_v1_tr_01349.p1
OG0000268	FW_v1_tr_01428.p1
OG0000268	FW_v1_tr_02529.p1
OG0000268	FW_v1_tr_03817.p1
OG0000268	FW_v1_tr_04085.p1
OG0000268	FW_v1_tr_04844.p2
OG0000268	FW_v1_tr_06177.p1
OG0000268	FW_v1_tr_08152.p1
OG0000268	FW_v1_tr_08775.p1
OG0000268	FW_v1_tr_11155.p1
OG0000268	FW_v1_tr_11458.p1
OG0000268	FW_v1_tr_12159.p1
OG0000268	FW_v1_tr_12367.p1
OG0000268	FW_v1_tr_12368.p1
OG0000268	FW_v1_tr_12415.p1
OG0000268	FW_v1_tr_12988.p2
OG0000268	FW_v1_tr_14903.p1
OG0000269	FW_v1_tr_00818.p1
