Orthogroup	DD_TRX
OG0004070	XP_646738.1
OG0004074	XP_637878.1
OG0004075	XP_642242.1
OG0004076	NP_050084.1
OG0004077	NP_050087.1
OG0004078	XP_637682.1
OG0004079	XP_001134469.1
OG0004079	XP_638329.1
OG0004079	XP_640331.1
OG0004080	XP_641314.1
OG0004082	XP_641522.1
OG0004083	XP_637877.1
OG0004084	XP_645446.1
OG0004089	XP_646330.1
OG0004090	XP_645206.1
OG0004091	XP_640350.1
OG0004092	XP_644366.1
OG0004092	XP_645048.1
OG0004093	XP_643367.1
OG0004094	XP_629067.1
OG0004095	XP_640865.1
OG0004096	XP_636555.1
OG0004098	XP_641322.1
OG0004099	XP_645898.1
OG0004100	NP_050085.1
OG0004101	XP_629217.1
OG0004102	XP_635971.1
OG0004102	XP_636759.1
OG0004104	XP_647159.1
OG0004106	XP_637270.1
OG0004108	XP_640315.1
OG0004109	XP_641614.1
OG0004111	XP_641076.1
OG0004114	XP_646381.1
OG0004115	XP_639890.1
OG0004117	XP_646491.1
OG0004118	XP_638008.1
OG0004119	XP_644502.1
OG0004119	XP_644748.1
OG0004120	XP_647100.1
OG0004122	XP_642375.1
OG0004123	XP_629869.1
OG0004125	XP_635135.1
OG0004126	XP_646814.1
OG0004127	XP_629375.1
OG0004129	XP_629789.1
OG0004130	XP_629575.1
OG0004130	XP_641929.1
OG0004131	XP_639930.1
OG0004132	XP_647093.1
OG0004133	XP_643878.1
OG0004134	XP_629636.1
OG0004136	XP_637124.1
OG0004138	XP_647287.1
OG0004139	XP_638306.1
OG0004140	XP_643258.1
OG0004141	XP_644261.1
OG0004143	XP_001134590.1
OG0004144	XP_646444.1
OG0004145	XP_647218.1
OG0004146	XP_644981.1
OG0004147	XP_641565.1
OG0004148	XP_635264.1
OG0004149	XP_635164.1
OG0004150	XP_645851.1
OG0004152	XP_645385.1
OG0004153	XP_645879.2
OG0004154	XP_640631.1
OG0004157	XP_647034.1
OG0004159	XP_641236.1
OG0004160	XP_637181.2
OG0004161	XP_636218.1
OG0004163	XP_644608.1
OG0004163	XP_644642.1
OG0004164	XP_643897.1
OG0004166	XP_641231.1
OG0004166	XP_645936.1
OG0004167	XP_642695.2
OG0004168	XP_644224.1
OG0004169	XP_637082.1
OG0004170	XP_646425.1
OG0004171	XP_643534.2
OG0004172	XP_636198.1
OG0004173	XP_646772.1
OG0004174	XP_640450.1
OG0004175	XP_640748.1
OG0004186	XP_629431.1
OG0004186	XP_642910.1
OG0004193	XP_638928.1
OG0004194	XP_644480.1
OG0004194	XP_644770.1
OG0004200	XP_641326.1
OG0004201	XP_643744.1
OG0004237	XP_637705.1
OG0004247	XP_636264.1
OG0004251	XP_646448.1
OG0004253	XP_637389.1
OG0004255	XP_646483.1
OG0004257	XP_642399.1
OG0004258	XP_641196.1
OG0004259	XP_646673.1
OG0004267	XP_636159.1
OG0004271	XP_642397.1
OG0004274	XP_637443.1
OG0004276	XP_637686.1
OG0004279	XP_629399.1
OG0004280	XP_635188.1
OG0004281	XP_647416.1
OG0004283	XP_645497.2
OG0004284	XP_639030.1
OG0004289	XP_637861.1
OG0004291	XP_640669.1
OG0004292	XP_640552.1
OG0004293	XP_643511.1
OG0004298	XP_646076.1
OG0004300	XP_637840.1
OG0004301	XP_647543.1
OG0004302	XP_629152.1
OG0004303	XP_641284.1
OG0004304	XP_629739.1
OG0004306	XP_646464.1
OG0004307	XP_645616.1
OG0004308	XP_646604.1
OG0004309	XP_638837.1
OG0004311	XP_640004.1
OG0004312	XP_639362.1
OG0004314	XP_641491.2
OG0004315	XP_646324.1
OG0004317	XP_641429.1
OG0004323	XP_638630.1
OG0004329	XP_640235.1
OG0004330	XP_646066.1
OG0004330	XP_646388.1
OG0004330	XP_647642.1
OG0004331	XP_639112.1
OG0004339	XP_637750.1
OG0004340	XP_642133.1
OG0004340	XP_642348.1
OG0004343	XP_643937.1
OG0004345	XP_638363.1
OG0004350	XP_628997.1
OG0004351	XP_644026.1
OG0004354	XP_645518.1
OG0004355	XP_635648.1
OG0004362	XP_647216.1
OG0004363	XP_639316.1
OG0004364	XP_629355.1
OG0004367	XP_637903.1
OG0004368	XP_643991.1
OG0004372	XP_629853.1
OG0004373	XP_643672.1
OG0004374	XP_629323.1
OG0004375	XP_642255.1
OG0004376	XP_643536.1
OG0004379	XP_646955.1
OG0004380	XP_647334.1
OG0004381	XP_644226.1
OG0004383	XP_001134543.1
OG0004385	XP_641198.1
OG0004385	XP_647654.1
OG0004387	XP_629836.1
OG0004388	XP_629843.1
OG0004389	XP_644380.1
OG0004389	XP_645033.1
OG0004390	XP_643016.1
OG0004391	XP_642000.1
OG0004392	XP_640146.1
OG0004393	XP_647550.1
OG0004394	XP_638611.1
OG0004395	XP_636717.1
OG0004397	XP_635109.1
OG0004398	XP_628882.1
OG0004400	XP_635795.1
OG0004402	XP_643531.1
OG0004403	XP_645847.1
OG0004406	XP_637973.1
OG0004406	XP_640208.2
OG0004408	XP_636880.1
OG0004409	XP_646601.1
OG0004411	XP_647460.1
OG0004412	XP_639381.1
OG0004414	XP_641954.1
OG0004416	XP_642605.1
OG0004417	XP_646175.1
OG0004417	XP_647604.1
OG0004421	XP_637146.1
OG0004422	XP_635197.1
OG0004424	XP_640917.2
OG0004428	XP_635452.1
OG0004431	XP_640758.1
OG0004433	XP_637395.2
OG0004434	XP_641674.1
OG0004443	XP_001733043.1
OG0004452	XP_637625.1
OG0004489	XP_645677.1
OG0004498	XP_639993.1
OG0004501	XP_643541.1
OG0004505	XP_645629.1
OG0004506	XP_635760.1
OG0004507	XP_639003.1
OG0004509	XP_637700.1
OG0004510	XP_643513.1
OG0004513	XP_643646.1
OG0004514	XP_638676.1
OG0004515	XP_629189.1
OG0004516	XP_638488.1
OG0004517	XP_637262.1
OG0004518	XP_629521.1
OG0004519	XP_636074.1
OG0004520	XP_642756.1
OG0004520	XP_642757.1
OG0004521	XP_644487.1
OG0004521	XP_644763.1
OG0004522	XP_647244.1
OG0004525	XP_640902.1
OG0004528	XP_641756.1
OG0004528	XP_646629.1
OG0004529	XP_647294.1
OG0004532	XP_642335.1
OG0004534	XP_642320.1
OG0004535	XP_642670.1
OG0004535	XP_643609.1
OG0004536	XP_635810.1
OG0004537	XP_638740.1
OG0004538	XP_647090.2
OG0004540	XP_643763.1
OG0004541	XP_643671.1
OG0004545	XP_644064.1
OG0004547	XP_644848.2
OG0004547	XP_644867.1
OG0004548	XP_638399.1
OG0004549	XP_644016.1
OG0004550	XP_642944.1
OG0004551	XP_640616.1
OG0004552	XP_638372.1
OG0004553	XP_641000.1
OG0004554	XP_646952.1
OG0004555	XP_645431.1
OG0004556	XP_645106.2
OG0004559	XP_636640.1
OG0004560	XP_629527.1
OG0004562	XP_644438.1
OG0004562	XP_644812.1
OG0004563	XP_642929.1
OG0004564	XP_638629.1
OG0004565	XP_641649.1
OG0004568	XP_644145.1
OG0004571	XP_635539.1
OG0004573	XP_640713.1
OG0004574	XP_645893.1
OG0004575	XP_639996.1
OG0004577	XP_642171.1
OG0004578	XP_629662.1
OG0004581	XP_638069.1
OG0004583	XP_641913.1
OG0004584	XP_642225.1
OG0004585	XP_638621.1
OG0004587	XP_638094.1
OG0004589	XP_637693.1
OG0004590	XP_001134610.1
OG0004591	XP_643529.1
OG0004593	XP_645706.1
OG0004595	XP_629528.1
OG0004596	NP_050090.1
OG0004599	XP_637245.1
OG0004600	XP_644862.1
OG0004602	XP_637160.1
OG0004603	XP_637454.1
OG0004604	XP_646037.1
OG0004607	XP_647538.1
OG0004608	XP_646733.1
OG0004609	XP_641425.1
OG0004610	XP_640894.1
OG0004612	XP_643618.1
OG0004613	XP_636799.1
OG0004616	XP_642497.1
OG0004617	XP_637000.1
OG0004619	XP_640866.1
OG0004621	XP_646872.1
OG0004621	XP_646873.1
OG0004622	XP_629991.1
OG0004624	XP_643469.1
OG0004625	XP_642297.1
OG0004626	XP_642457.1
OG0004627	XP_638449.1
OG0004628	XP_629407.1
OG0004631	XP_643430.1
OG0004631	XP_644292.1
OG0004633	XP_636197.1
OG0004634	XP_635854.1
OG0004638	XP_639313.1
OG0004639	XP_635909.1
OG0004640	XP_641968.1
OG0004641	XP_638472.1
OG0004643	XP_638792.1
OG0004644	XP_629595.1
OG0004645	XP_629772.2
OG0004650	XP_639159.1
OG0004653	XP_640881.1
OG0004656	XP_629608.1
OG0004657	XP_637579.1
OG0004660	XP_636598.1
OG0004661	XP_638336.1
OG0004664	XP_636847.1
OG0004668	XP_643675.1
OG0004669	XP_643998.1
OG0004670	XP_629520.1
OG0004671	XP_641808.1
OG0004672	XP_629093.1
OG0004673	XP_646119.1
OG0004674	XP_645459.1
OG0004675	XP_637364.1
OG0004676	XP_640179.1
OG0004677	XP_001134585.2
OG0004683	XP_643103.1
OG0004685	XP_629098.1
OG0004686	XP_645498.1
OG0004691	XP_637410.1
OG0004691	XP_645943.1
OG0004695	XP_647373.1
OG0004696	XP_636865.1
OG0004698	XP_647496.1
OG0004705	XP_637543.1
OG0004706	XP_646953.2
OG0004711	XP_642723.1
OG0004749	XP_638216.1
OG0004755	XP_629104.1
OG0004762	XP_640527.1
OG0004765	XP_637775.1
OG0004766	XP_641696.1
OG0004768	XP_640518.2
OG0004771	XP_637904.1
OG0004772	XP_640237.1
OG0004774	XP_645392.1
OG0004779	XP_641068.1
OG0004782	XP_647629.1
OG0004784	XP_638570.1
OG0004785	XP_638418.1
OG0004786	XP_638723.1
OG0004789	XP_639131.1
OG0004791	XP_639169.1
OG0004793	XP_635567.1
OG0004794	XP_636498.1
OG0004797	XP_629784.1
OG0004798	XP_643146.1
OG0004799	XP_629616.1
OG0004800	XP_642197.1
OG0004802	XP_001134473.1
OG0004804	XP_638145.1
OG0004805	XP_001732966.1
OG0004808	XP_644969.1
OG0004809	XP_647142.1
OG0004811	XP_001134517.1
OG0004813	XP_646893.1
OG0004817	XP_640965.1
OG0004819	XP_635991.1
OG0004821	XP_643256.1
OG0004822	XP_636428.1
OG0004823	XP_635348.1
OG0004828	XP_646803.1
OG0004830	XP_641185.2
OG0004832	XP_643263.1
OG0004833	XP_640644.1
OG0004836	XP_640676.1
OG0004838	XP_643628.1
OG0004839	XP_635174.1
OG0004840	XP_629597.1
OG0004843	XP_646075.1
OG0004844	XP_635929.1
OG0004845	XP_647190.1
OG0004847	XP_638610.1
OG0004852	XP_001733009.1
OG0004856	XP_638983.1
OG0004857	XP_643262.1
OG0004858	XP_637791.1
OG0004859	XP_638622.1
OG0004860	XP_636696.1
OG0004863	XP_643300.1
OG0004865	XP_629939.1
OG0004867	XP_641538.1
OG0004868	XP_646754.1
OG0004869	XP_647099.1
OG0004870	XP_641566.1
OG0004871	XP_642576.1
OG0004872	XP_646609.1
OG0004876	XP_640890.1
OG0004879	XP_644991.1
OG0004883	XP_642949.1
OG0004884	XP_643688.1
OG0004886	XP_641685.2
OG0004888	XP_635647.1
OG0004889	XP_646072.1
OG0004891	XP_646298.1
OG0004893	XP_635172.1
OG0004896	XP_001134568.1
OG0004901	XP_639038.1
OG0004906	XP_635761.1
OG0004912	XP_643755.1
OG0004913	XP_642968.1
OG0004915	XP_642247.1
OG0004916	XP_636421.1
OG0004917	XP_629625.1
OG0004921	XP_643734.1
OG0004922	XP_644872.1
OG0004936	XP_640604.1
OG0004936	XP_646211.1
OG0004936	XP_646798.1
OG0005003	XP_636453.1
OG0005004	XP_001732982.1
OG0005006	XP_635811.1
OG0005007	XP_640330.1
OG0005015	XP_001732977.1
OG0005017	XP_643859.1
OG0005023	XP_638891.4
OG0005024	XP_637690.1
OG0005025	XP_645302.1
OG0005027	XP_637003.1
OG0005033	XP_638260.1
OG0005035	XP_639377.1
OG0005037	XP_645146.1
OG0005038	XP_638462.1
OG0005039	XP_643634.1
OG0005041	XP_641672.1
OG0005042	XP_636481.1
OG0005042	XP_643680.1
OG0005043	XP_640524.1
OG0005044	XP_001134538.1
OG0005051	XP_644870.1
OG0005052	XP_643636.1
OG0005052	XP_644570.1
OG0005052	XP_644681.1
OG0005059	XP_637605.1
OG0005064	XP_639079.1
OG0005065	XP_635427.1
OG0005067	XP_639165.2
OG0005069	XP_647560.1
OG0005072	XP_642097.1
OG0005075	XP_647079.1
OG0005077	XP_638400.1
OG0005084	XP_638273.1
OG0005087	XP_635375.1
OG0005088	XP_647211.1
OG0005089	XP_643107.1
OG0005094	XP_635367.1
OG0005104	XP_637159.1
OG0005107	XP_638908.1
OG0005115	XP_629044.1
OG0005118	XP_647384.1
OG0005121	XP_641793.1
OG0005122	XP_641714.1
OG0005126	XP_637187.1
OG0005129	XP_636328.1
OG0005131	XP_629596.1
OG0005136	XP_642571.1
OG0005138	XP_635353.1
OG0005141	XP_001134503.1
OG0005142	XP_642748.2
OG0005145	XP_641061.1
OG0005149	XP_637468.1
OG0005149	XP_638839.1
OG0005149	XP_642449.2
OG0005151	XP_645379.1
OG0005158	XP_643958.1
OG0005161	XP_641166.1
OG0005162	XP_638830.1
OG0005164	XP_635875.1
OG0005164	XP_642455.1
OG0005165	XP_638573.1
OG0005175	XP_646217.1
OG0005239	XP_647253.1
OG0005249	XP_643271.1
OG0005252	XP_636325.1
OG0005258	XP_640732.1
OG0005267	XP_641334.1
OG0005268	XP_629897.1
OG0005274	XP_637897.1
OG0005275	XP_642888.1
OG0005280	XP_645227.1
OG0005283	XP_647312.1
OG0005285	XP_647300.1
OG0005288	XP_638076.1
OG0005294	XP_629688.1
OG0005297	XP_643782.1
OG0005299	XP_629507.1
OG0005302	XP_646326.1
OG0005303	XP_628940.1
OG0005305	XP_644347.1
OG0005305	XP_645067.1
OG0005316	XP_641857.1
OG0005317	XP_647440.1
OG0005318	XP_637435.1
OG0005321	XP_641740.1
OG0005324	XP_647509.1
OG0005325	XP_646239.1
OG0005331	XP_642862.1
OG0005333	XP_638247.1
OG0005342	XP_636335.1
OG0005346	XP_628890.1
OG0005348	XP_641921.1
OG0005353	XP_635786.1
OG0005366	XP_640046.1
OG0005368	XP_629547.1
OG0005368	XP_637552.1
OG0005373	XP_638465.1
OG0005374	XP_642793.1
OG0005377	XP_641497.1
OG0005379	XP_629414.1
OG0005383	XP_642655.1
OG0005390	XP_646246.1
OG0005392	XP_638115.1
OG0005394	XP_643056.1
OG0005395	XP_635395.3
OG0005400	XP_645190.1
OG0005401	XP_640058.1
OG0005416	XP_641250.1
OG0005417	XP_645311.1
OG0005424	XP_646244.1
OG0005435	XP_643403.1
OG0005435	XP_647109.1
OG0005438	XP_646261.1
OG0005438	XP_646262.1
OG0005442	XP_642752.1
OG0005443	XP_642198.1
OG0005516	XP_640354.1
OG0005516	XP_646600.1
OG0005534	XP_637869.1
OG0005535	XP_636475.1
OG0005544	XP_640294.1
OG0005547	XP_638135.1
OG0005556	XP_001732965.2
OG0005557	XP_629495.1
OG0005560	XP_638547.1
OG0005569	XP_643969.2
OG0005570	XP_638103.1
OG0005571	XP_636462.1
OG0005577	XP_629358.1
OG0005578	XP_629057.1
OG0005582	XP_637179.1
OG0005583	XP_643376.1
OG0005584	XP_638695.1
OG0005585	XP_646938.1
OG0005587	XP_645973.1
OG0005589	XP_639946.1
OG0005591	XP_647652.1
OG0005593	XP_647805.1
OG0005599	XP_001134562.1
OG0005611	XP_629481.1
OG0005612	XP_629573.1
OG0005617	XP_646380.1
OG0005618	XP_637836.1
OG0005619	XP_642387.1
OG0005627	XP_637416.1
OG0005628	XP_644002.1
OG0005631	XP_001732994.1
OG0005632	XP_639957.1
OG0005634	XP_641637.1
OG0005639	XP_641960.1
OG0005640	XP_646347.1
OG0005642	XP_646348.1
OG0005643	XP_641736.1
OG0005644	XP_636351.1
OG0005647	XP_647803.1
OG0005648	XP_641410.1
OG0005653	XP_646965.1
OG0005653	XP_646966.1
OG0005656	XP_641970.2
OG0005658	XP_640812.1
OG0005667	XP_646120.1
OG0005667	XP_647465.1
OG0005670	XP_638508.1
OG0005670	XP_642307.1
OG0005674	XP_636683.1
OG0005674	XP_636684.1
OG0005681	XP_641879.1
OG0005686	XP_629286.1
OG0005686	XP_638136.1
OG0005712	XP_637048.1
OG0005721	XP_629139.1
OG0005723	XP_645988.1
OG0005792	XP_639360.1
OG0005796	XP_643098.1
OG0005807	XP_629153.1
OG0005808	XP_638383.1
OG0005809	XP_644266.1
OG0005810	XP_641213.1
OG0005821	XP_646227.1
OG0005826	XP_647558.1
OG0005833	XP_635839.1
OG0005841	XP_639332.1
OG0005851	XP_644078.1
OG0005858	XP_642030.1
OG0005865	XP_640150.1
OG0005871	XP_636842.1
OG0005873	XP_647008.1
OG0005882	XP_636082.1
OG0005898	XP_641639.1
OG0005908	XP_643174.1
OG0005909	XP_637010.1
OG0005909	XP_637544.1
OG0005913	XP_638180.1
OG0005934	XP_640675.1
OG0005940	XP_636664.1
OG0005947	XP_643845.1
OG0005950	XP_637415.1
OG0005964	XP_637728.1
OG0005968	XP_629190.1
OG0005978	XP_644079.1
OG0005981	XP_641340.1
OG0006081	XP_636988.1
OG0006085	XP_643427.1
OG0006095	XP_643035.1
OG0006103	XP_641626.1
OG0006103	XP_646678.1
OG0006111	XP_628895.1
OG0006113	XP_639199.1
OG0006122	XP_636221.2
OG0006125	XP_640336.1
OG0006137	XP_629976.1
OG0006144	XP_629811.1
OG0006159	XP_640966.1
OG0006160	XP_640635.1
OG0006163	XP_635281.1
OG0006175	XP_642437.1
OG0006189	XP_644153.1
OG0006193	XP_001134593.1
OG0006194	XP_636908.1
OG0006207	XP_635716.1
OG0006221	XP_639285.1
OG0006224	XP_641641.1
OG0006231	XP_646394.1
OG0006250	XP_637325.1
OG0006259	XP_646182.1
OG0006293	XP_643866.1
OG0006395	XP_642972.2
OG0006413	XP_001134580.1
OG0006413	XP_629873.1
OG0006413	XP_642401.1
OG0006414	XP_638793.1
OG0006416	XP_638404.1
OG0006420	XP_645304.1
OG0006423	XP_644301.1
OG0006431	XP_641703.1
OG0006434	XP_647449.1
OG0006435	XP_645294.1
OG0006439	XP_639255.1
OG0006444	XP_641490.1
OG0006460	XP_636477.1
OG0006466	XP_629954.1
OG0006474	XP_635231.1
OG0006484	XP_636207.1
OG0006495	XP_647051.1
OG0006512	XP_644602.1
OG0006512	XP_644649.1
OG0006522	XP_002649178.1
OG0006532	XP_643500.1
OG0006534	XP_635763.2
OG0006549	XP_645199.1
OG0006555	XP_643024.1
OG0006556	XP_638981.2
OG0006568	XP_646603.1
OG0006587	XP_629240.1
OG0006635	XP_637748.1
OG0006636	XP_641752.1
OG0006758	XP_646784.1
OG0006768	XP_636450.1
OG0006773	XP_645447.1
OG0006774	XP_642296.1
OG0006786	XP_641352.1
OG0006788	XP_639358.1
OG0006790	XP_641262.1
OG0006797	XP_640755.1
OG0006800	XP_636541.1
OG0006802	XP_647546.1
OG0006814	XP_635785.1
OG0006823	XP_638802.1
OG0006833	XP_638784.1
OG0006862	XP_636543.1
OG0006882	XP_636630.1
OG0006886	XP_637097.1
OG0006903	XP_636872.1
OG0006917	XP_643092.1
OG0006929	XP_647018.1
OG0006981	XP_638733.1
OG0006985	XP_001134613.1
OG0006987	XP_636118.1
OG0006999	XP_629902.1
OG0006999	XP_647378.1
OG0007129	XP_646525.1
OG0007152	XP_646781.2
OG0007155	XP_644415.1
OG0007155	XP_644835.1
OG0007195	XP_637165.1
OG0007217	XP_638754.1
OG0007240	XP_636768.1
OG0007240	XP_636957.2
OG0007240	XP_643830.2
OG0007240	XP_643831.1
OG0007240	XP_645378.1
OG0007244	XP_635873.1
OG0007265	XP_646895.1
OG0007270	XP_642464.2
OG0007285	XP_636745.1
OG0007286	XP_638075.1
OG0007305	XP_638898.1
OG0007324	XP_636270.1
OG0007348	XP_637411.1
OG0007398	XP_635116.1
OG0007402	XP_641592.1
OG0007574	XP_641594.1
OG0007622	XP_641161.1
OG0007667	XP_638522.1
OG0007667	XP_638944.1
OG0007667	XP_642529.1
OG0007673	XP_635722.1
OG0007684	XP_640334.2
OG0007694	XP_638378.1
OG0007716	XP_640376.1
OG0007718	XP_647296.1
OG0007741	XP_645628.1
OG0007780	XP_636484.1
OG0008098	XP_001733054.1
OG0008133	XP_646267.1
OG0008180	XP_637441.1
OG0008189	XP_647825.1
OG0008203	XP_646214.1
OG0008347	XP_644125.1
OG0008394	XP_640282.1
OG0008394	XP_646590.1
OG0008737	XP_641657.1
OG0008754	XP_636885.1
OG0008765	XP_647523.1
OG0008803	XP_635717.1
OG0008868	XP_645279.1
OG0008975	XP_644334.1
OG0008975	XP_645080.1
OG0009455	XP_646242.1
OG0009687	XP_638295.1
OG0009748	XP_629287.1
OG0010308	XP_641397.1
OG0010666	XP_001733049.1
OG0010702	XP_647469.1
OG0011353	XP_639291.1
OG0011744	XP_635343.1
