Orthogroup	ZF_TRX
OG0000055	ENSDARG00000086384.p1
OG0000055	ENSDARG00000088133.p1
OG0000055	ENSDARG00000090527.p1
OG0000055	ENSDARG00000090785.p1
OG0000055	ENSDARG00000091015.p1
OG0000055	ENSDARG00000091673.p1
OG0000055	ENSDARG00000091674.p1
OG0000058	ENSDARG00000002467.p1
OG0000058	ENSDARG00000007614.p1
OG0000058	ENSDARG00000008491.p1
OG0000058	ENSDARG00000010764.p1
OG0000058	ENSDARG00000011371.p1
OG0000058	ENSDARG00000011770.p1
OG0000058	ENSDARG00000016713.p1
OG0000058	ENSDARG00000018069.p1
OG0000058	ENSDARG00000020978.p1
OG0000058	ENSDARG00000026322.p1
OG0000058	ENSDARG00000034577.p1
OG0000058	ENSDARG00000035579.p1
OG0000058	ENSDARG00000039299.p1
OG0000058	ENSDARG00000041137.p1
OG0000058	ENSDARG00000045277.p1
OG0000058	ENSDARG00000054797.p1
OG0000058	ENSDARG00000058966.p1
OG0000058	ENSDARG00000068474.p2
OG0000058	ENSDARG00000074971.p1
OG0000058	ENSDARG00000076970.p1
OG0000058	ENSDARG00000079280.p1
OG0000058	ENSDARG00000089205.p1
OG0000059	ENSDARG00000003994.p1
OG0000059	ENSDARG00000009564.p1
OG0000059	ENSDARG00000011640.p3
OG0000059	ENSDARG00000012306.p2
OG0000059	ENSDARG00000014169.p1
OG0000059	ENSDARG00000017209.p1
OG0000059	ENSDARG00000025206.p1
OG0000059	ENSDARG00000029239.p1
OG0000059	ENSDARG00000030614.p3
OG0000059	ENSDARG00000031463.p1
OG0000059	ENSDARG00000036505.p1
OG0000059	ENSDARG00000037941.p2
OG0000059	ENSDARG00000041515.p1
OG0000059	ENSDARG00000042350.p1
OG0000059	ENSDARG00000044290.p1
OG0000059	ENSDARG00000045750.p1
OG0000059	ENSDARG00000056105.p1
OG0000059	ENSDARG00000057913.p1
OG0000059	ENSDARG00000060741.p1
OG0000059	ENSDARG00000063135.p3
OG0000059	ENSDARG00000063436.p1
OG0000059	ENSDARG00000063568.p1
OG0000059	ENSDARG00000075436.p7
OG0000059	ENSDARG00000075830.p1
OG0000059	ENSDARG00000076712.p1
OG0000059	ENSDARG00000076730.p1
OG0000059	ENSDARG00000078060.p1
OG0000059	ENSDARG00000078736.p1
OG0000059	ENSDARG00000079926.p1
OG0000059	ENSDARG00000079962.p1
OG0000059	ENSDARG00000086220.p1
OG0000059	ENSDARG00000088293.p2
OG0000059	ENSDARG00000090571.p1
OG0000063	ENSDARG00000003411.p1
OG0000063	ENSDARG00000008010.p1
OG0000063	ENSDARG00000008133.p1
OG0000063	ENSDARG00000009550.p1
OG0000063	ENSDARG00000011609.p1
OG0000063	ENSDARG00000012788.p1
OG0000063	ENSDARG00000015399.p1
OG0000063	ENSDARG00000017195.p1
OG0000063	ENSDARG00000019150.p1
OG0000063	ENSDARG00000019659.p4
OG0000063	ENSDARG00000021032.p1
OG0000063	ENSDARG00000029179.p1
OG0000063	ENSDARG00000030583.p1
OG0000063	ENSDARG00000032705.p1
OG0000063	ENSDARG00000036385.p1
OG0000063	ENSDARG00000037475.p1
OG0000063	ENSDARG00000037872.p1
OG0000063	ENSDARG00000042180.p1
OG0000063	ENSDARG00000042485.p1
OG0000063	ENSDARG00000053650.p1
OG0000063	ENSDARG00000055398.p1
OG0000063	ENSDARG00000055630.p1
OG0000063	ENSDARG00000055926.p1
OG0000063	ENSDARG00000057680.p1
OG0000063	ENSDARG00000058133.p1
OG0000063	ENSDARG00000059545.p3
OG0000063	ENSDARG00000062892.p1
OG0000063	ENSDARG00000068380.p1
OG0000063	ENSDARG00000068417.p1
OG0000063	ENSDARG00000069715.p1
OG0000063	ENSDARG00000070053.p1
OG0000063	ENSDARG00000070389.p1
OG0000063	ENSDARG00000070769.p1
OG0000063	ENSDARG00000071394.p1
OG0000063	ENSDARG00000075774.p1
OG0000063	ENSDARG00000079266.p1
OG0000063	ENSDARG00000079699.p1
OG0000063	ENSDARG00000086055.p1
OG0000063	ENSDARG00000087094.p1
OG0000063	ENSDARG00000088148.p1
OG0000063	ENSDARG00000088290.p3
OG0000063	ENSDARG00000089042.p1
OG0000063	ENSDARG00000091481.p1
OG0000066	ENSDARG00000001169.p1
OG0000066	ENSDARG00000009074.p1
OG0000066	ENSDARG00000021135.p1
OG0000066	ENSDARG00000035129.p1
OG0000066	ENSDARG00000054842.p1
OG0000066	ENSDARG00000079271.p1
OG0000067	ENSDARG00000006687.p1
OG0000067	ENSDARG00000029406.p1
OG0000067	ENSDARG00000042502.p1
OG0000067	ENSDARG00000051732.p1
OG0000067	ENSDARG00000051734.p1
OG0000067	ENSDARG00000051736.p1
OG0000067	ENSDARG00000051770.p1
OG0000067	ENSDARG00000051775.p1
OG0000067	ENSDARG00000053442.p4
OG0000067	ENSDARG00000068820.p1
OG0000067	ENSDARG00000068928.p1
OG0000067	ENSDARG00000068995.p1
OG0000067	ENSDARG00000070265.p1
OG0000067	ENSDARG00000070280.p1
OG0000067	ENSDARG00000070286.p1
OG0000067	ENSDARG00000074260.p1
OG0000067	ENSDARG00000074937.p1
OG0000067	ENSDARG00000075220.p1
OG0000067	ENSDARG00000075379.p1
OG0000067	ENSDARG00000076507.p1
OG0000067	ENSDARG00000086233.p1
OG0000067	ENSDARG00000086304.p1
OG0000067	ENSDARG00000086546.p1
OG0000067	ENSDARG00000086552.p1
OG0000067	ENSDARG00000086591.p1
OG0000067	ENSDARG00000086604.p1
OG0000067	ENSDARG00000087235.p1
OG0000067	ENSDARG00000087451.p1
OG0000067	ENSDARG00000087897.p1
OG0000067	ENSDARG00000088291.p1
OG0000067	ENSDARG00000088686.p1
OG0000067	ENSDARG00000090182.p1
OG0000067	ENSDARG00000091051.p1
OG0000067	ENSDARG00000091205.p1
OG0000069	ENSDARG00000005651.p1
OG0000069	ENSDARG00000008867.p1
OG0000069	ENSDARG00000010844.p1
OG0000069	ENSDARG00000012553.p1
OG0000069	ENSDARG00000013161.p1
OG0000069	ENSDARG00000015649.p1
OG0000069	ENSDARG00000016253.p1
OG0000069	ENSDARG00000036252.p1
OG0000069	ENSDARG00000038225.p1
OG0000069	ENSDARG00000039162.p1
OG0000069	ENSDARG00000040246.p1
OG0000069	ENSDARG00000040296.p3
OG0000069	ENSDARG00000040778.p1
OG0000069	ENSDARG00000041425.p1
OG0000069	ENSDARG00000045463.p1
OG0000069	ENSDARG00000062865.p1
OG0000069	ENSDARG00000070524.p1
OG0000069	ENSDARG00000070530.p1
OG0000069	ENSDARG00000075285.p1
OG0000069	ENSDARG00000077553.p1
OG0000069	ENSDARG00000087346.p1
OG0000072	ENSDARG00000011611.p1
OG0000072	ENSDARG00000036371.p1
OG0000072	ENSDARG00000037746.p2
OG0000072	ENSDARG00000037840.p1
OG0000072	ENSDARG00000037870.p2
OG0000072	ENSDARG00000042535.p2
OG0000072	ENSDARG00000045180.p1
OG0000072	ENSDARG00000055618.p1
OG0000072	ENSDARG00000057911.p1
OG0000072	ENSDARG00000076126.p2
OG0000072	ENSDARG00000079111.p1
OG0000076	ENSDARG00000009484.p2
OG0000076	ENSDARG00000014310.p2
OG0000076	ENSDARG00000014763.p1
OG0000076	ENSDARG00000016393.p1
OG0000076	ENSDARG00000018627.p1
OG0000076	ENSDARG00000035719.p1
OG0000076	ENSDARG00000036637.p1
OG0000076	ENSDARG00000036998.p2
OG0000076	ENSDARG00000042382.p1
OG0000076	ENSDARG00000045989.p1
OG0000076	ENSDARG00000052928.p1
OG0000076	ENSDARG00000069420.p1
OG0000076	ENSDARG00000070472.p1
OG0000076	ENSDARG00000070539.p1
OG0000076	ENSDARG00000073734.p1
OG0000076	ENSDARG00000073876.p1
OG0000076	ENSDARG00000074210.p1
OG0000077	ENSDARG00000004291.p1
OG0000077	ENSDARG00000016086.p4
OG0000077	ENSDARG00000016782.p1
OG0000077	ENSDARG00000038067.p1
OG0000077	ENSDARG00000039778.p1
OG0000077	ENSDARG00000060006.p1
OG0000077	ENSDARG00000061345.p1
OG0000077	ENSDARG00000062280.p1
OG0000077	ENSDARG00000062447.p1
OG0000077	ENSDARG00000063253.p1
OG0000077	ENSDARG00000074903.p1
OG0000077	ENSDARG00000076149.p1
OG0000077	ENSDARG00000090795.p1
OG0000077	ENSDARG00000091747.p1
OG0000079	ENSDARG00000007409.p1
OG0000079	ENSDARG00000009212.p1
OG0000079	ENSDARG00000041530.p1
OG0000079	ENSDARG00000042247.p1
OG0000079	ENSDARG00000044431.p1
OG0000079	ENSDARG00000052842.p1
OG0000079	ENSDARG00000053219.p1
OG0000079	ENSDARG00000059097.p1
OG0000079	ENSDARG00000059270.p1
OG0000079	ENSDARG00000087128.p1
OG0000083	ENSDARG00000004150.p1
OG0000083	ENSDARG00000004445.p1
OG0000083	ENSDARG00000004975.p1
OG0000083	ENSDARG00000005371.p1
OG0000083	ENSDARG00000005942.p1
OG0000083	ENSDARG00000007195.p1
OG0000083	ENSDARG00000008095.p1
OG0000083	ENSDARG00000011034.p1
OG0000083	ENSDARG00000011604.p1
OG0000083	ENSDARG00000013649.p1
OG0000083	ENSDARG00000017742.p1
OG0000083	ENSDARG00000022229.p1
OG0000083	ENSDARG00000023168.p1
OG0000083	ENSDARG00000025351.p1
OG0000083	ENSDARG00000025671.p1
OG0000083	ENSDARG00000026692.p1
OG0000083	ENSDARG00000026796.p1
OG0000083	ENSDARG00000027697.p1
OG0000083	ENSDARG00000027720.p1
OG0000083	ENSDARG00000029635.p1
OG0000083	ENSDARG00000031712.p1
OG0000083	ENSDARG00000033266.p1
OG0000083	ENSDARG00000035214.p1
OG0000083	ENSDARG00000038532.p1
OG0000083	ENSDARG00000040156.p1
OG0000083	ENSDARG00000040594.p1
OG0000083	ENSDARG00000040632.p1
OG0000083	ENSDARG00000041162.p1
OG0000083	ENSDARG00000043681.p1
OG0000083	ENSDARG00000043686.p1
OG0000083	ENSDARG00000045973.p1
OG0000083	ENSDARG00000053036.p1
OG0000083	ENSDARG00000053075.p1
OG0000083	ENSDARG00000055920.p1
OG0000083	ENSDARG00000055949.p1
OG0000083	ENSDARG00000055952.p1
OG0000083	ENSDARG00000055983.p1
OG0000083	ENSDARG00000055994.p1
OG0000083	ENSDARG00000056000.p2
OG0000083	ENSDARG00000056006.p1
OG0000083	ENSDARG00000056009.p1
OG0000083	ENSDARG00000056014.p1
OG0000083	ENSDARG00000056097.p1
OG0000083	ENSDARG00000056154.p1
OG0000083	ENSDARG00000056180.p1
OG0000083	ENSDARG00000057293.p1
OG0000083	ENSDARG00000061873.p1
OG0000083	ENSDARG00000061883.p1
OG0000083	ENSDARG00000061903.p1
OG0000083	ENSDARG00000067828.p3
OG0000083	ENSDARG00000068520.p1
OG0000083	ENSDARG00000068549.p1
OG0000083	ENSDARG00000068566.p1
OG0000083	ENSDARG00000068576.p1
OG0000083	ENSDARG00000073780.p1
OG0000083	ENSDARG00000075227.p1
OG0000083	ENSDARG00000075988.p1
OG0000083	ENSDARG00000076508.p1
OG0000083	ENSDARG00000077654.p1
OG0000083	ENSDARG00000078779.p1
OG0000083	ENSDARG00000079535.p1
OG0000083	ENSDARG00000079954.p1
OG0000083	ENSDARG00000088029.p1
OG0000083	ENSDARG00000088192.p1
OG0000083	ENSDARG00000091790.p1
OG0000084	ENSDARG00000004301.p2
OG0000084	ENSDARG00000005626.p1
OG0000084	ENSDARG00000015429.p2
OG0000084	ENSDARG00000018328.p1
OG0000084	ENSDARG00000020250.p1
OG0000084	ENSDARG00000020795.p1
OG0000084	ENSDARG00000021309.p1
OG0000084	ENSDARG00000025953.p1
OG0000084	ENSDARG00000026845.p2
OG0000084	ENSDARG00000030608.p1
OG0000084	ENSDARG00000040158.p1
OG0000084	ENSDARG00000044573.p2
OG0000084	ENSDARG00000054389.p1
OG0000084	ENSDARG00000055763.p6
OG0000084	ENSDARG00000057869.p1
OG0000084	ENSDARG00000068653.p1
OG0000084	ENSDARG00000070735.p1
OG0000084	ENSDARG00000074849.p1
OG0000084	ENSDARG00000087861.p1
OG0000084	ENSDARG00000087954.p2
OG0000086	ENSDARG00000008548.p1
OG0000086	ENSDARG00000010433.p1
OG0000086	ENSDARG00000011845.p1
OG0000086	ENSDARG00000013390.p1
OG0000086	ENSDARG00000017748.p1
OG0000086	ENSDARG00000020488.p3
OG0000086	ENSDARG00000021255.p1
OG0000086	ENSDARG00000026329.p1
OG0000086	ENSDARG00000026482.p1
OG0000086	ENSDARG00000032493.p1
OG0000086	ENSDARG00000052496.p1
OG0000086	ENSDARG00000060175.p1
OG0000086	ENSDARG00000061784.p1
OG0000086	ENSDARG00000061798.p1
OG0000086	ENSDARG00000062049.p1
OG0000086	ENSDARG00000062263.p1
OG0000086	ENSDARG00000062349.p1
OG0000086	ENSDARG00000068008.p1
OG0000086	ENSDARG00000076434.p1
OG0000086	ENSDARG00000077249.p1
OG0000086	ENSDARG00000078119.p1
OG0000086	ENSDARG00000079283.p1
OG0000086	ENSDARG00000086142.p1
OG0000086	ENSDARG00000087701.p1
OG0000087	ENSDARG00000013150.p1
OG0000087	ENSDARG00000015392.p1
OG0000087	ENSDARG00000041586.p1
OG0000087	ENSDARG00000051785.p1
OG0000087	ENSDARG00000053946.p1
OG0000087	ENSDARG00000054707.p1
OG0000087	ENSDARG00000061168.p1
OG0000087	ENSDARG00000063419.p1
OG0000088	ENSDARG00000010002.p1
OG0000088	ENSDARG00000011487.p1
OG0000088	ENSDARG00000016364.p5
OG0000088	ENSDARG00000016676.p2
OG0000088	ENSDARG00000017294.p1
OG0000088	ENSDARG00000018174.p1
OG0000088	ENSDARG00000021647.p1
OG0000088	ENSDARG00000025013.p1
OG0000088	ENSDARG00000025826.p1
OG0000088	ENSDARG00000030644.p1
OG0000088	ENSDARG00000035178.p1
OG0000088	ENSDARG00000036058.p1
OG0000088	ENSDARG00000037924.p1
OG0000088	ENSDARG00000042529.p1
OG0000088	ENSDARG00000043006.p1
OG0000088	ENSDARG00000043094.p2
OG0000088	ENSDARG00000044199.p1
OG0000088	ENSDARG00000044760.p1
OG0000088	ENSDARG00000045415.p1
OG0000088	ENSDARG00000053326.p1
OG0000088	ENSDARG00000056654.p1
OG0000088	ENSDARG00000073765.p1
OG0000088	ENSDARG00000075850.p1
OG0000089	ENSDARG00000002816.p1
OG0000089	ENSDARG00000026519.p2
OG0000089	ENSDARG00000042468.p1
OG0000089	ENSDARG00000043593.p1
OG0000089	ENSDARG00000060506.p1
OG0000089	ENSDARG00000068370.p1
OG0000089	ENSDARG00000073824.p1
OG0000089	ENSDARG00000075054.p1
OG0000089	ENSDARG00000089443.p1
OG0000090	ENSDARG00000004665.p1
OG0000090	ENSDARG00000012381.p1
OG0000090	ENSDARG00000021924.p1
OG0000090	ENSDARG00000029688.p3
OG0000090	ENSDARG00000037403.p1
OG0000090	ENSDARG00000055723.p1
OG0000090	ENSDARG00000056210.p1
OG0000090	ENSDARG00000058030.p1
OG0000090	ENSDARG00000068992.p1
OG0000091	ENSDARG00000002732.p1
OG0000091	ENSDARG00000010029.p1
OG0000091	ENSDARG00000023694.p1
OG0000091	ENSDARG00000025465.p1
OG0000091	ENSDARG00000033327.p2
OG0000091	ENSDARG00000061541.p1
OG0000091	ENSDARG00000062725.p1
OG0000091	ENSDARG00000074543.p5
OG0000091	ENSDARG00000075133.p1
OG0000091	ENSDARG00000078114.p1
OG0000091	ENSDARG00000086109.p1
OG0000091	ENSDARG00000086279.p1
OG0000091	ENSDARG00000087341.p1
OG0000091	ENSDARG00000088161.p1
OG0000093	ENSDARG00000003429.p1
OG0000093	ENSDARG00000007960.p1
OG0000093	ENSDARG00000010710.p1
OG0000093	ENSDARG00000011020.p3
OG0000093	ENSDARG00000017568.p1
OG0000093	ENSDARG00000032614.p1
OG0000093	ENSDARG00000033901.p1
OG0000093	ENSDARG00000036161.p3
OG0000093	ENSDARG00000036162.p5
OG0000093	ENSDARG00000036675.p1
OG0000093	ENSDARG00000041299.p1
OG0000093	ENSDARG00000059246.p4
OG0000093	ENSDARG00000059351.p1
OG0000093	ENSDARG00000070846.p2
OG0000093	ENSDARG00000089302.p1
OG0000094	ENSDARG00000002411.p1
OG0000094	ENSDARG00000012490.p1
OG0000094	ENSDARG00000013221.p1
OG0000094	ENSDARG00000032344.p1
OG0000094	ENSDARG00000032761.p1
OG0000094	ENSDARG00000032868.p1
OG0000094	ENSDARG00000045305.p1
OG0000094	ENSDARG00000060280.p1
OG0000094	ENSDARG00000060875.p1
OG0000094	ENSDARG00000062190.p1
OG0000094	ENSDARG00000063706.p1
OG0000094	ENSDARG00000067683.p1
OG0000094	ENSDARG00000074233.p1
OG0000094	ENSDARG00000074439.p1
OG0000094	ENSDARG00000075929.p1
OG0000094	ENSDARG00000076650.p1
OG0000094	ENSDARG00000087449.p1
OG0000094	ENSDARG00000088368.p2
OG0000094	ENSDARG00000088905.p1
OG0000094	ENSDARG00000090398.p1
OG0000095	ENSDARG00000013500.p1
OG0000095	ENSDARG00000062661.p1
OG0000095	ENSDARG00000074041.p1
OG0000095	ENSDARG00000074221.p1
OG0000095	ENSDARG00000074221.p2
OG0000095	ENSDARG00000074635.p1
OG0000095	ENSDARG00000074749.p1
OG0000095	ENSDARG00000075490.p1
OG0000095	ENSDARG00000079009.p3
OG0000095	ENSDARG00000088545.p1
OG0000095	ENSDARG00000090648.p1
OG0000097	ENSDARG00000034203.p1
OG0000097	ENSDARG00000039547.p1
OG0000097	ENSDARG00000051726.p1
OG0000097	ENSDARG00000051778.p2
OG0000097	ENSDARG00000068996.p1
OG0000097	ENSDARG00000070254.p1
OG0000097	ENSDARG00000070289.p1
OG0000097	ENSDARG00000070297.p1
OG0000097	ENSDARG00000071420.p1
OG0000097	ENSDARG00000075216.p1
OG0000097	ENSDARG00000075482.p1
OG0000097	ENSDARG00000076129.p1
OG0000097	ENSDARG00000076320.p4
OG0000097	ENSDARG00000078724.p1
OG0000097	ENSDARG00000078941.p1
OG0000097	ENSDARG00000079909.p1
OG0000097	ENSDARG00000086751.p1
OG0000097	ENSDARG00000087694.p1
OG0000097	ENSDARG00000087854.p1
OG0000097	ENSDARG00000088028.p1
OG0000097	ENSDARG00000088259.p1
OG0000097	ENSDARG00000088276.p1
OG0000097	ENSDARG00000089039.p1
OG0000097	ENSDARG00000089397.p1
OG0000097	ENSDARG00000089405.p1
OG0000097	ENSDARG00000089719.p1
OG0000097	ENSDARG00000091066.p1
OG0000097	ENSDARG00000091265.p1
OG0000097	ENSDARG00000091728.p1
OG0000099	ENSDARG00000003008.p1
OG0000099	ENSDARG00000004561.p1
OG0000099	ENSDARG00000006705.p1
OG0000099	ENSDARG00000008723.p1
OG0000099	ENSDARG00000009208.p1
OG0000099	ENSDARG00000011219.p2
OG0000099	ENSDARG00000018382.p1
OG0000099	ENSDARG00000021225.p1
OG0000099	ENSDARG00000022254.p1
OG0000099	ENSDARG00000026797.p1
OG0000099	ENSDARG00000034173.p1
OG0000099	ENSDARG00000036707.p1
OG0000099	ENSDARG00000039241.p2
OG0000099	ENSDARG00000043243.p1
OG0000099	ENSDARG00000043332.p1
OG0000099	ENSDARG00000060184.p1
OG0000099	ENSDARG00000062748.p1
OG0000099	ENSDARG00000063370.p1
OG0000099	ENSDARG00000063400.p1
OG0000099	ENSDARG00000069928.p1
OG0000099	ENSDARG00000070651.p1
OG0000099	ENSDARG00000079585.p1
OG0000099	ENSDARG00000086250.p1
OG0000099	ENSDARG00000087205.p1
OG0000099	ENSDARG00000087422.p1
OG0000100	ENSDARG00000026484.p1
OG0000100	ENSDARG00000029663.p2
OG0000100	ENSDARG00000033056.p1
OG0000100	ENSDARG00000033339.p1
OG0000100	ENSDARG00000034771.p1
OG0000100	ENSDARG00000037884.p1
OG0000100	ENSDARG00000046106.p1
OG0000100	ENSDARG00000052263.p1
OG0000100	ENSDARG00000056479.p1
OG0000100	ENSDARG00000058044.p1
OG0000100	ENSDARG00000059404.p1
OG0000100	ENSDARG00000061407.p1
OG0000100	ENSDARG00000067920.p1
OG0000100	ENSDARG00000068083.p1
OG0000100	ENSDARG00000068231.p1
OG0000100	ENSDARG00000068628.p1
OG0000101	ENSDARG00000004648.p2
OG0000101	ENSDARG00000010603.p1
OG0000101	ENSDARG00000015722.p1
OG0000101	ENSDARG00000020102.p2
OG0000101	ENSDARG00000021209.p3
OG0000101	ENSDARG00000023703.p1
OG0000101	ENSDARG00000025875.p1
OG0000101	ENSDARG00000037507.p5
OG0000101	ENSDARG00000043095.p1
OG0000101	ENSDARG00000045893.p1
OG0000101	ENSDARG00000053542.p1
OG0000101	ENSDARG00000056050.p1
OG0000101	ENSDARG00000058255.p1
OG0000101	ENSDARG00000061580.p1
OG0000101	ENSDARG00000063600.p1
OG0000101	ENSDARG00000067507.p2
OG0000101	ENSDARG00000068691.p1
OG0000101	ENSDARG00000069843.p1
OG0000101	ENSDARG00000074056.p1
OG0000101	ENSDARG00000089771.p1
OG0000103	ENSDARG00000002210.p2
OG0000103	ENSDARG00000011312.p1
OG0000103	ENSDARG00000012574.p1
OG0000103	ENSDARG00000023878.p1
OG0000103	ENSDARG00000031413.p1
OG0000103	ENSDARG00000039022.p1
OG0000103	ENSDARG00000042760.p1
OG0000103	ENSDARG00000060390.p1
OG0000103	ENSDARG00000060751.p1
OG0000103	ENSDARG00000061525.p1
OG0000103	ENSDARG00000069603.p1
OG0000103	ENSDARG00000074899.p1
OG0000103	ENSDARG00000077159.p1
OG0000103	ENSDARG00000079261.p1
OG0000103	ENSDARG00000088831.p1
OG0000103	ENSDARG00000089925.p1
OG0000106	ENSDARG00000010158.p1
OG0000106	ENSDARG00000012524.p1
OG0000106	ENSDARG00000031108.p1
OG0000106	ENSDARG00000051920.p1
OG0000106	ENSDARG00000057508.p1
OG0000106	ENSDARG00000070080.p1
OG0000106	ENSDARG00000077009.p1
OG0000106	ENSDARG00000078890.p1
OG0000107	ENSDARG00000013024.p1
OG0000107	ENSDARG00000014403.p1
OG0000107	ENSDARG00000021859.p1
OG0000107	ENSDARG00000036809.p1
OG0000107	ENSDARG00000041083.p1
OG0000107	ENSDARG00000057064.p3
OG0000107	ENSDARG00000062013.p1
OG0000107	ENSDARG00000075029.p2
OG0000107	ENSDARG00000075168.p1
OG0000107	ENSDARG00000076044.p1
OG0000107	ENSDARG00000089544.p1
OG0000107	ENSDARG00000089706.p1
OG0000107	ENSDARG00000091231.p1
OG0000108	ENSDARG00000006878.p1
OG0000108	ENSDARG00000014878.p1
OG0000108	ENSDARG00000017244.p1
OG0000108	ENSDARG00000021378.p1
OG0000108	ENSDARG00000060687.p1
OG0000108	ENSDARG00000063535.p1
OG0000108	ENSDARG00000074498.p1
OG0000108	ENSDARG00000075543.p8
OG0000108	ENSDARG00000087105.p1
OG0000108	ENSDARG00000087887.p1
OG0000111	ENSDARG00000020504.p1
OG0000111	ENSDARG00000033009.p1
OG0000111	ENSDARG00000045248.p1
OG0000111	ENSDARG00000051737.p1
OG0000111	ENSDARG00000059124.p1
OG0000111	ENSDARG00000068434.p1
OG0000111	ENSDARG00000068436.p2
OG0000111	ENSDARG00000068941.p1
OG0000111	ENSDARG00000070282.p1
OG0000111	ENSDARG00000070287.p1
OG0000111	ENSDARG00000077587.p2
OG0000111	ENSDARG00000078294.p1
OG0000111	ENSDARG00000086709.p1
OG0000111	ENSDARG00000091525.p1
OG0000111	ENSDARG00000091770.p1
OG0000115	ENSDARG00000074185.p1
OG0000116	ENSDARG00000007582.p1
OG0000116	ENSDARG00000016667.p1
OG0000116	ENSDARG00000018967.p1
OG0000116	ENSDARG00000060792.p1
OG0000116	ENSDARG00000061042.p1
OG0000116	ENSDARG00000086215.p1
OG0000117	ENSDARG00000000857.p1
OG0000117	ENSDARG00000006409.p1
OG0000117	ENSDARG00000006566.p4
OG0000117	ENSDARG00000009870.p1
OG0000117	ENSDARG00000017681.p1
OG0000117	ENSDARG00000023110.p1
OG0000117	ENSDARG00000023262.p5
OG0000117	ENSDARG00000027552.p1
OG0000117	ENSDARG00000028721.p2
OG0000117	ENSDARG00000028793.p1
OG0000117	ENSDARG00000032103.p1
OG0000117	ENSDARG00000042021.p1
OG0000117	ENSDARG00000045836.p1
OG0000117	ENSDARG00000058381.p1
OG0000117	ENSDARG00000058470.p1
OG0000117	ENSDARG00000070573.p1
OG0000118	ENSDARG00000010640.p1
OG0000118	ENSDARG00000013743.p1
OG0000118	ENSDARG00000013855.p1
OG0000118	ENSDARG00000014378.p1
OG0000118	ENSDARG00000055253.p1
OG0000118	ENSDARG00000055313.p1
OG0000118	ENSDARG00000055424.p1
OG0000118	ENSDARG00000059390.p1
OG0000118	ENSDARG00000060366.p1
OG0000118	ENSDARG00000060524.p1
OG0000118	ENSDARG00000062058.p1
OG0000118	ENSDARG00000071173.p1
OG0000118	ENSDARG00000073756.p1
OG0000118	ENSDARG00000074384.p1
OG0000118	ENSDARG00000075815.p1
OG0000118	ENSDARG00000078187.p1
OG0000118	ENSDARG00000078892.p1
OG0000118	ENSDARG00000079778.p1
OG0000118	ENSDARG00000086870.p1
OG0000118	ENSDARG00000087482.p1
OG0000118	ENSDARG00000089789.p1
OG0000118	ENSDARG00000090924.p1
OG0000118	ENSDARG00000091220.p1
OG0000118	ENSDARG00000091708.p1
OG0000122	ENSDARG00000012244.p1
OG0000122	ENSDARG00000013505.p1
OG0000122	ENSDARG00000015057.p1
OG0000122	ENSDARG00000028252.p2
OG0000122	ENSDARG00000029107.p1
OG0000122	ENSDARG00000034670.p1
OG0000122	ENSDARG00000038473.p2
OG0000122	ENSDARG00000038576.p1
OG0000122	ENSDARG00000043484.p1
OG0000122	ENSDARG00000063285.p1
OG0000122	ENSDARG00000089002.p1
OG0000122	ENSDARG00000089055.p1
OG0000126	ENSDARG00000053728.p3
OG0000126	ENSDARG00000054023.p1
OG0000126	ENSDARG00000060374.p1
OG0000126	ENSDARG00000062418.p1
OG0000126	ENSDARG00000062806.p1
OG0000126	ENSDARG00000062973.p1
OG0000126	ENSDARG00000077853.p1
OG0000126	ENSDARG00000078935.p1
OG0000126	ENSDARG00000089650.p1
OG0000126	ENSDARG00000090472.p1
OG0000126	ENSDARG00000090778.p1
OG0000127	ENSDARG00000002644.p3
OG0000127	ENSDARG00000007265.p1
OG0000127	ENSDARG00000009610.p1
OG0000127	ENSDARG00000015627.p1
OG0000127	ENSDARG00000016584.p1
OG0000127	ENSDARG00000017653.p1
OG0000127	ENSDARG00000017860.p1
OG0000127	ENSDARG00000021521.p1
OG0000127	ENSDARG00000028276.p1
OG0000127	ENSDARG00000035132.p1
OG0000127	ENSDARG00000036106.p1
OG0000127	ENSDARG00000036774.p1
OG0000127	ENSDARG00000037646.p2
OG0000127	ENSDARG00000037925.p12
OG0000127	ENSDARG00000038859.p1
OG0000127	ENSDARG00000040177.p1
OG0000127	ENSDARG00000045156.p1
OG0000127	ENSDARG00000056875.p2
OG0000127	ENSDARG00000060200.p1
OG0000127	ENSDARG00000070037.p1
OG0000127	ENSDARG00000070047.p1
OG0000127	ENSDARG00000077385.p1
OG0000127	ENSDARG00000079705.p1
OG0000127	ENSDARG00000088605.p1
OG0000127	ENSDARG00000088912.p1
OG0000127	ENSDARG00000091299.p1
OG0000130	ENSDARG00000017986.p1
OG0000130	ENSDARG00000039225.p1
OG0000130	ENSDARG00000074465.p1
OG0000131	ENSDARG00000010385.p1
OG0000131	ENSDARG00000010721.p1
OG0000131	ENSDARG00000013843.p2
OG0000131	ENSDARG00000014233.p1
OG0000131	ENSDARG00000017140.p1
OG0000131	ENSDARG00000019191.p1
OG0000131	ENSDARG00000019649.p1
OG0000131	ENSDARG00000019651.p1
OG0000131	ENSDARG00000020235.p1
OG0000131	ENSDARG00000027590.p2
OG0000131	ENSDARG00000030656.p2
OG0000131	ENSDARG00000032606.p3
