Orthogroup	Sarc4_TRX
OG0001004	Sarc4_g8014T
OG0001012	Sarc4_g11501T
OG0001012	Sarc4_g6558T
OG0001012	Sarc4_g6559T
OG0001012	Sarc4_g9227T
OG0001018	Sarc4_g10922T
OG0001019	Sarc4_g13477T
OG0001020	Sarc4_g12343T
OG0001020	Sarc4_g12344T
OG0001020	Sarc4_g24320T
OG0001021	Sarc4_g29910T
OG0001022	Sarc4_g22497T
OG0001022	Sarc4_g9839T
OG0001023	Sarc4_g9750T
OG0001024	Sarc4_g5826T
OG0001025	Sarc4_g19674T
OG0001025	Sarc4_g9292T
OG0001026	Sarc4_g29028T
OG0001028	Sarc4_g6215T
OG0001028	Sarc4_g8904T
OG0001029	Sarc4_g23929T
OG0001029	Sarc4_g6185T
OG0001029	Sarc4_g6186T
OG0001030	Sarc4_g6254T
OG0001032	Sarc4_g23258T
OG0001034	Sarc4_g12130T
OG0001035	Sarc4_g12599T
OG0001036	Sarc4_g30474T
OG0001037	Sarc4_g26398T
OG0001037	Sarc4_g30196T
OG0001037	Sarc4_g32280T
OG0001037	Sarc4_g32285T
OG0001037	Sarc4_g6211T
OG0001038	Sarc4_g12393T
OG0001038	Sarc4_g28193T
OG0001039	Sarc4_g22864T
OG0001039	Sarc4_g22865T
OG0001040	Sarc4_g30052T
OG0001040	Sarc4_g30053T
OG0001041	Sarc4_g19594T
OG0001041	Sarc4_g2190T
OG0001041	Sarc4_g23451T
OG0001041	Sarc4_g2925T
OG0001042	Sarc4_g22411T
OG0001044	Sarc4_g5153T
OG0001047	Sarc4_g23319T
OG0001048	Sarc4_g11680T
OG0001048	Sarc4_g19263T
OG0001048	Sarc4_g3926T
OG0001048	Sarc4_g6311T
OG0001048	Sarc4_g7174T
OG0001048	Sarc4_g8924T
OG0001049	Sarc4_g11784T
OG0001049	Sarc4_g30197T
OG0001055	Sarc4_g8328T
OG0001056	Sarc4_g23713T
OG0001058	Sarc4_g25457T
OG0001058	Sarc4_g33752T
OG0001061	Sarc4_g554T
OG0001061	Sarc4_g555T
OG0001062	Sarc4_g21730T
OG0001062	Sarc4_g22694T
OG0001063	Sarc4_g30995T
OG0001064	Sarc4_g13388T
OG0001064	Sarc4_g27212T
OG0001065	Sarc4_g14322T
OG0001065	Sarc4_g25779T
OG0001065	Sarc4_g3256T
OG0001065	Sarc4_g3257T
OG0001068	Sarc4_g16017T
OG0001068	Sarc4_g26971T
OG0001068	Sarc4_g4809T
OG0001069	Sarc4_g9345T
OG0001070	Sarc4_g31491T
OG0001072	Sarc4_g30750T
OG0001073	Sarc4_g354T
OG0001074	Sarc4_g3262T
OG0001074	Sarc4_g9115T
OG0001075	Sarc4_g10466T
OG0001076	Sarc4_g10112T
OG0001077	Sarc4_g18888T
OG0001077	Sarc4_g23079T
OG0001078	Sarc4_g96T
OG0001079	Sarc4_g15373T
OG0001079	Sarc4_g2963T
OG0001080	Sarc4_g16085T
OG0001080	Sarc4_g8321T
OG0001080	Sarc4_g8323T
OG0001081	Sarc4_g12956T
OG0001081	Sarc4_g24799T
OG0001082	Sarc4_g28441T
OG0001084	Sarc4_g15667T
OG0001084	Sarc4_g15668T
OG0001084	Sarc4_g29598T
OG0001084	Sarc4_g29599T
OG0001084	Sarc4_g29600T
OG0001094	Sarc4_g8102T
OG0001094	Sarc4_g974T
OG0001096	Sarc4_g10161T
OG0001097	Sarc4_g15177T
OG0001097	Sarc4_g29931T
OG0001098	Sarc4_g29432T
OG0001099	Sarc4_g22389T
OG0001100	Sarc4_g10931T
OG0001101	Sarc4_g10160T
OG0001101	Sarc4_g808T
OG0001102	Sarc4_g13143T
OG0001102	Sarc4_g13151T
OG0001102	Sarc4_g13153T
OG0001102	Sarc4_g13154T
OG0001102	Sarc4_g18529T
OG0001103	Sarc4_g26237T
OG0001103	Sarc4_g27089T
OG0001105	Sarc4_g24528T
OG0001105	Sarc4_g31170T
OG0001106	Sarc4_g29283T
OG0001106	Sarc4_g30897T
OG0001107	Sarc4_g24060T
OG0001108	Sarc4_g20534T
OG0001111	Sarc4_g19627T
OG0001112	Sarc4_g21994T
OG0001112	Sarc4_g7656T
OG0001113	Sarc4_g23227T
OG0001113	Sarc4_g30246T
OG0001114	Sarc4_g33371T
OG0001115	Sarc4_g22017T
OG0001116	Sarc4_g10109T
OG0001116	Sarc4_g19872T
OG0001116	Sarc4_g19873T
OG0001116	Sarc4_g31135T
OG0001117	Sarc4_g1472T
OG0001118	Sarc4_g7992T
OG0001119	Sarc4_g11563T
OG0001119	Sarc4_g1511T
OG0001119	Sarc4_g18198T
OG0001119	Sarc4_g22951T
OG0001120	Sarc4_g26363T
OG0001122	Sarc4_g18245T
OG0001122	Sarc4_g24586T
OG0001122	Sarc4_g24587T
OG0001123	Sarc4_g12762T
OG0001124	Sarc4_g20014T
OG0001124	Sarc4_g20016T
OG0001129	Sarc4_g11304T
OG0001135	Sarc4_g33276T
OG0001137	Sarc4_g15817T
OG0001137	Sarc4_g33245T
OG0001139	Sarc4_g2188T
OG0001140	Sarc4_g17034T
OG0001140	Sarc4_g31698T
OG0001141	Sarc4_g11651T
OG0001141	Sarc4_g20699T
OG0001144	Sarc4_g23650T
OG0001144	Sarc4_g8883T
OG0001147	Sarc4_g20793T
OG0001147	Sarc4_g3809T
OG0001147	Sarc4_g8165T
OG0001148	Sarc4_g10166T
OG0001148	Sarc4_g29075T
OG0001148	Sarc4_g29076T
OG0001149	Sarc4_g14500T
OG0001150	Sarc4_g24298T
OG0001150	Sarc4_g26859T
OG0001150	Sarc4_g32531T
OG0001150	Sarc4_g3387T
OG0001150	Sarc4_g5411T
OG0001150	Sarc4_g5706T
OG0001150	Sarc4_g5709T
OG0001150	Sarc4_g5712T
OG0001150	Sarc4_g7155T
OG0001150	Sarc4_g7396T
OG0001151	Sarc4_g4741T
OG0001152	Sarc4_g9489T
OG0001153	Sarc4_g11224T
OG0001154	Sarc4_g32385T
OG0001154	Sarc4_g6578T
OG0001156	Sarc4_g28652T
OG0001157	Sarc4_g10437T
OG0001157	Sarc4_g1880T
OG0001157	Sarc4_g31549T
OG0001158	Sarc4_g25178T
OG0001159	Sarc4_g1028T
OG0001159	Sarc4_g32956T
OG0001160	Sarc4_g23311T
OG0001161	Sarc4_g24149T
OG0001162	Sarc4_g22545T
OG0001164	Sarc4_g11652T
OG0001165	Sarc4_g6292T
OG0001166	Sarc4_g20881T
OG0001166	Sarc4_g29933T
OG0001168	Sarc4_g1426T
OG0001168	Sarc4_g33086T
OG0001168	Sarc4_g6576T
OG0001168	Sarc4_g7172T
OG0001170	Sarc4_g2828T
OG0001181	Sarc4_g14796T
OG0001181	Sarc4_g18177T
OG0001181	Sarc4_g2440T
OG0001181	Sarc4_g4869T
OG0001182	Sarc4_g3246T
OG0001184	Sarc4_g7242T
OG0001185	Sarc4_g21989T
OG0001185	Sarc4_g23728T
OG0001187	Sarc4_g1374T
OG0001187	Sarc4_g29012T
OG0001188	Sarc4_g28626T
OG0001189	Sarc4_g30618T
OG0001190	Sarc4_g6372T
OG0001192	Sarc4_g22901T
OG0001193	Sarc4_g16457T
OG0001193	Sarc4_g23477T
OG0001194	Sarc4_g33442T
OG0001194	Sarc4_g6939T
OG0001195	Sarc4_g33111T
OG0001196	Sarc4_g19512T
OG0001197	Sarc4_g29136T
OG0001200	Sarc4_g30302T
OG0001201	Sarc4_g28288T
OG0001201	Sarc4_g28325T
OG0001201	Sarc4_g30899T
OG0001202	Sarc4_g20288T
OG0001202	Sarc4_g8405T
OG0001203	Sarc4_g408T
OG0001204	Sarc4_g33154T
OG0001205	Sarc4_g28328T
OG0001206	Sarc4_g1469T
OG0001207	Sarc4_g26855T
OG0001208	Sarc4_g3761T
OG0001208	Sarc4_g5740T
OG0001209	Sarc4_g11066T
OG0001209	Sarc4_g19310T
OG0001210	Sarc4_g3676T
OG0001210	Sarc4_g3677T
OG0001210	Sarc4_g8166T
OG0001211	Sarc4_g12254T
OG0001211	Sarc4_g32592T
OG0001212	Sarc4_g2243T
OG0001212	Sarc4_g28435T
OG0001213	Sarc4_g11601T
OG0001213	Sarc4_g24887T
OG0001213	Sarc4_g25997T
OG0001214	Sarc4_g24899T
OG0001216	Sarc4_g3716T
OG0001218	Sarc4_g11923T
OG0001219	Sarc4_g10721T
OG0001219	Sarc4_g19862T
OG0001220	Sarc4_g11155T
OG0001221	Sarc4_g5373T
OG0001221	Sarc4_g8357T
OG0001222	Sarc4_g5017T
OG0001222	Sarc4_g5832T
OG0001223	Sarc4_g13540T
OG0001223	Sarc4_g16207T
OG0001223	Sarc4_g17100T
OG0001223	Sarc4_g21468T
OG0001223	Sarc4_g26074T
OG0001223	Sarc4_g26811T
OG0001223	Sarc4_g26899T
OG0001225	Sarc4_g58T
OG0001225	Sarc4_g6088T
OG0001226	Sarc4_g7488T
OG0001227	Sarc4_g25706T
OG0001238	Sarc4_g15435T
OG0001242	Sarc4_g33907T
OG0001242	Sarc4_g962T
OG0001243	Sarc4_g2420T
OG0001243	Sarc4_g3613T
OG0001247	Sarc4_g30768T
OG0001248	Sarc4_g31205T
OG0001248	Sarc4_g7057T
OG0001248	Sarc4_g7058T
OG0001249	Sarc4_g24200T
OG0001250	Sarc4_g24886T
OG0001250	Sarc4_g6570T
OG0001251	Sarc4_g31774T
OG0001252	Sarc4_g33898T
OG0001253	Sarc4_g18478T
OG0001253	Sarc4_g20632T
OG0001253	Sarc4_g20633T
OG0001253	Sarc4_g21474T
OG0001253	Sarc4_g21475T
OG0001254	Sarc4_g13938T
OG0001254	Sarc4_g27370T
OG0001255	Sarc4_g31132T
OG0001256	Sarc4_g15890T
OG0001259	Sarc4_g8660T
OG0001260	Sarc4_g2110T
OG0001260	Sarc4_g2365T
OG0001262	Sarc4_g9384T
OG0001263	Sarc4_g17026T
OG0001264	Sarc4_g6967T
OG0001265	Sarc4_g8467T
OG0001266	Sarc4_g11150T
OG0001266	Sarc4_g25289T
OG0001266	Sarc4_g4189T
OG0001267	Sarc4_g12227T
OG0001267	Sarc4_g22680T
OG0001267	Sarc4_g29564T
OG0001267	Sarc4_g29565T
OG0001269	Sarc4_g28311T
OG0001269	Sarc4_g28312T
OG0001269	Sarc4_g31677T
OG0001270	Sarc4_g19386T
OG0001270	Sarc4_g24701T
OG0001270	Sarc4_g28977T
OG0001270	Sarc4_g29041T
OG0001271	Sarc4_g9296T
OG0001272	Sarc4_g17417T
OG0001273	Sarc4_g2037T
OG0001273	Sarc4_g21441T
OG0001274	Sarc4_g467T
OG0001275	Sarc4_g26854T
OG0001276	Sarc4_g12535T
OG0001277	Sarc4_g2145T
OG0001278	Sarc4_g28765T
OG0001280	Sarc4_g17606T
OG0001280	Sarc4_g20726T
OG0001280	Sarc4_g3418T
OG0001280	Sarc4_g7548T
OG0001281	Sarc4_g16438T
OG0001281	Sarc4_g2325T
OG0001282	Sarc4_g13088T
OG0001284	Sarc4_g12235T
OG0001284	Sarc4_g12236T
OG0001284	Sarc4_g16911T
OG0001284	Sarc4_g20988T
OG0001284	Sarc4_g20989T
OG0001284	Sarc4_g31137T
OG0001285	Sarc4_g6115T
OG0001286	Sarc4_g12826T
OG0001287	Sarc4_g3429T
OG0001289	Sarc4_g3680T
OG0001289	Sarc4_g3681T
OG0001289	Sarc4_g454T
OG0001289	Sarc4_g455T
OG0001289	Sarc4_g456T
OG0001289	Sarc4_g7984T
OG0001302	Sarc4_g23640T
OG0001304	Sarc4_g19424T
OG0001304	Sarc4_g19425T
OG0001306	Sarc4_g31425T
OG0001308	Sarc4_g10102T
OG0001308	Sarc4_g1200T
OG0001309	Sarc4_g22073T
OG0001309	Sarc4_g7183T
OG0001310	Sarc4_g1501T
OG0001310	Sarc4_g30017T
OG0001311	Sarc4_g11881T
OG0001311	Sarc4_g12524T
OG0001312	Sarc4_g23165T
OG0001313	Sarc4_g13332T
OG0001313	Sarc4_g26315T
OG0001314	Sarc4_g33090T
OG0001315	Sarc4_g23717T
OG0001316	Sarc4_g14795T
OG0001316	Sarc4_g21698T
OG0001316	Sarc4_g28878T
OG0001317	Sarc4_g12110T
OG0001317	Sarc4_g22902T
OG0001317	Sarc4_g3333T
OG0001319	Sarc4_g7235T
OG0001320	Sarc4_g20527T
OG0001320	Sarc4_g20528T
OG0001320	Sarc4_g23018T
OG0001320	Sarc4_g32690T
OG0001321	Sarc4_g2418T
OG0001325	Sarc4_g21505T
OG0001326	Sarc4_g28697T
OG0001326	Sarc4_g9549T
OG0001327	Sarc4_g32644T
OG0001327	Sarc4_g33080T
OG0001328	Sarc4_g29026T
OG0001329	Sarc4_g19453T
OG0001330	Sarc4_g19107T
OG0001330	Sarc4_g5075T
OG0001331	Sarc4_g10543T
OG0001331	Sarc4_g18800T
OG0001331	Sarc4_g18991T
OG0001333	Sarc4_g9748T
OG0001335	Sarc4_g15047T
OG0001335	Sarc4_g15048T
OG0001336	Sarc4_g9806T
OG0001337	Sarc4_g23705T
OG0001337	Sarc4_g3312T
OG0001339	Sarc4_g5347T
OG0001340	Sarc4_g6362T
OG0001341	Sarc4_g11479T
OG0001341	Sarc4_g6183T
OG0001342	Sarc4_g11987T
OG0001342	Sarc4_g16224T
OG0001343	Sarc4_g11661T
OG0001343	Sarc4_g29915T
OG0001343	Sarc4_g5742T
OG0001343	Sarc4_g9300T
OG0001343	Sarc4_g9306T
OG0001343	Sarc4_g9307T
OG0001360	Sarc4_g11046T
OG0001363	Sarc4_g16437T
OG0001363	Sarc4_g2326T
OG0001363	Sarc4_g30914T
OG0001363	Sarc4_g33554T
OG0001365	Sarc4_g26549T
OG0001366	Sarc4_g19953T
OG0001367	Sarc4_g194T
OG0001367	Sarc4_g195T
OG0001367	Sarc4_g196T
OG0001368	Sarc4_g19040T
OG0001369	Sarc4_g26929T
OG0001370	Sarc4_g9183T
OG0001370	Sarc4_g9357T
OG0001371	Sarc4_g4895T
OG0001373	Sarc4_g4385T
OG0001374	Sarc4_g16283T
OG0001374	Sarc4_g19049T
OG0001374	Sarc4_g19050T
OG0001374	Sarc4_g33438T
OG0001374	Sarc4_g6584T
OG0001374	Sarc4_g9011T
OG0001375	Sarc4_g13969T
OG0001376	Sarc4_g21974T
OG0001377	Sarc4_g31115T
OG0001377	Sarc4_g31762T
OG0001379	Sarc4_g29469T
OG0001380	Sarc4_g11918T
OG0001380	Sarc4_g25757T
OG0001380	Sarc4_g6954T
OG0001383	Sarc4_g8927T
OG0001384	Sarc4_g12062T
OG0001384	Sarc4_g9080T
OG0001385	Sarc4_g27307T
OG0001385	Sarc4_g4255T
OG0001386	Sarc4_g11741T
OG0001387	Sarc4_g33879T
OG0001388	Sarc4_g32473T
OG0001389	Sarc4_g28283T
OG0001390	Sarc4_g15636T
OG0001390	Sarc4_g25352T
OG0001390	Sarc4_g4830T
OG0001391	Sarc4_g27035T
OG0001392	Sarc4_g10899T
OG0001392	Sarc4_g31655T
OG0001393	Sarc4_g26321T
OG0001393	Sarc4_g31562T
OG0001393	Sarc4_g31565T
OG0001394	Sarc4_g11281T
OG0001395	Sarc4_g3T
OG0001396	Sarc4_g193T
OG0001400	Sarc4_g24793T
OG0001402	Sarc4_g33598T
OG0001402	Sarc4_g33599T
OG0001403	Sarc4_g5951T
OG0001404	Sarc4_g9911T
OG0001406	Sarc4_g22915T
OG0001407	Sarc4_g18556T
OG0001407	Sarc4_g23919T
OG0001407	Sarc4_g7049T
OG0001408	Sarc4_g26356T
OG0001408	Sarc4_g27557T
OG0001409	Sarc4_g15878T
OG0001409	Sarc4_g3764T
OG0001410	Sarc4_g16664T
OG0001411	Sarc4_g10553T
OG0001413	Sarc4_g27928T
OG0001414	Sarc4_g4231T
OG0001415	Sarc4_g11284T
OG0001417	Sarc4_g25179T
OG0001418	Sarc4_g28191T
OG0001419	Sarc4_g14496T
OG0001421	Sarc4_g23535T
OG0001422	Sarc4_g15368T
OG0001422	Sarc4_g7319T
OG0001434	Sarc4_g9899T
OG0001437	Sarc4_g167T
OG0001438	Sarc4_g18709T
OG0001442	Sarc4_g30631T
OG0001443	Sarc4_g12087T
OG0001446	Sarc4_g1342T
OG0001447	Sarc4_g10370T
OG0001447	Sarc4_g13881T
OG0001448	Sarc4_g25711T
OG0001449	Sarc4_g13311T
OG0001449	Sarc4_g4214T
OG0001449	Sarc4_g4215T
OG0001450	Sarc4_g16482T
OG0001452	Sarc4_g12709T
OG0001452	Sarc4_g31373T
OG0001454	Sarc4_g22834T
OG0001455	Sarc4_g27122T
OG0001456	Sarc4_g23262T
OG0001457	Sarc4_g28787T
OG0001457	Sarc4_g7918T
OG0001458	Sarc4_g21618T
OG0001458	Sarc4_g8194T
OG0001460	Sarc4_g20476T
OG0001460	Sarc4_g21798T
OG0001460	Sarc4_g6060T
OG0001461	Sarc4_g11477T
OG0001461	Sarc4_g21127T
OG0001462	Sarc4_g2806T
OG0001463	Sarc4_g11500T
OG0001463	Sarc4_g13841T
OG0001464	Sarc4_g12004T
OG0001467	Sarc4_g13533T
OG0001471	Sarc4_g24461T
OG0001472	Sarc4_g12472T
OG0001472	Sarc4_g4742T
OG0001473	Sarc4_g30479T
OG0001475	Sarc4_g29604T
OG0001475	Sarc4_g31686T
OG0001476	Sarc4_g12455T
OG0001476	Sarc4_g26170T
OG0001477	Sarc4_g8802T
OG0001479	Sarc4_g6098T
OG0001480	Sarc4_g31660T
OG0001480	Sarc4_g7213T
OG0001481	Sarc4_g10542T
OG0001481	Sarc4_g23377T
OG0001482	Sarc4_g28408T
OG0001483	Sarc4_g9823T
OG0001484	Sarc4_g26708T
OG0001486	Sarc4_g12463T
OG0001487	Sarc4_g17241T
OG0001487	Sarc4_g17242T
OG0001487	Sarc4_g22385T
OG0001487	Sarc4_g24506T
OG0001488	Sarc4_g24677T
OG0001490	Sarc4_g675T
OG0001491	Sarc4_g26997T
OG0001491	Sarc4_g7435T
OG0001501	Sarc4_g31795T
OG0001503	Sarc4_g18090T
OG0001506	Sarc4_g22891T
OG0001507	Sarc4_g4985T
OG0001509	Sarc4_g9902T
OG0001510	Sarc4_g18891T
OG0001510	Sarc4_g18893T
OG0001510	Sarc4_g18900T
OG0001513	Sarc4_g7274T
OG0001514	Sarc4_g2336T
OG0001515	Sarc4_g18562T
OG0001515	Sarc4_g7657T
OG0001516	Sarc4_g30423T
OG0001517	Sarc4_g22307T
OG0001517	Sarc4_g22308T
OG0001518	Sarc4_g4391T
OG0001519	Sarc4_g26087T
OG0001520	Sarc4_g17033T
OG0001520	Sarc4_g31697T
OG0001521	Sarc4_g33896T
OG0001521	Sarc4_g6952T
OG0001522	Sarc4_g12128T
OG0001522	Sarc4_g22906T
OG0001523	Sarc4_g12953T
OG0001523	Sarc4_g24826T
OG0001524	Sarc4_g12522T
OG0001524	Sarc4_g17410T
OG0001525	Sarc4_g24699T
OG0001525	Sarc4_g28932T
OG0001526	Sarc4_g20005T
OG0001526	Sarc4_g20006T
OG0001527	Sarc4_g19954T
OG0001527	Sarc4_g26049T
OG0001529	Sarc4_g502T
OG0001531	Sarc4_g33250T
OG0001532	Sarc4_g7975T
OG0001534	Sarc4_g4390T
OG0001535	Sarc4_g33255T
OG0001537	Sarc4_g30258T
OG0001540	Sarc4_g1362T
OG0001541	Sarc4_g2663T
OG0001542	Sarc4_g23118T
OG0001543	Sarc4_g27121T
OG0001543	Sarc4_g30208T
OG0001544	Sarc4_g3291T
OG0001546	Sarc4_g6118T
OG0001548	Sarc4_g25796T
OG0001549	Sarc4_g12577T
OG0001550	Sarc4_g9361T
OG0001551	Sarc4_g1928T
OG0001553	Sarc4_g2102T
OG0001554	Sarc4_g2681T
OG0001555	Sarc4_g29156T
OG0001556	Sarc4_g15654T
OG0001556	Sarc4_g16211T
OG0001556	Sarc4_g24160T
OG0001556	Sarc4_g32748T
OG0001557	Sarc4_g11287T
OG0001558	Sarc4_g18104T
OG0001559	Sarc4_g26868T
OG0001561	Sarc4_g10234T
OG0001561	Sarc4_g8203T
OG0001562	Sarc4_g4482T
OG0001562	Sarc4_g8378T
OG0001564	Sarc4_g13527T
OG0001564	Sarc4_g3529T
OG0001564	Sarc4_g3530T
OG0001565	Sarc4_g25803T
OG0001566	Sarc4_g25792T
OG0001567	Sarc4_g31509T
OG0001569	Sarc4_g2809T
OG0001569	Sarc4_g29471T
OG0001569	Sarc4_g32522T
OG0001569	Sarc4_g5811T
OG0001570	Sarc4_g22123T
OG0001570	Sarc4_g33069T
OG0001572	Sarc4_g159T
OG0001572	Sarc4_g28542T
OG0001573	Sarc4_g62T
OG0001574	Sarc4_g26140T
OG0001574	Sarc4_g26141T
OG0001574	Sarc4_g941T
OG0001576	Sarc4_g4130T
OG0001577	Sarc4_g1512T
OG0001577	Sarc4_g1513T
OG0001577	Sarc4_g18199T
OG0001577	Sarc4_g33217T
OG0001577	Sarc4_g33219T
OG0001577	Sarc4_g33220T
OG0001578	Sarc4_g11131T
OG0001578	Sarc4_g19740T
OG0001581	Sarc4_g15565T
OG0001585	Sarc4_g25901T
OG0001585	Sarc4_g31943T
OG0001606	Sarc4_g27126T
OG0001607	Sarc4_g14502T
OG0001607	Sarc4_g20195T
OG0001608	Sarc4_g17545T
OG0001610	Sarc4_g11699T
OG0001611	Sarc4_g21288T
OG0001613	Sarc4_g9573T
OG0001615	Sarc4_g27539T
OG0001616	Sarc4_g16601T
OG0001617	Sarc4_g24131T
OG0001618	Sarc4_g20201T
OG0001619	Sarc4_g11645T
OG0001620	Sarc4_g19589T
OG0001621	Sarc4_g8625T
OG0001622	Sarc4_g27208T
OG0001622	Sarc4_g960T
OG0001623	Sarc4_g24059T
OG0001624	Sarc4_g2342T
OG0001625	Sarc4_g6620T
OG0001628	Sarc4_g23865T
OG0001629	Sarc4_g5052T
OG0001629	Sarc4_g5054T
OG0001629	Sarc4_g7014T
OG0001630	Sarc4_g31378T
OG0001630	Sarc4_g31380T
OG0001631	Sarc4_g33520T
OG0001632	Sarc4_g30227T
OG0001633	Sarc4_g5751T
OG0001635	Sarc4_g11063T
OG0001636	Sarc4_g33042T
OG0001637	Sarc4_g25013T
OG0001637	Sarc4_g28985T
OG0001638	Sarc4_g6489T
OG0001639	Sarc4_g18901T
OG0001639	Sarc4_g25794T
OG0001640	Sarc4_g19834T
OG0001641	Sarc4_g32826T
OG0001642	Sarc4_g27768T
OG0001644	Sarc4_g11128T
OG0001645	Sarc4_g2191T
OG0001645	Sarc4_g26743T
OG0001646	Sarc4_g9222T
OG0001646	Sarc4_g9223T
OG0001647	Sarc4_g31935T
OG0001649	Sarc4_g2101T
OG0001650	Sarc4_g25001T
OG0001652	Sarc4_g8016T
OG0001652	Sarc4_g8017T
OG0001652	Sarc4_g8018T
OG0001653	Sarc4_g23575T
OG0001653	Sarc4_g5981T
OG0001655	Sarc4_g24702T
OG0001657	Sarc4_g21498T
OG0001657	Sarc4_g8808T
OG0001658	Sarc4_g14088T
OG0001659	Sarc4_g3611T
OG0001660	Sarc4_g6378T
OG0001660	Sarc4_g6379T
OG0001661	Sarc4_g15882T
OG0001661	Sarc4_g31103T
OG0001662	Sarc4_g11357T
OG0001663	Sarc4_g30390T
OG0001664	Sarc4_g6147T
OG0001665	Sarc4_g33957T
OG0001665	Sarc4_g33963T
OG0001666	Sarc4_g11210T
OG0001666	Sarc4_g11211T
OG0001666	Sarc4_g1879T
OG0001666	Sarc4_g23229T
OG0001678	Sarc4_g29863T
OG0001679	Sarc4_g25059T
OG0001680	Sarc4_g11813T
OG0001681	Sarc4_g11772T
OG0001681	Sarc4_g20652T
OG0001684	Sarc4_g24421T
OG0001691	Sarc4_g33011T
OG0001692	Sarc4_g32125T
OG0001694	Sarc4_g33112T
OG0001695	Sarc4_g28684T
OG0001696	Sarc4_g2576T
OG0001697	Sarc4_g26233T
OG0001698	Sarc4_g11663T
OG0001698	Sarc4_g12763T
OG0001699	Sarc4_g10786T
OG0001700	Sarc4_g600T
OG0001701	Sarc4_g9133T
OG0001703	Sarc4_g10513T
OG0001703	Sarc4_g783T
OG0001704	Sarc4_g14898T
OG0001706	Sarc4_g24375T
OG0001707	Sarc4_g2659T
OG0001708	Sarc4_g5963T
OG0001709	Sarc4_g14932T
OG0001711	Sarc4_g6934T
OG0001712	Sarc4_g18550T
OG0001713	Sarc4_g33944T
OG0001715	Sarc4_g1729T
OG0001715	Sarc4_g25033T
OG0001715	Sarc4_g3774T
OG0001715	Sarc4_g5399T
OG0001716	Sarc4_g469T
OG0001717	Sarc4_g24144T
OG0001718	Sarc4_g22727T
OG0001719	Sarc4_g28922T
OG0001720	Sarc4_g1700T
OG0001721	Sarc4_g28487T
OG0001721	Sarc4_g4197T
OG0001722	Sarc4_g33249T
OG0001723	Sarc4_g12532T
OG0001723	Sarc4_g486T
OG0001724	Sarc4_g22378T
OG0001724	Sarc4_g25817T
OG0001725	Sarc4_g10537T
OG0001727	Sarc4_g4122T
OG0001728	Sarc4_g23038T
OG0001729	Sarc4_g6347T
OG0001729	Sarc4_g6348T
OG0001730	Sarc4_g25262T
OG0001731	Sarc4_g18823T
OG0001731	Sarc4_g31668T
OG0001732	Sarc4_g18016T
OG0001734	Sarc4_g2119T
OG0001734	Sarc4_g2120T
OG0001735	Sarc4_g9910T
OG0001737	Sarc4_g19283T
OG0001738	Sarc4_g20380T
OG0001738	Sarc4_g30755T
OG0001738	Sarc4_g7438T
OG0001739	Sarc4_g15894T
OG0001739	Sarc4_g25416T
OG0001740	Sarc4_g10614T
OG0001740	Sarc4_g4302T
OG0001741	Sarc4_g12284T
OG0001741	Sarc4_g12285T
OG0001741	Sarc4_g7874T
OG0001742	Sarc4_g29008T
OG0001744	Sarc4_g3869T
OG0001745	Sarc4_g11407T
OG0001745	Sarc4_g11521T
OG0001746	Sarc4_g29458T
OG0001747	Sarc4_g18824T
OG0001749	Sarc4_g11785T
OG0001750	Sarc4_g19285T
OG0001752	Sarc4_g33526T
OG0001753	Sarc4_g10431T
OG0001754	Sarc4_g2250T
OG0001754	Sarc4_g2251T
OG0001756	Sarc4_g5616T
OG0001780	Sarc4_g26922T
OG0001781	Sarc4_g11251T
OG0001781	Sarc4_g11254T
OG0001781	Sarc4_g11257T
OG0001781	Sarc4_g11258T
OG0001781	Sarc4_g25725T
OG0001786	Sarc4_g30168T
OG0001787	Sarc4_g1391T
OG0001787	Sarc4_g1392T
OG0001788	Sarc4_g17543T
OG0001788	Sarc4_g19602T
OG0001788	Sarc4_g4717T
OG0001789	Sarc4_g23449T
OG0001790	Sarc4_g19691T
OG0001791	Sarc4_g5713T
OG0001792	Sarc4_g12220T
OG0001792	Sarc4_g19181T
OG0001795	Sarc4_g22093T
OG0001796	Sarc4_g14722T
OG0001796	Sarc4_g14723T
OG0001796	Sarc4_g21332T
OG0001796	Sarc4_g21478T
OG0001796	Sarc4_g21479T
OG0001798	Sarc4_g30616T
OG0001799	Sarc4_g23980T
OG0001799	Sarc4_g31881T
OG0001800	Sarc4_g10226T
OG0001800	Sarc4_g20948T
OG0001800	Sarc4_g24199T
OG0001801	Sarc4_g2706T
OG0001802	Sarc4_g24904T
OG0001803	Sarc4_g7862T
OG0001804	Sarc4_g1484T
OG0001805	Sarc4_g11261T
OG0001806	Sarc4_g10247T
OG0001806	Sarc4_g2322T
OG0001807	Sarc4_g6386T
OG0001808	Sarc4_g33764T
OG0001809	Sarc4_g26216T
OG0001810	Sarc4_g10373T
OG0001811	Sarc4_g1740T
OG0001812	Sarc4_g10581T
OG0001814	Sarc4_g33521T
OG0001814	Sarc4_g5856T
OG0001815	Sarc4_g5877T
OG0001816	Sarc4_g28186T
OG0001817	Sarc4_g31320T
OG0001818	Sarc4_g15199T
OG0001819	Sarc4_g25083T
OG0001819	Sarc4_g27845T
OG0001820	Sarc4_g6555T
OG0001821	Sarc4_g28767T
OG0001821	Sarc4_g28772T
