Orthogroup	DM_TRX
OG0002059	FBgn0037188.p1
OG0002059	FBgn0085422.p1
OG0002060	FBgn0037578.p1
OG0002061	FBgn0035401.p1
OG0002062	FBgn0030973.p1
OG0002062	FBgn0036143.p1
OG0002063	FBgn0035853.p1
OG0002064	FBgn0051989.p1
OG0002065	FBgn0033451.p1
OG0002066	FBgn0028292.p1
OG0002066	FBgn0030117.p1
OG0002067	FBgn0027494.p1
OG0002067	FBgn0031035.p2
OG0002068	FBgn0038574.p1
OG0002069	FBgn0014963.p6
OG0002072	FBgn0020367.p1
OG0002072	FBgn0020368.p1
OG0002072	FBgn0032464.p1
OG0002073	FBgn0011836.p1
OG0002076	FBgn0012058.p1
OG0002078	FBgn0038464.p1
OG0002079	FBgn0024352.p1
OG0002080	FBgn0023211.p2
OG0002081	FBgn0036756.p1
OG0002082	FBgn0032640.p1
OG0002083	FBgn0026372.p1
OG0002084	FBgn0024314.p1
OG0002085	FBgn0085437.p15
OG0002086	FBgn0042085.p1
OG0002087	FBgn0037555.p4
OG0002087	FBgn0053520.p9
OG0002088	FBgn0017457.p1
OG0002089	FBgn0031821.p1
OG0002090	FBgn0032820.p3
OG0002091	FBgn0001995.p1
OG0002092	FBgn0004925.p1
OG0002094	FBgn0022213.p1
OG0002095	FBgn0043799.p1
OG0002097	FBgn0031730.p1
OG0002098	FBgn0031266.p1
OG0002100	FBgn0037843.p1
OG0002102	FBgn0002521.p2
OG0002102	FBgn0030005.p1
OG0002102	FBgn0035997.p1
OG0002103	FBgn0031493.p1
OG0002105	FBgn0035533.p2
OG0002106	FBgn0033865.p1
OG0002106	FBgn0037657.p1
OG0002108	FBgn0028968.p6
OG0002110	FBgn0002069.p1
OG0002112	FBgn0034923.p1
OG0002113	FBgn0039492.p1
OG0002114	FBgn0032509.p1
OG0002115	FBgn0032781.p1
OG0002117	FBgn0039626.p1
OG0002118	FBgn0037696.p1
OG0002118	FBgn0037697.p5
OG0002119	FBgn0017572.p1
OG0002120	FBgn0005655.p2
OG0002120	FBgn0032813.p1
OG0002121	FBgn0036239.p3
OG0002122	FBgn0032001.p2
OG0002122	FBgn0032002.p1
OG0002122	FBgn0032003.p1
OG0002123	FBgn0015778.p1
OG0002124	FBgn0035048.p1
OG0002125	FBgn0051472.p2
OG0002125	FBgn0051473.p1
OG0002126	FBgn0030085.p1
OG0002126	FBgn0030524.p1
OG0002126	FBgn0052706.p1
OG0002126	FBgn0052708.p1
OG0002126	FBgn0085521.p1
OG0002126	FBgn0085693.p1
OG0002127	FBgn0036300.p1
OG0002128	FBgn0039357.p1
OG0002129	FBgn0035044.p1
OG0002129	FBgn0039850.p1
OG0002130	FBgn0027786.p4
OG0002130	FBgn0029963.p1
OG0002131	FBgn0037141.p1
OG0002131	FBgn0037554.p1
OG0002135	FBgn0039348.p1
OG0002136	FBgn0031769.p6
OG0002137	FBgn0033055.p1
OG0002138	FBgn0032935.p1
OG0002138	FBgn0035850.p2
OG0002158	FBgn0037689.p1
OG0002159	FBgn0051935.p1
OG0002160	FBgn0032822.p1
OG0002161	FBgn0037644.p1
OG0002164	FBgn0026738.p1
OG0002166	FBgn0027607.p1
OG0002167	FBgn0037702.p15
OG0002173	FBgn0027549.p1
OG0002174	FBgn0031506.p1
OG0002174	FBgn0051953.p1
OG0002175	FBgn0035622.p1
OG0002177	FBgn0029152.p3
OG0002177	FBgn0030577.p1
OG0002177	FBgn0030578.p1
OG0002177	FBgn0036809.p1
OG0002178	FBgn0034600.p1
OG0002178	FBgn0035271.p1
OG0002179	FBgn0032688.p1
OG0002179	FBgn0035318.p1
OG0002180	FBgn0036772.p1
OG0002182	FBgn0031260.p1
OG0002183	FBgn0034367.p1
OG0002184	FBgn0034537.p1
OG0002185	FBgn0022063.p1
OG0002186	FBgn0011598.p2
OG0002187	FBgn0037146.p1
OG0002188	FBgn0037466.p1
OG0002189	FBgn0037369.p1
OG0002191	FBgn0040335.p1
OG0002192	FBgn0035147.p1
OG0002193	FBgn0010078.p1
OG0002194	FBgn0022786.p1
OG0002196	FBgn0038427.p1
OG0002198	FBgn0015277.p1
OG0002199	FBgn0030407.p1
OG0002199	FBgn0051773.p1
OG0002200	FBgn0015288.p1
OG0002200	FBgn0034837.p1
OG0002204	FBgn0016038.p4
OG0002204	FBgn0037299.p1
OG0002205	FBgn0014396.p32
OG0002205	FBgn0038118.p1
OG0002206	FBgn0025815.p1
OG0002207	FBgn0037376.p1
OG0002208	FBgn0022160.p16
OG0002208	FBgn0028848.p4
OG0002208	FBgn0033190.p1
OG0002210	FBgn0000316.p1
OG0002212	FBgn0086691.p1
OG0002213	FBgn0022942.p7
OG0002213	FBgn0038887.p4
OG0002214	FBgn0013717.p1
OG0002215	FBgn0038764.p1
OG0002216	FBgn0039537.p1
OG0002218	FBgn0053096.p1
OG0002220	FBgn0015844.p1
OG0002221	FBgn0037467.p2
OG0002223	FBgn0025608.p1
OG0002224	FBgn0027525.p1
OG0002225	FBgn0035253.p7
OG0002226	FBgn0034258.p1
OG0002227	FBgn0036136.p1
OG0002228	FBgn0004436.p1
OG0002229	FBgn0031356.p1
OG0002230	FBgn0039588.p1
OG0002230	FBgn0058068.p1
OG0002231	FBgn0020497.p1
OG0002232	FBgn0004087.p2
OG0002233	FBgn0037674.p1
OG0002234	FBgn0026576.p1
OG0002235	FBgn0029861.p1
OG0002236	FBgn0004574.p1
OG0002237	FBgn0034110.p1
OG0002239	FBgn0024733.p1
OG0002240	FBgn0015721.p1
OG0002241	FBgn0035590.p1
OG0002242	FBgn0020371.p3
OG0002242	FBgn0031164.p1
OG0002242	FBgn0037307.p1
OG0002242	FBgn0037310.p1
OG0002242	FBgn0038018.p1
OG0002242	FBgn0067318.p1
OG0002243	FBgn0010409.p1
OG0002244	FBgn0033073.p1
OG0002244	FBgn0035537.p1
OG0002244	FBgn0037368.p1
OG0002245	FBgn0032393.p1
OG0002245	FBgn0051864.p1
OG0002246	FBgn0027321.p6
OG0002247	FBgn0037728.p1
OG0002248	FBgn0032207.p3
OG0002249	FBgn0029685.p1
OG0002250	FBgn0023215.p3
OG0002251	FBgn0004493.p1
OG0002252	FBgn0022268.p4
OG0002253	FBgn0027655.p1
OG0002254	FBgn0028692.p1
OG0002255	FBgn0034271.p1
OG0002256	FBgn0031442.p1
OG0002256	FBgn0031443.p1
OG0002256	FBgn0032596.p1
OG0002258	FBgn0032723.p1
OG0002266	FBgn0029949.p1
OG0002266	FBgn0035228.p1
OG0002266	FBgn0039694.p1
OG0002267	FBgn0022355.p1
OG0002267	FBgn0034094.p1
OG0002267	FBgn0036299.p1
OG0002282	FBgn0032287.p1
OG0002284	FBgn0033891.p1
OG0002291	FBgn0039490.p1
OG0002291	FBgn0039491.p1
OG0002291	FBgn0046323.p1
OG0002292	FBgn0035901.p1
OG0002293	FBgn0024957.p1
OG0002293	FBgn0024958.p1
OG0002294	FBgn0032052.p1
OG0002295	FBgn0036857.p1
OG0002297	FBgn0037215.p1
OG0002297	FBgn0053294.p1
OG0002297	FBgn0053294.p2
OG0002298	FBgn0032800.p1
OG0002300	FBgn0034814.p1
OG0002301	FBgn0033962.p1
OG0002302	FBgn0010280.p16
OG0002302	FBgn0041103.p1
OG0002303	FBgn0035600.p1
OG0002303	FBgn0039651.p1
OG0002304	FBgn0032051.p1
OG0002305	FBgn0035714.p1
OG0002308	FBgn0051040.p1
OG0002310	FBgn0035422.p1
OG0002311	FBgn0030239.p1
OG0002312	FBgn0031186.p1
OG0002313	FBgn0036534.p4
OG0002314	FBgn0052369.p6
OG0002315	FBgn0034299.p1
OG0002317	FBgn0030850.p1
OG0002318	FBgn0031054.p1
OG0002320	FBgn0053521.p3
OG0002322	FBgn0003346.p1
OG0002323	FBgn0032987.p2
OG0002324	FBgn0025582.p1
OG0002325	FBgn0038947.p6
OG0002326	FBgn0030691.p1
OG0002326	FBgn0034487.p1
OG0002327	FBgn0023444.p1
OG0002328	FBgn0033902.p1
OG0002329	FBgn0033038.p1
OG0002330	FBgn0001941.p1
OG0002331	FBgn0029158.p1
OG0002332	FBgn0032586.p1
OG0002333	FBgn0034242.p2
OG0002333	FBgn0034243.p1
OG0002336	FBgn0020443.p1
OG0002337	FBgn0038233.p1
OG0002338	FBgn0010265.p1
OG0002339	FBgn0027330.p1
OG0002340	FBgn0035121.p1
OG0002341	FBgn0035854.p1
OG0002342	FBgn0036662.p1
OG0002344	FBgn0035024.p1
OG0002345	FBgn0028552.p1
OG0002345	FBgn0037789.p1
OG0002347	FBgn0046332.p1
OG0002348	FBgn0028969.p1
OG0002349	FBgn0003941.p2
OG0002350	FBgn0033317.p1
OG0002351	FBgn0040087.p1
OG0002353	FBgn0037199.p1
OG0002354	FBgn0034496.p1
OG0002355	FBgn0052576.p1
OG0002357	FBgn0011361.p2
OG0002358	FBgn0034964.p1
OG0002359	FBgn0028974.p1
OG0002359	FBgn0035998.p1
OG0002361	FBgn0019947.p2
OG0002362	FBgn0037220.p1
OG0002363	FBgn0024556.p1
OG0002363	FBgn0033184.p1
OG0002364	FBgn0086476.p1
OG0002367	FBgn0028473.p1
OG0002368	FBgn0004908.p1
OG0002368	FBgn0038916.p1
OG0002370	FBgn0038467.p1
OG0002371	FBgn0003687.p1
OG0002371	FBgn0010287.p1
OG0002371	FBgn0026758.p1
OG0002372	FBgn0038515.p1
OG0002373	FBgn0037356.p1
OG0002374	FBgn0037714.p1
OG0002374	FBgn0037715.p4
OG0002374	FBgn0052832.p1
OG0002375	FBgn0038672.p1
OG0002376	FBgn0037301.p1
OG0002378	FBgn0032451.p1
OG0002379	FBgn0037884.p3
OG0002380	FBgn0052549.p13
OG0002381	FBgn0030520.p3
OG0002382	FBgn0030655.p1
OG0002383	FBgn0038206.p1
OG0002384	FBgn0039635.p8
OG0002385	FBgn0031217.p1
OG0002386	FBgn0035937.p1
OG0002387	FBgn0035633.p1
OG0002388	FBgn0036915.p1
OG0002390	FBgn0037478.p1
OG0002391	FBgn0011232.p1
OG0002392	FBgn0033903.p1
OG0002392	FBgn0033904.p1
OG0002392	FBgn0033905.p1
OG0002395	FBgn0023506.p1
OG0002396	FBgn0034743.p1
OG0002397	FBgn0037926.p1
OG0002398	FBgn0036318.p1
OG0002400	FBgn0034707.p1
OG0002401	FBgn0029761.p7
OG0002421	FBgn0029874.p1
OG0002424	FBgn0014032.p1
OG0002424	FBgn0030041.p1
OG0002428	FBgn0032430.p1
OG0002429	FBgn0026433.p1
OG0002430	FBgn0004797.p4
OG0002433	FBgn0011286.p18
OG0002435	FBgn0036578.p1
OG0002436	FBgn0037647.p1
OG0002439	FBgn0025519.p1
OG0002440	FBgn0039692.p1
OG0002442	FBgn0032015.p1
OG0002443	FBgn0024996.p1
OG0002447	FBgn0026079.p1
OG0002448	FBgn0033842.p1
OG0002449	FBgn0017550.p3
OG0002449	FBgn0028852.p1
OG0002450	FBgn0031106.p1
OG0002451	FBgn0039697.p1
OG0002452	FBgn0038058.p1
OG0002453	FBgn0034029.p1
OG0002456	FBgn0037723.p2
OG0002457	FBgn0034897.p6
OG0002459	FBgn0024509.p1
OG0002461	FBgn0032906.p1
OG0002462	FBgn0036853.p1
OG0002463	FBgn0019936.p2
OG0002464	FBgn0058196.p2
OG0002464	FBgn0085814.p3
OG0002465	FBgn0036127.p1
OG0002467	FBgn0029942.p1
OG0002467	FBgn0037938.p1
OG0002468	FBgn0010213.p1
OG0002469	FBgn0031422.p1
OG0002469	FBgn0035265.p1
OG0002470	FBgn0028342.p1
OG0002471	FBgn0002579.p1
OG0002472	FBgn0015019.p1
OG0002473	FBgn0027659.p1
OG0002473	FBgn0033179.p1
OG0002475	FBgn0026781.p3
OG0002475	FBgn0050382.p1
OG0002476	FBgn0004926.p1
OG0002477	FBgn0027497.p1
OG0002478	FBgn0011754.p8
OG0002479	FBgn0037686.p2
OG0002479	FBgn0039406.p4
OG0002481	FBgn0040297.p4
OG0002482	FBgn0015834.p1
OG0002483	FBgn0030944.p1
OG0002483	FBgn0034218.p1
OG0002485	FBgn0026060.p1
OG0002485	FBgn0026061.p3
OG0002487	FBgn0033876.p1
OG0002489	FBgn0031431.p1
OG0002489	FBgn0032030.p1
OG0002491	FBgn0003062.p1
OG0002492	FBgn0024432.p1
OG0002493	FBgn0033526.p1
OG0002494	FBgn0028429.p1
OG0002494	FBgn0032626.p1
OG0002494	FBgn0032632.p1
OG0002495	FBgn0010709.p1
OG0002496	FBgn0031771.p1
OG0002496	FBgn0034007.p2
OG0002496	FBgn0034251.p1
OG0002497	FBgn0052350.p1
OG0002498	FBgn0035449.p1
OG0002499	FBgn0035601.p2
OG0002500	FBgn0024939.p1
OG0002502	FBgn0039451.p1
OG0002503	FBgn0037073.p1
OG0002505	FBgn0039557.p1
OG0002506	FBgn0038454.p1
OG0002507	FBgn0040512.p2
OG0002508	FBgn0038771.p1
OG0002509	FBgn0000147.p1
OG0002509	FBgn0024227.p1
OG0002510	FBgn0005648.p2
OG0002510	FBgn0035063.p1
OG0002511	FBgn0015283.p1
OG0002512	FBgn0010282.p1
OG0002513	FBgn0030241.p1
OG0002513	FBgn0030242.p1
OG0002514	FBgn0023507.p11
OG0002515	FBgn0026196.p1
OG0002516	FBgn0036928.p1
OG0002516	FBgn0037828.p1
OG0002517	FBgn0033989.p2
OG0002518	FBgn0030719.p19
OG0002519	FBgn0029857.p1
OG0002520	FBgn0031598.p1
OG0002522	FBgn0035689.p1
OG0002523	FBgn0028695.p1
OG0002525	FBgn0035704.p1
OG0002526	FBgn0031132.p1
OG0002526	FBgn0034971.p1
OG0002529	FBgn0037094.p5
OG0002530	FBgn0027873.p1
OG0002531	FBgn0021825.p1
OG0002532	FBgn0010217.p4
OG0002532	FBgn0036568.p1
OG0002533	FBgn0020369.p1
OG0002533	FBgn0039788.p1
OG0002534	FBgn0020392.p1
OG0002535	FBgn0000120.p1
OG0002535	FBgn0000121.p1
OG0002535	FBgn0040206.p1
OG0002535	FBgn0052683.p1
OG0002536	FBgn0034196.p1
OG0002536	FBgn0039163.p3
OG0002537	FBgn0036340.p1
OG0002538	FBgn0030431.p3
OG0002538	FBgn0032522.p1
OG0002539	FBgn0031980.p1
OG0002540	FBgn0036357.p4
OG0002541	FBgn0046706.p1
OG0002542	FBgn0015376.p1
OG0002547	FBgn0038424.p1
OG0002549	FBgn0037382.p1
OG0002550	FBgn0030793.p1
OG0002550	FBgn0033662.p1
OG0002551	FBgn0030738.p1
OG0002552	FBgn0031781.p1
OG0002553	FBgn0039997.p2
OG0002554	FBgn0036762.p1
OG0002555	FBgn0040475.p1
OG0002556	FBgn0004643.p3
OG0002557	FBgn0000996.p1
OG0002560	FBgn0019925.p5
OG0002585	FBgn0051716.p24
OG0002586	FBgn0035799.p1
OG0002587	FBgn0040078.p1
OG0002596	FBgn0031115.p2
OG0002597	FBgn0031536.p1
OG0002599	FBgn0086370.p1
OG0002600	FBgn0033571.p1
OG0002601	FBgn0035632.p1
OG0002604	FBgn0038220.p3
OG0002605	FBgn0034791.p1
OG0002606	FBgn0035890.p1
OG0002607	FBgn0026567.p2
OG0002608	FBgn0033377.p1
OG0002608	FBgn0033969.p1
OG0002609	FBgn0034084.p1
OG0002610	FBgn0033757.p4
OG0002611	FBgn0016041.p1
OG0002611	FBgn0033074.p1
OG0002612	FBgn0033995.p1
OG0002614	FBgn0021906.p2
OG0002615	FBgn0034366.p2
OG0002616	FBgn0030276.p10
OG0002618	FBgn0026778.p1
OG0002618	FBgn0085343.p1
OG0002619	FBgn0010516.p2
OG0002620	FBgn0032256.p1
OG0002620	FBgn0051719.p3
OG0002621	FBgn0039204.p1
OG0002622	FBgn0029689.p1
OG0002622	FBgn0037759.p1
OG0002623	FBgn0039349.p12
OG0002624	FBgn0040005.p2
OG0002626	FBgn0037891.p1
OG0002627	FBgn0002622.p1
OG0002628	FBgn0030873.p8
OG0002629	FBgn0028970.p1
OG0002630	FBgn0000109.p2
OG0002633	FBgn0030718.p2
OG0002633	FBgn0039669.p1
OG0002634	FBgn0052495.p6
OG0002635	FBgn0033482.p1
OG0002636	FBgn0028683.p1
OG0002636	FBgn0061359.p1
OG0002636	FBgn0061360.p1
OG0002637	FBgn0004406.p1
OG0002639	FBgn0020633.p1
OG0002644	FBgn0051241.p1
OG0002645	FBgn0039753.p1
OG0002646	FBgn0027087.p1
OG0002647	FBgn0037901.p1
OG0002647	FBgn0038608.p1
OG0002648	FBgn0034433.p1
OG0002649	FBgn0014028.p1
OG0002649	FBgn0030975.p1
OG0002652	FBgn0022070.p1
OG0002653	FBgn0029816.p1
OG0002653	FBgn0033669.p1
OG0002655	FBgn0033401.p1
OG0002658	FBgn0027493.p1
OG0002659	FBgn0010288.p1
OG0002660	FBgn0010422.p1
OG0002660	FBgn0030663.p1
OG0002661	FBgn0039066.p5
OG0002662	FBgn0046114.p1
OG0002663	FBgn0053653.p3
OG0002663	FBgn0053653.p4
OG0002664	FBgn0035194.p1
OG0002664	FBgn0052318.p1
OG0002665	FBgn0002524.p1
OG0002666	FBgn0011837.p4
OG0002667	FBgn0034936.p1
OG0002668	FBgn0052190.p1
OG0002669	FBgn0086768.p1
OG0002670	FBgn0034176.p1
OG0002671	FBgn0025716.p1
OG0002673	FBgn0035294.p1
OG0002674	FBgn0034401.p1
OG0002675	FBgn0037988.p1
OG0002675	FBgn0086133.p1
OG0002676	FBgn0020236.p6
OG0002677	FBgn0028662.p1
OG0002677	FBgn0038276.p1
OG0002678	FBgn0017539.p7
OG0002678	FBgn0036222.p1
OG0002679	FBgn0041627.p1
OG0002680	FBgn0002284.p1
OG0002681	FBgn0024814.p1
OG0002682	FBgn0037561.p1
OG0002683	FBgn0034066.p1
OG0002684	FBgn0000482.p1
OG0002684	FBgn0023530.p2
OG0002685	FBgn0032907.p1
OG0002686	FBgn0033457.p1
OG0002688	FBgn0033555.p1
OG0002689	FBgn0032728.p1
OG0002691	FBgn0051950.p1
OG0002692	FBgn0028274.p1
OG0002693	FBgn0034060.p1
OG0002694	FBgn0035993.p1
OG0002695	FBgn0013969.p1
OG0002696	FBgn0015754.p6
OG0002697	FBgn0004913.p5
OG0002698	FBgn0010704.p5
OG0002699	FBgn0005696.p1
OG0002700	FBgn0037569.p1
OG0002701	FBgn0032700.p1
OG0002703	FBgn0027868.p1
OG0002704	FBgn0031452.p1
OG0002705	FBgn0038499.p1
OG0002706	FBgn0000543.p1
OG0002707	FBgn0001961.p1
OG0002708	FBgn0002736.p1
OG0002711	FBgn0001330.p1
OG0002712	FBgn0033454.p1
OG0002714	FBgn0037637.p1
OG0002715	FBgn0085484.p1
OG0002717	FBgn0019960.p2
OG0002718	FBgn0027103.p1
OG0002719	FBgn0028686.p1
OG0002719	FBgn0037742.p3
OG0002721	FBgn0010786.p1
OG0002722	FBgn0022023.p1
OG0002723	FBgn0031655.p1
OG0002724	FBgn0034035.p1
OG0002725	FBgn0039139.p1
OG0002726	FBgn0037574.p1
OG0002727	FBgn0051357.p1
OG0002728	FBgn0005671.p2
OG0002729	FBgn0038855.p1
OG0002730	FBgn0004057.p2
OG0002731	FBgn0000173.p1
OG0002731	FBgn0028913.p1
OG0002732	FBgn0031996.p1
OG0002733	FBgn0030141.p1
OG0002734	FBgn0052409.p1
OG0002737	FBgn0000542.p14
OG0002738	FBgn0028736.p1
OG0002739	FBgn0035162.p1
OG0002740	FBgn0001205.p1
OG0002744	FBgn0038804.p1
OG0002748	FBgn0033352.p1
OG0002750	FBgn0036663.p18
OG0002751	FBgn0027526.p1
OG0002772	FBgn0033882.p1
OG0002773	FBgn0021944.p1
OG0002774	FBgn0010256.p1
OG0002774	FBgn0039797.p1
OG0002776	FBgn0001308.p1
OG0002777	FBgn0038666.p1
OG0002778	FBgn0039522.p1
OG0002782	FBgn0023528.p2
OG0002782	FBgn0031896.p2
OG0002784	FBgn0038601.p1
OG0002786	FBgn0051120.p1
OG0002787	FBgn0035524.p1
OG0002788	FBgn0039241.p1
OG0002789	FBgn0017566.p4
OG0002790	FBgn0033191.p1
OG0002791	FBgn0011774.p1
OG0002792	FBgn0027539.p1
OG0002793	FBgn0030435.p1
OG0002795	FBgn0035987.p1
OG0002796	FBgn0030000.p1
OG0002797	FBgn0051738.p1
OG0002798	FBgn0027329.p1
OG0002799	FBgn0011762.p1
OG0002800	FBgn0032499.p1
OG0002801	FBgn0027085.p1
OG0002803	FBgn0027524.p1
OG0002805	FBgn0052344.p1
OG0002806	FBgn0052177.p1
OG0002807	FBgn0030411.p1
OG0002807	FBgn0039109.p7
OG0002808	FBgn0039705.p7
OG0002809	FBgn0000617.p1
OG0002810	FBgn0004586.p24
OG0002811	FBgn0025640.p1
OG0002811	FBgn0032424.p2
OG0002813	FBgn0024832.p4
OG0002814	FBgn0000346.p1
OG0002814	FBgn0013998.p1
OG0002815	FBgn0039561.p1
OG0002816	FBgn0035911.p1
OG0002817	FBgn0031656.p1
OG0002818	FBgn0033890.p1
OG0002819	FBgn0029094.p1
OG0002820	FBgn0038585.p1
OG0002822	FBgn0036813.p1
OG0002823	FBgn0031300.p1
OG0002824	FBgn0031437.p1
OG0002825	FBgn0025571.p1
OG0002829	FBgn0012066.p1
OG0002830	FBgn0053260.p1
OG0002831	FBgn0026057.p1
OG0002832	FBgn0033607.p1
OG0002833	FBgn0036173.p1
OG0002833	FBgn0052727.p1
OG0002835	FBgn0022288.p1
OG0002836	FBgn0039969.p1
OG0002837	FBgn0031020.p1
OG0002839	FBgn0033741.p1
OG0002840	FBgn0037819.p1
OG0002841	FBgn0028992.p1
OG0002842	FBgn0033309.p1
OG0002843	FBgn0030482.p1
OG0002844	FBgn0030693.p3
OG0002844	FBgn0038125.p1
OG0002844	FBgn0052581.p2
OG0002844	FBgn0052847.p1
OG0002844	FBgn0085337.p1
OG0002845	FBgn0035424.p11
OG0002846	FBgn0036919.p1
OG0002847	FBgn0000986.p1
OG0002848	FBgn0033737.p1
OG0002849	FBgn0037737.p1
OG0002850	FBgn0023537.p1
OG0002851	FBgn0037342.p1
OG0002852	FBgn0040319.p4
OG0002853	FBgn0026207.p1
OG0002854	FBgn0003151.p1
OG0002854	FBgn0032492.p1
OG0002855	FBgn0039627.p1
OG0002856	FBgn0034902.p1
OG0002857	FBgn0024364.p1
OG0002858	FBgn0028684.p1
OG0002859	FBgn0037346.p1
OG0002860	FBgn0015379.p1
OG0002860	FBgn0052845.p1
OG0002861	FBgn0033272.p1
OG0002863	FBgn0035914.p4
OG0002865	FBgn0010083.p1
OG0002866	FBgn0010391.p1
OG0002867	FBgn0033879.p1
OG0002868	FBgn0038166.p1
OG0002869	FBgn0036763.p1
OG0002870	FBgn0029503.p1
OG0002871	FBgn0004698.p1
OG0002872	FBgn0010770.p1
OG0002873	FBgn0035471.p1
OG0002874	FBgn0033929.p1
OG0002876	FBgn0030839.p1
OG0002877	FBgn0027945.p1
OG0002879	FBgn0051678.p1
OG0002880	FBgn0027841.p1
OG0002881	FBgn0031392.p3
OG0002882	FBgn0027617.p1
OG0002883	FBgn0038889.p1
OG0002884	FBgn0036258.p1
OG0002885	FBgn0038968.p1
OG0002887	FBgn0051155.p1
OG0002888	FBgn0039623.p1
OG0002888	FBgn0085385.p1
OG0002890	FBgn0019932.p1
OG0002891	FBgn0033916.p1
OG0002892	FBgn0020647.p13
OG0002893	FBgn0028691.p1
OG0002895	FBgn0050147.p1
OG0002896	FBgn0039732.p3
OG0002897	FBgn0052479.p1
OG0002898	FBgn0001974.p1
OG0002899	FBgn0032339.p4
OG0002900	FBgn0002673.p1
OG0002900	FBgn0003525.p1
OG0002901	FBgn0039254.p1
OG0002902	FBgn0035964.p5
OG0002904	FBgn0033247.p8
OG0002906	FBgn0039882.p1
OG0002907	FBgn0028690.p1
OG0002910	FBgn0011291.p1
OG0002911	FBgn0033379.p1
OG0002912	FBgn0036314.p1
OG0002914	FBgn0052087.p1
OG0002914	FBgn0052675.p7
OG0002916	FBgn0038473.p1
OG0002917	FBgn0037800.p1
OG0002918	FBgn0031633.p1
OG0002919	FBgn0024182.p2
OG0002920	FBgn0038428.p1
OG0002921	FBgn0014031.p1
OG0002922	FBgn0015324.p1
OG0002924	FBgn0032358.p1
OG0002925	FBgn0026664.p1
OG0002926	FBgn0032859.p1
OG0002927	FBgn0030468.p1
OG0002928	FBgn0032644.p1
OG0002929	FBgn0010611.p14
OG0002930	FBgn0028402.p1
OG0002932	FBgn0086357.p1
OG0002933	FBgn0037894.p1
OG0002934	FBgn0034627.p1
OG0002935	FBgn0034528.p1
OG0002937	FBgn0033562.p1
OG0002938	FBgn0037434.p2
OG0002939	FBgn0020615.p1
OG0002939	FBgn0032224.p1
OG0002943	FBgn0061200.p1
OG0002945	FBgn0030743.p1
OG0002945	FBgn0033519.p1
OG0002945	FBgn0037890.p2
OG0002947	FBgn0030877.p1
OG0002949	FBgn0030658.p1
OG0002950	FBgn0034728.p1
OG0002955	FBgn0038975.p1
OG0002956	FBgn0031263.p1
OG0002957	FBgn0031607.p1
OG0002960	FBgn0015323.p1
OG0002960	FBgn0043005.p1
OG0002960	FBgn0053528.p10
OG0002985	FBgn0085447.p1
OG0002987	FBgn0002707.p1
OG0002990	FBgn0027054.p1
OG0002991	FBgn0034727.p1
OG0002992	FBgn0029133.p1
OG0003001	FBgn0026679.p1
OG0003002	FBgn0020370.p6
OG0003004	FBgn0019644.p2
OG0003004	FBgn0036345.p1
OG0003007	FBgn0035966.p1
OG0003008	FBgn0036460.p1
OG0003009	FBgn0038272.p1
OG0003010	FBgn0036992.p3
OG0003011	FBgn0033656.p1
OG0003012	FBgn0023175.p3
OG0003013	FBgn0038989.p1
OG0003015	FBgn0010803.p5
OG0003016	FBgn0027055.p1
OG0003017	FBgn0036018.p1
OG0003018	FBgn0032819.p1
OG0003019	FBgn0032251.p1
OG0003020	FBgn0034075.p11
OG0003020	FBgn0034075.p2
OG0003021	FBgn0038303.p1
OG0003022	FBgn0014009.p1
OG0003023	FBgn0032240.p2
OG0003023	FBgn0067622.p2
OG0003025	FBgn0036997.p1
OG0003026	FBgn0035838.p4
OG0003027	FBgn0037551.p1
OG0003028	FBgn0015818.p1
OG0003030	FBgn0031310.p1
OG0003031	FBgn0011207.p1
OG0003032	FBgn0023174.p1
OG0003032	FBgn0029812.p1
OG0003033	FBgn0031145.p1
OG0003033	FBgn0032680.p1
OG0003035	FBgn0037744.p1
OG0003036	FBgn0015299.p1
OG0003037	FBgn0037084.p3
OG0003038	FBgn0038146.p1
OG0003039	FBgn0037262.p2
OG0003040	FBgn0032149.p1
OG0003040	FBgn0042174.p2
OG0003041	FBgn0037381.p5
OG0003041	FBgn0050460.p18
OG0003043	FBgn0015000.p1
OG0003044	FBgn0033428.p3
OG0003046	FBgn0036338.p1
OG0003047	FBgn0011708.p1
OG0003048	FBgn0026250.p1
OG0003049	FBgn0025681.p1
OG0003051	FBgn0020255.p3
OG0003051	FBgn0036497.p1
OG0003052	FBgn0004597.p1
OG0003053	FBgn0019982.p1
OG0003053	FBgn0031335.p1
OG0003053	FBgn0051924.p2
OG0003054	FBgn0022069.p1
OG0003055	FBgn0038996.p1
OG0003057	FBgn0029964.p1
OG0003057	FBgn0038387.p1
OG0003059	FBgn0031717.p3
OG0003060	FBgn0030878.p1
OG0003062	FBgn0038772.p1
OG0003063	FBgn0011013.p1
OG0003064	FBgn0021856.p1
OG0003065	FBgn0035470.p1
OG0003066	FBgn0026634.p1
OG0003067	FBgn0025781.p1
OG0003069	FBgn0003257.p1
OG0003070	FBgn0037809.p1
OG0003072	FBgn0030800.p1
OG0003073	FBgn0029943.p1
OG0003074	FBgn0053138.p1
OG0003075	FBgn0025724.p1
OG0003076	FBgn0040235.p1
OG0003077	FBgn0019624.p2
OG0003078	FBgn0029512.p1
OG0003079	FBgn0035947.p1
