Orthogroup	Apar_TRX
OG0000097	Apar_comp23669_c0_seq3m40483
OG0000097	Apar_comp23669_c0_seq4m40484
OG0000097	Apar_comp23669_c0_seq5m40485
OG0000097	Apar_comp23669_c0_seq6m40486
OG0000097	Apar_comp23669_c0_seq7m40488
OG0000097	Apar_comp23669_c0_seq8m40490
OG0000097	Apar_comp23669_c0_seq9m40492
OG0000099	Apar_comp12556_c0_seq1m7553
OG0000099	Apar_comp12819_c0_seq1m7967
OG0000099	Apar_comp15906_c0_seq1m13271
OG0000099	Apar_comp192556_c0_seq1m49695
OG0000099	Apar_comp20563_c1_seq1m26427
OG0000099	Apar_comp21773_c1_seq1m30891
OG0000099	Apar_comp21956_c0_seq1m31651
OG0000099	Apar_comp21956_c0_seq2m31654
OG0000099	Apar_comp21956_c0_seq3m31655
OG0000099	Apar_comp23759_c0_seq1m41127
OG0000099	Apar_comp23759_c0_seq1m41130
OG0000099	Apar_comp24192_c0_seq1m44371
OG0000099	Apar_comp5496_c0_seq1m1433
OG0000100	Apar_comp20863_c0_seq1m27638
OG0000100	Apar_comp20863_c0_seq2m27640
OG0000100	Apar_comp20863_c0_seq3m27642
OG0000100	Apar_comp20863_c0_seq4m27643
OG0000100	Apar_comp21801_c0_seq1m31008
OG0000100	Apar_comp21801_c0_seq2m31010
OG0000100	Apar_comp21801_c0_seq3m31013
OG0000100	Apar_comp21801_c0_seq4m31015
OG0000100	Apar_comp21801_c0_seq5m31017
OG0000100	Apar_comp21801_c0_seq6m31019
OG0000100	Apar_comp21801_c0_seq7m31021
OG0000100	Apar_comp24761_c0_seq1m46874
OG0000101	Apar_comp10098_c0_seq1m4947
OG0000101	Apar_comp11018_c1_seq1m5569
OG0000101	Apar_comp112252_c0_seq1m48832
OG0000101	Apar_comp114232_c0_seq1m48922
OG0000101	Apar_comp13833_c0_seq1m9583
OG0000101	Apar_comp14606_c1_seq1m10890
OG0000101	Apar_comp14824_c2_seq1m11292
OG0000101	Apar_comp15245_c0_seq1m12013
OG0000101	Apar_comp15369_c0_seq1m12275
OG0000101	Apar_comp15434_c0_seq1m12385
OG0000101	Apar_comp16598_c1_seq1m14736
OG0000101	Apar_comp17247_c1_seq1m16289
OG0000101	Apar_comp17629_c1_seq1m17356
OG0000101	Apar_comp17793_c1_seq1m17856
OG0000101	Apar_comp18065_c1_seq1m18644
OG0000101	Apar_comp18132_c0_seq1m18848
OG0000101	Apar_comp18465_c1_seq1m19777
OG0000101	Apar_comp20058_c0_seq2m24653
OG0000101	Apar_comp21167_c2_seq3m28682
OG0000101	Apar_comp21510_c0_seq1m29845
OG0000101	Apar_comp3773_c0_seq1m687
OG0000101	Apar_comp4837_c0_seq1m958
OG0000101	Apar_comp4999_c0_seq1m1092
OG0000101	Apar_comp5518_c0_seq1m1444
OG0000101	Apar_comp59186_c0_seq1m47838
OG0000101	Apar_comp59904_c0_seq1m47862
OG0000101	Apar_comp6382_c0_seq1m2183
OG0000101	Apar_comp7204_c0_seq1m2915
OG0000101	Apar_comp7706_c0_seq1m3341
OG0000101	Apar_comp8729_c1_seq1m3973
OG0000103	Apar_comp11675_c0_seq1m6204
OG0000103	Apar_comp12968_c0_seq1m8200
OG0000103	Apar_comp16890_c0_seq1m15403
OG0000103	Apar_comp16890_c0_seq2m15405
OG0000103	Apar_comp22719_c1_seq1m35299
OG0000103	Apar_comp22719_c4_seq3m35317
OG0000103	Apar_comp23106_c0_seq1m37174
OG0000103	Apar_comp23385_c0_seq1m38731
OG0000103	Apar_comp7375_c0_seq1m3065
OG0000106	Apar_comp12991_c0_seq1m8228
OG0000106	Apar_comp12991_c1_seq1m8229
OG0000106	Apar_comp18965_c0_seq1m21250
OG0000106	Apar_comp19323_c1_seq1m22218
OG0000106	Apar_comp19323_c2_seq1m22219
OG0000106	Apar_comp20510_c0_seq1m26233
OG0000106	Apar_comp20510_c1_seq1m26235
OG0000106	Apar_comp22422_c1_seq1m33615
OG0000106	Apar_comp22422_c2_seq1m33617
OG0000106	Apar_comp24006_c0_seq1m42795
OG0000106	Apar_comp24006_c1_seq1m42798
OG0000106	Apar_comp24006_c2_seq1m42803
OG0000106	Apar_comp24260_c1_seq1m45006
OG0000106	Apar_comp24260_c1_seq2m45017
OG0000106	Apar_comp24260_c1_seq3m45026
OG0000106	Apar_comp24260_c1_seq4m45035
OG0000106	Apar_comp24260_c1_seq5m45042
OG0000106	Apar_comp39589_c0_seq1m47391
OG0000106	Apar_comp94595_c0_seq1m48638
OG0000107	Apar_comp12046_c0_seq1m6750
OG0000107	Apar_comp23874_c0_seq1m41878
OG0000108	Apar_comp20516_c1_seq1m26265
OG0000108	Apar_comp22573_c4_seq2m34455
OG0000108	Apar_comp22573_c5_seq1m34470
OG0000108	Apar_comp23932_c2_seq1m42257
OG0000108	Apar_comp23932_c2_seq2m42260
OG0000108	Apar_comp7765_c0_seq1m3386
OG0000111	Apar_comp11599_c0_seq1m6085
OG0000111	Apar_comp39553_c0_seq1m47390
OG0000115	Apar_comp114_c1_seq1m27
OG0000115	Apar_comp12496_c0_seq1m7448
OG0000115	Apar_comp13772_c1_seq1m9468
OG0000115	Apar_comp14759_c0_seq1m11168
OG0000115	Apar_comp14759_c1_seq1m11171
OG0000115	Apar_comp16850_c1_seq1m15309
OG0000115	Apar_comp19489_c0_seq1m22738
OG0000115	Apar_comp19893_c0_seq1m24107
OG0000115	Apar_comp19893_c0_seq2m24109
OG0000115	Apar_comp21181_c0_seq1m28722
OG0000115	Apar_comp21181_c0_seq2m28724
OG0000115	Apar_comp21181_c0_seq3m28727
OG0000115	Apar_comp21181_c0_seq4m28729
OG0000115	Apar_comp21181_c0_seq5m28731
OG0000115	Apar_comp21181_c0_seq6m28737
OG0000115	Apar_comp21181_c0_seq7m28741
OG0000115	Apar_comp21181_c1_seq1m28742
OG0000115	Apar_comp22230_c0_seq1m32778
OG0000115	Apar_comp321434_c0_seq1m50432
OG0000115	Apar_comp7652_c0_seq1m3307
OG0000115	Apar_comp8965_c0_seq1m4165
OG0000116	Apar_comp10753_c1_seq1m5395
OG0000116	Apar_comp13106_c0_seq1m8424
OG0000116	Apar_comp13198_c0_seq1m8554
OG0000116	Apar_comp14557_c2_seq1m10799
OG0000116	Apar_comp15858_c0_seq1m13190
OG0000116	Apar_comp16122_c1_seq1m13682
OG0000116	Apar_comp16801_c1_seq1m15193
OG0000116	Apar_comp16885_c0_seq1m15389
OG0000116	Apar_comp16885_c1_seq1m15391
OG0000116	Apar_comp18537_c0_seq1m19974
OG0000116	Apar_comp19087_c2_seq1m21607
OG0000116	Apar_comp19087_c4_seq1m21610
OG0000116	Apar_comp19087_c6_seq1m21611
OG0000116	Apar_comp194413_c0_seq1m49729
OG0000116	Apar_comp20344_c1_seq1m25650
OG0000116	Apar_comp20344_c2_seq1m25652
OG0000116	Apar_comp22751_c0_seq1m35495
OG0000116	Apar_comp24218_c1_seq1m44559
OG0000116	Apar_comp391872_c0_seq1m50658
OG0000116	Apar_comp8226_c0_seq1m3663
OG0000116	Apar_comp8960_c0_seq1m4152
OG0000117	Apar_comp11957_c0_seq1m6640
OG0000117	Apar_comp11957_c1_seq1m6641
OG0000117	Apar_comp15299_c0_seq1m12125
OG0000117	Apar_comp19351_c0_seq1m22285
OG0000117	Apar_comp22565_c1_seq2m34380
OG0000117	Apar_comp22565_c1_seq3m34381
OG0000117	Apar_comp9415_c0_seq1m4462
OG0000118	Apar_comp18865_c0_seq1m20925
OG0000118	Apar_comp18865_c1_seq1m20928
OG0000118	Apar_comp19722_c1_seq1m23486
OG0000118	Apar_comp21026_c0_seq1m28237
OG0000118	Apar_comp24105_c0_seq1m43570
OG0000118	Apar_comp24105_c0_seq2m43574
OG0000118	Apar_comp4996_c0_seq1m1085
OG0000118	Apar_comp5591_c1_seq1m1498
OG0000118	Apar_comp7272_c0_seq1m2975
OG0000118	Apar_comp8590_c1_seq1m3876
OG0000118	Apar_comp9345_c1_seq1m4419
OG0000122	Apar_comp11500_c0_seq1m5944
OG0000122	Apar_comp12681_c0_seq1m7773
OG0000122	Apar_comp14942_c0_seq1m11527
OG0000122	Apar_comp22297_c0_seq1m33080
OG0000122	Apar_comp24487_c0_seq1m46737
OG0000122	Apar_comp46536_c0_seq1m47576
OG0000126	Apar_comp16652_c3_seq1m14852
OG0000126	Apar_comp20558_c0_seq1m26399
OG0000127	Apar_comp11792_c0_seq1m6399
OG0000127	Apar_comp13020_c1_seq1m8287
OG0000127	Apar_comp13238_c0_seq1m8624
OG0000127	Apar_comp13238_c2_seq1m8627
OG0000127	Apar_comp171_c0_seq1m40
OG0000127	Apar_comp17395_c1_seq1m16723
OG0000127	Apar_comp17986_c0_seq1m18394
OG0000127	Apar_comp18100_c0_seq1m18739
OG0000127	Apar_comp18214_c0_seq1m19128
OG0000127	Apar_comp18214_c0_seq2m19134
OG0000127	Apar_comp18476_c0_seq1m19815
OG0000127	Apar_comp18778_c1_seq1m20677
OG0000127	Apar_comp19171_c0_seq1m21868
OG0000127	Apar_comp24223_c0_seq1m44623
OG0000127	Apar_comp318701_c0_seq1m50399
OG0000127	Apar_comp52801_c0_seq1m47705
OG0000127	Apar_comp6244_c0_seq1m2063
OG0000127	Apar_comp6244_c0_seq2m2065
OG0000127	Apar_comp6932_c0_seq1m2677
OG0000127	Apar_comp85975_c0_seq1m48453
OG0000127	Apar_comp8614_c0_seq1m3895
OG0000130	Apar_comp11393_c0_seq1m5761
OG0000130	Apar_comp11393_c1_seq1m5765
OG0000130	Apar_comp13272_c0_seq1m8676
OG0000130	Apar_comp13272_c1_seq1m8677
OG0000130	Apar_comp13788_c1_seq1m9491
OG0000130	Apar_comp13788_c2_seq1m9493
OG0000130	Apar_comp19079_c0_seq1m21563
OG0000130	Apar_comp19079_c2_seq1m21572
OG0000130	Apar_comp22507_c0_seq1m34087
OG0000130	Apar_comp22507_c1_seq1m34093
OG0000130	Apar_comp22507_c1_seq2m34099
OG0000131	Apar_comp11398_c0_seq1m5774
OG0000131	Apar_comp17031_c0_seq1m15731
OG0000131	Apar_comp19181_c0_seq1m21885
OG0000131	Apar_comp19275_c0_seq1m22096
OG0000131	Apar_comp19275_c1_seq1m22098
OG0000131	Apar_comp19275_c2_seq1m22101
OG0000131	Apar_comp23485_c1_seq1m39280
OG0000131	Apar_comp23485_c1_seq2m39282
OG0000131	Apar_comp24737_c0_seq1m46866
OG0000131	Apar_comp403828_c0_seq1m50739
OG0000133	Apar_comp21525_c0_seq1m29934
OG0000133	Apar_comp22192_c0_seq1m32610
OG0000133	Apar_comp23677_c0_seq1m40529
OG0000133	Apar_comp23677_c0_seq2m40532
OG0000133	Apar_comp23677_c0_seq3m40534
OG0000133	Apar_comp23677_c0_seq4m40537
OG0000133	Apar_comp23677_c0_seq5m40540
OG0000133	Apar_comp23677_c0_seq6m40543
OG0000135	Apar_comp19939_c0_seq1m24239
OG0000137	Apar_comp18734_c0_seq1m20531
OG0000137	Apar_comp21677_c0_seq1m30526
OG0000137	Apar_comp22032_c0_seq1m31981
OG0000137	Apar_comp23739_c0_seq1m40965
OG0000137	Apar_comp23739_c1_seq1m40970
OG0000140	Apar_comp18499_c0_seq1m19878
OG0000140	Apar_comp19886_c0_seq1m24069
OG0000140	Apar_comp20846_c0_seq1m27559
OG0000140	Apar_comp21155_c0_seq1m28644
OG0000140	Apar_comp21155_c1_seq1m28646
OG0000140	Apar_comp21623_c0_seq1m30338
OG0000140	Apar_comp218711_c0_seq1m49838
OG0000140	Apar_comp22973_c0_seq1m36524
OG0000140	Apar_comp22973_c0_seq2m36527
OG0000140	Apar_comp400296_c0_seq1m50689
OG0000141	Apar_comp13688_c0_seq1m9342
OG0000141	Apar_comp14621_c0_seq1m10912
OG0000141	Apar_comp14621_c1_seq1m10915
OG0000141	Apar_comp1540_c0_seq1m435
OG0000141	Apar_comp15793_c2_seq1m13054
OG0000141	Apar_comp15793_c2_seq2m13055
OG0000141	Apar_comp18936_c0_seq1m21155
OG0000141	Apar_comp18936_c2_seq1m21158
OG0000141	Apar_comp18936_c3_seq1m21160
OG0000141	Apar_comp20458_c1_seq1m26043
OG0000141	Apar_comp20574_c1_seq1m26480
OG0000141	Apar_comp20574_c1_seq2m26483
OG0000141	Apar_comp218170_c0_seq1m49827
OG0000141	Apar_comp22727_c1_seq1m35357
OG0000141	Apar_comp22825_c2_seq1m35873
OG0000141	Apar_comp22825_c3_seq1m35874
OG0000141	Apar_comp24309_c3_seq1m45704
OG0000141	Apar_comp24309_c3_seq2m45708
OG0000141	Apar_comp5925_c0_seq1m1778
OG0000142	Apar_comp18883_c3_seq1m20987
OG0000142	Apar_comp20621_c0_seq1m26648
OG0000142	Apar_comp20621_c0_seq2m26652
OG0000142	Apar_comp23300_c0_seq1m38249
OG0000142	Apar_comp23300_c0_seq2m38253
OG0000142	Apar_comp23850_c0_seq1m41678
OG0000143	Apar_comp17245_c0_seq1m16280
OG0000143	Apar_comp23879_c0_seq1m41891
OG0000143	Apar_comp23879_c0_seq2m41892
OG0000143	Apar_comp23879_c0_seq6m41894
OG0000143	Apar_comp23879_c0_seq7m41896
OG0000143	Apar_comp24691_c0_seq1m46837
OG0000143	Apar_comp56609_c0_seq1m47798
OG0000144	Apar_comp14923_c2_seq1m11488
OG0000144	Apar_comp21806_c0_seq1m31037
OG0000144	Apar_comp21806_c2_seq1m31043
OG0000144	Apar_comp8552_c0_seq1m3841
OG0000146	Apar_comp11428_c1_seq1m5837
OG0000146	Apar_comp11473_c0_seq1m5911
OG0000146	Apar_comp11473_c0_seq2m5914
OG0000146	Apar_comp13172_c0_seq1m8520
OG0000146	Apar_comp13172_c1_seq1m8522
OG0000146	Apar_comp13172_c1_seq1m8523
OG0000146	Apar_comp15624_c0_seq1m12758
OG0000146	Apar_comp16270_c0_seq1m14021
OG0000146	Apar_comp19121_c0_seq1m21745
OG0000146	Apar_comp19359_c0_seq1m22304
OG0000146	Apar_comp19691_c1_seq1m23388
OG0000146	Apar_comp21041_c0_seq1m28278
OG0000146	Apar_comp21041_c0_seq2m28280
OG0000146	Apar_comp23365_c0_seq1m38614
OG0000148	Apar_comp15888_c0_seq1m13236
OG0000148	Apar_comp18124_c1_seq1m18813
OG0000148	Apar_comp18124_c1_seq2m18816
OG0000148	Apar_comp18124_c1_seq3m18819
OG0000148	Apar_comp18124_c1_seq4m18822
OG0000148	Apar_comp23169_c0_seq1m37511
OG0000148	Apar_comp23169_c0_seq2m37514
OG0000148	Apar_comp23169_c0_seq3m37516
OG0000148	Apar_comp9519_c0_seq1m4552
OG0000149	Apar_comp12442_c0_seq1m7361
OG0000149	Apar_comp12638_c0_seq1m7688
OG0000149	Apar_comp12638_c0_seq1m7690
OG0000149	Apar_comp13644_c1_seq1m9261
OG0000149	Apar_comp17258_c1_seq1m16330
OG0000149	Apar_comp17273_c0_seq1m16371
OG0000149	Apar_comp17273_c1_seq1m16372
OG0000149	Apar_comp18230_c0_seq1m19177
OG0000149	Apar_comp18389_c0_seq1m19569
OG0000149	Apar_comp23427_c1_seq1m38986
OG0000149	Apar_comp23427_c1_seq2m38990
OG0000149	Apar_comp23748_c0_seq1m41021
OG0000149	Apar_comp23932_c11_seq1m42272
OG0000149	Apar_comp24262_c9_seq1m45100
OG0000149	Apar_comp315737_c0_seq1m50348
OG0000149	Apar_comp317857_c0_seq1m50386
OG0000149	Apar_comp323305_c0_seq1m50446
OG0000149	Apar_comp5091_c0_seq1m1176
OG0000149	Apar_comp5091_c1_seq1m1177
OG0000149	Apar_comp7645_c0_seq1m3292
OG0000149	Apar_comp7645_c1_seq1m3295
OG0000151	Apar_comp13332_c0_seq1m8768
OG0000151	Apar_comp17355_c0_seq1m16631
OG0000151	Apar_comp182_c1_seq1m42
OG0000151	Apar_comp18773_c0_seq1m20659
OG0000151	Apar_comp19516_c1_seq1m22810
OG0000151	Apar_comp9330_c0_seq1m4407
OG0000151	Apar_comp9330_c0_seq2m4411
OG0000152	Apar_comp12072_c0_seq1m6804
OG0000152	Apar_comp20028_c0_seq1m24581
OG0000152	Apar_comp20728_c0_seq1m27092
OG0000152	Apar_comp21002_c0_seq1m28183
OG0000152	Apar_comp23538_c0_seq1m39669
OG0000152	Apar_comp23538_c0_seq2m39671
OG0000152	Apar_comp24465_c0_seq1m46724
OG0000152	Apar_comp24869_c0_seq1m46901
OG0000152	Apar_comp26975_c0_seq1m47131
OG0000152	Apar_comp9221_c0_seq1m4361
OG0000153	Apar_comp11397_c0_seq1m5773
OG0000153	Apar_comp12362_c1_seq1m7243
OG0000153	Apar_comp13799_c1_seq1m9516
OG0000153	Apar_comp146383_c0_seq1m49275
OG0000153	Apar_comp15838_c0_seq1m13160
OG0000153	Apar_comp16028_c0_seq1m13495
OG0000153	Apar_comp16028_c1_seq1m13496
OG0000153	Apar_comp16392_c2_seq1m14275
OG0000153	Apar_comp17459_c0_seq1m16895
OG0000153	Apar_comp18004_c0_seq1m18441
OG0000153	Apar_comp18373_c0_seq1m19532
OG0000153	Apar_comp19197_c0_seq1m21920
OG0000153	Apar_comp19969_c0_seq1m24342
OG0000153	Apar_comp19969_c0_seq1m24343
OG0000153	Apar_comp19969_c0_seq2m24347
OG0000153	Apar_comp20460_c1_seq1m26049
OG0000153	Apar_comp20645_c0_seq1m26746
OG0000153	Apar_comp21030_c0_seq1m28253
OG0000153	Apar_comp21566_c0_seq1m30113
OG0000153	Apar_comp21581_c0_seq1m30160
OG0000153	Apar_comp22508_c0_seq1m34100
OG0000153	Apar_comp22510_c0_seq1m34105
OG0000153	Apar_comp24237_c0_seq1m44803
OG0000153	Apar_comp24574_c0_seq1m46781
OG0000153	Apar_comp7448_c1_seq1m3119
OG0000155	Apar_comp11305_c0_seq1m5711
OG0000155	Apar_comp11305_c1_seq1m5713
OG0000155	Apar_comp12164_c0_seq1m6916
OG0000155	Apar_comp14210_c0_seq1m10185
OG0000155	Apar_comp14210_c1_seq1m10186
OG0000155	Apar_comp20993_c0_seq1m28143
OG0000155	Apar_comp22236_c0_seq1m32797
OG0000155	Apar_comp22236_c0_seq2m32798
OG0000155	Apar_comp23213_c0_seq1m37795
OG0000156	Apar_comp18524_c0_seq1m19950
OG0000156	Apar_comp18524_c2_seq1m19951
OG0000156	Apar_comp23620_c0_seq1m40216
OG0000157	Apar_comp20122_c0_seq1m24838
OG0000157	Apar_comp20122_c1_seq1m24839
OG0000157	Apar_comp23001_c0_seq1m36670
OG0000166	Apar_comp10867_c0_seq1m5476
OG0000166	Apar_comp13075_c1_seq1m8368
OG0000166	Apar_comp18037_c1_seq1m18566
OG0000166	Apar_comp18037_c1_seq2m18567
OG0000170	Apar_comp127898_c0_seq1m49099
OG0000170	Apar_comp15410_c0_seq1m12354
OG0000170	Apar_comp8904_c0_seq1m4098
OG0000171	Apar_comp19480_c0_seq1m22697
OG0000171	Apar_comp20089_c1_seq2m24743
OG0000171	Apar_comp20557_c2_seq1m26394
OG0000171	Apar_comp20557_c3_seq1m26395
OG0000171	Apar_comp21261_c1_seq1m28987
OG0000171	Apar_comp21493_c0_seq1m29792
OG0000171	Apar_comp21514_c0_seq1m29858
OG0000171	Apar_comp21514_c0_seq2m29863
OG0000171	Apar_comp22061_c0_seq1m32114
OG0000171	Apar_comp22761_c0_seq1m35557
OG0000171	Apar_comp24228_c0_seq1m44660
OG0000172	Apar_comp14884_c0_seq1m11419
OG0000172	Apar_comp14884_c1_seq1m11420
OG0000172	Apar_comp16101_c2_seq1m13650
OG0000172	Apar_comp18327_c0_seq2m19405
OG0000172	Apar_comp21990_c0_seq1m31791
OG0000172	Apar_comp21990_c1_seq1m31792
OG0000172	Apar_comp21990_c1_seq2m31794
OG0000172	Apar_comp22538_c0_seq1m34237
OG0000172	Apar_comp23509_c0_seq1m39465
OG0000172	Apar_comp23509_c1_seq1m39469
OG0000173	Apar_comp18296_c1_seq1m19337
OG0000173	Apar_comp20806_c0_seq1m27394
OG0000174	Apar_comp13657_c0_seq1m9285
OG0000174	Apar_comp17299_c0_seq1m16441
OG0000174	Apar_comp18569_c0_seq1m20064
OG0000174	Apar_comp18569_c4_seq1m20066
OG0000174	Apar_comp18569_c4_seq2m20067
OG0000174	Apar_comp19949_c0_seq1m24281
OG0000174	Apar_comp20609_c0_seq1m26603
OG0000174	Apar_comp22421_c0_seq1m33609
OG0000174	Apar_comp22758_c0_seq1m35544
OG0000175	Apar_comp13369_c0_seq1m8838
OG0000175	Apar_comp23078_c0_seq1m37014
OG0000175	Apar_comp23486_c0_seq1m39288
OG0000175	Apar_comp23486_c0_seq2m39291
OG0000177	Apar_comp11459_c0_seq1m5889
OG0000177	Apar_comp11459_c0_seq2m5892
OG0000177	Apar_comp17040_c1_seq1m15748
OG0000177	Apar_comp18607_c0_seq1m20177
OG0000177	Apar_comp19823_c0_seq1m23840
OG0000177	Apar_comp6094_c1_seq1m1928
OG0000177	Apar_comp7014_c0_seq1m2753
OG0000178	Apar_comp12176_c0_seq1m6931
OG0000178	Apar_comp17422_c0_seq1m16804
OG0000178	Apar_comp17535_c0_seq1m17088
OG0000178	Apar_comp17535_c0_seq2m17090
OG0000178	Apar_comp17535_c0_seq3m17092
OG0000178	Apar_comp20224_c0_seq1m25194
OG0000179	Apar_comp19013_c1_seq1m21386
OG0000179	Apar_comp20351_c0_seq1m25677
OG0000179	Apar_comp22064_c0_seq1m32122
OG0000179	Apar_comp23596_c0_seq1m40067
OG0000179	Apar_comp23687_c0_seq1m40661
OG0000179	Apar_comp23717_c0_seq1m40836
OG0000179	Apar_comp23717_c0_seq2m40838
OG0000179	Apar_comp23717_c0_seq3m40839
OG0000179	Apar_comp24224_c0_seq1m44635
OG0000182	Apar_comp14413_c0_seq1m10518
OG0000182	Apar_comp14669_c1_seq1m11023
OG0000182	Apar_comp14669_c1_seq2m11026
OG0000182	Apar_comp14669_c2_seq1m11027
OG0000182	Apar_comp18066_c3_seq1m18647
OG0000182	Apar_comp18208_c1_seq1m19098
OG0000182	Apar_comp20875_c0_seq1m27694
OG0000182	Apar_comp20875_c0_seq2m27700
OG0000182	Apar_comp22947_c1_seq1m36388
OG0000182	Apar_comp8949_c0_seq1m4138
OG0000183	Apar_comp20857_c0_seq1m27604
OG0000183	Apar_comp22066_c1_seq1m32128
OG0000183	Apar_comp23040_c0_seq1m36856
OG0000183	Apar_comp24003_c0_seq1m42773
OG0000184	Apar_comp12131_c0_seq1m6866
OG0000184	Apar_comp12131_c1_seq1m6868
OG0000184	Apar_comp17584_c0_seq1m17219
OG0000184	Apar_comp17584_c1_seq1m17222
OG0000184	Apar_comp17641_c0_seq1m17397
OG0000184	Apar_comp17641_c4_seq1m17400
OG0000184	Apar_comp22002_c0_seq1m31834
OG0000184	Apar_comp9946_c1_seq1m4849
OG0000185	Apar_comp13173_c0_seq1m8524
OG0000185	Apar_comp13596_c1_seq1m9196
OG0000185	Apar_comp14166_c1_seq1m10092
OG0000185	Apar_comp15136_c0_seq1m11827
OG0000185	Apar_comp17036_c0_seq1m15738
OG0000185	Apar_comp17783_c0_seq1m17828
OG0000185	Apar_comp17783_c1_seq1m17829
OG0000185	Apar_comp18434_c1_seq1m19689
OG0000185	Apar_comp19643_c0_seq1m23212
OG0000185	Apar_comp19659_c1_seq1m23280
OG0000185	Apar_comp21763_c0_seq1m30853
OG0000185	Apar_comp21763_c0_seq2m30856
OG0000185	Apar_comp22209_c0_seq1m32683
OG0000185	Apar_comp24029_c0_seq1m42992
OG0000185	Apar_comp24029_c0_seq2m42996
OG0000185	Apar_comp6554_c0_seq1m2325
OG0000186	Apar_comp13595_c3_seq1m9194
OG0000186	Apar_comp22056_c0_seq3m32074
OG0000186	Apar_comp22056_c1_seq1m32075
OG0000186	Apar_comp22056_c1_seq2m32079
OG0000186	Apar_comp22485_c0_seq1m33915
OG0000186	Apar_comp24187_c0_seq1m44320
OG0000186	Apar_comp24187_c0_seq2m44324
OG0000187	Apar_comp16816_c0_seq1m15223
OG0000187	Apar_comp16816_c1_seq1m15226
OG0000187	Apar_comp20622_c1_seq1m26656
OG0000188	Apar_comp12531_c0_seq1m7518
OG0000188	Apar_comp18968_c0_seq1m21260
OG0000188	Apar_comp19288_c0_seq1m22120
OG0000188	Apar_comp41305_c0_seq1m47435
OG0000193	Apar_comp21456_c0_seq1m29650
OG0000193	Apar_comp22157_c0_seq1m32478
OG0000193	Apar_comp23180_c1_seq1m37562
OG0000193	Apar_comp23284_c0_seq1m38146
OG0000193	Apar_comp23284_c0_seq2m38147
OG0000193	Apar_comp24039_c1_seq1m43052
OG0000193	Apar_comp24039_c1_seq8m43066
OG0000194	Apar_comp11509_c0_seq1m5956
OG0000194	Apar_comp14702_c0_seq1m11084
OG0000194	Apar_comp20640_c0_seq1m26724
OG0000194	Apar_comp20896_c0_seq1m27794
OG0000194	Apar_comp21059_c0_seq1m28329
OG0000194	Apar_comp21822_c1_seq1m31099
OG0000194	Apar_comp22588_c1_seq1m34605
OG0000194	Apar_comp23444_c0_seq1m39108
OG0000194	Apar_comp4568_c0_seq1m787
OG0000194	Apar_comp5900_c0_seq1m1758
OG0000194	Apar_comp9774_c0_seq1m4732
OG0000198	Apar_comp14528_c0_seq1m10737
OG0000198	Apar_comp19862_c0_seq1m23990
OG0000198	Apar_comp23931_c0_seq1m42254
OG0000199	Apar_comp13717_c1_seq1m9392
OG0000199	Apar_comp14982_c0_seq1m11586
OG0000199	Apar_comp16381_c2_seq1m14247
OG0000199	Apar_comp19358_c0_seq1m22302
OG0000199	Apar_comp19358_c0_seq2m22303
OG0000199	Apar_comp23354_c0_seq1m38569
OG0000206	Apar_comp11893_c0_seq1m6537
OG0000206	Apar_comp12430_c0_seq1m7340
OG0000206	Apar_comp13000_c1_seq1m8254
OG0000206	Apar_comp17293_c2_seq1m16425
OG0000206	Apar_comp17293_c2_seq2m16426
OG0000206	Apar_comp23799_c0_seq1m41366
OG0000206	Apar_comp23799_c0_seq2m41369
OG0000206	Apar_comp24306_c1_seq1m45656
OG0000206	Apar_comp24306_c2_seq1m45658
OG0000206	Apar_comp24306_c2_seq2m45660
OG0000206	Apar_comp24306_c2_seq3m45662
OG0000206	Apar_comp24306_c2_seq4m45664
OG0000206	Apar_comp24306_c2_seq5m45665
OG0000206	Apar_comp24306_c2_seq6m45666
OG0000206	Apar_comp24306_c2_seq7m45667
OG0000206	Apar_comp24306_c2_seq8m45669
OG0000206	Apar_comp38769_c0_seq1m47361
OG0000206	Apar_comp57253_c0_seq1m47801
OG0000206	Apar_comp5817_c0_seq1m1672
OG0000206	Apar_comp8656_c0_seq1m3935
OG0000207	Apar_comp1909_c0_seq1m506
OG0000214	Apar_comp15022_c0_seq1m11640
OG0000214	Apar_comp18940_c3_seq1m21169
OG0000214	Apar_comp19446_c0_seq1m22594
OG0000214	Apar_comp19446_c0_seq2m22596
OG0000214	Apar_comp19446_c1_seq1m22598
OG0000214	Apar_comp19610_c1_seq1m23108
OG0000214	Apar_comp19610_c7_seq1m23114
OG0000214	Apar_comp21970_c0_seq1m31708
OG0000214	Apar_comp21991_c0_seq1m31796
OG0000215	Apar_comp16613_c0_seq1m14771
OG0000215	Apar_comp22104_c0_seq1m32269
OG0000215	Apar_comp22666_c0_seq1m34990
OG0000215	Apar_comp7511_c0_seq1m3172
OG0000216	Apar_comp13089_c1_seq1m8399
OG0000216	Apar_comp20012_c2_seq1m24535
OG0000216	Apar_comp20012_c2_seq1m24538
OG0000216	Apar_comp20012_c2_seq2m24539
OG0000216	Apar_comp8310_c0_seq1m3711
OG0000216	Apar_comp8310_c1_seq1m3712
OG0000217	Apar_comp11917_c0_seq1m6571
OG0000217	Apar_comp19608_c0_seq1m23098
OG0000217	Apar_comp20915_c0_seq1m27889
OG0000217	Apar_comp21072_c1_seq1m28382
