Orthogroup	Nk52Cperk_TRX
OG0002523	Nk52_evm18s246
OG0002525	Nk52_evm35s2474
OG0002526	Nk52_evm49s62
OG0002527	Nk52_evm113s224
OG0002528	Nk52_evm16s2377
OG0002529	Nk52_evm17s162
OG0002530	Nk52_evm50s151
OG0002531	Nk52_evm5s390
OG0002532	Nk52_evm21s307
OG0002533	Nk52_evm26s307
OG0002534	Nk52_evm10s2657
OG0002535	Nk52_evm1s1779
OG0002536	Nk52_evm3s805
OG0002537	Nk52_evm13s559
OG0002538	Nk52_evm50s239
OG0002538	Nk52_evm7s684
OG0002539	Nk52_evm64s62
OG0002540	Nk52_evm2s148
OG0002541	Nk52_evm9s1401
OG0002542	Nk52_evm31s233
OG0002546	Nk52_evm5s628
OG0002547	Nk52_evm1s2042
OG0002549	Nk52_evm11s349
OG0002550	Nk52_evm7s245
OG0002551	Nk52_evm9s1992
OG0002552	Nk52_evm6s293
OG0002553	Nk52_evm73s1073
OG0002554	Nk52_evm2s1762
OG0002555	Nk52_evm14s267
OG0002556	Nk52_evm31s2309
OG0002557	Nk52_evm37s158
OG0002560	Nk52_evm18s359
OG0002585	Nk52_evm42s224
OG0002586	Nk52_evm2s322
OG0002587	Nk52_evm10s206
OG0002588	Nk52_evm17s273
OG0002588	Nk52_evm37s1763
OG0002588	Nk52_evm7s161
OG0002596	Nk52_evm62s266
OG0002597	Nk52_evm32s1992
OG0002599	Nk52_evm110s914
OG0002599	Nk52_evm64s1020
OG0002600	Nk52_evm11s211
OG0002601	Nk52_evm6s256
OG0002604	Nk52_evm24s279
OG0002604	Nk52_evm40s158
OG0002604	Nk52_evm96s221
OG0002605	Nk52_evm13s230
OG0002606	Nk52_evm25s246
OG0002607	Nk52_evm10s266
OG0002608	Nk52_evm2s2391
OG0002609	Nk52_evm19s628
OG0002610	Nk52_evm11s301
OG0002611	Nk52_evm12s2657
OG0002612	Nk52_evm24s296
OG0002613	Nk52_evm43s1671
OG0002614	Nk52_evm18s2152
OG0002615	Nk52_evm12s227
OG0002616	Nk52_evm19s356
OG0002618	Nk52_evm1s2319
OG0002619	Nk52_evm85s1737
OG0002620	Nk52_evm4s2340
OG0002620	Nk52_evm6s2340
OG0002621	Nk52_evm47s1569
OG0002622	Nk52_evm5s368
OG0002623	Nk52_evm20s2578
OG0002623	Nk52_evm7s272
OG0002623	Nk52_evm8s1271
OG0002624	Nk52_evm16s223
OG0002626	Nk52_evm16s162
OG0002627	Nk52_evm13s280
OG0002628	Nk52_evm33s628
OG0002629	Nk52_evm10s150
OG0002629	Nk52_evm11s156
OG0002630	Nk52_evm3s235
OG0002633	Nk52_evm51s359
OG0002634	Nk52_evm17s246
OG0002635	Nk52_evm32s1401
OG0002636	Nk52_evm1s254
OG0002637	Nk52_evm2s2506
OG0002639	Nk52_evm28s1992
OG0002644	Nk52_evm60s2039
OG0002644	Nk52_evm62s2039
OG0002645	Nk52_evm1s1260
OG0002646	Nk52_evm25s271
OG0002647	Nk52_evm1s582
OG0002648	Nk52_evm7s359
OG0002649	Nk52_evm11s179
OG0002652	Nk52_evm52s2039
OG0002653	Nk52_evm3s639
OG0002655	Nk52_evm21s359
OG0002656	Nk52_evm9s217
OG0002658	Nk52_evm31s221
OG0002659	Nk52_evm1s2269
OG0002660	Nk52_evm6s684
OG0002661	Nk52_evm3s335
OG0002662	Nk52_evm28s1569
OG0002662	Nk52_evm35s359
OG0002663	Nk52_evm27s271
OG0002664	Nk52_evm2s343
OG0002665	Nk52_evm20s564
OG0002666	Nk52_evm12s359
OG0002666	Nk52_evm90s207
OG0002667	Nk52_evm1s1700
OG0002668	Nk52_evm34s1129
OG0002669	Nk52_evm14s1073
OG0002670	Nk52_evm33s158
OG0002671	Nk52_evm12s260
OG0002673	Nk52_evm34s554
OG0002674	Nk52_evm1s409
OG0002675	Nk52_evm1s1079
OG0002676	Nk52_evm77s2192
OG0002677	Nk52_evm11s235
OG0002678	Nk52_evm55s2039
OG0002679	Nk52_evm71s207
OG0002680	Nk52_evm38s370
OG0002681	Nk52_evm1s2526
OG0002682	Nk52_evm8s24
OG0002683	Nk52_evm1s2059
OG0002684	Nk52_evm1s219
OG0002685	Nk52_evm54s239
OG0002686	Nk52_evm9s293
OG0002688	Nk52_evm50s343
OG0002689	Nk52_evm11s279
OG0002691	Nk52_evm77s212
OG0002692	Nk52_evm23s2391
OG0002693	Nk52_evm18s343
OG0002694	Nk52_evm50s242
OG0002695	Nk52_evm22s152
OG0002696	Nk52_evm75s164
OG0002697	Nk52_evm1s239
OG0002698	Nk52_evm14s2612
OG0002699	Nk52_evm15s223
OG0002700	Nk52_evm52s164
OG0002701	Nk52_evm13s2578
OG0002701	Nk52_evm45s1992
OG0002703	Nk52_evm1s1178
OG0002704	Nk52_evm6s314
OG0002705	Nk52_evm5s272
OG0002706	Nk52_evm86s745
OG0002707	Nk52_evm17s2192
OG0002708	Nk52_evm95s485
OG0002709	Nk52_evm113s914
OG0002709	Nk52_evm5s1569
OG0002711	Nk52_evm31s217
OG0002712	Nk52_evm27s238
OG0002714	Nk52_evm11s265
OG0002715	Nk52_evm76s352
OG0002717	Nk52_evm6s24
OG0002718	Nk52_evm3s913
OG0002719	Nk52_evm38s1401
OG0002721	Nk52_evm11s2657
OG0002722	Nk52_evm1s2272
OG0002723	Nk52_evm10s239
OG0002723	Nk52_evm12s2531
OG0002724	Nk52_evm1s1618
OG0002725	Nk52_evm40s222
OG0002726	Nk52_evm1s2503
OG0002727	Nk52_evm6s224
OG0002728	Nk52_evm24s270
OG0002729	Nk52_evm73s2657
OG0002730	Nk52_evm59s236
OG0002731	Nk52_evm8s136
OG0002732	Nk52_evm10s1401
OG0002733	Nk52_evm7s327
OG0002734	Nk52_evm37s2391
OG0002735	Nk52_evm63s62
OG0002735	Nk52_evm7s298
OG0002737	Nk52_evm3s214
OG0002737	Nk52_evm40s62
OG0002738	Nk52_evm24s745
OG0002739	Nk52_evm15s299
OG0002740	Nk52_evm79s1073
OG0002741	Nk52_evm3s621
OG0002742	Nk52_evm28s232
OG0002743	Nk52_evm31s151
OG0002744	Nk52_evm24s1400
OG0002746	Nk52_evm14s164
OG0002748	Nk52_evm30s1360
OG0002750	Nk52_evm27s2579
OG0002751	Nk52_evm31s229
OG0002772	Nk52_evm4s545
OG0002773	Nk52_evm5s684
OG0002774	Nk52_evm12s296
OG0002776	Nk52_evm27s2531
OG0002777	Nk52_evm5s276
OG0002778	Nk52_evm74s1810
OG0002778	Nk52_evm8s328
OG0002782	Nk52_evm2s1737
OG0002784	Nk52_evm1s2470
OG0002786	Nk52_evm51s352
OG0002787	Nk52_evm90s221
OG0002788	Nk52_evm17s2568
OG0002789	Nk52_evm18s284
OG0002790	Nk52_evm1s1161
OG0002791	Nk52_evm11s284
OG0002792	Nk52_evm1s352
OG0002793	Nk52_evm19s271
OG0002794	Nk52_evm18s355
OG0002795	Nk52_evm3s266
OG0002796	Nk52_evm50s164
OG0002797	Nk52_evm2s250
OG0002798	Nk52_evm61s212
OG0002799	Nk52_evm1s2524
OG0002800	Nk52_evm2s442
OG0002801	Nk52_evm57s252
OG0002802	Nk52_evm60s745
OG0002803	Nk52_evm49s240
OG0002805	Nk52_evm23s628
OG0002806	Nk52_evm76s2192
OG0002807	Nk52_evm1s2342
OG0002808	Nk52_evm1s1803
OG0002809	Nk52_evm17s208
OG0002810	Nk52_evm16s267
OG0002811	Nk52_evm29s2474
OG0002813	Nk52_evm31s255
OG0002814	Nk52_evm9s2438
OG0002815	Nk52_evm38s1524
OG0002816	Nk52_evm17s628
OG0002816	Nk52_evm18s628
OG0002817	Nk52_evm29s1178
OG0002818	Nk52_evm4s128
OG0002819	Nk52_evm1s322
OG0002820	Nk52_evm1s759
OG0002822	Nk52_evm25s1992
OG0002823	Nk52_evm48s1671
OG0002824	Nk52_evm8s359
OG0002825	Nk52_evm1s2401
OG0002828	Nk52_evm29s243
OG0002828	Nk52_evm39s96
OG0002829	Nk52_evm11s226
OG0002830	Nk52_evm55s2309
OG0002831	Nk52_evm80s2367
OG0002832	Nk52_evm12s2367
OG0002833	Nk52_evm18s372
OG0002835	Nk52_evm17s239
OG0002836	Nk52_evm5s77
OG0002837	Nk52_evm3s366
OG0002839	Nk52_evm4s385
OG0002840	Nk52_evm9s224
OG0002841	Nk52_evm13s299
OG0002842	Nk52_evm1s934
OG0002843	Nk52_evm1s1122
OG0002844	Nk52_evm2s1019
OG0002845	Nk52_evm41s230
OG0002846	Nk52_evm43s230
OG0002847	Nk52_evm37s2309
OG0002848	Nk52_evm32s2630
OG0002849	Nk52_evm21s1569
OG0002850	Nk52_evm4s2367
OG0002851	Nk52_evm1s387
OG0002852	Nk52_evm93s352
OG0002853	Nk52_evm88s221
OG0002854	Nk52_evm65s217
OG0002855	Nk52_evm1s2332
OG0002856	Nk52_evm24s485
OG0002857	Nk52_evm46s230
OG0002858	Nk52_evm94s485
OG0002859	Nk52_evm21s123
OG0002860	Nk52_evm23s293
OG0002861	Nk52_evm44s156
OG0002863	Nk52_evm52s230
OG0002863	Nk52_evm64s164
OG0002864	Nk52_evm38s2612
OG0002865	Nk52_evm18s272
OG0002866	Nk52_evm17s267
OG0002867	Nk52_evm68s343
OG0002868	Nk52_evm57s62
OG0002869	Nk52_evm14s16
OG0002869	Nk52_evm16s16
OG0002870	Nk52_evm3s62
OG0002871	Nk52_evm4s367
OG0002872	Nk52_evm40s151
OG0002873	Nk52_evm19s294
OG0002874	Nk52_evm5s1315
OG0002876	Nk52_evm1s484
OG0002876	Nk52_evm3s2325
OG0002877	Nk52_evm6s514
OG0002879	Nk52_evm17s359
OG0002880	Nk52_evm9s276
OG0002881	Nk52_evm36s32
OG0002882	Nk52_evm2s386
OG0002883	Nk52_evm25s745
OG0002884	Nk52_evm17s1837
OG0002885	Nk52_evm22s296
OG0002887	Nk52_evm2s370
OG0002888	Nk52_evm20s2449
OG0002889	Nk52_evm78s223
OG0002890	Nk52_evm3s208
OG0002890	Nk52_evm4s208
OG0002891	Nk52_evm1s470
OG0002892	Nk52_evm116s226
OG0002893	Nk52_evm3s157
OG0002895	Nk52_evm36s236
OG0002896	Nk52_evm21s295
OG0002897	Nk52_evm1s2152
OG0002898	Nk52_evm8s2506
OG0002899	Nk52_evm16s356
OG0002900	Nk52_evm5s2340
OG0002901	Nk52_evm40s485
OG0002902	Nk52_evm3s213
OG0002903	Nk52_evm54s224
OG0002904	Nk52_evm83s210
OG0002905	Nk52_evm7s239
OG0002905	Nk52_evm8s545
OG0002906	Nk52_evm77s1073
OG0002907	Nk52_evm26s242
OG0002909	Nk52_evm55s1992
OG0002910	Nk52_evm31s1129
OG0002911	Nk52_evm41s359
OG0002912	Nk52_evm17s621
OG0002914	Nk52_evm41s2152
OG0002916	Nk52_evm43s2449
OG0002917	Nk52_evm1s1453
OG0002917	Nk52_evm1s148
OG0002917	Nk52_evm76s158
OG0002918	Nk52_evm31s2340
OG0002919	Nk52_evm51s151
OG0002920	Nk52_evm19s1401
OG0002921	Nk52_evm44s96
OG0002921	Nk52_evm6s1401
OG0002922	Nk52_evm66s230
OG0002923	Nk52_evm68s1810
OG0002924	Nk52_evm53s2309
OG0002925	Nk52_evm50s2192
OG0002926	Nk52_evm49s1992
OG0002927	Nk52_evm57s207
OG0002928	Nk52_evm28s352
OG0002928	Nk52_evm9s2568
OG0002929	Nk52_evm3s704
OG0002930	Nk52_evm38s32
OG0002931	Nk52_evm1s624
OG0002932	Nk52_evm37s370
OG0002933	Nk52_evm35s228
OG0002934	Nk52_evm5s319
OG0002935	Nk52_evm55s1360
OG0002937	Nk52_evm22s1967
OG0002938	Nk52_evm1s69
OG0002939	Nk52_evm11s1224
OG0002942	Nk52_evm87s158
OG0002943	Nk52_evm9s2152
OG0002945	Nk52_evm12s163
OG0002945	Nk52_evm4s163
OG0002947	Nk52_evm20s311
OG0002949	Nk52_evm4s265
OG0002950	Nk52_evm12s298
OG0002953	Nk52_evm7s167
OG0002955	Nk52_evm63s158
OG0002956	Nk52_evm8s241
OG0002957	Nk52_evm20s675
OG0002960	Nk52_evm4s155
OG0002985	Nk52_evm3s394
OG0002987	Nk52_evm17s913
OG0002990	Nk52_evm1s1331
OG0002991	Nk52_evm9s1315
OG0002992	Nk52_evm3s470
OG0002993	Nk52_evm16s96
OG0002998	Nk52_evm1s1573
OG0002998	Nk52_evm1s1697
OG0003001	Nk52_evm69s151
OG0003002	Nk52_evm38s248
OG0003004	Nk52_evm1s2482
OG0003007	Nk52_evm13s2630
OG0003007	Nk52_evm92s2192
OG0003008	Nk52_evm63s2657
OG0003009	Nk52_evm63s217
OG0003010	Nk52_evm32s1671
OG0003011	Nk52_evm79s164
OG0003012	Nk52_evm18s310
OG0003013	Nk52_evm24s293
OG0003015	Nk52_evm2s591
OG0003016	Nk52_evm37s156
OG0003017	Nk52_evm6s2579
OG0003018	Nk52_evm17s279
OG0003019	Nk52_evm45s151
OG0003020	Nk52_evm50s223
OG0003021	Nk52_evm39s215
OG0003022	Nk52_evm23s675
OG0003023	Nk52_evm36s745
OG0003024	Nk52_evm13s2635
OG0003024	Nk52_evm19s265
OG0003025	Nk52_evm35s272
OG0003025	Nk52_evm3s309
OG0003026	Nk52_evm1s2356
OG0003027	Nk52_evm1s417
OG0003028	Nk52_evm12s1762
OG0003029	Nk52_evm21s242
OG0003030	Nk52_evm1s1068
OG0003031	Nk52_evm26s1737
OG0003032	Nk52_evm23s1073
OG0003033	Nk52_evm1s731
OG0003035	Nk52_evm11s1178
OG0003036	Nk52_evm67s210
OG0003037	Nk52_evm23s262
OG0003038	Nk52_evm49s270
OG0003039	Nk52_evm18s2325
OG0003040	Nk52_evm7s296
OG0003041	Nk52_evm11s259
OG0003041	Nk52_evm13s288
OG0003042	Nk52_evm11s263
OG0003042	Nk52_evm2s1073
OG0003042	Nk52_evm98s226
OG0003043	Nk52_evm9s272
OG0003044	Nk52_evm58s1444
OG0003046	Nk52_evm13s1360
OG0003046	Nk52_evm1s1004
OG0003047	Nk52_evm25s224
OG0003048	Nk52_evm40s279
OG0003049	Nk52_evm59s2192
OG0003051	Nk52_evm1s345
OG0003052	Nk52_evm10s2192
OG0003053	Nk52_evm34s304
OG0003053	Nk52_evm76s62
OG0003054	Nk52_evm15s2356
OG0003055	Nk52_evm1s2574
OG0003057	Nk52_evm1s2263
OG0003058	Nk52_evm113s151
OG0003058	Nk52_evm23s62
OG0003059	Nk52_evm42s226
OG0003060	Nk52_evm30s294
OG0003061	Nk52_evm96s1810
OG0003062	Nk52_evm5s106
OG0003063	Nk52_evm31s2325
OG0003064	Nk52_evm24s343
OG0003065	Nk52_evm47s242
OG0003066	Nk52_evm11s164
OG0003067	Nk52_evm2s156
OG0003069	Nk52_evm43s1401
OG0003070	Nk52_evm1s2555
OG0003072	Nk52_evm10s224
OG0003073	Nk52_evm1s1791
OG0003074	Nk52_evm22s967
OG0003075	Nk52_evm4s2226
OG0003076	Nk52_evm6s2568
OG0003077	Nk52_evm1s372
OG0003078	Nk52_evm4s2118
OG0003079	Nk52_evm10s2085
OG0003080	Nk52_evm22s32
OG0003081	Nk52_evm61s352
OG0003082	Nk52_evm5s239
OG0003083	Nk52_evm18s266
OG0003084	Nk52_evm8s639
OG0003085	Nk52_evm9s206
OG0003086	Nk52_evm17s2241
OG0003087	Nk52_evm16s265
OG0003089	Nk52_evm1s378
OG0003090	Nk52_evm1s1952
OG0003091	Nk52_evm67s239
OG0003092	Nk52_evm7s2010
OG0003093	Nk52_evm26s1705
OG0003094	Nk52_evm18s554
OG0003095	Nk52_evm8s378
OG0003097	Nk52_evm16s239
OG0003098	Nk52_evm41s2657
OG0003099	Nk52_evm37s240
OG0003100	Nk52_evm34s221
OG0003101	Nk52_evm51s158
OG0003102	Nk52_evm3s554
OG0003103	Nk52_evm34s2579
OG0003104	Nk52_evm27s207
OG0003105	Nk52_evm53s2039
OG0003106	Nk52_evm1s2636
OG0003107	Nk52_evm30s2657
OG0003108	Nk52_evm1s2506
OG0003109	Nk52_evm36s240
OG0003110	Nk52_evm1s116
OG0003111	Nk52_evm10s158
OG0003112	Nk52_evm101s151
OG0003113	Nk52_evm14s295
OG0003114	Nk52_evm20s2356
OG0003115	Nk52_evm2s390
OG0003115	Nk52_evm4s1129
OG0003116	Nk52_evm13s284
OG0003117	Nk52_evm54s2367
OG0003118	Nk52_evm1s909
OG0003118	Nk52_evm24s2273
OG0003119	Nk52_evm11s578
OG0003120	Nk52_evm34s293
OG0003121	Nk52_evm1s284
OG0003121	Nk52_evm58s212
OG0003122	Nk52_evm10s2542
OG0003123	Nk52_evm3s388
OG0003125	Nk52_evm7s157
OG0003126	Nk52_evm64s1810
OG0003127	Nk52_evm36s1810
OG0003128	Nk52_evm1s2163
OG0003128	Nk52_evm30s221
OG0003129	Nk52_evm49s554
OG0003130	Nk52_evm12s167
OG0003131	Nk52_evm3s259
OG0003132	Nk52_evm51s2152
OG0003133	Nk52_evm54s1360
OG0003134	Nk52_evm42s221
OG0003135	Nk52_evm42s164
OG0003136	Nk52_evm2s330
OG0003137	Nk52_evm25s805
OG0003138	Nk52_evm68s164
OG0003139	Nk52_evm1s2573
OG0003140	Nk52_evm5s2622
OG0003142	Nk52_evm11s1524
OG0003143	Nk52_evm1s384
OG0003144	Nk52_evm1s6
OG0003144	Nk52_evm6s244
OG0003145	Nk52_evm2s2426
OG0003146	Nk52_evm7s675
OG0003147	Nk52_evm4s370
OG0003148	Nk52_evm22s288
OG0003149	Nk52_evm13s207
OG0003149	Nk52_evm158s226
OG0003150	Nk52_evm45s745
OG0003151	Nk52_evm37s236
OG0003152	Nk52_evm7s179
OG0003154	Nk52_evm10s211
OG0003156	Nk52_evm79s2192
OG0003157	Nk52_evm18s2402
OG0003159	Nk52_evm38s1020
OG0003160	Nk52_evm33s485
OG0003161	Nk52_evm43s355
OG0003162	Nk52_evm6s302
OG0003163	Nk52_evm56s78
OG0003164	Nk52_evm38s2579
OG0003166	Nk52_evm15s222
OG0003168	Nk52_evm37s255
OG0003169	Nk52_evm2s163
OG0003170	Nk52_evm2s332
OG0003171	Nk52_evm79s1444
OG0003172	Nk52_evm94s226
OG0003173	Nk52_evm62s236
OG0003174	Nk52_evm97s352
OG0003176	Nk52_evm14s260
OG0003179	Nk52_evm18s163
OG0003179	Nk52_evm24s249
OG0003179	Nk52_evm74s2657
OG0003180	Nk52_evm36s293
OG0003180	Nk52_evm80s62
OG0003181	Nk52_evm19s229
OG0003182	Nk52_evm44s2449
OG0003183	Nk52_evm1s383
OG0003185	Nk52_evm8s167
OG0003186	Nk52_evm23s162
OG0003186	Nk52_evm3s393
OG0003187	Nk52_evm1s1515
OG0003188	Nk52_evm81s485
OG0003189	Nk52_evm6s2133
OG0003190	Nk52_evm23s2356
OG0003195	Nk52_evm6s207
OG0003221	Nk52_evm1s913
OG0003224	Nk52_evm43s240
OG0003225	Nk52_evm30s2630
OG0003226	Nk52_evm9s367
OG0003227	Nk52_evm15s2579
OG0003228	Nk52_evm4s1810
OG0003229	Nk52_evm85s215
OG0003230	Nk52_evm55s1401
OG0003233	Nk52_evm1s502
OG0003235	Nk52_evm22s745
OG0003236	Nk52_evm1s406
OG0003237	Nk52_evm16s280
OG0003238	Nk52_evm36s1737
OG0003239	Nk52_evm71s221
OG0003240	Nk52_evm31s232
OG0003241	Nk52_evm53s226
OG0003243	Nk52_evm15s553
OG0003244	Nk52_evm3s490
OG0003245	Nk52_evm12s2462
OG0003246	Nk52_evm1s2543
OG0003249	Nk52_evm102s221
OG0003251	Nk52_evm35s1671
OG0003252	Nk52_evm10s352
OG0003253	Nk52_evm23s292
OG0003254	Nk52_evm3s278
OG0003255	Nk52_evm3s370
OG0003256	Nk52_evm36s1360
OG0003257	Nk52_evm12s369
OG0003258	Nk52_evm1s1298
OG0003259	Nk52_evm78s226
OG0003260	Nk52_evm7s1671
OG0003264	Nk52_evm37s151
OG0003264	Nk52_evm62s239
OG0003265	Nk52_evm21s1129
OG0003268	Nk52_evm15s152
OG0003269	Nk52_evm1s1680
OG0003270	Nk52_evm44s229
OG0003272	Nk52_evm18s1400
OG0003273	Nk52_evm51s96
OG0003274	Nk52_evm18s270
OG0003275	Nk52_evm1s411
OG0003276	Nk52_evm24s266
OG0003277	Nk52_evm1s1868
OG0003278	Nk52_evm1s106
OG0003278	Nk52_evm7s322
OG0003279	Nk52_evm6s353
OG0003280	Nk52_evm3s311
OG0003281	Nk52_evm3s159
OG0003282	Nk52_evm69s343
OG0003284	Nk52_evm23s96
OG0003285	Nk52_evm1s553
OG0003286	Nk52_evm32s1705
OG0003287	Nk52_evm11s2635
OG0003288	Nk52_evm28s248
OG0003289	Nk52_evm5s1607
OG0003290	Nk52_evm5s244
OG0003291	Nk52_evm4s291
OG0003292	Nk52_evm7s369
OG0003293	Nk52_evm18s279
OG0003294	Nk52_evm78s1737
OG0003295	Nk52_evm56s221
OG0003296	Nk52_evm1s2646
OG0003297	Nk52_evm6s913
OG0003298	Nk52_evm3s288
OG0003299	Nk52_evm102s914
OG0003300	Nk52_evm71s239
OG0003302	Nk52_evm1s164
OG0003303	Nk52_evm46s2657
OG0003304	Nk52_evm23s147
OG0003305	Nk52_evm6s218
OG0003307	Nk52_evm36s967
OG0003308	Nk52_evm77s2367
OG0003309	Nk52_evm20s356
OG0003310	Nk52_evm1s595
OG0003310	Nk52_evm1s98
OG0003311	Nk52_evm15s2241
OG0003313	Nk52_evm1s2648
OG0003314	Nk52_evm5s1129
OG0003315	Nk52_evm17s296
OG0003316	Nk52_evm30s2367
OG0003316	Nk52_evm33s32
OG0003316	Nk52_evm53s1992
OG0003317	Nk52_evm46s24
OG0003318	Nk52_evm1s2241
OG0003318	Nk52_evm20s245
OG0003320	Nk52_evm12s355
OG0003323	Nk52_evm1s2381
OG0003324	Nk52_evm31s212
OG0003324	Nk52_evm32s212
OG0003325	Nk52_evm23s250
OG0003326	Nk52_evm49s207
OG0003328	Nk52_evm62s554
OG0003330	Nk52_evm36s210
OG0003331	Nk52_evm51s62
OG0003332	Nk52_evm73s224
OG0003334	Nk52_evm7s2367
OG0003336	Nk52_evm22s311
OG0003337	Nk52_evm60s1737
OG0003338	Nk52_evm1s133
OG0003339	Nk52_evm27s228
OG0003340	Nk52_evm75s1992
OG0003341	Nk52_evm87s221
OG0003342	Nk52_evm1s2375
OG0003343	Nk52_evm11s295
OG0003344	Nk52_evm24s2462
OG0003344	Nk52_evm60s2192
OG0003346	Nk52_evm81s1073
OG0003347	Nk52_evm6s2171
OG0003348	Nk52_evm4s495
OG0003349	Nk52_evm21s913
OG0003350	Nk52_evm12s2152
OG0003350	Nk52_evm42s212
OG0003351	Nk52_evm18s245
OG0003352	Nk52_evm17s316
OG0003353	Nk52_evm47s2657
OG0003354	Nk52_evm112s352
OG0003354	Nk52_evm19s367
OG0003355	Nk52_evm2s2208
OG0003355	Nk52_evm5s2208
OG0003356	Nk52_evm11s303
OG0003356	Nk52_evm12s303
OG0003356	Nk52_evm1s605
OG0003356	Nk52_evm20s210
OG0003356	Nk52_evm21s210
OG0003356	Nk52_evm21s2578
OG0003356	Nk52_evm3s174
OG0003356	Nk52_evm3s620
OG0003358	Nk52_evm37s2506
OG0003359	Nk52_evm14s216
OG0003359	Nk52_evm41s2391
OG0003360	Nk52_evm11s207
OG0003361	Nk52_evm47s217
OG0003362	Nk52_evm26s246
OG0003362	Nk52_evm6s385
OG0003363	Nk52_evm26s2118
OG0003364	Nk52_evm8s164
OG0003365	Nk52_evm20s490
OG0003366	Nk52_evm91s158
OG0003368	Nk52_evm27s304
OG0003370	Nk52_evm1s2496
OG0003371	Nk52_evm42s292
OG0003372	Nk52_evm18s1360
OG0003373	Nk52_evm1s1950
OG0003374	Nk52_evm59s32
OG0003375	Nk52_evm48s1992
OG0003375	Nk52_evm4s218
OG0003376	Nk52_evm10s2377
OG0003377	Nk52_evm38s207
OG0003378	Nk52_evm23s210
OG0003379	Nk52_evm13s24
OG0003380	Nk52_evm24s271
OG0003381	Nk52_evm66s1020
OG0003382	Nk52_evm26s266
OG0003383	Nk52_evm1s1128
OG0003385	Nk52_evm12s263
OG0003386	Nk52_evm10s1129
OG0003387	Nk52_evm22s158
OG0003388	Nk52_evm2s338
OG0003388	Nk52_evm62s1992
OG0003390	Nk52_evm1s1800
OG0003391	Nk52_evm32s293
OG0003392	Nk52_evm69s224
OG0003393	Nk52_evm1s1984
OG0003394	Nk52_evm15s2209
OG0003395	Nk52_evm14s2640
OG0003396	Nk52_evm21s628
OG0003398	Nk52_evm16s207
OG0003399	Nk52_evm13s266
OG0003401	Nk52_evm17s490
OG0003402	Nk52_evm1s1129
OG0003403	Nk52_evm10s2367
OG0003404	Nk52_evm70s151
OG0003405	Nk52_evm13s292
OG0003406	Nk52_evm20s250
OG0003407	Nk52_evm2s266
OG0003408	Nk52_evm58s2309
OG0003409	Nk52_evm2s166
OG0003410	Nk52_evm52s208
OG0003411	Nk52_evm69s1737
OG0003412	Nk52_evm24s123
OG0003414	Nk52_evm11s359
OG0003416	Nk52_evm143s226
OG0003417	Nk52_evm12s269
OG0003418	Nk52_evm24s2640
OG0003419	Nk52_evm14s123
OG0003419	Nk52_evm20s242
OG0003420	Nk52_evm18s151
OG0003421	Nk52_evm19s208
OG0003423	Nk52_evm37s359
OG0003424	Nk52_evm46s236
OG0003424	Nk52_evm47s236
OG0003426	Nk52_evm6s539
OG0003428	Nk52_evm1s243
OG0003429	Nk52_evm42s1569
OG0003430	Nk52_evm22s2622
OG0003430	Nk52_evm35s250
OG0003431	Nk52_evm46s32
OG0003433	Nk52_evm48s62
OG0003436	Nk52_evm11s485
OG0003446	Nk52_evm24s2578
OG0003448	Nk52_evm32s1967
OG0003453	Nk52_evm139s226
OG0003453	Nk52_evm21s230
OG0003453	Nk52_evm21s273
OG0003453	Nk52_evm40s1569
OG0003453	Nk52_evm41s1401
OG0003453	Nk52_evm65s2118
OG0003453	Nk52_evm9s462
OG0003479	Nk52_evm25s239
OG0003482	Nk52_evm28s78
OG0003483	Nk52_evm29s343
OG0003485	Nk52_evm2s307
OG0003487	Nk52_evm3s545
OG0003488	Nk52_evm25s293
OG0003489	Nk52_evm14s375
OG0003490	Nk52_evm1s2276
OG0003491	Nk52_evm7s378
OG0003492	Nk52_evm26s230
OG0003492	Nk52_evm8s257
OG0003493	Nk52_evm31s152
OG0003495	Nk52_evm1s2313
OG0003496	Nk52_evm10s304
OG0003497	Nk52_evm7s271
OG0003501	Nk52_evm20s222
OG0003502	Nk52_evm31s294
OG0003503	Nk52_evm14s238
OG0003504	Nk52_evm24s280
OG0003505	Nk52_evm3s2356
OG0003506	Nk52_evm16s232
OG0003507	Nk52_evm60s207
OG0003508	Nk52_evm3s1444
OG0003509	Nk52_evm20s2133
OG0003511	Nk52_evm108s224
OG0003512	Nk52_evm44s255
OG0003513	Nk52_evm13s442
OG0003514	Nk52_evm2s179
OG0003516	Nk52_evm1s152
OG0003517	Nk52_evm41s485
OG0003518	Nk52_evm1s495
OG0003518	Nk52_evm57s230
OG0003519	Nk52_evm63s1444
OG0003521	Nk52_evm1s304
OG0003522	Nk52_evm17s2640
OG0003523	Nk52_evm53s215
OG0003524	Nk52_evm1s1406
OG0003525	Nk52_evm1s1869
OG0003527	Nk52_evm10s284
OG0003528	Nk52_evm24s316
OG0003531	Nk52_evm5s278
OG0003533	Nk52_evm84s914
OG0003534	Nk52_evm23s1129
OG0003536	Nk52_evm2s1240
OG0003538	Nk52_evm2s2640
OG0003539	Nk52_evm8s598
OG0003540	Nk52_evm48s1020
OG0003541	Nk52_evm104s226
OG0003542	Nk52_evm108s352
OG0003543	Nk52_evm22s559
OG0003544	Nk52_evm60s352
OG0003545	Nk52_evm41s2630
