Orthogroup	HD_TRX
OG0001330	HD_v1_tr_02742.p1
OG0001331	HD_v1_tr_03269.p1
OG0001331	HD_v1_tr_06737.p2
OG0001331	HD_v1_tr_12264.p1
OG0001332	HD_v1_tr_12498.p1
OG0001332	HD_v1_tr_12502.p1
OG0001332	HD_v1_tr_12702.p1
OG0001333	HD_v1_tr_07730.p1
OG0001334	HD_v1_tr_07038.p1
OG0001334	HD_v1_tr_10801.p1
OG0001335	HD_v1_tr_06626.p1
OG0001335	HD_v1_tr_06628.p1
OG0001336	HD_v1_tr_08845.p1
OG0001336	HD_v1_tr_10639.p1
OG0001337	HD_v1_tr_11226.p1
OG0001339	HD_v1_tr_01623.p1
OG0001340	HD_v1_tr_12730.p1
OG0001341	HD_v1_tr_04605.p2
OG0001341	HD_v1_tr_09421.p1
OG0001349	HD_v1_tr_01966.p1
OG0001349	HD_v1_tr_01967.p1
OG0001360	HD_v1_tr_05617.p1
OG0001360	HD_v1_tr_08459.p1
OG0001363	HD_v1_tr_02666.p1
OG0001363	HD_v1_tr_02667.p1
OG0001363	HD_v1_tr_04593.p1
OG0001365	HD_v1_tr_01226.p1
OG0001365	HD_v1_tr_01226.p2
OG0001366	HD_v1_tr_00298.p2
OG0001366	HD_v1_tr_01235.p2
OG0001366	HD_v1_tr_03089.p2
OG0001366	HD_v1_tr_06105.p2
OG0001366	HD_v1_tr_06391.p3
OG0001368	HD_v1_tr_07054.p1
OG0001369	HD_v1_tr_05663.p1
OG0001369	HD_v1_tr_07363.p1
OG0001371	HD_v1_tr_08420.p1
OG0001371	HD_v1_tr_08583.p1
OG0001373	HD_v1_tr_03220.p1
OG0001373	HD_v1_tr_04112.p1
OG0001374	HD_v1_tr_04364.p1
OG0001375	HD_v1_tr_08084.p1
OG0001376	HD_v1_tr_01357.p2
OG0001376	HD_v1_tr_06172.p2
OG0001377	HD_v1_tr_01790.p1
OG0001377	HD_v1_tr_08129.p1
OG0001378	HD_v1_tr_02447.p1
OG0001378	HD_v1_tr_04139.p1
OG0001380	HD_v1_tr_01103.p1
OG0001380	HD_v1_tr_02178.p2
OG0001380	HD_v1_tr_02466.p1
OG0001380	HD_v1_tr_02856.p1
OG0001380	HD_v1_tr_06262.p1
OG0001382	HD_v1_tr_00795.p1
OG0001382	HD_v1_tr_07791.p1
OG0001383	HD_v1_tr_04815.p1
OG0001383	HD_v1_tr_04816.p1
OG0001383	HD_v1_tr_04911.p1
OG0001383	HD_v1_tr_05670.p1
OG0001384	HD_v1_tr_06231.p1
OG0001385	HD_v1_tr_00620.p1
OG0001385	HD_v1_tr_12074.p1
OG0001387	HD_v1_tr_05666.p1
OG0001387	HD_v1_tr_05667.p1
OG0001388	HD_v1_tr_05807.p1
OG0001388	HD_v1_tr_05807.p2
OG0001389	HD_v1_tr_04964.p1
OG0001391	HD_v1_tr_05682.p1
OG0001391	HD_v1_tr_12581.p1
OG0001392	HD_v1_tr_05649.p1
OG0001392	HD_v1_tr_09920.p1
OG0001393	HD_v1_tr_10750.p1
OG0001394	HD_v1_tr_00497.p1
OG0001394	HD_v1_tr_07453.p1
OG0001395	HD_v1_tr_11854.p1
OG0001395	HD_v1_tr_12561.p1
OG0001396	HD_v1_tr_07227.p1
OG0001397	HD_v1_tr_07117.p1
OG0001400	HD_v1_tr_04059.p1
OG0001402	HD_v1_tr_10226.p1
OG0001403	HD_v1_tr_12245.p1
OG0001404	HD_v1_tr_09215.p1
OG0001404	HD_v1_tr_09816.p1
OG0001406	HD_v1_tr_03038.p1
OG0001406	HD_v1_tr_03765.p1
OG0001407	HD_v1_tr_00564.p1
OG0001407	HD_v1_tr_08442.p1
OG0001408	HD_v1_tr_00438.p2
OG0001408	HD_v1_tr_10135.p1
OG0001409	HD_v1_tr_11160.p1
OG0001410	HD_v1_tr_06669.p1
OG0001411	HD_v1_tr_01809.p1
OG0001412	HD_v1_tr_08241.p1
OG0001413	HD_v1_tr_10323.p1
OG0001414	HD_v1_tr_00313.p2
OG0001414	HD_v1_tr_03880.p2
OG0001415	HD_v1_tr_07899.p1
OG0001415	HD_v1_tr_07900.p1
OG0001415	HD_v1_tr_09452.p1
OG0001417	HD_v1_tr_00020.p1
OG0001417	HD_v1_tr_00022.p1
OG0001418	HD_v1_tr_09912.p1
OG0001418	HD_v1_tr_10190.p1
OG0001418	HD_v1_tr_11305.p1
OG0001419	HD_v1_tr_05429.p1
OG0001419	HD_v1_tr_08107.p1
OG0001419	HD_v1_tr_09404.p1
OG0001421	HD_v1_tr_07562.p1
OG0001422	HD_v1_tr_06130.p1
OG0001434	HD_v1_tr_01477.p1
OG0001434	HD_v1_tr_11277.p1
OG0001438	HD_v1_tr_03013.p1
OG0001446	HD_v1_tr_04704.p1
OG0001447	HD_v1_tr_07633.p1
OG0001448	HD_v1_tr_02383.p1
OG0001450	HD_v1_tr_10199.p1
OG0001452	HD_v1_tr_08076.p1
OG0001454	HD_v1_tr_01391.p1
OG0001454	HD_v1_tr_12089.p1
OG0001455	HD_v1_tr_02537.p1
OG0001457	HD_v1_tr_07490.p1
OG0001458	HD_v1_tr_01638.p1
OG0001458	HD_v1_tr_01663.p1
OG0001460	HD_v1_tr_03764.p1
OG0001462	HD_v1_tr_07674.p1
OG0001462	HD_v1_tr_07675.p1
OG0001462	HD_v1_tr_08222.p1
OG0001463	HD_v1_tr_03331.p1
OG0001463	HD_v1_tr_03331.p2
OG0001464	HD_v1_tr_10346.p1
OG0001465	HD_v1_tr_12009.p1
OG0001467	HD_v1_tr_04986.p1
OG0001471	HD_v1_tr_03102.p1
OG0001473	HD_v1_tr_01294.p1
OG0001473	HD_v1_tr_07799.p1
OG0001476	HD_v1_tr_01696.p1
OG0001477	HD_v1_tr_06536.p2
OG0001479	HD_v1_tr_00801.p1
OG0001479	HD_v1_tr_05480.p1
OG0001479	HD_v1_tr_07008.p1
OG0001479	HD_v1_tr_07365.p1
OG0001479	HD_v1_tr_07998.p1
OG0001479	HD_v1_tr_09450.p1
OG0001480	HD_v1_tr_06794.p1
OG0001480	HD_v1_tr_07144.p1
OG0001480	HD_v1_tr_07148.p1
OG0001481	HD_v1_tr_05018.p1
OG0001481	HD_v1_tr_08911.p1
OG0001482	HD_v1_tr_00238.p1
OG0001483	HD_v1_tr_00467.p1
OG0001484	HD_v1_tr_03002.p1
OG0001484	HD_v1_tr_03004.p1
OG0001486	HD_v1_tr_07511.p1
OG0001486	HD_v1_tr_07550.p1
OG0001488	HD_v1_tr_06434.p1
OG0001490	HD_v1_tr_02264.p1
OG0001490	HD_v1_tr_02265.p1
OG0001490	HD_v1_tr_02266.p1
OG0001491	HD_v1_tr_03804.p1
OG0001491	HD_v1_tr_10152.p1
OG0001501	HD_v1_tr_06249.p1
OG0001503	HD_v1_tr_07159.p1
OG0001503	HD_v1_tr_08413.p1
OG0001504	HD_v1_tr_06858.p1
OG0001504	HD_v1_tr_07903.p1
OG0001506	HD_v1_tr_02186.p1
OG0001506	HD_v1_tr_12522.p1
OG0001507	HD_v1_tr_07281.p1
OG0001507	HD_v1_tr_08792.p1
OG0001509	HD_v1_tr_07491.p1
OG0001509	HD_v1_tr_11282.p1
OG0001509	HD_v1_tr_11283.p1
OG0001509	HD_v1_tr_11284.p1
OG0001510	HD_v1_tr_00575.p1
OG0001510	HD_v1_tr_07416.p1
OG0001510	HD_v1_tr_10546.p1
OG0001511	HD_v1_tr_03837.p1
OG0001513	HD_v1_tr_10711.p1
OG0001514	HD_v1_tr_08284.p1
OG0001514	HD_v1_tr_08285.p1
OG0001515	HD_v1_tr_02797.p1
OG0001516	HD_v1_tr_02404.p1
OG0001516	HD_v1_tr_02449.p1
OG0001517	HD_v1_tr_08548.p1
OG0001518	HD_v1_tr_07045.p1
OG0001518	HD_v1_tr_08906.p1
OG0001519	HD_v1_tr_06649.p1
OG0001520	HD_v1_tr_10021.p1
OG0001522	HD_v1_tr_12204.p1
OG0001523	HD_v1_tr_00617.p1
OG0001523	HD_v1_tr_01923.p1
OG0001523	HD_v1_tr_07915.p1
OG0001523	HD_v1_tr_09564.p1
OG0001524	HD_v1_tr_10208.p1
OG0001525	HD_v1_tr_03379.p1
OG0001526	HD_v1_tr_06443.p1
OG0001527	HD_v1_tr_09159.p1
OG0001528	HD_v1_tr_09781.p1
OG0001528	HD_v1_tr_12575.p1
OG0001528	HD_v1_tr_12708.p1
OG0001529	HD_v1_tr_01706.p1
OG0001531	HD_v1_tr_03518.p1
OG0001532	HD_v1_tr_00914.p2
OG0001534	HD_v1_tr_04486.p1
OG0001535	HD_v1_tr_12627.p1
OG0001537	HD_v1_tr_07398.p1
OG0001540	HD_v1_tr_05840.p1
OG0001541	HD_v1_tr_02674.p1
OG0001542	HD_v1_tr_04949.p1
OG0001543	HD_v1_tr_04171.p1
OG0001544	HD_v1_tr_05822.p1
OG0001544	HD_v1_tr_11556.p1
OG0001546	HD_v1_tr_08760.p2
OG0001547	HD_v1_tr_04783.p1
OG0001548	HD_v1_tr_08022.p1
OG0001549	HD_v1_tr_05678.p1
OG0001549	HD_v1_tr_11977.p1
OG0001550	HD_v1_tr_01553.p1
OG0001550	HD_v1_tr_09320.p1
OG0001551	HD_v1_tr_01105.p1
OG0001551	HD_v1_tr_05146.p1
OG0001551	HD_v1_tr_07563.p1
OG0001551	HD_v1_tr_08189.p1
OG0001552	HD_v1_tr_09044.p1
OG0001552	HD_v1_tr_09045.p1
OG0001552	HD_v1_tr_09046.p1
OG0001553	HD_v1_tr_07481.p2
OG0001554	HD_v1_tr_10282.p1
OG0001555	HD_v1_tr_02429.p1
OG0001556	HD_v1_tr_07783.p1
OG0001556	HD_v1_tr_10657.p1
OG0001556	HD_v1_tr_10659.p1
OG0001557	HD_v1_tr_05926.p1
OG0001557	HD_v1_tr_07209.p1
OG0001558	HD_v1_tr_01698.p1
OG0001558	HD_v1_tr_01700.p1
OG0001558	HD_v1_tr_01703.p1
OG0001558	HD_v1_tr_04255.p1
OG0001558	HD_v1_tr_10239.p1
OG0001559	HD_v1_tr_07785.p1
OG0001560	HD_v1_tr_03268.p1
OG0001561	HD_v1_tr_03075.p1
OG0001561	HD_v1_tr_06094.p1
OG0001562	HD_v1_tr_00945.p1
OG0001562	HD_v1_tr_02443.p1
OG0001562	HD_v1_tr_06505.p1
OG0001564	HD_v1_tr_07714.p1
OG0001564	HD_v1_tr_07966.p1
OG0001566	HD_v1_tr_01683.p1
OG0001566	HD_v1_tr_07876.p1
OG0001567	HD_v1_tr_00430.p1
OG0001567	HD_v1_tr_02096.p1
OG0001567	HD_v1_tr_08464.p1
OG0001569	HD_v1_tr_08061.p1
OG0001570	HD_v1_tr_08045.p1
OG0001572	HD_v1_tr_10627.p1
OG0001572	HD_v1_tr_10628.p1
OG0001573	HD_v1_tr_08947.p1
OG0001574	HD_v1_tr_01667.p1
OG0001574	HD_v1_tr_10746.p1
OG0001576	HD_v1_tr_00800.p2
OG0001576	HD_v1_tr_00802.p2
OG0001576	HD_v1_tr_01985.p1
OG0001576	HD_v1_tr_07549.p2
OG0001576	HD_v1_tr_12053.p2
OG0001577	HD_v1_tr_11594.p1
OG0001578	HD_v1_tr_01563.p1
OG0001581	HD_v1_tr_00605.p1
OG0001581	HD_v1_tr_06816.p1
OG0001581	HD_v1_tr_07051.p2
OG0001581	HD_v1_tr_07051.p3
OG0001581	HD_v1_tr_12228.p1
OG0001583	HD_v1_tr_03577.p1
OG0001583	HD_v1_tr_04179.p1
OG0001583	HD_v1_tr_11347.p1
OG0001585	HD_v1_tr_02279.p1
OG0001585	HD_v1_tr_02280.p1
OG0001585	HD_v1_tr_06199.p1
OG0001605	HD_v1_tr_09416.p1
OG0001605	HD_v1_tr_09416.p2
OG0001606	HD_v1_tr_02336.p1
OG0001606	HD_v1_tr_11629.p1
OG0001607	HD_v1_tr_09672.p1
OG0001608	HD_v1_tr_12333.p1
OG0001610	HD_v1_tr_06564.p1
OG0001611	HD_v1_tr_09819.p1
OG0001613	HD_v1_tr_02349.p1
OG0001613	HD_v1_tr_10223.p1
OG0001614	HD_v1_tr_03654.p1
OG0001614	HD_v1_tr_07309.p1
OG0001615	HD_v1_tr_02300.p1
OG0001615	HD_v1_tr_07541.p1
OG0001615	HD_v1_tr_10315.p1
OG0001615	HD_v1_tr_10661.p1
OG0001616	HD_v1_tr_08487.p1
OG0001616	HD_v1_tr_11466.p1
OG0001616	HD_v1_tr_11467.p1
OG0001617	HD_v1_tr_11637.p1
OG0001618	HD_v1_tr_02278.p1
OG0001619	HD_v1_tr_00590.p1
OG0001619	HD_v1_tr_02570.p2
OG0001619	HD_v1_tr_06895.p1
OG0001619	HD_v1_tr_11089.p1
OG0001619	HD_v1_tr_12623.p2
OG0001619	HD_v1_tr_12723.p2
OG0001620	HD_v1_tr_07948.p1
OG0001622	HD_v1_tr_01471.p1
OG0001622	HD_v1_tr_05769.p1
OG0001622	HD_v1_tr_05770.p1
OG0001622	HD_v1_tr_08615.p1
OG0001622	HD_v1_tr_09313.p1
OG0001623	HD_v1_tr_06415.p1
OG0001623	HD_v1_tr_06786.p1
OG0001624	HD_v1_tr_00514.p1
OG0001625	HD_v1_tr_03867.p1
OG0001626	HD_v1_tr_01893.p1
OG0001626	HD_v1_tr_09995.p1
OG0001628	HD_v1_tr_00128.p1
OG0001628	HD_v1_tr_06325.p2
OG0001630	HD_v1_tr_00072.p1
OG0001630	HD_v1_tr_04379.p2
OG0001630	HD_v1_tr_11268.p1
OG0001630	HD_v1_tr_11976.p1
OG0001631	HD_v1_tr_00455.p1
OG0001632	HD_v1_tr_00830.p1
OG0001633	HD_v1_tr_01014.p1
OG0001633	HD_v1_tr_02747.p1
OG0001633	HD_v1_tr_03513.p1
OG0001635	HD_v1_tr_05714.p1
OG0001636	HD_v1_tr_08267.p1
OG0001637	HD_v1_tr_10493.p1
OG0001640	HD_v1_tr_05465.p2
OG0001640	HD_v1_tr_05469.p2
OG0001640	HD_v1_tr_07337.p2
OG0001640	HD_v1_tr_10359.p2
OG0001641	HD_v1_tr_07397.p1
OG0001641	HD_v1_tr_11533.p1
OG0001642	HD_v1_tr_00981.p1
OG0001644	HD_v1_tr_01006.p1
OG0001645	HD_v1_tr_02109.p1
OG0001645	HD_v1_tr_03067.p1
OG0001645	HD_v1_tr_04196.p1
OG0001645	HD_v1_tr_07035.p1
OG0001646	HD_v1_tr_07543.p1
OG0001647	HD_v1_tr_03070.p1
OG0001647	HD_v1_tr_09119.p1
OG0001649	HD_v1_tr_06388.p1
OG0001649	HD_v1_tr_09068.p1
OG0001650	HD_v1_tr_01888.p1
OG0001652	HD_v1_tr_05082.p1
OG0001652	HD_v1_tr_07828.p1
OG0001652	HD_v1_tr_12387.p1
OG0001653	HD_v1_tr_00390.p1
OG0001653	HD_v1_tr_07529.p1
OG0001654	HD_v1_tr_09036.p1
OG0001654	HD_v1_tr_09036.p2
OG0001654	HD_v1_tr_09037.p1
OG0001654	HD_v1_tr_09037.p2
OG0001654	HD_v1_tr_11517.p1
OG0001655	HD_v1_tr_06036.p1
OG0001657	HD_v1_tr_08354.p1
OG0001658	HD_v1_tr_04221.p1
OG0001658	HD_v1_tr_04221.p2
OG0001659	HD_v1_tr_05084.p1
OG0001659	HD_v1_tr_06715.p1
OG0001659	HD_v1_tr_08637.p1
OG0001659	HD_v1_tr_08638.p1
OG0001660	HD_v1_tr_08586.p1
OG0001660	HD_v1_tr_09231.p1
OG0001662	HD_v1_tr_01798.p1
OG0001662	HD_v1_tr_08070.p1
OG0001662	HD_v1_tr_12170.p1
OG0001663	HD_v1_tr_09799.p1
OG0001664	HD_v1_tr_08502.p1
OG0001665	HD_v1_tr_09007.p1
OG0001666	HD_v1_tr_03885.p2
OG0001666	HD_v1_tr_07565.p2
OG0001666	HD_v1_tr_10787.p1
OG0001666	HD_v1_tr_12421.p1
OG0001678	HD_v1_tr_06245.p1
OG0001679	HD_v1_tr_02887.p1
OG0001680	HD_v1_tr_10123.p1
OG0001680	HD_v1_tr_12305.p1
OG0001681	HD_v1_tr_03523.p1
OG0001681	HD_v1_tr_03524.p1
OG0001684	HD_v1_tr_11143.p1
OG0001686	HD_v1_tr_08763.p1
OG0001691	HD_v1_tr_11666.p1
OG0001692	HD_v1_tr_08409.p1
OG0001694	HD_v1_tr_05290.p1
OG0001695	HD_v1_tr_05870.p1
OG0001696	HD_v1_tr_06869.p1
OG0001696	HD_v1_tr_06871.p1
OG0001696	HD_v1_tr_11463.p1
OG0001698	HD_v1_tr_12316.p1
OG0001699	HD_v1_tr_03948.p1
OG0001699	HD_v1_tr_03949.p1
OG0001699	HD_v1_tr_10940.p1
OG0001700	HD_v1_tr_02243.p1
OG0001701	HD_v1_tr_00566.p1
OG0001701	HD_v1_tr_03388.p1
OG0001702	HD_v1_tr_05171.p1
OG0001703	HD_v1_tr_02398.p1
OG0001705	HD_v1_tr_11943.p1
OG0001706	HD_v1_tr_08570.p1
OG0001707	HD_v1_tr_04568.p1
OG0001707	HD_v1_tr_12567.p1
OG0001707	HD_v1_tr_12569.p1
OG0001708	HD_v1_tr_05774.p1
OG0001709	HD_v1_tr_03045.p1
OG0001709	HD_v1_tr_03045.p2
OG0001710	HD_v1_tr_07632.p1
OG0001710	HD_v1_tr_09122.p1
OG0001710	HD_v1_tr_10691.p1
OG0001711	HD_v1_tr_05913.p1
OG0001712	HD_v1_tr_12676.p1
OG0001713	HD_v1_tr_10868.p1
OG0001715	HD_v1_tr_01912.p1
OG0001716	HD_v1_tr_06414.p1
OG0001716	HD_v1_tr_11120.p1
OG0001717	HD_v1_tr_03080.p2
OG0001717	HD_v1_tr_06980.p1
OG0001717	HD_v1_tr_07555.p1
OG0001717	HD_v1_tr_08566.p2
OG0001717	HD_v1_tr_09334.p1
OG0001719	HD_v1_tr_03417.p1
OG0001719	HD_v1_tr_05592.p2
OG0001719	HD_v1_tr_06132.p4
OG0001719	HD_v1_tr_06881.p1
OG0001720	HD_v1_tr_05786.p1
OG0001720	HD_v1_tr_05787.p1
OG0001720	HD_v1_tr_06474.p1
OG0001720	HD_v1_tr_06475.p1
OG0001720	HD_v1_tr_07338.p1
OG0001720	HD_v1_tr_07338.p2
OG0001722	HD_v1_tr_11382.p1
OG0001723	HD_v1_tr_03759.p1
OG0001723	HD_v1_tr_05414.p1
OG0001723	HD_v1_tr_07275.p1
OG0001724	HD_v1_tr_02640.p1
OG0001725	HD_v1_tr_00073.p1
OG0001727	HD_v1_tr_08721.p1
OG0001728	HD_v1_tr_03601.p1
OG0001730	HD_v1_tr_00137.p1
OG0001730	HD_v1_tr_08783.p2
OG0001731	HD_v1_tr_06163.p1
OG0001731	HD_v1_tr_11188.p1
OG0001732	HD_v1_tr_06523.p1
OG0001732	HD_v1_tr_07476.p1
OG0001732	HD_v1_tr_11881.p1
OG0001734	HD_v1_tr_03770.p1
OG0001735	HD_v1_tr_04565.p1
OG0001735	HD_v1_tr_11418.p1
OG0001737	HD_v1_tr_00807.p1
OG0001738	HD_v1_tr_09301.p1
OG0001739	HD_v1_tr_12113.p1
OG0001740	HD_v1_tr_00948.p1
OG0001740	HD_v1_tr_07681.p1
OG0001740	HD_v1_tr_07682.p1
OG0001742	HD_v1_tr_08963.p1
OG0001744	HD_v1_tr_04633.p1
OG0001744	HD_v1_tr_04634.p1
OG0001744	HD_v1_tr_07764.p1
OG0001746	HD_v1_tr_06133.p1
OG0001746	HD_v1_tr_11711.p1
OG0001747	HD_v1_tr_03360.p3
OG0001747	HD_v1_tr_06333.p1
OG0001748	HD_v1_tr_01272.p1
OG0001749	HD_v1_tr_02296.p1
OG0001749	HD_v1_tr_10356.p1
OG0001750	HD_v1_tr_10008.p1
OG0001751	HD_v1_tr_00383.p1
OG0001751	HD_v1_tr_01500.p1
OG0001751	HD_v1_tr_02539.p1
OG0001751	HD_v1_tr_02583.p1
OG0001751	HD_v1_tr_02583.p2
OG0001751	HD_v1_tr_05877.p1
OG0001752	HD_v1_tr_02060.p1
OG0001752	HD_v1_tr_05982.p1
OG0001753	HD_v1_tr_06240.p1
OG0001754	HD_v1_tr_04189.p1
OG0001756	HD_v1_tr_10380.p1
OG0001780	HD_v1_tr_02727.p1
OG0001781	HD_v1_tr_12004.p1
OG0001786	HD_v1_tr_03843.p1
OG0001787	HD_v1_tr_05970.p1
OG0001787	HD_v1_tr_05971.p1
OG0001788	HD_v1_tr_02125.p1
OG0001788	HD_v1_tr_08816.p1
OG0001788	HD_v1_tr_11942.p1
OG0001789	HD_v1_tr_06053.p1
OG0001790	HD_v1_tr_01753.p1
OG0001791	HD_v1_tr_02025.p1
OG0001791	HD_v1_tr_07616.p1
OG0001792	HD_v1_tr_05310.p1
OG0001792	HD_v1_tr_06966.p1
OG0001792	HD_v1_tr_11035.p1
OG0001795	HD_v1_tr_07124.p1
OG0001795	HD_v1_tr_07500.p1
OG0001795	HD_v1_tr_08453.p1
OG0001796	HD_v1_tr_01710.p1
OG0001798	HD_v1_tr_08545.p1
OG0001799	HD_v1_tr_10400.p1
OG0001800	HD_v1_tr_05991.p1
OG0001801	HD_v1_tr_03006.p1
OG0001801	HD_v1_tr_11612.p1
OG0001802	HD_v1_tr_11697.p1
OG0001803	HD_v1_tr_09393.p1
OG0001804	HD_v1_tr_10277.p1
OG0001806	HD_v1_tr_04852.p1
OG0001807	HD_v1_tr_02540.p1
OG0001807	HD_v1_tr_03262.p1
OG0001807	HD_v1_tr_09856.p1
OG0001807	HD_v1_tr_11920.p2
OG0001808	HD_v1_tr_02507.p1
OG0001809	HD_v1_tr_02690.p1
OG0001809	HD_v1_tr_10284.p1
OG0001810	HD_v1_tr_00177.p1
OG0001811	HD_v1_tr_01695.p1
OG0001812	HD_v1_tr_07105.p1
OG0001813	HD_v1_tr_07431.p1
OG0001813	HD_v1_tr_07432.p1
OG0001814	HD_v1_tr_05647.p1
OG0001814	HD_v1_tr_08599.p1
OG0001816	HD_v1_tr_00261.p1
OG0001816	HD_v1_tr_01995.p3
OG0001816	HD_v1_tr_05767.p2
OG0001816	HD_v1_tr_05927.p2
OG0001816	HD_v1_tr_05928.p2
OG0001816	HD_v1_tr_06563.p1
OG0001816	HD_v1_tr_10288.p1
OG0001817	HD_v1_tr_05446.p1
OG0001818	HD_v1_tr_03805.p1
OG0001819	HD_v1_tr_04506.p1
OG0001819	HD_v1_tr_08277.p1
OG0001820	HD_v1_tr_02950.p1
OG0001820	HD_v1_tr_06989.p1
OG0001822	HD_v1_tr_00860.p1
OG0001823	HD_v1_tr_03938.p2
OG0001823	HD_v1_tr_06503.p1
OG0001823	HD_v1_tr_07673.p2
OG0001823	HD_v1_tr_11619.p2
OG0001824	HD_v1_tr_01694.p1
OG0001824	HD_v1_tr_10212.p1
OG0001825	HD_v1_tr_06979.p1
OG0001826	HD_v1_tr_06593.p1
OG0001829	HD_v1_tr_01455.p4
OG0001829	HD_v1_tr_01501.p4
OG0001829	HD_v1_tr_07746.p4
OG0001829	HD_v1_tr_07983.p5
OG0001829	HD_v1_tr_10900.p4
OG0001830	HD_v1_tr_05542.p1
OG0001831	HD_v1_tr_01418.p1
OG0001832	HD_v1_tr_02207.p1
OG0001832	HD_v1_tr_02209.p1
OG0001833	HD_v1_tr_05518.p1
OG0001833	HD_v1_tr_12368.p1
OG0001834	HD_v1_tr_01572.p1
OG0001834	HD_v1_tr_01573.p1
OG0001834	HD_v1_tr_02739.p1
OG0001835	HD_v1_tr_01417.p1
OG0001837	HD_v1_tr_01364.p1
OG0001837	HD_v1_tr_03291.p1
OG0001837	HD_v1_tr_08905.p1
OG0001838	HD_v1_tr_05309.p1
OG0001839	HD_v1_tr_04733.p5
OG0001842	HD_v1_tr_03644.p1
OG0001842	HD_v1_tr_08194.p1
OG0001844	HD_v1_tr_04243.p1
OG0001844	HD_v1_tr_06990.p1
OG0001844	HD_v1_tr_06990.p2
OG0001845	HD_v1_tr_11857.p1
OG0001845	HD_v1_tr_11858.p1
OG0001846	HD_v1_tr_02325.p1
OG0001846	HD_v1_tr_04168.p1
OG0001847	HD_v1_tr_02844.p2
OG0001847	HD_v1_tr_03074.p1
OG0001848	HD_v1_tr_05328.p1
OG0001848	HD_v1_tr_09495.p1
OG0001849	HD_v1_tr_06516.p1
OG0001851	HD_v1_tr_00350.p1
OG0001851	HD_v1_tr_03668.p1
OG0001851	HD_v1_tr_11238.p2
OG0001852	HD_v1_tr_04694.p1
OG0001852	HD_v1_tr_04695.p1
OG0001853	HD_v1_tr_09423.p1
OG0001853	HD_v1_tr_10006.p1
OG0001854	HD_v1_tr_03240.p1
OG0001854	HD_v1_tr_11934.p1
OG0001856	HD_v1_tr_10720.p1
OG0001857	HD_v1_tr_07280.p1
OG0001858	HD_v1_tr_01068.p1
OG0001859	HD_v1_tr_04118.p1
OG0001860	HD_v1_tr_02193.p2
OG0001860	HD_v1_tr_05914.p1
OG0001861	HD_v1_tr_09597.p1
OG0001862	HD_v1_tr_11887.p1
OG0001863	HD_v1_tr_07881.p1
OG0001864	HD_v1_tr_03154.p1
OG0001864	HD_v1_tr_05637.p1
OG0001864	HD_v1_tr_11558.p1
OG0001865	HD_v1_tr_00725.p1
OG0001865	HD_v1_tr_05224.p1
OG0001866	HD_v1_tr_00610.p1
OG0001867	HD_v1_tr_01739.p1
OG0001867	HD_v1_tr_01951.p2
OG0001867	HD_v1_tr_09004.p1
OG0001868	HD_v1_tr_04219.p1
OG0001868	HD_v1_tr_10000.p1
OG0001869	HD_v1_tr_08641.p1
OG0001873	HD_v1_tr_03935.p1
OG0001873	HD_v1_tr_07925.p1
OG0001873	HD_v1_tr_09865.p1
OG0001874	HD_v1_tr_00483.p1
OG0001874	HD_v1_tr_00884.p1
OG0001874	HD_v1_tr_01140.p1
OG0001874	HD_v1_tr_04301.p1
OG0001874	HD_v1_tr_08406.p1
OG0001877	HD_v1_tr_12011.p1
OG0001877	HD_v1_tr_12011.p2
OG0001881	HD_v1_tr_01920.p1
OG0001881	HD_v1_tr_02188.p1
OG0001881	HD_v1_tr_02189.p1
OG0001881	HD_v1_tr_02943.p1
OG0001881	HD_v1_tr_07723.p1
OG0001891	HD_v1_tr_00161.p1
OG0001892	HD_v1_tr_04931.p1
OG0001895	HD_v1_tr_08602.p1
OG0001895	HD_v1_tr_09244.p1
OG0001898	HD_v1_tr_03540.p1
OG0001898	HD_v1_tr_04849.p1
OG0001900	HD_v1_tr_01862.p1
OG0001901	HD_v1_tr_04410.p1
OG0001901	HD_v1_tr_05236.p1
OG0001901	HD_v1_tr_09562.p1
OG0001901	HD_v1_tr_11196.p1
OG0001903	HD_v1_tr_00351.p1
OG0001903	HD_v1_tr_00749.p1
OG0001903	HD_v1_tr_00749.p2
OG0001903	HD_v1_tr_07373.p1
OG0001903	HD_v1_tr_07373.p2
OG0001903	HD_v1_tr_09887.p1
OG0001904	HD_v1_tr_01021.p1
OG0001904	HD_v1_tr_04505.p1
OG0001909	HD_v1_tr_07075.p1
OG0001909	HD_v1_tr_08553.p1
OG0001913	HD_v1_tr_01746.p1
OG0001913	HD_v1_tr_09209.p1
OG0001914	HD_v1_tr_11684.p1
OG0001915	HD_v1_tr_01555.p1
OG0001918	HD_v1_tr_00983.p1
OG0001920	HD_v1_tr_06125.p1
OG0001920	HD_v1_tr_07187.p1
OG0001920	HD_v1_tr_10324.p1
OG0001921	HD_v1_tr_06244.p1
OG0001921	HD_v1_tr_06246.p1
OG0001922	HD_v1_tr_08339.p1
OG0001923	HD_v1_tr_02881.p1
OG0001924	HD_v1_tr_01255.p1
OG0001924	HD_v1_tr_12083.p1
OG0001925	HD_v1_tr_02437.p1
OG0001925	HD_v1_tr_03485.p1
OG0001925	HD_v1_tr_05228.p1
OG0001926	HD_v1_tr_06158.p1
OG0001928	HD_v1_tr_08573.p1
OG0001929	HD_v1_tr_05786.p2
