Orthogroup	AQ_TRX
OG0000083	Aqu2.1.31425_001.p1
OG0000083	Aqu2.1.34300_001.p1
OG0000083	Aqu2.1.34303_001.p1
OG0000083	Aqu2.1.34305_001.p1
OG0000083	Aqu2.1.34306_001.p1
OG0000083	Aqu2.1.34307_001.p1
OG0000083	Aqu2.1.34308_001.p1
OG0000083	Aqu2.1.34309_001.p1
OG0000084	Aqu2.1.15221_001.p1
OG0000084	Aqu2.1.17816_001.p1
OG0000084	Aqu2.1.26998_001.p1
OG0000084	Aqu2.1.29479_001.p1
OG0000084	Aqu2.1.29481_001.p1
OG0000084	Aqu2.1.30867_001.p1
OG0000084	Aqu2.1.31551_001.p1
OG0000084	Aqu2.1.34138_001.p1
OG0000084	Aqu2.1.34139_001.p1
OG0000084	Aqu2.1.34140_001.p1
OG0000084	Aqu2.1.38670_001.p1
OG0000084	Aqu2.1.39806_001.p1
OG0000084	Aqu2.1.41482_001.p1
OG0000084	Aqu2.1.44174_001.p1
OG0000084	Aqu2.1.44197_001.p1
OG0000086	Aqu2.1.02989_001.p1
OG0000086	Aqu2.1.03807_001.p1
OG0000086	Aqu2.1.27080_001.p1
OG0000086	Aqu2.1.27082_001.p1
OG0000086	Aqu2.1.35091_001.p1
OG0000086	Aqu2.1.35780_001.p1
OG0000086	Aqu2.1.35987_001.p1
OG0000086	Aqu2.1.37175_001.p1
OG0000086	Aqu2.1.42074_001.p1
OG0000087	Aqu2.1.02126_001.p1
OG0000087	Aqu2.1.13964_001.p1
OG0000087	Aqu2.1.29487_001.p1
OG0000087	Aqu2.1.31337_001.p1
OG0000087	Aqu2.1.31832_001.p1
OG0000087	Aqu2.1.37203_001.p1
OG0000087	Aqu2.1.38158_001.p1
OG0000087	Aqu2.1.38716_001.p1
OG0000087	Aqu2.1.42208_001.p1
OG0000087	Aqu2.1.43696_001.p1
OG0000088	Aqu2.1.12588_001.p1
OG0000088	Aqu2.1.35933_001.p1
OG0000088	Aqu2.1.38524_001.p1
OG0000088	Aqu2.1.43540_001.p1
OG0000088	Aqu2.1.43541_001.p1
OG0000088	Aqu2.1.44079_001.p1
OG0000089	Aqu2.1.06262_001.p1
OG0000089	Aqu2.1.06720_001.p1
OG0000089	Aqu2.1.09868_001.p1
OG0000089	Aqu2.1.29059_001.p1
OG0000089	Aqu2.1.30644_001.p1
OG0000089	Aqu2.1.33447_001.p1
OG0000089	Aqu2.1.35170_001.p1
OG0000089	Aqu2.1.35271_001.p1
OG0000089	Aqu2.1.37458_001.p1
OG0000089	Aqu2.1.41612_001.p1
OG0000090	Aqu2.1.30507_001.p1
OG0000090	Aqu2.1.30508_001.p1
OG0000090	Aqu2.1.30509_001.p1
OG0000090	Aqu2.1.34247_001.p1
OG0000090	Aqu2.1.43067_001.p1
OG0000093	Aqu2.1.04398_001.p1
OG0000093	Aqu2.1.20046_001.p1
OG0000093	Aqu2.1.24985_001.p1
OG0000093	Aqu2.1.27298_001.p1
OG0000093	Aqu2.1.29879_001.p1
OG0000094	Aqu2.1.25033_001.p1
OG0000094	Aqu2.1.26968_001.p1
OG0000094	Aqu2.1.31486_001.p1
OG0000094	Aqu2.1.31487_001.p1
OG0000094	Aqu2.1.31488_001.p1
OG0000094	Aqu2.1.32921_001.p1
OG0000094	Aqu2.1.37794_001.p1
OG0000094	Aqu2.1.41657_001.p1
OG0000094	Aqu2.1.41658_001.p1
OG0000095	Aqu2.1.03754_001.p1
OG0000095	Aqu2.1.05155_001.p1
OG0000095	Aqu2.1.08313_001.p1
OG0000095	Aqu2.1.18291_001.p1
OG0000095	Aqu2.1.20492_001.p1
OG0000095	Aqu2.1.23226_001.p1
OG0000095	Aqu2.1.24972_001.p1
OG0000095	Aqu2.1.25326_001.p1
OG0000095	Aqu2.1.34856_001.p1
OG0000095	Aqu2.1.41895_001.p1
OG0000095	Aqu2.1.43909_001.p1
OG0000097	Aqu2.1.08430_001.p1
OG0000097	Aqu2.1.22771_001.p1
OG0000097	Aqu2.1.41943_001.p1
OG0000097	Aqu2.1.41944_001.p2
OG0000097	Aqu2.1.42549_001.p2
OG0000099	Aqu2.1.02349_001.p1
OG0000099	Aqu2.1.32509_001.p1
OG0000099	Aqu2.1.32726_001.p1
OG0000099	Aqu2.1.32890_001.p1
OG0000099	Aqu2.1.32891_001.p1
OG0000099	Aqu2.1.34192_001.p1
OG0000099	Aqu2.1.37442_001.p1
OG0000099	Aqu2.1.41475_001.p1
OG0000099	Aqu2.1.43329_001.p1
OG0000100	Aqu2.1.05290_001.p1
OG0000100	Aqu2.1.16568_001.p1
OG0000100	Aqu2.1.16570_001.p1
OG0000100	Aqu2.1.24500_001.p1
OG0000100	Aqu2.1.25867_001.p1
OG0000100	Aqu2.1.31941_001.p1
OG0000100	Aqu2.1.33377_001.p1
OG0000100	Aqu2.1.33486_001.p1
OG0000100	Aqu2.1.35253_001.p1
OG0000100	Aqu2.1.35752_001.p1
OG0000100	Aqu2.1.37104_001.p1
OG0000101	Aqu2.1.36129_001.p1
OG0000101	Aqu2.1.41947_001.p1
OG0000103	Aqu2.1.25798_001.p1
OG0000103	Aqu2.1.34332_001.p1
OG0000103	Aqu2.1.36101_001.p1
OG0000103	Aqu2.1.40660_001.p1
OG0000103	Aqu2.1.42253_001.p1
OG0000106	Aqu2.1.08402_001.p1
OG0000106	Aqu2.1.23886_001.p1
OG0000106	Aqu2.1.24406_001.p1
OG0000106	Aqu2.1.28101_001.p1
OG0000106	Aqu2.1.38406_001.p1
OG0000106	Aqu2.1.39630_001.p1
OG0000107	Aqu2.1.02577_001.p1
OG0000107	Aqu2.1.04142_001.p1
OG0000107	Aqu2.1.06176_001.p1
OG0000107	Aqu2.1.08008_001.p1
OG0000107	Aqu2.1.33516_001.p1
OG0000107	Aqu2.1.41881_001.p1
OG0000108	Aqu2.1.09347_001.p1
OG0000108	Aqu2.1.13115_001.p1
OG0000108	Aqu2.1.13978_001.p1
OG0000108	Aqu2.1.23472_001.p1
OG0000108	Aqu2.1.29668_001.p1
OG0000108	Aqu2.1.29700_001.p1
OG0000108	Aqu2.1.37815_001.p1
OG0000108	Aqu2.1.39233_001.p1
OG0000111	Aqu2.1.08427_001.p1
OG0000111	Aqu2.1.14534_001.p1
OG0000111	Aqu2.1.30847_001.p1
OG0000111	Aqu2.1.39740_001.p1
OG0000111	Aqu2.1.39820_001.p1
OG0000115	Aqu2.1.00245_001.p1
OG0000115	Aqu2.1.08606_001.p1
OG0000115	Aqu2.1.08607_001.p1
OG0000115	Aqu2.1.12884_001.p1
OG0000115	Aqu2.1.30105_001.p1
OG0000115	Aqu2.1.30109_001.p1
OG0000115	Aqu2.1.32598_001.p1
OG0000115	Aqu2.1.32599_001.p2
OG0000115	Aqu2.1.37599_001.p1
OG0000115	Aqu2.1.37600_001.p1
OG0000115	Aqu2.1.38114_001.p1
OG0000115	Aqu2.1.38115_001.p1
OG0000115	Aqu2.1.38116_001.p1
OG0000115	Aqu2.1.38117_001.p1
OG0000115	Aqu2.1.38118_001.p1
OG0000115	Aqu2.1.38119_001.p1
OG0000115	Aqu2.1.38120_001.p1
OG0000115	Aqu2.1.39723_001.p1
OG0000116	Aqu2.1.00457_001.p1
OG0000116	Aqu2.1.01031_001.p1
OG0000116	Aqu2.1.01060_001.p1
OG0000116	Aqu2.1.01062_001.p1
OG0000116	Aqu2.1.01602_001.p1
OG0000116	Aqu2.1.01881_001.p1
OG0000116	Aqu2.1.02812_001.p1
OG0000116	Aqu2.1.03506_001.p1
OG0000116	Aqu2.1.06779_001.p1
OG0000116	Aqu2.1.06983_001.p1
OG0000116	Aqu2.1.07795_001.p1
OG0000116	Aqu2.1.14757_001.p1
OG0000116	Aqu2.1.15334_001.p1
OG0000116	Aqu2.1.16724_001.p2
OG0000116	Aqu2.1.22085_001.p1
OG0000116	Aqu2.1.22999_001.p1
OG0000116	Aqu2.1.23001_001.p1
OG0000116	Aqu2.1.25564_001.p1
OG0000116	Aqu2.1.26551_001.p1
OG0000116	Aqu2.1.26602_001.p1
OG0000116	Aqu2.1.26753_001.p1
OG0000116	Aqu2.1.26762_001.p1
OG0000116	Aqu2.1.27569_001.p1
OG0000116	Aqu2.1.27570_001.p1
OG0000116	Aqu2.1.27571_001.p1
OG0000116	Aqu2.1.27572_001.p1
OG0000116	Aqu2.1.27573_001.p1
OG0000116	Aqu2.1.28011_001.p1
OG0000116	Aqu2.1.28083_001.p1
OG0000116	Aqu2.1.33464_001.p1
OG0000116	Aqu2.1.33465_001.p1
OG0000116	Aqu2.1.34808_001.p1
OG0000116	Aqu2.1.35060_001.p1
OG0000116	Aqu2.1.38169_001.p1
OG0000116	Aqu2.1.38315_001.p1
OG0000116	Aqu2.1.38717_001.p1
OG0000116	Aqu2.1.38718_001.p1
OG0000116	Aqu2.1.38719_001.p1
OG0000116	Aqu2.1.38823_001.p1
OG0000116	Aqu2.1.39153_001.p1
OG0000116	Aqu2.1.39154_001.p1
OG0000116	Aqu2.1.41785_001.p1
OG0000116	Aqu2.1.43530_001.p1
OG0000116	Aqu2.1.43908_001.p1
OG0000116	Aqu2.1.44282_001.p1
OG0000116	Aqu2.1.44283_001.p1
OG0000117	Aqu2.1.11919_001.p1
OG0000117	Aqu2.1.20517_001.p1
OG0000117	Aqu2.1.23228_001.p1
OG0000117	Aqu2.1.28446_001.p1
OG0000117	Aqu2.1.29855_001.p1
OG0000117	Aqu2.1.33939_001.p1
OG0000117	Aqu2.1.40415_001.p1
OG0000117	Aqu2.1.40416_001.p1
OG0000118	Aqu2.1.01040_001.p1
OG0000118	Aqu2.1.03776_001.p1
OG0000118	Aqu2.1.38385_001.p1
OG0000118	Aqu2.1.39780_001.p1
OG0000118	Aqu2.1.44707_001.p1
OG0000122	Aqu2.1.38411_001.p1
OG0000122	Aqu2.1.38608_001.p1
OG0000122	Aqu2.1.43515_001.p1
OG0000122	Aqu2.1.43982_001.p1
OG0000126	Aqu2.1.17049_001.p1
OG0000126	Aqu2.1.22814_001.p1
OG0000126	Aqu2.1.24873_001.p1
OG0000126	Aqu2.1.36027_001.p1
OG0000126	Aqu2.1.36255_001.p1
OG0000126	Aqu2.1.38818_001.p1
OG0000126	Aqu2.1.40331_001.p1
OG0000126	Aqu2.1.40849_001.p1
OG0000126	Aqu2.1.41094_001.p1
OG0000126	Aqu2.1.41659_001.p1
OG0000126	Aqu2.1.43437_001.p1
OG0000127	Aqu2.1.19430_001.p1
OG0000127	Aqu2.1.20153_001.p1
OG0000127	Aqu2.1.36017_001.p1
OG0000127	Aqu2.1.38536_001.p1
OG0000130	Aqu2.1.00763_001.p1
OG0000130	Aqu2.1.01010_001.p1
OG0000130	Aqu2.1.02157_001.p1
OG0000130	Aqu2.1.03915_001.p1
OG0000130	Aqu2.1.06239_001.p1
OG0000130	Aqu2.1.06390_001.p1
OG0000130	Aqu2.1.09965_001.p1
OG0000130	Aqu2.1.28364_001.p1
OG0000130	Aqu2.1.28371_001.p1
OG0000130	Aqu2.1.29075_001.p1
OG0000130	Aqu2.1.33507_001.p1
OG0000130	Aqu2.1.41427_001.p1
OG0000130	Aqu2.1.41428_001.p1
OG0000130	Aqu2.1.41430_001.p4
OG0000131	Aqu2.1.23238_001.p1
OG0000131	Aqu2.1.23239_001.p1
OG0000131	Aqu2.1.38390_001.p1
OG0000131	Aqu2.1.38554_001.p1
OG0000131	Aqu2.1.41190_001.p1
OG0000132	Aqu2.1.00904_001.p1
OG0000132	Aqu2.1.01685_001.p1
OG0000132	Aqu2.1.02219_001.p1
OG0000132	Aqu2.1.06134_001.p1
OG0000132	Aqu2.1.09428_001.p1
OG0000132	Aqu2.1.10117_001.p1
OG0000132	Aqu2.1.10498_001.p1
OG0000132	Aqu2.1.12359_001.p1
OG0000132	Aqu2.1.12756_001.p1
OG0000132	Aqu2.1.15094_001.p1
OG0000132	Aqu2.1.15137_001.p1
OG0000132	Aqu2.1.15925_001.p1
OG0000132	Aqu2.1.15985_001.p1
OG0000132	Aqu2.1.16494_001.p1
OG0000132	Aqu2.1.17751_001.p1
OG0000132	Aqu2.1.17822_001.p1
OG0000132	Aqu2.1.17847_001.p1
OG0000132	Aqu2.1.18139_001.p1
OG0000132	Aqu2.1.19093_001.p1
OG0000132	Aqu2.1.19516_001.p1
OG0000132	Aqu2.1.20871_001.p1
OG0000132	Aqu2.1.21041_001.p1
OG0000132	Aqu2.1.21993_001.p1
OG0000132	Aqu2.1.22457_001.p1
OG0000132	Aqu2.1.22860_001.p1
OG0000132	Aqu2.1.22861_001.p1
OG0000132	Aqu2.1.22974_001.p1
OG0000132	Aqu2.1.23828_001.p1
OG0000132	Aqu2.1.24081_001.p1
OG0000132	Aqu2.1.24237_001.p1
OG0000132	Aqu2.1.24940_001.p1
OG0000132	Aqu2.1.25055_001.p1
OG0000132	Aqu2.1.26710_001.p1
OG0000132	Aqu2.1.27920_001.p1
OG0000132	Aqu2.1.28920_001.p1
OG0000132	Aqu2.1.29178_001.p1
OG0000132	Aqu2.1.29191_001.p1
OG0000132	Aqu2.1.29253_001.p1
OG0000132	Aqu2.1.29507_001.p1
OG0000132	Aqu2.1.31267_001.p1
OG0000132	Aqu2.1.31539_001.p1
OG0000132	Aqu2.1.32458_001.p1
OG0000132	Aqu2.1.32772_001.p1
OG0000132	Aqu2.1.34146_001.p1
OG0000132	Aqu2.1.34150_001.p1
OG0000132	Aqu2.1.34151_001.p1
OG0000132	Aqu2.1.34751_001.p1
OG0000132	Aqu2.1.34971_001.p1
OG0000132	Aqu2.1.35365_001.p1
OG0000132	Aqu2.1.35707_001.p1
OG0000132	Aqu2.1.35905_001.p1
OG0000132	Aqu2.1.36339_001.p1
OG0000132	Aqu2.1.36376_001.p1
OG0000132	Aqu2.1.36651_001.p1
OG0000132	Aqu2.1.36879_001.p1
OG0000132	Aqu2.1.37195_001.p1
OG0000132	Aqu2.1.37317_001.p1
OG0000132	Aqu2.1.38239_001.p1
OG0000132	Aqu2.1.38975_001.p1
OG0000132	Aqu2.1.39351_001.p1
OG0000132	Aqu2.1.39482_001.p1
OG0000132	Aqu2.1.40159_001.p1
OG0000132	Aqu2.1.40497_001.p1
OG0000132	Aqu2.1.41718_001.p1
OG0000132	Aqu2.1.42854_001.p1
OG0000132	Aqu2.1.42924_001.p1
OG0000132	Aqu2.1.43100_001.p1
OG0000132	Aqu2.1.44482_001.p1
OG0000132	Aqu2.1.44602_001.p1
OG0000133	Aqu2.1.26121_001.p1
OG0000133	Aqu2.1.29049_001.p1
OG0000133	Aqu2.1.37415_001.p1
OG0000133	Aqu2.1.37416_001.p1
OG0000133	Aqu2.1.37417_001.p1
OG0000135	Aqu2.1.29496_001.p1
OG0000135	Aqu2.1.29497_001.p1
OG0000135	Aqu2.1.29498_001.p1
OG0000135	Aqu2.1.33761_001.p1
OG0000135	Aqu2.1.43274_001.p1
OG0000137	Aqu2.1.05321_001.p1
OG0000137	Aqu2.1.09346_001.p1
OG0000137	Aqu2.1.09722_001.p1
OG0000137	Aqu2.1.17280_001.p1
OG0000137	Aqu2.1.21398_001.p1
OG0000137	Aqu2.1.34133_001.p1
OG0000137	Aqu2.1.42110_001.p1
OG0000137	Aqu2.1.43599_001.p1
OG0000138	Aqu2.1.42586_001.p1
OG0000140	Aqu2.1.00690_001.p1
OG0000140	Aqu2.1.20808_001.p1
OG0000140	Aqu2.1.20810_001.p1
OG0000140	Aqu2.1.20811_001.p1
OG0000140	Aqu2.1.20812_001.p1
OG0000140	Aqu2.1.36131_001.p1
OG0000140	Aqu2.1.36154_001.p1
OG0000140	Aqu2.1.37781_001.p1
OG0000140	Aqu2.1.39896_001.p1
OG0000140	Aqu2.1.42194_001.p1
OG0000141	Aqu2.1.01508_001.p1
OG0000141	Aqu2.1.02800_001.p1
OG0000141	Aqu2.1.04360_001.p1
OG0000141	Aqu2.1.05458_001.p1
OG0000141	Aqu2.1.05792_001.p1
OG0000141	Aqu2.1.06198_001.p1
OG0000141	Aqu2.1.14248_001.p1
OG0000141	Aqu2.1.19872_001.p1
OG0000141	Aqu2.1.23230_001.p1
OG0000141	Aqu2.1.27176_001.p1
OG0000141	Aqu2.1.44678_001.p1
OG0000142	Aqu2.1.04028_001.p1
OG0000142	Aqu2.1.04226_001.p1
OG0000142	Aqu2.1.33060_001.p2
OG0000142	Aqu2.1.33061_001.p1
OG0000142	Aqu2.1.36296_001.p1
OG0000142	Aqu2.1.37598_001.p1
OG0000142	Aqu2.1.42046_001.p1
OG0000143	Aqu2.1.08429_001.p1
OG0000143	Aqu2.1.40839_001.p2
OG0000143	Aqu2.1.40840_001.p2
OG0000144	Aqu2.1.24276_001.p1
OG0000144	Aqu2.1.25741_001.p2
OG0000144	Aqu2.1.25742_001.p1
OG0000144	Aqu2.1.25743_001.p1
OG0000144	Aqu2.1.25744_001.p1
OG0000144	Aqu2.1.26963_001.p1
OG0000144	Aqu2.1.26964_001.p1
OG0000144	Aqu2.1.27246_001.p1
OG0000144	Aqu2.1.29414_001.p1
OG0000144	Aqu2.1.37439_001.p1
OG0000145	Aqu2.1.03709_001.p1
OG0000145	Aqu2.1.04120_001.p1
OG0000145	Aqu2.1.07166_001.p1
OG0000145	Aqu2.1.11168_001.p1
OG0000145	Aqu2.1.11883_001.p1
OG0000145	Aqu2.1.13196_001.p1
OG0000145	Aqu2.1.22872_001.p1
OG0000145	Aqu2.1.37284_001.p2
OG0000145	Aqu2.1.37285_001.p1
OG0000145	Aqu2.1.37725_001.p1
OG0000145	Aqu2.1.40777_001.p1
OG0000145	Aqu2.1.40778_001.p1
OG0000145	Aqu2.1.42160_001.p1
OG0000146	Aqu2.1.04136_001.p1
OG0000146	Aqu2.1.33419_001.p1
OG0000146	Aqu2.1.34354_001.p1
OG0000146	Aqu2.1.41808_001.p1
OG0000148	Aqu2.1.00865_001.p1
OG0000148	Aqu2.1.03918_001.p1
OG0000148	Aqu2.1.05739_001.p1
OG0000148	Aqu2.1.06181_001.p1
OG0000148	Aqu2.1.09430_001.p1
OG0000148	Aqu2.1.11050_001.p1
OG0000148	Aqu2.1.13315_001.p1
OG0000148	Aqu2.1.13396_001.p1
OG0000148	Aqu2.1.23420_001.p1
OG0000148	Aqu2.1.24525_001.p1
OG0000148	Aqu2.1.25568_001.p1
OG0000148	Aqu2.1.28225_001.p1
OG0000148	Aqu2.1.28635_001.p1
OG0000148	Aqu2.1.31168_001.p1
OG0000148	Aqu2.1.31170_001.p1
OG0000148	Aqu2.1.31171_001.p1
OG0000149	Aqu2.1.01955_001.p1
OG0000149	Aqu2.1.02108_001.p1
OG0000149	Aqu2.1.02950_001.p1
OG0000149	Aqu2.1.15728_001.p1
OG0000149	Aqu2.1.25020_001.p1
OG0000149	Aqu2.1.38540_001.p1
OG0000149	Aqu2.1.44206_001.p1
OG0000151	Aqu2.1.08260_001.p1
OG0000151	Aqu2.1.10037_001.p1
OG0000151	Aqu2.1.21798_001.p1
OG0000151	Aqu2.1.21799_001.p1
OG0000151	Aqu2.1.21800_001.p1
OG0000151	Aqu2.1.21801_001.p1
OG0000151	Aqu2.1.31578_001.p1
OG0000151	Aqu2.1.33352_001.p1
OG0000151	Aqu2.1.39702_001.p1
OG0000151	Aqu2.1.41117_001.p1
OG0000151	Aqu2.1.43922_001.p1
OG0000151	Aqu2.1.43923_001.p1
OG0000151	Aqu2.1.43924_001.p1
OG0000152	Aqu2.1.28217_001.p1
OG0000152	Aqu2.1.39927_001.p1
OG0000152	Aqu2.1.44246_001.p1
OG0000153	Aqu2.1.35108_001.p1
OG0000155	Aqu2.1.16110_001.p1
OG0000155	Aqu2.1.16116_001.p1
OG0000155	Aqu2.1.22605_001.p1
OG0000156	Aqu2.1.25917_001.p1
OG0000156	Aqu2.1.32664_001.p1
OG0000156	Aqu2.1.32665_001.p1
OG0000156	Aqu2.1.32666_001.p1
OG0000156	Aqu2.1.32667_001.p1
OG0000156	Aqu2.1.35240_001.p1
OG0000156	Aqu2.1.35241_001.p1
OG0000157	Aqu2.1.41626_001.p1
OG0000157	Aqu2.1.41627_001.p1
OG0000157	Aqu2.1.41629_001.p1
OG0000165	Aqu2.1.01726_001.p1
OG0000165	Aqu2.1.02415_001.p1
OG0000165	Aqu2.1.26988_001.p1
OG0000165	Aqu2.1.37208_001.p1
OG0000165	Aqu2.1.42673_001.p1
OG0000165	Aqu2.1.44298_001.p1
OG0000166	Aqu2.1.22793_001.p1
OG0000166	Aqu2.1.22794_001.p1
OG0000166	Aqu2.1.22795_001.p1
OG0000166	Aqu2.1.31900_001.p1
OG0000166	Aqu2.1.41692_001.p1
OG0000170	Aqu2.1.25757_001.p1
OG0000170	Aqu2.1.37080_001.p1
OG0000170	Aqu2.1.37081_001.p1
OG0000170	Aqu2.1.37082_001.p1
OG0000170	Aqu2.1.37083_001.p1
OG0000170	Aqu2.1.43784_001.p1
OG0000170	Aqu2.1.43787_001.p1
OG0000170	Aqu2.1.43788_001.p1
OG0000171	Aqu2.1.06914_001.p1
OG0000171	Aqu2.1.27417_001.p1
OG0000171	Aqu2.1.27418_001.p1
OG0000171	Aqu2.1.34310_001.p1
OG0000171	Aqu2.1.36693_001.p1
OG0000171	Aqu2.1.43670_001.p1
OG0000172	Aqu2.1.24796_001.p1
OG0000172	Aqu2.1.35079_001.p1
OG0000173	Aqu2.1.00707_001.p1
OG0000173	Aqu2.1.02241_001.p1
OG0000173	Aqu2.1.02584_001.p1
OG0000173	Aqu2.1.02677_001.p1
OG0000173	Aqu2.1.02801_001.p1
OG0000173	Aqu2.1.03107_001.p1
OG0000173	Aqu2.1.03418_001.p1
OG0000173	Aqu2.1.04433_001.p1
OG0000173	Aqu2.1.04651_001.p1
OG0000173	Aqu2.1.04652_001.p1
OG0000173	Aqu2.1.05142_001.p1
OG0000173	Aqu2.1.07655_001.p1
OG0000173	Aqu2.1.08359_001.p1
OG0000173	Aqu2.1.09495_001.p1
OG0000173	Aqu2.1.10244_001.p1
OG0000173	Aqu2.1.10259_001.p1
OG0000173	Aqu2.1.10643_001.p1
OG0000173	Aqu2.1.12561_001.p1
OG0000173	Aqu2.1.12980_001.p1
OG0000173	Aqu2.1.13858_001.p1
OG0000173	Aqu2.1.13859_001.p1
OG0000173	Aqu2.1.13860_001.p1
OG0000173	Aqu2.1.13861_001.p1
OG0000173	Aqu2.1.13881_001.p1
OG0000173	Aqu2.1.14037_001.p1
OG0000173	Aqu2.1.15280_001.p1
OG0000173	Aqu2.1.15319_001.p1
OG0000173	Aqu2.1.15320_001.p1
OG0000173	Aqu2.1.15956_001.p1
OG0000173	Aqu2.1.16337_001.p1
OG0000173	Aqu2.1.16530_001.p1
OG0000173	Aqu2.1.16884_001.p1
OG0000173	Aqu2.1.16885_001.p1
OG0000173	Aqu2.1.19546_001.p1
OG0000173	Aqu2.1.19843_001.p1
OG0000173	Aqu2.1.20793_001.p1
OG0000173	Aqu2.1.23018_001.p1
OG0000173	Aqu2.1.23019_001.p1
OG0000173	Aqu2.1.23027_001.p1
OG0000173	Aqu2.1.23164_001.p1
OG0000173	Aqu2.1.23165_001.p1
OG0000173	Aqu2.1.23609_001.p1
OG0000173	Aqu2.1.24382_001.p1
OG0000173	Aqu2.1.24383_001.p1
OG0000173	Aqu2.1.25067_001.p1
OG0000173	Aqu2.1.25302_001.p1
OG0000173	Aqu2.1.26062_001.p1
OG0000173	Aqu2.1.26644_001.p1
OG0000173	Aqu2.1.27568_001.p1
OG0000173	Aqu2.1.29659_001.p1
OG0000173	Aqu2.1.31276_001.p1
OG0000173	Aqu2.1.31697_001.p1
OG0000173	Aqu2.1.31866_001.p1
OG0000173	Aqu2.1.33856_001.p1
OG0000173	Aqu2.1.33857_001.p1
OG0000173	Aqu2.1.34046_001.p1
OG0000173	Aqu2.1.34059_001.p1
OG0000173	Aqu2.1.34679_001.p1
OG0000173	Aqu2.1.34738_001.p1
OG0000173	Aqu2.1.35792_001.p1
OG0000173	Aqu2.1.35793_001.p1
OG0000173	Aqu2.1.36315_001.p1
OG0000173	Aqu2.1.36791_001.p1
OG0000173	Aqu2.1.37400_001.p1
OG0000173	Aqu2.1.38267_001.p1
OG0000173	Aqu2.1.38301_001.p1
OG0000173	Aqu2.1.38882_001.p1
OG0000173	Aqu2.1.40189_001.p1
OG0000173	Aqu2.1.40386_001.p1
OG0000173	Aqu2.1.40427_001.p1
OG0000173	Aqu2.1.40508_001.p1
OG0000173	Aqu2.1.42855_001.p1
OG0000173	Aqu2.1.43131_001.p1
OG0000173	Aqu2.1.44581_001.p1
OG0000173	Aqu2.1.44670_001.p1
OG0000173	Aqu2.1.44708_001.p1
OG0000173	Aqu2.1.44709_001.p1
OG0000174	Aqu2.1.04074_001.p1
OG0000174	Aqu2.1.04180_001.p1
OG0000174	Aqu2.1.29940_001.p1
OG0000174	Aqu2.1.30892_001.p1
OG0000174	Aqu2.1.32864_001.p1
OG0000174	Aqu2.1.34627_001.p1
OG0000174	Aqu2.1.35744_001.p1
OG0000174	Aqu2.1.39765_001.p1
OG0000174	Aqu2.1.42113_001.p1
OG0000174	Aqu2.1.43571_001.p1
OG0000175	Aqu2.1.37803_001.p1
OG0000175	Aqu2.1.40680_001.p1
OG0000175	Aqu2.1.43446_001.p1
OG0000177	Aqu2.1.01603_001.p1
OG0000177	Aqu2.1.17964_001.p1
OG0000177	Aqu2.1.27095_001.p1
OG0000177	Aqu2.1.30107_001.p1
OG0000177	Aqu2.1.30108_001.p1
OG0000177	Aqu2.1.32520_001.p1
OG0000177	Aqu2.1.36537_001.p1
OG0000177	Aqu2.1.41770_001.p1
OG0000178	Aqu2.1.14341_001.p1
OG0000178	Aqu2.1.16954_001.p1
OG0000178	Aqu2.1.38394_001.p1
OG0000178	Aqu2.1.39774_001.p1
OG0000179	Aqu2.1.37747_001.p1
OG0000179	Aqu2.1.37748_001.p1
OG0000179	Aqu2.1.41579_001.p1
OG0000182	Aqu2.1.06333_001.p1
OG0000182	Aqu2.1.27482_001.p1
OG0000182	Aqu2.1.32747_001.p1
OG0000182	Aqu2.1.35786_001.p1
OG0000182	Aqu2.1.44107_001.p1
OG0000183	Aqu2.1.23410_001.p1
OG0000183	Aqu2.1.25304_001.p1
OG0000183	Aqu2.1.31335_001.p1
OG0000183	Aqu2.1.31353_001.p1
OG0000183	Aqu2.1.34457_001.p1
OG0000183	Aqu2.1.35074_001.p1
OG0000184	Aqu2.1.26987_001.p1
OG0000184	Aqu2.1.41096_001.p1
OG0000184	Aqu2.1.41097_001.p1
OG0000184	Aqu2.1.43777_001.p1
OG0000185	Aqu2.1.07909_001.p1
OG0000185	Aqu2.1.11203_001.p1
OG0000185	Aqu2.1.27135_001.p1
OG0000185	Aqu2.1.27137_001.p1
OG0000185	Aqu2.1.30027_001.p1
OG0000185	Aqu2.1.30028_001.p2
OG0000185	Aqu2.1.43077_001.p1
OG0000186	Aqu2.1.22049_001.p1
OG0000186	Aqu2.1.41806_001.p1
OG0000187	Aqu2.1.28825_001.p1
OG0000187	Aqu2.1.44336_001.p1
OG0000188	Aqu2.1.32501_001.p1
OG0000188	Aqu2.1.33673_001.p1
OG0000188	Aqu2.1.42124_001.p1
OG0000193	Aqu2.1.03073_001.p1
OG0000193	Aqu2.1.04603_001.p1
OG0000193	Aqu2.1.06564_001.p1
OG0000193	Aqu2.1.09680_001.p1
OG0000193	Aqu2.1.11208_001.p1
OG0000193	Aqu2.1.12445_001.p1
OG0000193	Aqu2.1.12788_001.p1
OG0000193	Aqu2.1.14191_001.p1
OG0000193	Aqu2.1.14192_001.p1
OG0000193	Aqu2.1.14194_001.p1
OG0000193	Aqu2.1.14689_001.p1
OG0000193	Aqu2.1.15679_001.p1
OG0000193	Aqu2.1.17788_001.p1
OG0000193	Aqu2.1.17789_001.p1
OG0000193	Aqu2.1.17792_001.p1
