Orthogroup	NV_TRX
OG0000031	Nv.T1.64643.4.p1
OG0000031	Nv.T1.6567.1.p1
OG0000031	Nv.T1.67780.1.p1
OG0000031	Nv.T1.67973.1.p1
OG0000031	Nv.T1.6880.2.p1
OG0000031	Nv.T1.69589.1.p1
OG0000031	Nv.T1.69655.1.p1
OG0000031	Nv.T1.70206.1.p1
OG0000031	Nv.T1.71754.1.p1
OG0000031	Nv.T1.7916.2.p1
OG0000031	Nv.T1.9397.1.p1
OG0000031	Nv.T1.9814.1.p1
OG0000031	Nv.T1.9814.2.p1
OG0000033	Nv.T1.11904.13.p2
OG0000033	Nv.T1.11904.17.p1
OG0000033	Nv.T1.12512.1.p1
OG0000033	Nv.T1.12653.219.p1
OG0000033	Nv.T1.14021.1.p1
OG0000033	Nv.T1.1460.2.p1
OG0000033	Nv.T1.15178.2.p1
OG0000033	Nv.T1.20988.1.p1
OG0000033	Nv.T1.20989.1.p2
OG0000033	Nv.T1.21065.1.p1
OG0000033	Nv.T1.21066.1.p1
OG0000033	Nv.T1.21068.1.p1
OG0000033	Nv.T1.21695.1.p1
OG0000033	Nv.T1.29146.1.p1
OG0000033	Nv.T1.29147.1.p2
OG0000033	Nv.T1.31094.1.p1
OG0000033	Nv.T1.31095.1.p1
OG0000033	Nv.T1.3217.8.p1
OG0000033	Nv.T1.48383.1.p1
OG0000033	Nv.T1.49418.1.p1
OG0000033	Nv.T1.49515.1.p1
OG0000033	Nv.T1.49516.1.p1
OG0000033	Nv.T1.62776.1.p1
OG0000033	Nv.T1.6351.1.p1
OG0000033	Nv.T1.63571.11641.p2
OG0000033	Nv.T1.63571.11642.p2
OG0000033	Nv.T1.63571.14597.p1
OG0000033	Nv.T1.65388.1.p1
OG0000033	Nv.T1.66609.1.p1
OG0000033	Nv.T1.67081.1.p1
OG0000033	Nv.T1.67581.1.p1
OG0000033	Nv.T1.68148.3.p1
OG0000033	Nv.T1.68148.4.p1
OG0000033	Nv.T1.68148.5.p1
OG0000033	Nv.T1.6861.3.p1
OG0000033	Nv.T1.69537.3.p1
OG0000033	Nv.T1.69537.4.p1
OG0000033	Nv.T1.69537.7.p1
OG0000033	Nv.T1.7455.1.p1
OG0000033	Nv.T1.74632.1.p1
OG0000036	Nv.T1.1246.1.p1
OG0000036	Nv.T1.1318.3.p1
OG0000036	Nv.T1.13693.1.p1
OG0000036	Nv.T1.15844.1.p1
OG0000036	Nv.T1.18915.1.p1
OG0000036	Nv.T1.19748.1.p1
OG0000036	Nv.T1.20490.1.p1
OG0000036	Nv.T1.20491.1.p1
OG0000036	Nv.T1.20494.1.p1
OG0000036	Nv.T1.26722.1.p1
OG0000036	Nv.T1.26723.1.p1
OG0000036	Nv.T1.2813.3.p1
OG0000036	Nv.T1.29847.1.p1
OG0000036	Nv.T1.29848.1.p1
OG0000036	Nv.T1.29849.1.p1
OG0000036	Nv.T1.29850.1.p1
OG0000036	Nv.T1.29852.1.p1
OG0000036	Nv.T1.29854.1.p1
OG0000036	Nv.T1.44593.1.p1
OG0000036	Nv.T1.4654.1.p1
OG0000036	Nv.T1.515.1.p1
OG0000036	Nv.T1.52194.1.p1
OG0000036	Nv.T1.55196.1.p1
OG0000036	Nv.T1.55199.1.p1
OG0000036	Nv.T1.64119.1.p1
OG0000036	Nv.T1.6489.3.p1
OG0000036	Nv.T1.67673.1.p1
OG0000036	Nv.T1.73692.1.p1
OG0000036	Nv.T1.74638.1.p1
OG0000036	Nv.T1.7841.1.p1
OG0000036	Nv.T1.8754.1.p1
OG0000036	Nv.T1.8754.2.p1
OG0000036	Nv.T1.8863.1.p1
OG0000036	Nv.T1.8975.1.p1
OG0000038	Nv.T1.1207.3.p1
OG0000038	Nv.T1.1244.3.p1
OG0000038	Nv.T1.14443.2.p3
OG0000038	Nv.T1.27232.1.p1
OG0000038	Nv.T1.27233.1.p1
OG0000038	Nv.T1.28170.1.p1
OG0000038	Nv.T1.28561.1.p2
OG0000038	Nv.T1.28562.1.p1
OG0000038	Nv.T1.28563.1.p1
OG0000038	Nv.T1.4211.1.p1
OG0000038	Nv.T1.44138.1.p1
OG0000038	Nv.T1.44139.1.p1
OG0000038	Nv.T1.44140.1.p1
OG0000038	Nv.T1.45442.1.p1
OG0000038	Nv.T1.45442.1.p2
OG0000038	Nv.T1.49877.1.p1
OG0000038	Nv.T1.49878.1.p1
OG0000038	Nv.T1.49878.1.p4
OG0000038	Nv.T1.49879.1.p1
OG0000038	Nv.T1.49880.1.p1
OG0000038	Nv.T1.49881.1.p1
OG0000038	Nv.T1.49881.1.p2
OG0000038	Nv.T1.49883.1.p1
OG0000038	Nv.T1.63571.14467.p1
OG0000038	Nv.T1.63571.14468.p1
OG0000038	Nv.T1.63571.14469.p1
OG0000038	Nv.T1.63571.707.p1
OG0000038	Nv.T1.63571.708.p1
OG0000038	Nv.T1.67943.1.p1
OG0000038	Nv.T1.7476.3.p1
OG0000038	Nv.T1.7476.4.p1
OG0000038	Nv.T1.7476.5.p1
OG0000038	Nv.T1.7476.5.p4
OG0000040	Nv.T1.27831.1.p1
OG0000040	Nv.T1.30344.1.p1
OG0000040	Nv.T1.43626.1.p1
OG0000040	Nv.T1.46578.1.p1
OG0000040	Nv.T1.47910.1.p1
OG0000040	Nv.T1.60432.1.p1
OG0000040	Nv.T1.60538.1.p1
OG0000040	Nv.T1.60539.1.p1
OG0000040	Nv.T1.6311.1.p1
OG0000040	Nv.T1.63571.5361.p1
OG0000040	Nv.T1.63571.5362.p1
OG0000040	Nv.T1.63571.5363.p1
OG0000040	Nv.T1.6468.1.p1
OG0000040	Nv.T1.6468.2.p1
OG0000040	Nv.T1.65202.1.p1
OG0000040	Nv.T1.70515.1.p1
OG0000040	Nv.T1.71405.1.p1
OG0000040	Nv.T1.72471.1.p1
OG0000040	Nv.T1.72696.1.p1
OG0000040	Nv.T1.8473.1.p1
OG0000045	Nv.T1.10102.2.p1
OG0000045	Nv.T1.10494.1.p1
OG0000045	Nv.T1.10915.3.p1
OG0000045	Nv.T1.11013.1.p1
OG0000045	Nv.T1.12272.2.p1
OG0000045	Nv.T1.23456.1.p1
OG0000045	Nv.T1.23457.1.p1
OG0000045	Nv.T1.25610.1.p1
OG0000045	Nv.T1.25840.1.p1
OG0000045	Nv.T1.30756.1.p1
OG0000045	Nv.T1.32834.1.p1
OG0000045	Nv.T1.32835.1.p1
OG0000045	Nv.T1.34697.1.p1
OG0000045	Nv.T1.37603.1.p1
OG0000045	Nv.T1.46358.1.p1
OG0000045	Nv.T1.48910.1.p1
OG0000045	Nv.T1.63571.13146.p1
OG0000045	Nv.T1.63571.13147.p1
OG0000045	Nv.T1.63571.709.p1
OG0000045	Nv.T1.63571.710.p1
OG0000045	Nv.T1.64441.2.p1
OG0000045	Nv.T1.65777.1.p1
OG0000045	Nv.T1.65991.1.p1
OG0000045	Nv.T1.68469.1.p1
OG0000045	Nv.T1.69568.1.p1
OG0000046	Nv.T1.10689.1.p1
OG0000046	Nv.T1.12653.1173.p1
OG0000046	Nv.T1.12653.1327.p3
OG0000046	Nv.T1.12653.224.p1
OG0000046	Nv.T1.12653.232.p2
OG0000046	Nv.T1.12653.233.p1
OG0000046	Nv.T1.12653.394.p1
OG0000046	Nv.T1.12653.652.p1
OG0000046	Nv.T1.12653.707.p2
OG0000046	Nv.T1.12653.82.p1
OG0000046	Nv.T1.26586.1.p1
OG0000046	Nv.T1.32946.1.p1
OG0000046	Nv.T1.36694.1.p1
OG0000046	Nv.T1.36695.1.p1
OG0000046	Nv.T1.37219.1.p1
OG0000046	Nv.T1.404.4.p1
OG0000046	Nv.T1.404.5.p1
OG0000046	Nv.T1.52825.1.p1
OG0000046	Nv.T1.52826.1.p1
OG0000046	Nv.T1.57945.1.p1
OG0000046	Nv.T1.63571.10070.p1
OG0000046	Nv.T1.63571.10071.p1
OG0000046	Nv.T1.63571.10072.p1
OG0000046	Nv.T1.63571.10073.p2
OG0000046	Nv.T1.63571.1150.p1
OG0000046	Nv.T1.63571.1151.p1
OG0000046	Nv.T1.63571.1152.p1
OG0000046	Nv.T1.63571.1153.p1
OG0000046	Nv.T1.63571.1154.p1
OG0000046	Nv.T1.63571.1155.p1
OG0000046	Nv.T1.63571.1156.p1
OG0000046	Nv.T1.63571.1157.p1
OG0000046	Nv.T1.63571.1158.p1
OG0000046	Nv.T1.63571.1159.p1
OG0000046	Nv.T1.63571.1160.p1
OG0000046	Nv.T1.63571.1161.p1
OG0000046	Nv.T1.63571.1162.p1
OG0000046	Nv.T1.63571.1163.p1
OG0000046	Nv.T1.63571.13634.p1
OG0000046	Nv.T1.63571.13635.p1
OG0000046	Nv.T1.63571.13636.p1
OG0000046	Nv.T1.63571.13637.p1
OG0000046	Nv.T1.63571.13638.p1
OG0000046	Nv.T1.63571.13639.p1
OG0000046	Nv.T1.63571.2753.p2
OG0000046	Nv.T1.63650.1.p1
OG0000046	Nv.T1.63650.2.p1
OG0000046	Nv.T1.69279.1.p1
OG0000046	Nv.T1.9849.12.p1
OG0000047	Nv.T1.13275.1.p1
OG0000047	Nv.T1.13515.1.p1
OG0000047	Nv.T1.13694.1.p1
OG0000047	Nv.T1.18748.1.p1
OG0000047	Nv.T1.18749.1.p1
OG0000047	Nv.T1.18750.1.p1
OG0000047	Nv.T1.19432.1.p1
OG0000047	Nv.T1.19433.1.p1
OG0000047	Nv.T1.19554.1.p1
OG0000047	Nv.T1.20945.1.p1
OG0000047	Nv.T1.21827.1.p1
OG0000047	Nv.T1.23989.1.p1
OG0000047	Nv.T1.26133.1.p1
OG0000047	Nv.T1.26657.1.p1
OG0000047	Nv.T1.26659.1.p1
OG0000047	Nv.T1.29182.1.p1
OG0000047	Nv.T1.29185.1.p1
OG0000047	Nv.T1.29186.1.p1
OG0000047	Nv.T1.3104.1.p1
OG0000047	Nv.T1.34937.1.p1
OG0000047	Nv.T1.34938.1.p1
OG0000047	Nv.T1.34939.1.p1
OG0000047	Nv.T1.34942.1.p1
OG0000047	Nv.T1.34943.1.p1
OG0000047	Nv.T1.3847.1.p1
OG0000047	Nv.T1.3847.2.p1
OG0000047	Nv.T1.4069.1.p1
OG0000047	Nv.T1.41341.1.p1
OG0000047	Nv.T1.44542.1.p1
OG0000047	Nv.T1.44543.1.p1
OG0000047	Nv.T1.44545.1.p1
OG0000047	Nv.T1.49487.1.p1
OG0000047	Nv.T1.52976.1.p1
OG0000047	Nv.T1.52977.1.p1
OG0000047	Nv.T1.5613.1.p1
OG0000047	Nv.T1.56677.1.p1
OG0000047	Nv.T1.58029.1.p1
OG0000047	Nv.T1.58108.1.p1
OG0000047	Nv.T1.58109.1.p1
OG0000047	Nv.T1.61589.1.p1
OG0000047	Nv.T1.61590.1.p1
OG0000047	Nv.T1.61591.1.p1
OG0000047	Nv.T1.61595.1.p1
OG0000047	Nv.T1.61596.1.p1
OG0000047	Nv.T1.61597.1.p1
OG0000047	Nv.T1.61598.1.p1
OG0000047	Nv.T1.62700.1.p1
OG0000047	Nv.T1.62701.1.p1
OG0000047	Nv.T1.7198.1.p1
OG0000047	Nv.T1.7198.1.p2
OG0000047	Nv.T1.73996.1.p1
OG0000048	Nv.T1.14366.1.p1
OG0000048	Nv.T1.1482.1.p1
OG0000048	Nv.T1.194.2.p1
OG0000048	Nv.T1.19629.1.p1
OG0000048	Nv.T1.19630.1.p1
OG0000048	Nv.T1.19631.1.p2
OG0000048	Nv.T1.22175.1.p1
OG0000048	Nv.T1.22176.1.p1
OG0000048	Nv.T1.22177.1.p1
OG0000048	Nv.T1.22177.1.p2
OG0000048	Nv.T1.24013.1.p1
OG0000048	Nv.T1.26847.1.p2
OG0000048	Nv.T1.26848.1.p1
OG0000048	Nv.T1.26849.1.p1
OG0000048	Nv.T1.31509.1.p1
OG0000048	Nv.T1.31510.1.p1
OG0000048	Nv.T1.46365.1.p1
OG0000048	Nv.T1.46463.1.p1
OG0000048	Nv.T1.46995.1.p1
OG0000048	Nv.T1.46996.1.p1
OG0000048	Nv.T1.59214.1.p1
OG0000048	Nv.T1.6063.2.p1
OG0000048	Nv.T1.63381.1.p1
OG0000048	Nv.T1.63571.13126.p1
OG0000048	Nv.T1.63571.13128.p1
OG0000048	Nv.T1.63571.4563.p1
OG0000048	Nv.T1.63571.4564.p1
OG0000048	Nv.T1.65281.1.p1
OG0000048	Nv.T1.6745.1.p1
OG0000048	Nv.T1.68329.1.p1
OG0000048	Nv.T1.9263.1.p1
OG0000048	Nv.T1.9263.2.p1
OG0000049	Nv.T1.12364.1.p1
OG0000049	Nv.T1.12550.1.p1
OG0000049	Nv.T1.13256.1.p1
OG0000049	Nv.T1.13632.1.p1
OG0000049	Nv.T1.14031.1.p1
OG0000049	Nv.T1.14708.1.p1
OG0000049	Nv.T1.15550.2.p1
OG0000049	Nv.T1.18717.1.p1
OG0000049	Nv.T1.19169.1.p1
OG0000049	Nv.T1.21402.1.p1
OG0000049	Nv.T1.22168.1.p1
OG0000049	Nv.T1.23185.1.p1
OG0000049	Nv.T1.25677.1.p1
OG0000049	Nv.T1.285.2.p1
OG0000049	Nv.T1.29527.1.p1
OG0000049	Nv.T1.31423.1.p1
OG0000049	Nv.T1.31502.1.p1
OG0000049	Nv.T1.32017.1.p1
OG0000049	Nv.T1.32764.1.p1
OG0000049	Nv.T1.32765.1.p1
OG0000049	Nv.T1.3304.2.p1
OG0000049	Nv.T1.33136.1.p1
OG0000049	Nv.T1.36809.1.p1
OG0000049	Nv.T1.38864.1.p1
OG0000049	Nv.T1.40158.1.p1
OG0000049	Nv.T1.4209.1.p1
OG0000049	Nv.T1.46264.1.p1
OG0000049	Nv.T1.47350.1.p1
OG0000049	Nv.T1.51824.1.p1
OG0000049	Nv.T1.52875.1.p1
OG0000049	Nv.T1.53302.1.p1
OG0000049	Nv.T1.53304.1.p1
OG0000049	Nv.T1.53954.1.p1
OG0000049	Nv.T1.5473.3.p1
OG0000049	Nv.T1.5473.4.p1
OG0000049	Nv.T1.55376.1.p1
OG0000049	Nv.T1.55575.1.p1
OG0000049	Nv.T1.56693.1.p1
OG0000049	Nv.T1.61326.1.p1
OG0000049	Nv.T1.70230.1.p1
OG0000049	Nv.T1.75139.1.p1
OG0000049	Nv.T1.7757.2.p1
OG0000052	Nv.T1.10434.1.p1
OG0000052	Nv.T1.10526.2.p1
OG0000052	Nv.T1.19340.1.p1
OG0000052	Nv.T1.19342.1.p2
OG0000052	Nv.T1.21299.1.p2
OG0000052	Nv.T1.21300.1.p1
OG0000052	Nv.T1.31748.1.p1
OG0000052	Nv.T1.31749.1.p1
OG0000052	Nv.T1.31749.1.p6
OG0000052	Nv.T1.35362.1.p1
OG0000052	Nv.T1.58425.1.p1
OG0000052	Nv.T1.58426.1.p1
OG0000052	Nv.T1.58427.1.p1
OG0000052	Nv.T1.58650.1.p1
OG0000052	Nv.T1.58651.1.p1
OG0000052	Nv.T1.58652.1.p1
OG0000052	Nv.T1.58653.1.p1
OG0000052	Nv.T1.58654.1.p1
OG0000052	Nv.T1.63248.1.p1
OG0000052	Nv.T1.63249.1.p1
OG0000052	Nv.T1.63571.4778.p1
OG0000052	Nv.T1.63571.4887.p1
OG0000052	Nv.T1.63571.4888.p1
OG0000052	Nv.T1.63571.4889.p1
OG0000052	Nv.T1.63571.4890.p1
OG0000052	Nv.T1.63738.1.p1
OG0000052	Nv.T1.63738.2.p1
OG0000052	Nv.T1.63738.4.p1
OG0000052	Nv.T1.63738.5.p1
OG0000052	Nv.T1.64276.1.p1
OG0000052	Nv.T1.64276.1.p2
OG0000052	Nv.T1.65149.1.p1
OG0000052	Nv.T1.65318.1.p1
OG0000052	Nv.T1.6655.1.p1
OG0000052	Nv.T1.68503.1.p1
OG0000052	Nv.T1.7571.1.p1
OG0000052	Nv.T1.7571.2.p1
OG0000052	Nv.T1.7734.2.p1
OG0000055	Nv.T1.10928.1.p1
OG0000055	Nv.T1.30943.1.p1
OG0000055	Nv.T1.30944.1.p1
OG0000055	Nv.T1.30946.1.p1
OG0000055	Nv.T1.34265.1.p1
OG0000055	Nv.T1.34266.1.p1
OG0000055	Nv.T1.34267.1.p1
OG0000055	Nv.T1.34268.1.p1
OG0000055	Nv.T1.34269.1.p1
OG0000055	Nv.T1.37329.1.p1
OG0000055	Nv.T1.39866.1.p1
OG0000055	Nv.T1.39869.1.p1
OG0000055	Nv.T1.4043.2.p1
OG0000055	Nv.T1.4043.3.p1
OG0000055	Nv.T1.58535.1.p1
OG0000055	Nv.T1.59465.1.p1
OG0000055	Nv.T1.63656.3.p1
OG0000055	Nv.T1.63656.4.p1
OG0000055	Nv.T1.64613.2.p2
OG0000055	Nv.T1.64613.4.p3
OG0000055	Nv.T1.6714.4.p1
OG0000055	Nv.T1.6714.5.p1
OG0000055	Nv.T1.68308.1.p1
OG0000055	Nv.T1.68308.2.p1
OG0000055	Nv.T1.70131.1.p1
OG0000055	Nv.T1.70131.2.p1
OG0000055	Nv.T1.79231.1.p1
OG0000058	Nv.T1.10288.1.p1
OG0000058	Nv.T1.10288.2.p1
OG0000058	Nv.T1.15788.2.p1
OG0000058	Nv.T1.18374.1.p1
OG0000058	Nv.T1.27096.1.p1
OG0000058	Nv.T1.28583.1.p1
OG0000058	Nv.T1.28584.1.p2
OG0000058	Nv.T1.28804.1.p1
OG0000058	Nv.T1.29362.1.p1
OG0000058	Nv.T1.32533.1.p1
OG0000058	Nv.T1.41748.1.p1
OG0000058	Nv.T1.50923.1.p1
OG0000058	Nv.T1.63571.10269.p2
OG0000058	Nv.T1.63571.8601.p1
OG0000058	Nv.T1.6692.4.p2
OG0000058	Nv.T1.6892.1.p1
OG0000058	Nv.T1.6892.1.p2
OG0000058	Nv.T1.71962.1.p1
OG0000058	Nv.T1.76179.1.p1
OG0000058	Nv.T1.9346.1.p1
OG0000058	Nv.T1.9797.1.p1
OG0000059	Nv.T1.14174.1.p1
OG0000059	Nv.T1.14801.1.p1
OG0000059	Nv.T1.17261.1.p1
OG0000059	Nv.T1.19337.1.p1
OG0000059	Nv.T1.23353.1.p1
OG0000059	Nv.T1.23354.1.p1
OG0000059	Nv.T1.23355.1.p1
OG0000059	Nv.T1.26501.1.p1
OG0000059	Nv.T1.29881.1.p1
OG0000059	Nv.T1.320.4.p1
OG0000059	Nv.T1.37737.1.p1
OG0000059	Nv.T1.39212.1.p1
OG0000059	Nv.T1.40577.1.p2
OG0000059	Nv.T1.44062.1.p1
OG0000059	Nv.T1.44916.1.p1
OG0000059	Nv.T1.45194.1.p1
OG0000059	Nv.T1.4688.1.p1
OG0000059	Nv.T1.48972.1.p1
OG0000059	Nv.T1.54681.1.p1
OG0000059	Nv.T1.55845.1.p2
OG0000059	Nv.T1.55845.1.p3
OG0000059	Nv.T1.55846.1.p1
OG0000059	Nv.T1.55847.1.p1
OG0000059	Nv.T1.5702.1.p1
OG0000059	Nv.T1.58228.1.p1
OG0000059	Nv.T1.59182.1.p1
OG0000059	Nv.T1.59183.1.p1
OG0000059	Nv.T1.64267.2.p1
OG0000059	Nv.T1.64850.1.p1
OG0000059	Nv.T1.6876.1.p1
OG0000059	Nv.T1.70291.1.p1
OG0000059	Nv.T1.73822.1.p1
OG0000059	Nv.T1.74897.1.p1
OG0000059	Nv.T1.7835.1.p1
OG0000059	Nv.T1.78356.1.p1
OG0000059	Nv.T1.9623.1.p1
OG0000063	Nv.T1.10083.1.p1
OG0000063	Nv.T1.10418.1.p1
OG0000063	Nv.T1.1068.1.p1
OG0000063	Nv.T1.10724.1.p1
OG0000063	Nv.T1.13628.1.p1
OG0000063	Nv.T1.19608.1.p1
OG0000063	Nv.T1.20888.1.p1
OG0000063	Nv.T1.25938.1.p1
OG0000063	Nv.T1.25939.1.p1
OG0000063	Nv.T1.27873.1.p1
OG0000063	Nv.T1.32562.1.p1
OG0000063	Nv.T1.36315.1.p1
OG0000063	Nv.T1.36672.1.p1
OG0000063	Nv.T1.42222.1.p1
OG0000063	Nv.T1.43391.1.p1
OG0000063	Nv.T1.43392.1.p1
OG0000063	Nv.T1.53175.1.p1
OG0000063	Nv.T1.53712.1.p1
OG0000063	Nv.T1.53713.1.p1
OG0000063	Nv.T1.63493.1.p1
OG0000063	Nv.T1.67798.1.p1
OG0000063	Nv.T1.69294.1.p1
OG0000063	Nv.T1.70157.1.p1
OG0000063	Nv.T1.7031.1.p1
OG0000063	Nv.T1.71159.1.p1
OG0000063	Nv.T1.76440.1.p1
OG0000063	Nv.T1.77201.1.p1
OG0000063	Nv.T1.8515.1.p1
OG0000063	Nv.T1.9360.1.p1
OG0000063	Nv.T1.9591.2.p1
OG0000066	Nv.T1.22151.1.p1
OG0000066	Nv.T1.2947.1.p1
OG0000066	Nv.T1.39363.1.p2
OG0000066	Nv.T1.39364.1.p1
OG0000066	Nv.T1.39365.1.p1
OG0000066	Nv.T1.39366.1.p2
OG0000066	Nv.T1.45808.1.p1
OG0000066	Nv.T1.47537.1.p1
OG0000066	Nv.T1.47538.1.p1
OG0000066	Nv.T1.48440.1.p1
OG0000066	Nv.T1.52548.1.p1
OG0000066	Nv.T1.52549.1.p1
OG0000066	Nv.T1.52550.1.p1
OG0000066	Nv.T1.52551.1.p1
OG0000066	Nv.T1.6031.1.p1
OG0000066	Nv.T1.6143.3.p1
OG0000066	Nv.T1.63571.6429.p1
OG0000066	Nv.T1.64053.2.p1
OG0000066	Nv.T1.65393.1.p1
OG0000066	Nv.T1.67240.1.p1
OG0000066	Nv.T1.68556.1.p1
OG0000066	Nv.T1.73719.1.p1
OG0000067	Nv.T1.12653.10.p1
OG0000067	Nv.T1.12653.1033.p1
OG0000067	Nv.T1.12653.1115.p1
OG0000067	Nv.T1.12653.1120.p1
OG0000067	Nv.T1.12653.1146.p1
OG0000067	Nv.T1.12653.1266.p2
OG0000067	Nv.T1.12653.1406.p1
OG0000067	Nv.T1.12653.1482.p1
OG0000067	Nv.T1.12653.1484.p1
OG0000067	Nv.T1.12653.1514.p1
OG0000067	Nv.T1.12653.21.p1
OG0000067	Nv.T1.12653.273.p1
OG0000067	Nv.T1.12653.303.p1
OG0000067	Nv.T1.12653.357.p1
OG0000067	Nv.T1.12653.360.p1
OG0000067	Nv.T1.1278.1.p1
OG0000067	Nv.T1.24311.1.p1
OG0000067	Nv.T1.32930.1.p2
OG0000067	Nv.T1.33798.1.p1
OG0000067	Nv.T1.34094.1.p1
OG0000067	Nv.T1.39540.1.p1
OG0000067	Nv.T1.49590.1.p1
OG0000067	Nv.T1.6041.2.p1
OG0000067	Nv.T1.6041.3.p1
OG0000067	Nv.T1.6041.4.p1
OG0000067	Nv.T1.6041.5.p1
OG0000067	Nv.T1.6041.6.p1
OG0000067	Nv.T1.6041.7.p1
OG0000067	Nv.T1.6142.1.p1
OG0000067	Nv.T1.6142.2.p1
OG0000067	Nv.T1.6142.3.p1
OG0000067	Nv.T1.6142.4.p1
OG0000067	Nv.T1.63571.6556.p1
OG0000067	Nv.T1.63571.6558.p1
OG0000067	Nv.T1.63571.6559.p1
OG0000067	Nv.T1.65404.3.p1
OG0000067	Nv.T1.67078.2.p3
OG0000067	Nv.T1.7262.1.p1
OG0000067	Nv.T1.7938.2.p1
OG0000069	Nv.T1.11722.1.p1
OG0000069	Nv.T1.1690.1.p1
OG0000069	Nv.T1.18735.1.p1
OG0000069	Nv.T1.19155.1.p1
OG0000069	Nv.T1.19156.1.p1
OG0000069	Nv.T1.37458.1.p1
OG0000069	Nv.T1.39757.1.p1
OG0000069	Nv.T1.49264.1.p1
OG0000069	Nv.T1.49514.1.p1
OG0000069	Nv.T1.5889.1.p1
OG0000069	Nv.T1.6228.3.p1
OG0000069	Nv.T1.63571.13892.p1
OG0000069	Nv.T1.63571.13893.p1
OG0000069	Nv.T1.63571.14650.p1
OG0000069	Nv.T1.63571.3644.p1
OG0000069	Nv.T1.63571.3645.p1
OG0000069	Nv.T1.63571.3646.p1
OG0000069	Nv.T1.63571.3647.p1
OG0000069	Nv.T1.63571.3648.p1
OG0000069	Nv.T1.63571.3649.p1
OG0000069	Nv.T1.63571.3652.p1
OG0000069	Nv.T1.63571.3666.p1
OG0000069	Nv.T1.6436.2.p1
OG0000069	Nv.T1.6436.3.p1
OG0000069	Nv.T1.65136.1.p1
OG0000069	Nv.T1.65633.1.p1
OG0000069	Nv.T1.72617.1.p1
OG0000069	Nv.T1.8405.1.p1
OG0000072	Nv.T1.11698.1.p1
OG0000072	Nv.T1.12653.1348.p1
OG0000072	Nv.T1.12653.150.p1
OG0000072	Nv.T1.12653.248.p2
OG0000072	Nv.T1.12653.274.p1
OG0000072	Nv.T1.12653.282.p1
OG0000072	Nv.T1.12653.323.p1
OG0000072	Nv.T1.12653.367.p1
OG0000072	Nv.T1.12653.382.p2
OG0000072	Nv.T1.12653.391.p1
OG0000072	Nv.T1.12653.392.p1
OG0000072	Nv.T1.2010.1.p1
OG0000072	Nv.T1.22416.1.p1
OG0000072	Nv.T1.22418.1.p1
OG0000072	Nv.T1.4122.1.p1
OG0000072	Nv.T1.42695.1.p1
OG0000072	Nv.T1.54327.1.p1
OG0000072	Nv.T1.63571.11145.p1
OG0000072	Nv.T1.63571.11146.p1
OG0000072	Nv.T1.63571.11154.p1
OG0000072	Nv.T1.63571.11593.p1
OG0000072	Nv.T1.63571.11596.p1
OG0000072	Nv.T1.63571.11600.p1
OG0000072	Nv.T1.63571.12228.p1
OG0000072	Nv.T1.63571.12287.p1
OG0000072	Nv.T1.63571.12288.p1
OG0000072	Nv.T1.63571.12290.p1
OG0000072	Nv.T1.63571.2294.p1
OG0000072	Nv.T1.63571.2296.p2
OG0000072	Nv.T1.63571.2305.p1
OG0000072	Nv.T1.63571.2308.p1
OG0000072	Nv.T1.63571.2314.p1
OG0000072	Nv.T1.63571.2315.p1
OG0000072	Nv.T1.63571.2316.p1
OG0000072	Nv.T1.63571.2319.p1
OG0000072	Nv.T1.63571.2327.p1
OG0000072	Nv.T1.63571.2331.p1
OG0000072	Nv.T1.63571.2358.p1
OG0000072	Nv.T1.63571.2360.p1
OG0000072	Nv.T1.63571.6875.p1
OG0000072	Nv.T1.63571.6877.p1
OG0000072	Nv.T1.63571.6880.p1
OG0000072	Nv.T1.63571.6884.p1
OG0000072	Nv.T1.63571.6885.p1
OG0000072	Nv.T1.63571.8133.p1
OG0000072	Nv.T1.7011.1.p1
OG0000072	Nv.T1.73115.1.p1
OG0000076	Nv.T1.10902.2.p1
OG0000076	Nv.T1.10938.1.p1
OG0000076	Nv.T1.22091.1.p1
OG0000076	Nv.T1.27814.1.p1
OG0000076	Nv.T1.51879.1.p1
OG0000076	Nv.T1.52781.1.p1
OG0000076	Nv.T1.54808.1.p1
OG0000076	Nv.T1.54809.1.p1
OG0000076	Nv.T1.59308.1.p1
OG0000076	Nv.T1.59309.1.p1
OG0000076	Nv.T1.59545.1.p2
OG0000076	Nv.T1.59546.1.p1
OG0000076	Nv.T1.6245.3.p1
OG0000076	Nv.T1.6263.3.p1
OG0000076	Nv.T1.63571.7372.p1
OG0000076	Nv.T1.65184.1.p1
OG0000076	Nv.T1.6585.2.p1
OG0000076	Nv.T1.6585.3.p1
OG0000076	Nv.T1.65907.1.p1
OG0000076	Nv.T1.67104.1.p1
OG0000076	Nv.T1.67104.10.p1
OG0000076	Nv.T1.67104.11.p1
OG0000076	Nv.T1.67104.12.p1
OG0000076	Nv.T1.67104.13.p1
OG0000076	Nv.T1.67104.2.p1
OG0000076	Nv.T1.67104.3.p1
OG0000076	Nv.T1.67104.9.p1
OG0000076	Nv.T1.67917.2.p1
OG0000076	Nv.T1.690.1.p1
OG0000076	Nv.T1.71153.1.p1
OG0000076	Nv.T1.7755.1.p1
OG0000076	Nv.T1.7911.1.p1
OG0000076	Nv.T1.7911.2.p1
OG0000076	Nv.T1.7964.1.p1
